gid	gname	chr	start	end	logCPM	logFC.A1.A2	absLogFC	PV.A1.A2	FDR.A1.A2	A1_1	A1_2	A2_1	A2_2
MvSl-1064-A1-R4_MC15g12017	MvSl-1064-A1-R4_MC15	Chr15	9706	13645	3.783133186	0.690959381	0.690959381	0.015267738	0.158848722	4.165941394	4.006648922	3.479347016	3.320779662
MvSl-1064-A1-R4_MC15g12018	MvSl-1064-A1-R4_MC15	Chr15	13959	14910	9.322893124	-0.454883439	0.454883439	0.095634058	0.528208098	8.999079032	9.152049606	9.57483315	9.48870236
MvSl-1064-A1-R4_MC15g12019	MvSl-1064-A1-R4_MC15	Chr15	15060	17453	7.043531713	-0.038942261	0.038942261	0.839110506	1	6.981970948	7.064672953	7.16744136	6.950058094
MvSl-1064-A1-R4_MC15g12020	MvSl-1064-A1-R4_MC15	Chr15	18178	22810	5.196086565	-0.229125389	0.229125389	0.351280608	0.906207934	4.805183965	5.305188208	5.193398305	5.409529363
MvSl-1064-A1-R4_MC15g12021	MvSl-1064-A1-R4_MC15	Chr15	23878	26071	3.66255287	-0.004492825	0.004492825	0.987633668	1	3.525203159	3.783388105	3.680088977	3.649219945
MvSl-1064-A1-R4_MC15g12022	MvSl-1064-A1-R4_MC15	Chr15	26302	28277	0.501877211	0.150709608	0.150709608	0.761638098	1	1.033163186	-0.093697362	0.430661251	0.43630111
MvSl-1064-A1-R4_MC15g12023	MvSl-1064-A1-R4_MC15	Chr15	28777	29863	4.618508532	0.011254119	0.011254119	0.96870862	1	4.902329716	4.279917053	4.828034218	4.3600293
MvSl-1064-A1-R4_MC15g12024	MvSl-1064-A1-R4_MC15	Chr15	31125	31328	8.025557865	-0.260063267	0.260063267	0.332577259	0.892210511	8.173941122	7.535366303	8.36004921	7.903205062
MvSl-1064-A1-R4_MC15g12025	MvSl-1064-A1-R4_MC15	Chr15	31406	33392	8.013757666	0.363224643	0.363224643	0.313730849	0.877145037	7.476307659	8.656620821	7.339214489	8.181362159
MvSl-1064-A1-R4_MC15g12026	MvSl-1064-A1-R4_MC15	Chr15	34314	36567	7.19685032	0.180555134	0.180555134	0.362790083	0.913414072	7.190820841	7.372090374	7.033282572	7.171200932
MvSl-1064-A1-R4_MC15g12027	MvSl-1064-A1-R4_MC15	Chr15	37091	40051	2.422505004	-0.062723648	0.062723648	0.861429474	1	2.583861797	2.169513264	2.643942916	2.231808907
MvSl-1064-A1-R4_MC15g12028	MvSl-1064-A1-R4_MC15	Chr15	40717	42806	-0.320670258	-0.904675837	0.904675837	0.116083226	0.589833374	-0.526706922	-1.102434121	0.159112538	-0.170275485
MvSl-1064-A1-R4_MC15g12029	MvSl-1064-A1-R4_MC15	Chr15	44970	45507	8.379111845	0.758881071	0.758881071	0.001096994	0.01905039	8.72030503	8.698147304	7.895440684	8.00374557
MvSl-1064-A1-R4_MC15g12030	MvSl-1064-A1-R4_MC15	Chr15	45653	45957	2.688174723	0.4914843	0.4914843	0.249096659	0.815066156	2.146223765	3.409629807	2.322395303	2.527440287
MvSl-1064-A1-R4_MC15g12031	MvSl-1064-A1-R4_MC15	Chr15	47043	48239	6.76108145	-0.287269567	0.287269567	0.121130768	0.602527482	6.652589216	6.566749683	6.801703861	6.986975008
MvSl-1064-A1-R4_MC15g12033	MvSl-1064-A1-R4_MC15	Chr15	48633	49315	-3.335044318	0	0	1	1	-3.335044318	-3.335044318	-3.335044318	-3.335044318
MvSl-1064-A1-R4_MC15g12034	MvSl-1064-A1-R4_MC15	Chr15	51588	52946	6.337821358	-0.03318852	0.03318852	0.859043489	1	6.317967509	6.32427588	6.320610927	6.387181077
MvSl-1064-A1-R4_MC15g12035	MvSl-1064-A1-R4_MC15	Chr15	56681	56830	2.493324313	-0.00167587	0.00167587	0.996661836	1	2.83418817	2.046868476	2.795793789	2.112920124
MvSl-1064-A1-R4_MC15g12036	MvSl-1064-A1-R4_MC15	Chr15	58776	61101	3.440792398	0.361579149	0.361579149	0.273976771	0.839992727	3.872886466	3.291122627	3.411988528	3.072600939
MvSl-1064-A1-R4_MC15g12037	MvSl-1064-A1-R4_MC15	Chr15	61234	62040	0.105423665	-0.134529156	0.134529156	0.800711917	1	-0.418442198	0.382670668	-0.253087623	0.484990225
MvSl-1064-A1-R4_MC15g12038	MvSl-1064-A1-R4_MC15	Chr15	62473	64057	8.196748943	0.343398181	0.343398181	0.146256281	0.64983544	8.198324533	8.502220927	7.887009012	8.132533214
MvSl-1064-A1-R4_MC15g12040	MvSl-1064-A1-R4_MC15	Chr15	64139	64394	3.548816364	-0.434677981	0.434677981	0.150882496	0.659949304	3.405104534	3.219919435	3.883661699	3.594799596
MvSl-1064-A1-R4_MC15g12042	MvSl-1064-A1-R4_MC15	Chr15	64738	66884	5.881888783	0.023484739	0.023484739	0.907178024	1	5.864210028	5.922346756	5.944053784	5.792230691
MvSl-1064-A1-R4_MC15g12043	MvSl-1064-A1-R4_MC15	Chr15	69789	70966	-3.335044318	0	0	1	1	-3.335044318	-3.335044318	-3.335044318	-3.335044318
MvSl-1064-A1-R4_MC15g12044	MvSl-1064-A1-R4_MC15	Chr15	72251	76615	-3.164539156	2.402326487	2.402326487	0.228180964	0.78229106	-3.335044318	-2.722882557	-3.335044318	-3.335044318
MvSl-1064-A1-R4_MC15g12045	MvSl-1064-A1-R4_MC15	Chr15	76815	77044	-1.046609659	0.472967376	0.472967376	0.49364327	0.973728968	-0.771155869	-0.948679438	-1.092042366	-1.404421636
MvSl-1064-A1-R4_MC15g12046	MvSl-1064-A1-R4_MC15	Chr15	77251	77760	7.499708894	0.148588004	0.148588004	0.495153362	0.974018127	7.697332554	7.435012608	7.589754556	7.235752996
MvSl-1064-A1-R4_MC15g12047	MvSl-1064-A1-R4_MC15	Chr15	80726	81399	5.162690928	-0.075628874	0.075628874	0.758176837	1	5.328524636	4.886893004	5.334024593	5.051740968
MvSl-1064-A1-R4_MC15g12048	MvSl-1064-A1-R4_MC15	Chr15	82729	87027	7.080429956	0.046391842	0.046391842	0.80462713	1	7.083857638	7.122756033	7.042928862	7.071105045
MvSl-1064-A1-R4_MC15g12049	MvSl-1064-A1-R4_MC15	Chr15	87297	91341	0.066528444	-0.762152789	0.762152789	0.154501968	0.665846785	0.101382073	-0.948679438	0.479335548	0.223234165
MvSl-1064-A1-R4_MC15g12050	MvSl-1064-A1-R4_MC15	Chr15	92522	96549	4.056967469	-1.651541991	1.651541991	5.76E-07	1.92E-05	3.344930836	2.576584106	4.85825406	4.408162791
MvSl-1064-A1-R4_MC15g12051	MvSl-1064-A1-R4_MC15	Chr15	99409	99805	6.204408691	0.172288222	0.172288222	0.389242269	0.929807047	6.214571962	6.357830782	5.97302362	6.246001043
MvSl-1064-A1-R4_MC15g12052	MvSl-1064-A1-R4_MC15	Chr15	100639	102207	-2.085678891	0.44494673	0.44494673	0.661955938	0.998466238	-1.664406887	-2.294435337	-2.383864905	-2.068348607
MvSl-1064-A1-R4_MC15g12053	MvSl-1064-A1-R4_MC15	Chr15	105526	107143	1.097206341	0.373139951	0.373139951	0.370785977	0.917313565	1.107484295	1.414428113	1.184506181	0.577699914
MvSl-1064-A1-R4_MC15g12054	MvSl-1064-A1-R4_MC15	Chr15	108868	109264	8.134104051	0.084235603	0.084235603	0.701981999	0.998834644	8.13920755	8.211110723	8.081092976	8.101641964
MvSl-1064-A1-R4_MC15g12055	MvSl-1064-A1-R4_MC15	Chr15	110317	111367	5.036727713	0.071677767	0.071677767	0.769714732	1	4.86799908	5.250658976	4.874267836	5.116913217
MvSl-1064-A1-R4_MC15g12056	MvSl-1064-A1-R4_MC15	Chr15	111550	114206	6.194821896	0.258422346	0.258422346	0.208589545	0.762852129	6.12236127	6.490645361	6.013867933	6.105150601
MvSl-1064-A1-R4_MC15g12057	MvSl-1064-A1-R4_MC15	Chr15	114976	116198	3.6219363	0.75423365	0.75423365	0.010645537	0.121816552	3.867549705	4.029964433	3.082427855	3.314057984
MvSl-1064-A1-R4_MC15g12058	MvSl-1064-A1-R4_MC15	Chr15	116446	118100	6.875081702	0.03283538	0.03283538	0.859305731	1	6.903310849	6.879418798	6.926529685	6.787304882
MvSl-1064-A1-R4_MC15g12059	MvSl-1064-A1-R4_MC15	Chr15	119084	120409	4.864277079	-0.408240137	0.408240137	0.080877587	0.483054629	4.642856666	4.648618259	5.089445806	5.014911178
MvSl-1064-A1-R4_MC15g12060	MvSl-1064-A1-R4_MC15	Chr15	120559	123663	4.499756081	-0.546251095	0.546251095	0.028536975	0.25331375	4.258552938	4.141204063	4.855951799	4.624621742
MvSl-1064-A1-R4_MC15g12061	MvSl-1064-A1-R4_MC15	Chr15	124153	124829	-3.335044318	0	0	1	1	-3.335044318	-3.335044318	-3.335044318	-3.335044318
MvSl-1064-A1-R4_MC15g12062	MvSl-1064-A1-R4_MC15	Chr15	125515	126448	-3.165730362	-2.245764857	2.245764857	0.274140994	0.839992727	-3.335044318	-3.335044318	-3.335044318	-2.780505068
MvSl-1064-A1-R4_MC15g12063	MvSl-1064-A1-R4_MC15	Chr15	126620	126877	-0.435649349	-0.833618662	0.833618662	0.164178803	0.685233167	-0.910900353	-0.809744375	0.159112538	-0.508629343
MvSl-1064-A1-R4_MC15g12064	MvSl-1064-A1-R4_MC15	Chr15	127890	128060	-0.877510415	-0.280521342	0.280521342	0.678885538	0.998466238	-0.910900353	-1.102434121	-0.421596045	-1.237131354
MvSl-1064-A1-R4_MC15g12065	MvSl-1064-A1-R4_MC15	Chr15	128290	129685	-1.945473975	-0.935025535	0.935025535	0.361160528	0.913231812	-2.706608466	-1.964520834	-2.383864905	-1.237131354
MvSl-1064-A1-R4_MC15g12066	MvSl-1064-A1-R4_MC15	Chr15	132208	133525	5.161093879	0.242158995	0.242158995	0.285413674	0.854986444	5.372516622	5.175288477	4.962514336	5.105280605
MvSl-1064-A1-R4_MC15g12067	MvSl-1064-A1-R4_MC15	Chr15	134046	135304	8.109389118	0.514261312	0.514261312	0.062406449	0.415232709	7.974905793	8.637204615	7.565302357	8.053019457
MvSl-1064-A1-R4_MC15g12068	MvSl-1064-A1-R4_MC15	Chr15	136056	138538	6.142999106	0.029070526	0.029070526	0.883908433	1	6.246787173	6.062352279	6.226618709	6.023039596
MvSl-1064-A1-R4_MC15g12069	MvSl-1064-A1-R4_MC15	Chr15	139617	140901	8.726134725	0.014694126	0.014694126	0.953219587	1	8.8308657	8.629020862	8.80924589	8.622242472
MvSl-1064-A1-R4_MC15g12070	MvSl-1064-A1-R4_MC15	Chr15	141603	144757	5.164855681	0.09095408	0.09095408	0.687424185	0.998466238	5.200666921	5.218548347	4.998443948	5.230140796
MvSl-1064-A1-R4_MC15g12071	MvSl-1064-A1-R4_MC15	Chr15	145446	150672	-0.30265726	-1.308312212	1.308312212	0.023747705	0.218734992	-1.239009097	-0.809744375	0.034356029	0.223234165
MvSl-1064-A1-R4_MC15g12072	MvSl-1064-A1-R4_MC15	Chr15	151877	154392	1.565851253	1.498816885	1.498816885	0.02157514	0.205576512	0.871944052	2.788274794	-0.421596045	1.303242413
MvSl-1064-A1-R4_MC15g12074	MvSl-1064-A1-R4_MC15	Chr15	155353	155884	2.650702475	0.009300035	0.009300035	0.981275093	1	3.056843402	2.100712003	2.824336077	2.443701565
MvSl-1064-A1-R4_MC15g12075	MvSl-1064-A1-R4_MC15	Chr15	157206	157884	1.674889947	0.638309761	0.638309761	0.108701848	0.572462164	2.248305456	1.600353304	1.523114699	1.130373698
MvSl-1064-A1-R4_MC15g12077	MvSl-1064-A1-R4_MC15	Chr15	159570	162539	2.762707929	0.15908998	0.15908998	0.653758435	0.998466238	2.979795022	2.686308718	2.94188247	2.367841631
MvSl-1064-A1-R4_MC15g12078	MvSl-1064-A1-R4_MC15	Chr15	162689	163533	5.792645541	-0.04736394	0.04736394	0.817607032	1	5.81930637	5.716450127	5.866120067	5.764148352
MvSl-1064-A1-R4_MC15g12079	MvSl-1064-A1-R4_MC15	Chr15	164316	165375	6.612271588	0.220552175	0.220552175	0.333654234	0.892210511	6.448800975	6.945281177	6.291943973	6.67834118
MvSl-1064-A1-R4_MC15g12080	MvSl-1064-A1-R4_MC15	Chr15	168708	171056	5.715230161	0.080588134	0.080588134	0.704338218	0.998948632	5.828948875	5.677117035	5.772792728	5.569058866
MvSl-1064-A1-R4_MC15g12081	MvSl-1064-A1-R4_MC15	Chr15	172348	173466	3.832160963	0.168862988	0.168862988	0.558737414	0.984850569	4.052937284	3.761268248	3.874592181	3.60584913
MvSl-1064-A1-R4_MC15g12082	MvSl-1064-A1-R4_MC15	Chr15	173809	175626	1.687801094	1.792712358	1.792712358	4.99E-06	0.000142633	2.092339947	2.525004046	0.572018366	0.621912308
MvSl-1064-A1-R4_MC15g12083	MvSl-1064-A1-R4_MC15	Chr15	176270	178484	7.63175996	0.824416177	0.824416177	0.013075272	0.141686478	7.344221072	8.428471407	6.749328204	7.482383633
MvSl-1064-A1-R4_MC15g12084	MvSl-1064-A1-R4_MC15	Chr15	179608	181562	6.320239554	0.311686476	0.311686476	0.136895183	0.631932601	6.301241356	6.616883879	5.976206874	6.316636978
MvSl-1064-A1-R4_MC15g12085	MvSl-1064-A1-R4_MC15	Chr15	181906	185926	7.306150186	0.095547275	0.095547275	0.673391162	0.998466238	7.53765649	7.14160878	7.437949366	7.051538585
MvSl-1064-A1-R4_MC15g12086	MvSl-1064-A1-R4_MC15	Chr15	186660	188385	6.908412367	0.085833999	0.085833999	0.672383883	0.998466238	6.965204852	6.936054361	6.635821006	7.062608682
MvSl-1064-A1-R4_MC15g12087	MvSl-1064-A1-R4_MC15	Chr15	188682	197519	8.527268946	0.364987475	0.364987475	0.220078041	0.77769727	8.344741637	8.981956774	7.983494495	8.614740968
MvSl-1064-A1-R4_MC15g12088	MvSl-1064-A1-R4_MC15	Chr15	199876	202896	7.157629007	-0.061973054	0.061973054	0.773925261	1	6.890869974	7.328563955	7.070990504	7.296687896
MvSl-1064-A1-R4_MC15g12089	MvSl-1064-A1-R4_MC15	Chr15	203590	205082	8.560526528	0.069074358	0.069074358	0.780849182	1	8.767629655	8.398106587	8.522913708	8.528272757
MvSl-1064-A1-R4_MC15g12090	MvSl-1064-A1-R4_MC15	Chr15	205536	207249	7.18243993	0.057851525	0.057851525	0.771999768	1	7.308727216	7.106398104	7.235438413	7.066113247
MvSl-1064-A1-R4_MC15g12091	MvSl-1064-A1-R4_MC15	Chr15	208138	211826	4.535503071	-0.271901488	0.271901488	0.307135302	0.871964653	4.494954522	4.283801617	4.89010581	4.395483398
MvSl-1064-A1-R4_MC15g12092	MvSl-1064-A1-R4_MC15	Chr15	212316	214189	7.064524865	-0.128127493	0.128127493	0.502069156	0.974902305	6.981970948	7.01587803	7.038875125	7.210187209
MvSl-1064-A1-R4_MC15g12093	MvSl-1064-A1-R4_MC15	Chr15	214376	215732	0.020355097	1.401603677	1.401603677	0.006372322	0.081231976	0.537508817	0.546840052	-0.718218638	-0.713122675
MvSl-1064-A1-R4_MC15g12094	MvSl-1064-A1-R4_MC15	Chr15	216789	219143	7.535715451	0.070558575	0.070558575	0.726866795	1	7.604945711	7.535366303	7.560008242	7.437475756
MvSl-1064-A1-R4_MC15g12095	MvSl-1064-A1-R4_MC15	Chr15	219278	219529	6.851099305	-0.001552877	0.001552877	0.993742778	1	6.99671231	6.687497119	6.962820464	6.731646406
MvSl-1064-A1-R4_MC15g12096	MvSl-1064-A1-R4_MC15	Chr15	220038	221617	5.287393366	-0.20364563	0.20364563	0.352578678	0.906207934	5.211238767	5.15210003	5.358626574	5.411104988
MvSl-1064-A1-R4_MC15g12097	MvSl-1064-A1-R4_MC15	Chr15	222646	225703	2.764256666	-0.264660821	0.264660821	0.428572985	0.951051372	2.743871657	2.498505572	2.993064602	2.772673426
MvSl-1064-A1-R4_MC15g12098	MvSl-1064-A1-R4_MC15	Chr15	225807	226952	6.664732856	0.30626595	0.30626595	0.109835474	0.576160961	6.898739841	6.715090005	6.551547754	6.454435961
MvSl-1064-A1-R4_MC15g12099	MvSl-1064-A1-R4_MC15	Chr15	227087	227445	6.420133851	0.013989587	0.013989587	0.940174123	1	6.425383478	6.428838933	6.377093548	6.448310292
MvSl-1064-A1-R4_MC15g12100	MvSl-1064-A1-R4_MC15	Chr15	227562	228792	6.883989141	0.277511995	0.277511995	0.13619487	0.631565057	7.041831565	6.989955984	6.65448707	6.818510747
MvSl-1064-A1-R4_MC15g12101	MvSl-1064-A1-R4_MC15	Chr15	229068	232307	10.37504277	-0.073336716	0.073336716	0.858244005	1	9.775056746	10.74175119	9.939226949	10.76629897
MvSl-1064-A1-R4_MC15g12102	MvSl-1064-A1-R4_MC15	Chr15	232640	234062	7.352055603	0.410283348	0.410283348	0.094063675	0.525269967	7.260171174	7.778791752	6.864321453	7.358831702
MvSl-1064-A1-R4_MC15g12103	MvSl-1064-A1-R4_MC15	Chr15	235206	238859	6.546190294	-0.082112724	0.082112724	0.676563076	0.998466238	6.340292703	6.65187123	6.589457539	6.58371023
MvSl-1064-A1-R4_MC15g12104	MvSl-1064-A1-R4_MC15	Chr15	239493	239949	7.056563779	-0.08589131	0.08589131	0.648099554	0.998466238	6.970815228	7.05390818	7.130774354	7.066113247
MvSl-1064-A1-R4_MC15g12105	MvSl-1064-A1-R4_MC15	Chr15	241065	241700	7.673591648	0.094026338	0.094026338	0.645045603	0.998466238	7.667317527	7.77051008	7.613117756	7.638497702
MvSl-1064-A1-R4_MC15g12106	MvSl-1064-A1-R4_MC15	Chr15	242124	243883	7.14971201	-0.507060663	0.507060663	0.016625747	0.168681314	7.013722326	6.719398936	7.540786938	7.200652848
MvSl-1064-A1-R4_MC15g12107	MvSl-1064-A1-R4_MC15	Chr15	244368	246546	5.81205598	0.387674747	0.387674747	0.083063744	0.491425612	5.81653949	6.150088334	5.44693647	5.749276782
MvSl-1064-A1-R4_MC15g12108	MvSl-1064-A1-R4_MC15	Chr15	246797	250199	2.132032693	-0.032972694	0.032972694	0.926528737	1	2.198167305	2.028464621	2.335674674	1.931590836
MvSl-1064-A1-R4_MC15g12109	MvSl-1064-A1-R4_MC15	Chr15	250502	251312	1.698590035	-0.46552273	0.46552273	0.236326297	0.796151007	1.341051689	1.549631085	2.197037334	1.52899174
MvSl-1064-A1-R4_MC15g12110	MvSl-1064-A1-R4_MC15	Chr15	251702	252064	1.590822787	-0.757048406	0.757048406	0.051565135	0.367567862	0.828658063	1.442501378	1.907991717	1.896025577
MvSl-1064-A1-R4_MC15g12111	MvSl-1064-A1-R4_MC15	Chr15	252407	253015	6.26649917	-0.261794133	0.261794133	0.205216757	0.758921396	6.309136648	5.92483654	6.493487944	6.28088977
MvSl-1064-A1-R4_MC15g12112	MvSl-1064-A1-R4_MC15	Chr15	255963	257202	6.241323889	-0.058878624	0.058878624	0.778196212	1	6.042916142	6.362430066	6.10296121	6.420418287
MvSl-1064-A1-R4_MC15g12113	MvSl-1064-A1-R4_MC15	Chr15	257389	259568	5.29129819	0.286037051	0.286037051	0.337254107	0.89402166	5.798424253	4.927187898	5.371578079	4.868913373
MvSl-1064-A1-R4_MC15g12114	MvSl-1064-A1-R4_MC15	Chr15	261446	263701	4.866968361	-0.630288018	0.630288018	0.012402831	0.136598547	4.636595392	4.388528329	5.324065117	4.942669305
MvSl-1064-A1-R4_MC15g12115	MvSl-1064-A1-R4_MC15	Chr15	264265	267584	4.713527015	-0.141289239	0.141289239	0.560727506	0.985943913	4.736584485	4.539126626	4.871991008	4.685780796
MvSl-1064-A1-R4_MC15g12116	MvSl-1064-A1-R4_MC15	Chr15	268407	269411	-1.28791068	0.537095391	0.537095391	0.476986089	0.96977463	-1.065647133	-1.102434121	-1.241793746	-1.811583723
MvSl-1064-A1-R4_MC15g12117	MvSl-1064-A1-R4_MC15	Chr15	269612	270491	7.220456343	0.592005536	0.592005536	0.004890109	0.065632245	7.297360863	7.653413884	6.811241813	6.973708185
MvSl-1064-A1-R4_MC15g12118	MvSl-1064-A1-R4_MC15	Chr15	270683	270896	5.436532872	-0.131605638	0.131605638	0.549684458	0.984366338	5.2751097	5.457403043	5.390789907	5.602542195
MvSl-1064-A1-R4_MC15g12120	MvSl-1064-A1-R4_MC15	Chr15	272127	275783	2.818724106	-0.035181639	0.035181639	0.931165216	1	3.208066118	2.235182245	3.121286996	2.480186314
MvSl-1064-A1-R4_MC15g12121	MvSl-1064-A1-R4_MC15	Chr15	277836	279747	4.549998112	-1.852222305	1.852222305	1.29E-11	8.11E-10	3.375331387	3.321674458	5.417576036	4.922925091
MvSl-1064-A1-R4_MC15g12122	MvSl-1064-A1-R4_MC15	Chr15	281441	281599	3.504025384	-0.843325842	0.843325842	0.014500169	0.153584088	3.224858244	2.788274794	4.162325582	3.473363675
MvSl-1064-A1-R4_MC15g12123	MvSl-1064-A1-R4_MC15	Chr15	283366	288489	6.842144262	-0.002336378	0.002336378	0.990027291	1	6.929796907	6.746393976	6.887612834	6.797581248
MvSl-1064-A1-R4_MC15g12124	MvSl-1064-A1-R4_MC15	Chr15	288558	289205	3.782792741	0.420167055	0.420167055	0.161423982	0.680536375	4.200310098	3.715984328	3.648512286	3.467318016
MvSl-1064-A1-R4_MC15g12126	MvSl-1064-A1-R4_MC15	Chr15	290001	292166	6.913892359	0.060786897	0.060786897	0.74688931	1	6.965829305	6.921790963	6.779402796	6.980091487
MvSl-1064-A1-R4_MC15g12127	MvSl-1064-A1-R4_MC15	Chr15	293423	295538	9.925280829	0.217962713	0.217962713	0.468684496	0.968298975	9.956604983	10.10013012	9.753044816	9.869046623
MvSl-1064-A1-R4_MC15g12128	MvSl-1064-A1-R4_MC15	Chr15	297539	299741	5.22430613	0.071701314	0.071701314	0.752371953	1	5.122172918	5.385111434	5.178735574	5.197643589
MvSl-1064-A1-R4_MC15g12129	MvSl-1064-A1-R4_MC15	Chr15	300478	303269	9.050017765	0.253797624	0.253797624	0.32802626	0.88779754	9.137707577	9.204223403	8.885155515	8.949326207
MvSl-1064-A1-R4_MC15g12130	MvSl-1064-A1-R4_MC15	Chr15	303637	305936	6.715866192	-0.067324525	0.067324525	0.714434635	1	6.664947535	6.698452175	6.689171386	6.806588238
MvSl-1064-A1-R4_MC15g12135	MvSl-1064-A1-R4_MC15	Chr15	307421	310256	4.518800855	-1.5039819	1.5039819	1.57E-06	5.00E-05	3.352591241	3.777889855	5.42380703	4.621902925
MvSl-1064-A1-R4_MC15g12137	MvSl-1064-A1-R4_MC15	Chr15	311035	313129	8.965883184	-0.034744797	0.034744797	0.89180471	1	8.965751945	8.930849696	8.985978173	8.980303687
MvSl-1064-A1-R4_MC15g12138	MvSl-1064-A1-R4_MC15	Chr15	319813	319983	1.16922072	0.217050183	0.217050183	0.583195576	0.990162992	1.371533233	1.167697686	1.242057518	0.862025425
MvSl-1064-A1-R4_MC15g12139	MvSl-1064-A1-R4_MC15	Chr15	322785	329053	1.506973587	-0.522307705	0.522307705	0.184213627	0.72600607	1.487400465	0.910651257	1.853641433	1.597020101
MvSl-1064-A1-R4_MC15g12140	MvSl-1064-A1-R4_MC15	Chr15	330002	331275	5.927110511	0.096139309	0.096139309	0.632176621	0.998466238	5.934801461	6.012892489	5.811326528	5.94252379
MvSl-1064-A1-R4_MC15g12141	MvSl-1064-A1-R4_MC15	Chr15	331331	332123	6.878925569	0.007251573	0.007251573	0.969555184	1	6.824939996	6.937904451	6.756134425	6.985389416
MvSl-1064-A1-R4_MC15g12142	MvSl-1064-A1-R4_MC15	Chr15	333384	334578	1.256409337	-0.035359664	0.035359664	0.926588991	1	1.178163562	1.296330979	1.376627931	1.160662174
MvSl-1064-A1-R4_MC15g12143	MvSl-1064-A1-R4_MC15	Chr15	334708	336717	-0.296199268	-0.610295281	0.610295281	0.273840555	0.839992727	-0.418442198	-0.809744375	0.034356029	-0.170275485
MvSl-1064-A1-R4_MC15g12144	MvSl-1064-A1-R4_MC15	Chr15	338080	339343	2.106230324	-7.970429866	7.970429866	1.32E-30	2.48E-28	-2.706608466	-3.335044318	3.21767912	2.87669065
MvSl-1064-A1-R4_MC15g12145	MvSl-1064-A1-R4_MC15	Chr15	339399	340493	1.240883133	0.634875738	0.634875738	0.118035193	0.59515955	1.787837895	1.200947126	0.81893504	1.002429848
MvSl-1064-A1-R4_MC15g12146	MvSl-1064-A1-R4_MC15	Chr15	341401	342047	4.556093939	0.290198776	0.290198776	0.235659216	0.795265205	4.791158912	4.590213023	4.460854238	4.34691778
MvSl-1064-A1-R4_MC15g12147	MvSl-1064-A1-R4_MC15	Chr15	342114	343845	6.994623101	-0.447072862	0.447072862	0.040864372	0.322081185	6.91887383	6.567546579	7.406831642	6.959780037
MvSl-1064-A1-R4_MC15g12148	MvSl-1064-A1-R4_MC15	Chr15	343988	344673	1.491847479	-3.707524077	3.707524077	5.54E-15	4.57E-13	-1.436085193	-0.809744375	2.335674674	2.328361429
MvSl-1064-A1-R4_MC15g12151	MvSl-1064-A1-R4_MC15	Chr15	344729	352588	-2.335441662	-0.498374264	0.498374264	0.692059953	0.998604672	-1.935783428	-3.335044318	-3.335044318	-1.593686272
MvSl-1064-A1-R4_MC15g12161	MvSl-1064-A1-R4_MC15	Chr15	352686	353326	-2.526995091	0.190742791	0.190742791	0.881204135	1	-1.935783428	-3.335044318	-2.383864905	-2.780505068
MvSl-1064-A1-R4_MC16g12171	MvSl-1064-A1-R4_MC15	Chr15	383396	388344	6.759746874	-0.052794099	0.052794099	0.780739181	1	6.820803889	6.639797715	6.896040988	6.666516464
MvSl-1064-A1-R4_MC16g12173	MvSl-1064-A1-R4_MC16	Chr16	935	3131	4.888621876	0.35323153	0.35323153	0.190682475	0.735866874	4.733654153	5.316609645	4.523120262	4.862017481
MvSl-1064-A1-R4_MC16g12175	MvSl-1064-A1-R4_MC16	Chr16	6417	9196	0.908045016	-0.363119065	0.363119065	0.407005222	0.938682761	1.070802273	0.261831908	1.029703544	1.099435674
MvSl-1064-A1-R4_MC16g12176	MvSl-1064-A1-R4_MC16	Chr16	10315	11362	5.988958894	-0.307968833	0.307968833	0.143495469	0.644346266	5.997220578	5.633640652	6.188701767	6.077634926
MvSl-1064-A1-R4_MC16g12177	MvSl-1064-A1-R4_MC16	Chr16	11521	13749	5.116694669	-0.083283368	0.083283368	0.711717677	1	5.108665111	5.039434372	5.22049561	5.091589605
MvSl-1064-A1-R4_MC16g12178	MvSl-1064-A1-R4_MC16	Chr16	15236	16963	3.98069279	-0.107060783	0.107060783	0.697796661	0.998834644	4.014822963	3.831951572	4.113048754	3.947310563
MvSl-1064-A1-R4_MC16g12179	MvSl-1064-A1-R4_MC16	Chr16	17434	19590	-1.341682561	-1.673820549	1.673820549	0.057392108	0.395597103	-1.436085193	-3.335044318	-0.718218638	-1.087239506
