gene	location	chr	start	end	log2FC
MvSl-1064-A1-R4_MC13g11535	MvSl-1064-A1-R4_MC13	Chr13	629672	629907	0.153513599346371
MvSl-1064-A1-R4_MC13g11537	MvSl-1064-A1-R4_MC13	Chr13	633183	633836	0.0812148152506916
MvSl-1064-A1-R4_MC13g11538	MvSl-1064-A1-R4_MC13	Chr13	634294	635091	-0.445408330857749
MvSl-1064-A1-R4_MC13g11539	MvSl-1064-A1-R4_MC13	Chr13	635916	636083	-0.140297930470107
MvSl-1064-A1-R4_MC13g11541	MvSl-1064-A1-R4_MC13	Chr13	638808	640025	0.367607551964143
MvSl-1064-A1-R4_MC13g11542	MvSl-1064-A1-R4_MC13	Chr13	640450	641482	-0.469848608947268
MvSl-1064-A1-R4_MC13g11543	MvSl-1064-A1-R4_MC13	Chr13	643940	645631	-0.393004123180712
MvSl-1064-A1-R4_MC13g11544	MvSl-1064-A1-R4_MC13	Chr13	645808	650385	-0.579118749469987
MvSl-1064-A1-R4_MC13g11545	MvSl-1064-A1-R4_MC13	Chr13	650919	652895	-0.0162661918987299
MvSl-1064-A1-R4_MC13g11546	MvSl-1064-A1-R4_MC13	Chr13	653428	656933	0.180882889700499
MvSl-1064-A1-R4_MC13g11547	MvSl-1064-A1-R4_MC13	Chr13	658250	660478	0.0984437333399112
MvSl-1064-A1-R4_MC13g11548	MvSl-1064-A1-R4_MC13	Chr13	660624	661886	0.113486764763868
MvSl-1064-A1-R4_MC13g11549	MvSl-1064-A1-R4_MC13	Chr13	662461	663590	0.0796436464487081
MvSl-1064-A1-R4_MC13g11550	MvSl-1064-A1-R4_MC13	Chr13	663714	665586	-0.237483048693371
MvSl-1064-A1-R4_MC13g11551	MvSl-1064-A1-R4_MC13	Chr13	665913	666590	-0.976561261637411
MvSl-1064-A1-R4_MC13g11552	MvSl-1064-A1-R4_MC13	Chr13	667106	668840	0.525837999381781
MvSl-1064-A1-R4_MC13g11553	MvSl-1064-A1-R4_MC13	Chr13	670948	674088	0.444712394044135
MvSl-1064-A1-R4_MC13g11556	MvSl-1064-A1-R4_MC13	Chr13	680853	682936	-0.313266539892093
MvSl-1064-A1-R4_MC13g11557	MvSl-1064-A1-R4_MC13	Chr13	683386	684819	0.432705149985851
MvSl-1064-A1-R4_MC13g11558	MvSl-1064-A1-R4_MC13	Chr13	685487	688051	0.106425992224782
MvSl-1064-A1-R4_MC13g11560	MvSl-1064-A1-R4_MC13	Chr13	689812	690506	0.27471059896628
MvSl-1064-A1-R4_MC13g11561	MvSl-1064-A1-R4_MC13	Chr13	691468	694018	0.0946474751109632
MvSl-1064-A1-R4_MC13g11562	MvSl-1064-A1-R4_MC13	Chr13	694499	695954	0.207045633952106
MvSl-1064-A1-R4_MC13g11564	MvSl-1064-A1-R4_MC13	Chr13	700213	702811	-0.224671495340152
MvSl-1064-A1-R4_MC13g11565	MvSl-1064-A1-R4_MC13	Chr13	703687	705596	-0.109714662813446
MvSl-1064-A1-R4_MC13g11566	MvSl-1064-A1-R4_MC13	Chr13	705886	707216	-0.000317072011115293
MvSl-1064-A1-R4_MC13g11567	MvSl-1064-A1-R4_MC13	Chr13	707604	708137	0.332760346944024
MvSl-1064-A1-R4_MC13g11568	MvSl-1064-A1-R4_MC13	Chr13	708377	708884	0.240839567866778
MvSl-1064-A1-R4_MC13g11569	MvSl-1064-A1-R4_MC13	Chr13	709588	710491	0.0694279587573765
MvSl-1064-A1-R4_MC13g11570	MvSl-1064-A1-R4_MC13	Chr13	710957	712690	-0.0339497455643137
MvSl-1064-A1-R4_MC13g11571	MvSl-1064-A1-R4_MC13	Chr13	712919	715932	-0.0900191149831366
MvSl-1064-A1-R4_MC13g11572	MvSl-1064-A1-R4_MC13	Chr13	716523	719323	0.456133281039977
MvSl-1064-A1-R4_MC13g11573	MvSl-1064-A1-R4_MC13	Chr13	719964	721644	0.0805691615136976
MvSl-1064-A1-R4_MC13g11574	MvSl-1064-A1-R4_MC13	Chr13	722136	723144	0.24106157434377
MvSl-1064-A1-R4_MC13g11575	MvSl-1064-A1-R4_MC13	Chr13	723510	724188	0.190831972761797
MvSl-1064-A1-R4_MC13g11576	MvSl-1064-A1-R4_MC13	Chr13	724865	726996	-0.53874759483915
MvSl-1064-A1-R4_MC13g11577	MvSl-1064-A1-R4_MC13	Chr13	729689	731859	0.105447342354258
MvSl-1064-A1-R4_MC13g11578	MvSl-1064-A1-R4_MC13	Chr13	732064	732408	0.0526171089706421
MvSl-1064-A1-R4_MC13g11579	MvSl-1064-A1-R4_MC13	Chr13	732914	733463	0.125248006503711
MvSl-1064-A1-R4_MC13g11580	MvSl-1064-A1-R4_MC13	Chr13	733970	735842	0.172554120387707
MvSl-1064-A1-R4_MC13g11582	MvSl-1064-A1-R4_MC13	Chr13	738614	741099	0.146655759476178
MvSl-1064-A1-R4_MC13g11583	MvSl-1064-A1-R4_MC13	Chr13	741143	746513	0.481057624935701
MvSl-1064-A1-R4_MC13g11585	MvSl-1064-A1-R4_MC13	Chr13	748390	750137	0.0751394244999218
MvSl-1064-A1-R4_MC13g11586	MvSl-1064-A1-R4_MC13	Chr13	750375	751030	-0.0802810213279506
MvSl-1064-A1-R4_MC13g11587	MvSl-1064-A1-R4_MC13	Chr13	751696	753578	0.222132402873715
MvSl-1064-A1-R4_MC13g11588	MvSl-1064-A1-R4_MC13	Chr13	753650	754218	0.461998559482586
MvSl-1064-A1-R4_MC13g11589	MvSl-1064-A1-R4_MC13	Chr13	754397	754924	0.419813361061331
MvSl-1064-A1-R4_MC13g11590	MvSl-1064-A1-R4_MC13	Chr13	756191	756847	-0.0130867053833599
MvSl-1064-A1-R4_MC13g11591	MvSl-1064-A1-R4_MC13	Chr13	757753	760341	0.396502450257864
MvSl-1064-A1-R4_MC13g11592	MvSl-1064-A1-R4_MC13	Chr13	760980	761189	0.0530253040664145
MvSl-1064-A1-R4_MC13g11593	MvSl-1064-A1-R4_MC13	Chr13	763339	763589	0.398812184351402
MvSl-1064-A1-R4_MC13g11594	MvSl-1064-A1-R4_MC13	Chr13	764906	765980	-0.287283344609254
MvSl-1064-A1-R4_MC13g11595	MvSl-1064-A1-R4_MC13	Chr13	766592	770139	0.0807893382011023
MvSl-1064-A1-R4_MC13g11597	MvSl-1064-A1-R4_MC13	Chr13	774983	777187	0.174030128507987
MvSl-1064-A1-R4_MC13g11599	MvSl-1064-A1-R4_MC13	Chr13	778126	780937	-0.139374386380959
MvSl-1064-A1-R4_MC13g11600	MvSl-1064-A1-R4_MC13	Chr13	781239	781424	0.130487271212732
MvSl-1064-A1-R4_MC13g11601	MvSl-1064-A1-R4_MC13	Chr13	781887	787869	0.0792453680402154
MvSl-1064-A1-R4_MC13g11602	MvSl-1064-A1-R4_MC13	Chr13	788870	789051	-0.223242234557387
MvSl-1064-A1-R4_MC13g11603	MvSl-1064-A1-R4_MC13	Chr13	789584	789834	-0.13348702555426
MvSl-1064-A1-R4_MC13g11605	MvSl-1064-A1-R4_MC13	Chr13	792377	793924	0.00193803534718715
MvSl-1064-A1-R4_MC13g11606	MvSl-1064-A1-R4_MC13	Chr13	794303	795408	-0.170482388809677
MvSl-1064-A1-R4_MC13g11607	MvSl-1064-A1-R4_MC13	Chr13	795765	796912	-0.116953631825418
MvSl-1064-A1-R4_MC13g11608	MvSl-1064-A1-R4_MC13	Chr13	797967	800207	0.036887258458936
MvSl-1064-A1-R4_MC13g11610	MvSl-1064-A1-R4_MC13	Chr13	802941	804042	-0.250774251968272
MvSl-1064-A1-R4_MC13g11611	MvSl-1064-A1-R4_MC13	Chr13	804217	805547	-0.116187278810085
MvSl-1064-A1-R4_MC13g11613	MvSl-1064-A1-R4_MC13	Chr13	806699	806884	-0.781483470129352
MvSl-1064-A1-R4_MC13g11614	MvSl-1064-A1-R4_MC13	Chr13	807154	808692	0.0209763075132648
MvSl-1064-A1-R4_MC13g11617	MvSl-1064-A1-R4_MC13	Chr13	812588	813240	-0.0332131753038065
MvSl-1064-A1-R4_MC13g11619	MvSl-1064-A1-R4_MC13	Chr13	816001	816907	0.0754659914555545
MvSl-1064-A1-R4_MC13g11621	MvSl-1064-A1-R4_MC13	Chr13	819696	822027	-0.0997649680141296
MvSl-1064-A1-R4_MC13g11623	MvSl-1064-A1-R4_MC13	Chr13	825645	827938	-0.789552906493357
MvSl-1064-A1-R4_MC13g11624	MvSl-1064-A1-R4_MC13	Chr13	828604	832402	-0.573539786966483
MvSl-1064-A1-R4_MC13g11625	MvSl-1064-A1-R4_MC13	Chr13	832592	836730	0.276609267024674
MvSl-1064-A1-R4_MC13g11626	MvSl-1064-A1-R4_MC13	Chr13	837582	839150	0.207288332054995
MvSl-1064-A1-R4_MC13g11627	MvSl-1064-A1-R4_MC13	Chr13	839760	841793	-0.125229419383858
MvSl-1064-A1-R4_MC13g11628	MvSl-1064-A1-R4_MC13	Chr13	842213	843180	-1.03177317851227
MvSl-1064-A1-R4_MC13g11629	MvSl-1064-A1-R4_MC13	Chr13	843880	844195	-0.342115888188991
MvSl-1064-A1-R4_MC13g11630	MvSl-1064-A1-R4_MC13	Chr13	844299	845269	0.131477042108465
MvSl-1064-A1-R4_MC13g11631	MvSl-1064-A1-R4_MC13	Chr13	845368	846187	0.0794853009513988
MvSl-1064-A1-R4_MC13g11632	MvSl-1064-A1-R4_MC13	Chr13	846501	852053	0.251851849510276
MvSl-1064-A1-R4_MC13g11634	MvSl-1064-A1-R4_MC13	Chr13	853973	856154	-0.0254529471557176
MvSl-1064-A1-R4_MC13g11635	MvSl-1064-A1-R4_MC13	Chr13	856359	859523	-0.313294213176279
MvSl-1064-A1-R4_MC13g11636	MvSl-1064-A1-R4_MC13	Chr13	860156	860692	-0.25609867227764
MvSl-1064-A1-R4_MC13g11638	MvSl-1064-A1-R4_MC13	Chr13	863572	867490	-0.125245072843193
MvSl-1064-A1-R4_MC13g11639	MvSl-1064-A1-R4_MC13	Chr13	868152	869324	0.0699497332460751
MvSl-1064-A1-R4_MC13g11640	MvSl-1064-A1-R4_MC13	Chr13	869591	872007	0.405562287191296
MvSl-1064-A1-R4_MC13g11641	MvSl-1064-A1-R4_MC13	Chr13	872558	874518	0.252760375036949
MvSl-1064-A1-R4_MC13g11642	MvSl-1064-A1-R4_MC13	Chr13	875326	877205	0.0993617480093686
MvSl-1064-A1-R4_MC13g11643	MvSl-1064-A1-R4_MC13	Chr13	877737	881562	-0.134465537729555
MvSl-1064-A1-R4_MC13g11644	MvSl-1064-A1-R4_MC13	Chr13	881704	883380	0.262437279125429
MvSl-1064-A1-R4_MC13g11646	MvSl-1064-A1-R4_MC13	Chr13	885918	887561	0.440616907028637
MvSl-1064-A1-R4_MC13g11647	MvSl-1064-A1-R4_MC13	Chr13	888427	888821	0.202602069564344
MvSl-1064-A1-R4_MC13g11648	MvSl-1064-A1-R4_MC13	Chr13	888925	890181	0.333213161443064
MvSl-1064-A1-R4_MC13g11649	MvSl-1064-A1-R4_MC13	Chr13	890338	891914	-0.196997446330278
MvSl-1064-A1-R4_MC13g11650	MvSl-1064-A1-R4_MC13	Chr13	892211	893590	0.259215517752548
MvSl-1064-A1-R4_MC13g11651	MvSl-1064-A1-R4_MC13	Chr13	893910	894571	-0.0646995801653891
MvSl-1064-A1-R4_MC13g11652	MvSl-1064-A1-R4_MC13	Chr13	894825	896935	0.0610152212608363
MvSl-1064-A1-R4_MC13g11653	MvSl-1064-A1-R4_MC13	Chr13	897254	900204	0.0825743556584891
MvSl-1064-A1-R4_MC13g11654	MvSl-1064-A1-R4_MC13	Chr13	900518	902290	-0.0761825727261135
MvSl-1064-A1-R4_MC13g11655	MvSl-1064-A1-R4_MC13	Chr13	902657	902830	-0.224370660684234
MvSl-1064-A1-R4_MC13g11657	MvSl-1064-A1-R4_MC13	Chr13	903726	905725	0.097205243014424
MvSl-1064-A1-R4_MC13g11658	MvSl-1064-A1-R4_MC13	Chr13	906177	908866	-0.0431727100366523
MvSl-1064-A1-R4_MC13g11659	MvSl-1064-A1-R4_MC13	Chr13	910935	912665	-0.20119045305837
MvSl-1064-A1-R4_MC13g11660	MvSl-1064-A1-R4_MC13	Chr13	913028	914209	-0.032281838284455
MvSl-1064-A1-R4_MC13g11661	MvSl-1064-A1-R4_MC13	Chr13	915744	917282	0.0891978204980105
MvSl-1064-A1-R4_MC13g11662	MvSl-1064-A1-R4_MC13	Chr13	917625	918536	-0.0707326771454378
MvSl-1064-A1-R4_MC13g11663	MvSl-1064-A1-R4_MC13	Chr13	918865	920053	0.159321477236688
MvSl-1064-A1-R4_MC13g11664	MvSl-1064-A1-R4_MC13	Chr13	920230	922709	0.453648566339091
MvSl-1064-A1-R4_MC13g11665	MvSl-1064-A1-R4_MC13	Chr13	923847	924372	0.263337937047642
MvSl-1064-A1-R4_MC13g11666	MvSl-1064-A1-R4_MC13	Chr13	924896	926323	0.283356070566844
MvSl-1064-A1-R4_MC13g11669	MvSl-1064-A1-R4_MC13	Chr13	932051	933958	-0.0242129733508788
MvSl-1064-A1-R4_MC13g11670	MvSl-1064-A1-R4_MC13	Chr13	934865	935143	0.0247713769790567
MvSl-1064-A1-R4_MC13g11671	MvSl-1064-A1-R4_MC13	Chr13	935283	936286	-0.526043772234903
MvSl-1064-A1-R4_MC13g11672	MvSl-1064-A1-R4_MC13	Chr13	937142	939055	0.220228973274661
MvSl-1064-A1-R4_MC13g11673	MvSl-1064-A1-R4_MC13	Chr13	939337	941503	-0.0644921591536478
MvSl-1064-A1-R4_MC13g11677	MvSl-1064-A1-R4_MC13	Chr13	951171	952546	-0.0799959062588202
MvSl-1064-A1-R4_MC13g11678	MvSl-1064-A1-R4_MC13	Chr13	953201	956003	0.227445063426754
MvSl-1064-A1-R4_MC13g11679	MvSl-1064-A1-R4_MC13	Chr13	957967	959277	0.147104163214313
MvSl-1064-A1-R4_MC13g11680	MvSl-1064-A1-R4_MC13	Chr13	960241	961818	0.50498395024959
MvSl-1064-A1-R4_MC13g11681	MvSl-1064-A1-R4_MC13	Chr13	961955	965850	0.171448507340338
MvSl-1064-A1-R4_MC13g11682	MvSl-1064-A1-R4_MC13	Chr13	966061	967427	-0.342068705846668
MvSl-1064-A1-R4_MC13g11683	MvSl-1064-A1-R4_MC13	Chr13	967948	969738	0.211537177310833
MvSl-1064-A1-R4_MC13g11684	MvSl-1064-A1-R4_MC13	Chr13	971739	973991	0.225069283186952
MvSl-1064-A1-R4_MC13g11685	MvSl-1064-A1-R4_MC13	Chr13	974297	980897	-0.464443682911047
MvSl-1064-A1-R4_MC13g11686	MvSl-1064-A1-R4_MC13	Chr13	981091	983976	-0.0878081181942073
MvSl-1064-A1-R4_MC13g11687	MvSl-1064-A1-R4_MC13	Chr13	984282	985249	-0.202753009787095
MvSl-1064-A1-R4_MC13g11688	MvSl-1064-A1-R4_MC13	Chr13	986206	987792	0.625608066287514
MvSl-1064-A1-R4_MC13g11689	MvSl-1064-A1-R4_MC13	Chr13	988342	989487	-0.0166086275205693
MvSl-1064-A1-R4_MC13g11691	MvSl-1064-A1-R4_MC13	Chr13	992937	995762	0.0163416493302754
MvSl-1064-A1-R4_MC13g11693	MvSl-1064-A1-R4_MC13	Chr13	998453	1000396	-0.138177663439393
MvSl-1064-A1-R4_MC13g11694	MvSl-1064-A1-R4_MC13	Chr13	1001026	1001217	-0.242088689781159
MvSl-1064-A1-R4_MC13g11695	MvSl-1064-A1-R4_MC13	Chr13	1001755	1002676	0.135225543188078
MvSl-1064-A1-R4_MC13g11696	MvSl-1064-A1-R4_MC13	Chr13	1002894	1003594	-0.0736214344371089
MvSl-1064-A1-R4_MC13g11697	MvSl-1064-A1-R4_MC13	Chr13	1003792	1007748	-0.0292227658571027
MvSl-1064-A1-R4_MC13g11698	MvSl-1064-A1-R4_MC13	Chr13	1008029	1012636	0.0667673667589344
MvSl-1064-A1-R4_MC13g11701	MvSl-1064-A1-R4_MC13	Chr13	1016471	1016980	0.0603366611125917
MvSl-1064-A1-R4_MC13g11702	MvSl-1064-A1-R4_MC13	Chr13	1019308	1023747	0.0134582311833563
MvSl-1064-A1-R4_MC13g11703	MvSl-1064-A1-R4_MC13	Chr13	1024015	1025846	-0.538592552588777
MvSl-1064-A1-R4_MC13g11704	MvSl-1064-A1-R4_MC13	Chr13	1031168	1034740	0.257884453300183
MvSl-1064-A1-R4_MC13g11705	MvSl-1064-A1-R4_MC13	Chr13	1035021	1035998	-0.0946971967986024
MvSl-1064-A1-R4_MC13g11706	MvSl-1064-A1-R4_MC13	Chr13	1036098	1040372	-0.082980300583558
MvSl-1064-A1-R4_MC13g11707	MvSl-1064-A1-R4_MC14	Chr14	3654	4613	-0.0428974189310473
MvSl-1064-A1-R4_MC13g11708	MvSl-1064-A1-R4_MC14	Chr14	4698	6244	-0.202942961166026
MvSl-1064-A1-R4_MC13g11709	MvSl-1064-A1-R4_MC14	Chr14	7031	10107	0.146644107569774
MvSl-1064-A1-R4_MC13g11710	MvSl-1064-A1-R4_MC14	Chr14	10743	11302	-0.207254336030368
MvSl-1064-A1-R4_MC13g11711	MvSl-1064-A1-R4_MC14	Chr14	14812	17686	-0.127777871701819
MvSl-1064-A1-R4_MC13g11712	MvSl-1064-A1-R4_MC14	Chr14	18120	19401	0.235671197201045
MvSl-1064-A1-R4_MC13g11713	MvSl-1064-A1-R4_MC14	Chr14	20529	21735	-0.111979877957578
MvSl-1064-A1-R4_MC13g11716	MvSl-1064-A1-R4_MC14	Chr14	24772	25788	-0.116797256714653
MvSl-1064-A1-R4_MC13g11720	MvSl-1064-A1-R4_MC14	Chr14	34100	34994	0.203027673437069
MvSl-1064-A1-R4_MC14g11734	MvSl-1064-A1-R4_MC14	Chr14	54215	54805	-0.070039405759648
MvSl-1064-A1-R4_MC14g11735	MvSl-1064-A1-R4_MC14	Chr14	54991	60113	-0.0474177908551874
MvSl-1064-A1-R4_MC14g11736	MvSl-1064-A1-R4_MC14	Chr14	62369	64433	0.172858249104056
MvSl-1064-A1-R4_MC14g11737	MvSl-1064-A1-R4_MC14	Chr14	65045	66474	0.00913574590296315
MvSl-1064-A1-R4_MC14g11738	MvSl-1064-A1-R4_MC14	Chr14	67369	70240	0.16531933139628
MvSl-1064-A1-R4_MC14g11741	MvSl-1064-A1-R4_MC14	Chr14	73383	75056	0.297962031242725
MvSl-1064-A1-R4_MC14g11742	MvSl-1064-A1-R4_MC14	Chr14	78811	79587	0.136306373619468
MvSl-1064-A1-R4_MC14g11743	MvSl-1064-A1-R4_MC14	Chr14	79824	80423	0.231664839779603
MvSl-1064-A1-R4_MC14g11744	MvSl-1064-A1-R4_MC14	Chr14	80510	80761	-0.0209037112176176
MvSl-1064-A1-R4_MC14g11745	MvSl-1064-A1-R4_MC14	Chr14	80988	83052	-0.222203721441106
MvSl-1064-A1-R4_MC14g11746	MvSl-1064-A1-R4_MC14	Chr14	83124	83470	0.34915280357371
MvSl-1064-A1-R4_MC14g11747	MvSl-1064-A1-R4_MC14	Chr14	84014	86934	-1.08657055063738
MvSl-1064-A1-R4_MC14g11748	MvSl-1064-A1-R4_MC14	Chr14	87764	90529	-0.161688113199508
MvSl-1064-A1-R4_MC14g11749	MvSl-1064-A1-R4_MC14	Chr14	91127	96422	0.19254602226518
MvSl-1064-A1-R4_MC14g11750	MvSl-1064-A1-R4_MC14	Chr14	96732	98197	-0.231527411582762
MvSl-1064-A1-R4_MC14g11751	MvSl-1064-A1-R4_MC14	Chr14	98486	100685	0.154854481166702
MvSl-1064-A1-R4_MC14g11752	MvSl-1064-A1-R4_MC14	Chr14	101549	101785	0.0555778512418879
MvSl-1064-A1-R4_MC14g11753	MvSl-1064-A1-R4_MC14	Chr14	102226	104487	0.133196696356449
MvSl-1064-A1-R4_MC14g11754	MvSl-1064-A1-R4_MC14	Chr14	105335	105529	-0.0539742193583745
MvSl-1064-A1-R4_MC14g11756	MvSl-1064-A1-R4_MC14	Chr14	109461	110580	-0.0134649880725228
MvSl-1064-A1-R4_MC14g11757	MvSl-1064-A1-R4_MC14	Chr14	110718	112085	0.692445345159274
MvSl-1064-A1-R4_MC14g11758	MvSl-1064-A1-R4_MC14	Chr14	112403	113420	0.0385464559895792
MvSl-1064-A1-R4_MC14g11759	MvSl-1064-A1-R4_MC14	Chr14	113773	115814	-0.0565186152010662
MvSl-1064-A1-R4_MC14g11760	MvSl-1064-A1-R4_MC14	Chr14	117033	117197	0.111576655960968
MvSl-1064-A1-R4_MC14g11761	MvSl-1064-A1-R4_MC14	Chr14	118622	118777	0.756219947532639
MvSl-1064-A1-R4_MC14g11763	MvSl-1064-A1-R4_MC14	Chr14	119775	120777	-0.467318008930759
MvSl-1064-A1-R4_MC14g11764	MvSl-1064-A1-R4_MC14	Chr14	120826	121056	-0.354779232994324
MvSl-1064-A1-R4_MC14g11765	MvSl-1064-A1-R4_MC14	Chr14	121412	122671	-0.285658484712891
MvSl-1064-A1-R4_MC14g11766	MvSl-1064-A1-R4_MC14	Chr14	122920	123075	-0.282183724562569
MvSl-1064-A1-R4_MC14g11767	MvSl-1064-A1-R4_MC14	Chr14	123519	123716	0.669454903149175
MvSl-1064-A1-R4_MC14g11768	MvSl-1064-A1-R4_MC14	Chr14	124076	124473	0.331145701913216
MvSl-1064-A1-R4_MC14g11769	MvSl-1064-A1-R4_MC14	Chr14	124746	125238	0.00935995276410581
MvSl-1064-A1-R4_MC14g11770	MvSl-1064-A1-R4_MC14	Chr14	125350	125666	-0.0161967280878063
MvSl-1064-A1-R4_MC14g11771	MvSl-1064-A1-R4_MC14	Chr14	127468	130934	0.649221330248374
MvSl-1064-A1-R4_MC14g11773	MvSl-1064-A1-R4_MC14	Chr14	133254	135136	0.145917177556984
MvSl-1064-A1-R4_MC14g11776	MvSl-1064-A1-R4_MC14	Chr14	142201	143803	-0.0686247508482187
MvSl-1064-A1-R4_MC14g11777	MvSl-1064-A1-R4_MC14	Chr14	144422	149897	-0.00808891097170682
MvSl-1064-A1-R4_MC14g11778	MvSl-1064-A1-R4_MC14	Chr14	150386	152009	0.0447724258732329
MvSl-1064-A1-R4_MC14g11779	MvSl-1064-A1-R4_MC14	Chr14	153824	156255	-0.0928539897204872
MvSl-1064-A1-R4_MC14g11783	MvSl-1064-A1-R4_MC14	Chr14	161287	161498	-0.00919435122041433
MvSl-1064-A1-R4_MC14g11785	MvSl-1064-A1-R4_MC14	Chr14	164310	166688	-0.843508661947379
MvSl-1064-A1-R4_MC14g11788	MvSl-1064-A1-R4_MC14	Chr14	170760	171485	-0.24824118827939
MvSl-1064-A1-R4_MC14g11789	MvSl-1064-A1-R4_MC14	Chr14	172054	172263	0.328358057447087
MvSl-1064-A1-R4_MC14g11791	MvSl-1064-A1-R4_MC14	Chr14	173754	175781	-0.167681651683494
MvSl-1064-A1-R4_MC14g11792	MvSl-1064-A1-R4_MC14	Chr14	175926	176429	-0.226429666610767
MvSl-1064-A1-R4_MC14g11794	MvSl-1064-A1-R4_MC14	Chr14	177415	178526	-0.105776006995991
MvSl-1064-A1-R4_MC14g11795	MvSl-1064-A1-R4_MC14	Chr14	179002	180539	-0.0671239100253477
MvSl-1064-A1-R4_MC14g11796	MvSl-1064-A1-R4_MC14	Chr14	182088	184521	-0.0580879586291579
MvSl-1064-A1-R4_MC14g11797	MvSl-1064-A1-R4_MC14	Chr14	184708	186473	0.254568615587766
MvSl-1064-A1-R4_MC14g11798	MvSl-1064-A1-R4_MC14	Chr14	187395	187571	0.00174232878183147
MvSl-1064-A1-R4_MC14g11799	MvSl-1064-A1-R4_MC14	Chr14	187853	188398	0.609008635095119
MvSl-1064-A1-R4_MC14g11800	MvSl-1064-A1-R4_MC14	Chr14	188730	190320	-0.758935654651047
MvSl-1064-A1-R4_MC14g11808	MvSl-1064-A1-R4_MC14	Chr14	205901	206158	0.351462577964779
MvSl-1064-A1-R4_MC14g11810	MvSl-1064-A1-R4_MC14	Chr14	209367	214581	-0.189190189088476
MvSl-1064-A1-R4_MC14g11811	MvSl-1064-A1-R4_MC14	Chr14	214884	216121	-0.33574729564793
MvSl-1064-A1-R4_MC14g11813	MvSl-1064-A1-R4_MC14	Chr14	220424	222047	-0.533073933259791
MvSl-1064-A1-R4_MC14g11814	MvSl-1064-A1-R4_MC14	Chr14	222349	222568	-0.137879275131393
MvSl-1064-A1-R4_MC14g11815	MvSl-1064-A1-R4_MC14	Chr14	224323	225277	0.0697195074322518
MvSl-1064-A1-R4_MC14g11817	MvSl-1064-A1-R4_MC14	Chr14	229762	231735	0.00862058134007164
MvSl-1064-A1-R4_MC14g11820	MvSl-1064-A1-R4_MC14	Chr14	233685	235035	0.25378052439658
MvSl-1064-A1-R4_MC14g11821	MvSl-1064-A1-R4_MC14	Chr14	235090	235727	0.164102720609463
MvSl-1064-A1-R4_MC14g11822	MvSl-1064-A1-R4_MC14	Chr14	235778	237486	0.108638504503017
MvSl-1064-A1-R4_MC14g11823	MvSl-1064-A1-R4_MC14	Chr14	237868	240138	0.273758128506227
MvSl-1064-A1-R4_MC14g11825	MvSl-1064-A1-R4_MC14	Chr14	242933	245203	-0.135647103013345
MvSl-1064-A1-R4_MC14g11830	MvSl-1064-A1-R4_MC14	Chr14	253624	262476	0.13398885371862
MvSl-1064-A1-R4_MC14g11832	MvSl-1064-A1-R4_MC14	Chr14	270659	272420	0.490373483016831
MvSl-1064-A1-R4_MC14g11833	MvSl-1064-A1-R4_MC14	Chr14	273011	274129	0.208392732203224
MvSl-1064-A1-R4_MC14g11834	MvSl-1064-A1-R4_MC14	Chr14	274175	275182	0.164361208260521
MvSl-1064-A1-R4_MC14g11836	MvSl-1064-A1-R4_MC14	Chr14	277823	279629	0.170721242435702
MvSl-1064-A1-R4_MC14g11837	MvSl-1064-A1-R4_MC14	Chr14	280151	280539	0.165112288509475
MvSl-1064-A1-R4_MC14g11838	MvSl-1064-A1-R4_MC14	Chr14	280775	282212	0.0250784488933724
MvSl-1064-A1-R4_MC14g11839	MvSl-1064-A1-R4_MC14	Chr14	282600	284259	-0.0987936706175695
MvSl-1064-A1-R4_MC14g11840	MvSl-1064-A1-R4_MC14	Chr14	285864	286564	-0.384550686300192
MvSl-1064-A1-R4_MC14g11841	MvSl-1064-A1-R4_MC14	Chr14	286717	287560	0.0220054443722606
MvSl-1064-A1-R4_MC14g11842	MvSl-1064-A1-R4_MC14	Chr14	288108	290301	0.267951163552359
MvSl-1064-A1-R4_MC14g11843	MvSl-1064-A1-R4_MC14	Chr14	291113	292082	0.234170952915476
MvSl-1064-A1-R4_MC14g11844	MvSl-1064-A1-R4_MC14	Chr14	292421	294481	0.145766415314471
MvSl-1064-A1-R4_MC14g11846	MvSl-1064-A1-R4_MC14	Chr14	296271	297487	0.0192775119693168
MvSl-1064-A1-R4_MC14g11847	MvSl-1064-A1-R4_MC14	Chr14	299416	301724	-0.0525475677386764
MvSl-1064-A1-R4_MC14g11848	MvSl-1064-A1-R4_MC14	Chr14	302436	304412	-0.0277387362692441
MvSl-1064-A1-R4_MC14g11849	MvSl-1064-A1-R4_MC14	Chr14	307560	309943	0.0334967076158229
MvSl-1064-A1-R4_MC14g11850	MvSl-1064-A1-R4_MC14	Chr14	310088	310279	-0.166658521837162
MvSl-1064-A1-R4_MC14g11851	MvSl-1064-A1-R4_MC14	Chr14	313370	315680	-0.105224332909904
MvSl-1064-A1-R4_MC14g11853	MvSl-1064-A1-R4_MC14	Chr14	317011	318849	0.0728710561044937
MvSl-1064-A1-R4_MC14g11855	MvSl-1064-A1-R4_MC14	Chr14	322347	326056	-0.0968253737626559
MvSl-1064-A1-R4_MC14g11856	MvSl-1064-A1-R4_MC14	Chr14	326301	329700	-0.153508606809436
MvSl-1064-A1-R4_MC14g11857	MvSl-1064-A1-R4_MC14	Chr14	333470	336953	-0.0145544581553158
