gene	water1	water2	rich1	rich2	di1	di2
MvSl-1064-A1-R4_MC09-2g09411	1680	1776	2027	2118	3223	2234
MvSl-1064-A1-R4_MC09-2g09412	1200	1235	1615	1751	3135	2670
MvSl-1064-A1-R4_MC09-2g09413	1565	1892	871	1477	1168	1599
MvSl-1064-A1-R4_MC09-2g09414	644	1029	781	1446	642	670
MvSl-1064-A1-R4_MC09-2g09415	305	364	513	789	889	827
MvSl-1064-A1-R4_MC09-2g09416	645	615	608	1004	729	768
MvSl-1064-A1-R4_MC09-2g09417	1838	1600	1589	1506	2872	1948
MvSl-1064-A1-R4_MC09-2g09418	1171	889	1238	2406	860	1544
MvSl-1064-A1-R4_MC09-2g09419	403	282	756	1025	963	941
MvSl-1064-A1-R4_MC09-2g09420	450	970	46683	51210	1002	581
MvSl-1064-A1-R4_MC09-2g09421	1008	1000	1142	934	1406	1152
MvSl-1064-A1-R4_MC09-2g09422	243	257	1086	1647	491	384
MvSl-1064-A1-R4_MC09-2g09423	5463	6432	7570	10598	6760	5485
MvSl-1064-A1-R4_MC09-2g09424	3270	2587	678	534	5280	5102
MvSl-1064-A1-R4_MC09-2g09425	31	27.0076	17	6	35.0397	74.052
MvSl-1064-A1-R4_MC09-2g09426	1631	1457	599	512	2664	3132
MvSl-1064-A1-R4_MC09-2g09427	1295	1518	1278	1762	1962	1471
MvSl-1064-A1-R4_MC09-2g09428	628	697	647	727	1068	850
MvSl-1064-A1-R4_MC09-2g09429	1398	1495	1917	2880	2144	2010
MvSl-1064-A1-R4_MC09-2g09430	120	110	632	1026	180	149
MvSl-1064-A1-R4_MC09-2g09431	5412	4141	1695	2206	9613	8301
MvSl-1064-A1-R4_MC09-2g09432	2244	2981	6991	11565	4922	5010
MvSl-1064-A1-R4_MC09-2g09433	6545	5410	3661	4120	7631	7349
MvSl-1064-A1-R4_MC09-2g09434	4605.23	3895.38	2829.53	2503.48	5417.46	4831
MvSl-1064-A1-R4_MC09-2g09435	856	840	475	454	1009	821
MvSl-1064-A1-R4_MC09-2g09436	262	285	146	139	325	252
MvSl-1064-A1-R4_MC09-2g09437	220	235	242	215	417	261
MvSl-1064-A1-R4_MC09-2g09438	235	185	212	192	381	202
MvSl-1064-A1-R4_MC09-2g09439	3091	2922	2144	2635	3058	3303
MvSl-1064-A1-R4_MC09-2g09440	2645	2336	810	783	6639	6451
MvSl-1064-A1-R4_MC09-2g09441	1438	1723	522	693	1283	1928
MvSl-1064-A1-R4_MC09-2g09442	441	482	220	285	301	484
MvSl-1064-A1-R4_MC09-2g09443	632.363	1000.02	822.69	1309.86	776.25	587.068
MvSl-1064-A1-R4_MC09-2g09444	1801	2046	2015	3743	2195	2364
MvSl-1064-A1-R4_MC09-2g09445	100	110	81	153	136	153
MvSl-1064-A1-R4_MC09-2g09446	1890	2360	2612	5956	2374	3654
MvSl-1064-A1-R4_MC09-2g09447	787	946	3641	6051	1052	839
MvSl-1064-A1-R4_MC09-2g09448	721	610	1121	1873	1356	1307
MvSl-1064-A1-R4_MC09-2g09449	819	911	2675	4360	1294	1078
MvSl-1064-A1-R4_MC09-2g09450	1492	1405	1423	2414	2448	2257
MvSl-1064-A1-R4_MC09-2g09451	12	12	1	2	39.0761	58
MvSl-1064-A1-R4_MC09-2g09452	1	0	1	0	0	0
MvSl-1064-A1-R4_MC09-2g09453	0	1	1	0	0	1
MvSl-1064-A1-R4_MC09-2g09454	2025	2385	2623	3777	2405	2758
MvSl-1064-A1-R4_MC09-2g09455	31	18	10	10	6	3
MvSl-1064-A1-R4_MC09-2g09456	645	705	1206	1456	951	809
MvSl-1064-A1-R4_MC09-2g09457	649	667	756	1144	1140	1293
MvSl-1064-A1-R4_MC09-2g09458	504	700	530	751	455	534
MvSl-1064-A1-R4_MC09-2g09459	4094	5570	2953	5677	2892	4609
MvSl-1064-A1-R4_MC09-2g09460	797	1197	1309	2607	909	964
MvSl-1064-A1-R4_MC09-2g09461	724	965	802	1398	822	826
MvSl-1064-A1-R4_MC09-2g09462	411	407	264	273	710	679
MvSl-1064-A1-R4_MC09-2g09463	1049	1320	1311	1585	1396	1800
MvSl-1064-A1-R4_MC09-2g09464	352	469	393	565	191	178
MvSl-1064-A1-R4_MC09-2g09465	873	1072	505	404	990	1060
MvSl-1064-A1-R4_MC09-2g09466	154.558	113.253	109.289	201.862	272.393	296.021
MvSl-1064-A1-R4_MC09-2g09467	35	26	6	9	40	63
MvSl-1064-A1-R4_MC09-2g09468	701	658	157	276	996	1075
MvSl-1064-A1-R4_MC09-2g09469	1263	1280	1038	1420	4475	5522
MvSl-1064-A1-R4_MC09-2g09470	508	507.016	680	784	1187.02	815.009
MvSl-1064-A1-R4_MC09-2g09471	1329	1526	1157	1720	1007	958
MvSl-1064-A1-R4_MC09-2g09472	2381	2328	810	903	1942	1506
MvSl-1064-A1-R4_MC09-2g09473	644	497	275	342	701	469
MvSl-1064-A1-R4_MC09-2g09474	4054	4223	1969	2389	4846	4239
MvSl-1064-A1-R4_MC09-2g09475	0	0	0	0	0	0
MvSl-1064-A1-R4_MC09-2g09476	14	43	21	12	60	53.068
MvSl-1064-A1-R4_MC09-2g09477	26	34	13	17	94	99
MvSl-1064-A1-R4_MC09-2g09478	142.935	98.3102	103.599	78.1098	393.76	585.835
MvSl-1064-A1-R4_MC09-2g09479	21813.4	9371.52	497.904	351.874	17414.4	34703.9
MvSl-1064-A1-R4_MC09-2g09480	147	99	2	0	171.355	107.293
MvSl-1064-A1-R4_MC09-2g09481	17	14	5.01238	7.04687	14	20
MvSl-1064-A1-R4_MC09-2g09482	5321.64	2782.48	634.096	59.1263	8327.64	7477.13
MvSl-1064-A1-R4_MC09-2g09483	2078	2026	2832	4701	3012.64	2445.71
MvSl-1064-A1-R4_MC09-2g09484	2841	3038	5580	9631	4396	4623
MvSl-1064-A1-R4_MC09-2g09485	669	800	446	85	5153	3362
MvSl-1064-A1-R4_MC09-2g09486	207	249	33	12	1364	2563
MvSl-1064-A1-R4_MC09-2g09487	361	310	38	20	2225	3545
MvSl-1064-A1-R4_MC09-2g09488	625	771.723	360	202	4293	5401
MvSl-1064-A1-R4_MC09-2g09489	447	598	8	7	3627	4126
MvSl-1064-A1-R4_MC09-2g09490	102.632	142.085	10	5	963.591	1114.7
MvSl-1064-A1-R4_MC09-2g09491	67.3681	92.9149	34	39	137.199	90.1516
MvSl-1064-A1-R4_MC09-2g09492	248	296	459	720	496	326
MvSl-1064-A1-R4_MC09-2g09493	1636	2059	3024	5317	2573	2162
MvSl-1064-A1-R4_MC09-2g09494	274	237	375	334	482	401
MvSl-1064-A1-R4_MC09-2g09495	99	81	114	79	169	135
MvSl-1064-A1-R4_MC09-2g09496	851	978	1380	1967	1129	1051
MvSl-1064-A1-R4_MC09-2g09497	5929	5011	5563	6201	7570	7002
MvSl-1064-A1-R4_MC09-2g09498	2510.7	2679.78	1117.43	1218.91	2728.32	2571.5
MvSl-1064-A1-R4_MC09-2g09499	1	0	3	0	1	2
MvSl-1064-A1-R4_MC09-2g09500	251	170	126	107	442	272
MvSl-1064-A1-R4_MC09-2g09501	6081	4801	3533	3732	10668	7251
MvSl-1064-A1-R4_MC09-2g09502	2492	2433	1508	1712	3268	2947
MvSl-1064-A1-R4_MC09-2g09503	1011	977	877	1215	1270	953.007
MvSl-1064-A1-R4_MC09-2g09504	8	7	13	5	14	14
MvSl-1064-A1-R4_MC09-2g09505	33	31	8	3	67	57
MvSl-1064-A1-R4_MC09-2g09506	127	141	68	54	549	400
MvSl-1064-A1-R4_MC09-2g09507	64	51	30	27	233	150
MvSl-1064-A1-R4_MC09-2g09508	1622	3000	1992	2650	4011	3399
MvSl-1064-A1-R4_MC09-2g09509	2276	2557	3594	4726	9397	7275
MvSl-1064-A1-R4_MC09-2g09510	1694	1896	2386	2645	2414	2242
MvSl-1064-A1-R4_MC09-2g09511	382	394	2038	2697	852	952
MvSl-1064-A1-R4_MC09-2g09512	9066	8637	10567	8917	13590	14196
MvSl-1064-A1-R4_MC09-2g09513	2855	3206	2361	3000	2710	2729
MvSl-1064-A1-R4_MC09-2g09514	1809	2774	1935	4556	1081	2795
MvSl-1064-A1-R4_MC09-2g09515	1253	1277	1618	2780	1587	1759
MvSl-1064-A1-R4_MC09-2g09516	383	528	604	1091	560	734
MvSl-1064-A1-R4_MC09-2g09517	1568	2125	1138	1800	1336	1999
MvSl-1064-A1-R4_MC09-2g09518	1001	1053	1377	1979	1420	1371
MvSl-1064-A1-R4_MC09-2g09519	1724	1892	994	826	2971	2717
MvSl-1064-A1-R4_MC09-2g09520	553.059	705.718	671.481	817.888	870.657	657.704
MvSl-1064-A1-R4_MC09-2g09521	4953	16585	25525	55081	5865	5105
MvSl-1064-A1-R4_MC09-2g09522	1067	4097	4791	10709	1686	1673
MvSl-1064-A1-R4_MC09-2g09523	38	57.9506	6	16	34	26
MvSl-1064-A1-R4_MC09-2g09524	2945	2562	572	884	3151	2296
MvSl-1064-A1-R4_MC09-2g09525	1551	1732	589	822	2358	3084
MvSl-1064-A1-R4_MC09-2g09526	32	15	118	413	17	13
MvSl-1064-A1-R4_MC09-2g09527	1331	1232	1165	2102	1714	1577
MvSl-1064-A1-R4_MC09-2g09528	659	862	1407	1913	1141	804
MvSl-1064-A1-R4_MC09-2g09529	723	954	873	1341	708	617
MvSl-1064-A1-R4_MC09-2g09530	2519	1907	2298	2770	3103	2434
MvSl-1064-A1-R4_MC09-2g09531	11001.1	7974.12	1070.07	1330.24	3902.82	6251.43
MvSl-1064-A1-R4_MC09-2g09532	430	389	396	503	1127	932
MvSl-1064-A1-R4_MC09-2g09533	659	741	598	1077	1062	1161
MvSl-1064-A1-R4_MC09-2g09534	1273	1465	615	683	1880	2163
MvSl-1064-A1-R4_MC09-2g09535	20	35	24	16	43	46
MvSl-1064-A1-R4_MC09-2g09536	16.956	12.3282	16.4833	4.10365	66.4604	58.1038
MvSl-1064-A1-R4_MC09-2g09537	43.1989	53.9352	36.7465	24.5313	68.3875	67.1634
MvSl-1064-A1-R4_MC09-2g09538	101.354	102.553	180.634	233.811	148.207	145.031
MvSl-1064-A1-R4_MC09-2g09539	437.544	487.891	628.778	729.85	676.445	590.325
MvSl-1064-A1-R4_MC09-2g09540	2979.02	3831.17	3523.78	4901.74	5125.64	5174.19
MvSl-1064-A1-R4_MC09-2g09541	1402.9	1198.52	934.233	1003.76	2017.45	2680.78
MvSl-1064-A1-R4_MC09-2g09542	1197.54	959.772	972.055	1159.8	1340.81	1272.21
MvSl-1064-A1-R4_MC09-2g09543	169.437	172.129	120.744	95.7838	206.732	173.484
MvSl-1064-A1-R4_MC09-2g09544	455.86	446.917	221.213	176.321	781.214	669.987
MvSl-1064-A1-R4_MC09-2g09545	559.686	502.816	552.785	641.483	756.825	978.25
MvSl-1064-A1-R4_MC09-2g09546	163	143	163	173	183	179
MvSl-1064-A1-R4_MC09-2g09547	870	913	675	1124	1031	1277
MvSl-1064-A1-R4_MC09-2g09548	58	54	43	54	74	93
MvSl-1064-A1-R4_MC09-2g09549	337	282	221	334	359	405
MvSl-1064-A1-R4_MC09-2g09550	508	370	602	857	767	736
MvSl-1064-A1-R4_MC09-2g09551	1150	1384	3058	4523	1569	1367
MvSl-1064-A1-R4_MC09-2g09552	626	483	773	944	1457	1161
MvSl-1064-A1-R4_MC09-2g09553	2102	2281	3543	5259	2786	2712
MvSl-1064-A1-R4_MC09-2g09554	245	346	985	2076	477	456
MvSl-1064-A1-R4_MC09-2g09555	171	170	170	185	309	242
MvSl-1064-A1-R4_MC09-2g09556	1084	1098	1060	2048	988	1463
MvSl-1064-A1-R4_MC09-2g09557	3252	3597	2943	4090	4699	4543
MvSl-1064-A1-R4_MC09-2g09558	1588	1728	3493	5186	2184	1933
MvSl-1064-A1-R4_MC09-2g09559	907	1064	884	1035	1342	1214
MvSl-1064-A1-R4_MC09-2g09560	2603	3571	2921	4139	2860	3458
MvSl-1064-A1-R4_MC09-2g09561	859	671	562	561	1869	1999
MvSl-1064-A1-R4_MC09-2g09562	3253	3419	2755	4939	4595	5663
MvSl-1064-A1-R4_MC09-2g09563	151	214	469	636	303	256
MvSl-1064-A1-R4_MC09-2g09564	2000	2294	4491	7462	2861	2623
MvSl-1064-A1-R4_MC09-2g09565	508.207	462.642	530.71	333.67	389.492	481.438
MvSl-1064-A1-R4_MC09-2g09566	1.34431	7.65844	9.32887	14.6169	9.52856	5.86354
MvSl-1064-A1-R4_MC09-2g09567	285.305	322.268	789.668	598.715	596.958	449.207
MvSl-1064-A1-R4_MC09-2g09568	0	0	0	0	0	2
MvSl-1064-A1-R4_MC09-2g09569	462.331	577.67	501.204	527.993	777.585	732.409
MvSl-1064-A1-R4_MC09-2g09570	2.23667	7.60731	1.05363	1.02201	1.14824	6.74303
MvSl-1064-A1-R4_MC09-2g09571	0	0	0	0	0	0
MvSl-1064-A1-R4_MC09-2g09572	1.14106	0	0	0	4.50225	7.86174
MvSl-1064-A1-R4_MC09-2g09573	7.5059	3.80633	3.74025	0	89.0695	75.1448
MvSl-1064-A1-R4_MC09-2g09574	1.59278	1.96202	5.54591	1.80508	1.73613	1.9701
MvSl-1064-A1-R4_MC09-2g09575	2	0	0	0	1	1
MvSl-1064-A1-R4_MC09-2g09576	5.79432	1.12396	2.10795	0	0	1.23482
MvSl-1064-A1-R4_MC09-2g09577	11.2661	11.6954	0	0	25.1295	14.3653
MvSl-1064-A1-R4_MC09-2g09578	0	8.48085	5.3649	0	4.22793	0
MvSl-1064-A1-R4_MC09-2g09579	0	0	1.25664	0	0	1.06419
MvSl-1064-A1-R4_MC09-2g09580	66.0722	46.2952	106.234	154.345	52.5796	55.9586
MvSl-1064-A1-R4_MC09-2g09581	0	0	0	0	0	0
MvSl-1064-A1-R4_MC09-2g09582	0	0	0	0	0	0
MvSl-1064-A1-R4_MC09-2g09583	0	0	0	0	0	0
MvSl-1064-A1-R4_MC10-1g09584	1310	1133	1190	1191	1162	1194
MvSl-1064-A1-R4_MC10-1g09585	0	0	0	0	0	0
MvSl-1064-A1-R4_MC10-1g09586	1.00754	1.01265	1.03248	0	0	0
MvSl-1064-A1-R4_MC10-1g09587	789.945	737.068	1303.39	1747.99	991.959	878.316
MvSl-1064-A1-R4_MC10-1g09588	785.978	669.825	866.706	872.723	876.442	1042.38
MvSl-1064-A1-R4_MC10-1g09589	0	0	0	0	0	0
MvSl-1064-A1-R4_MC10-1g09590	447.598	449.638	461.869	491.773	700.12	696.906
MvSl-1064-A1-R4_MC10-1g09591	561.749	620.381	1178.28	1642.08	801.536	652.924
MvSl-1064-A1-R4_MC10-1g09592	32	35.8047	12	14	40	42
MvSl-1064-A1-R4_MC10-1g09593	36.9849	19	15.9059	13.8052	24	18
MvSl-1064-A1-R4_MC10-1g09594	12	13	20	8	7	15
MvSl-1064-A1-R4_MC10-1g09595	616.098	524	365.056	408	931.089	1017
MvSl-1064-A1-R4_MC10-1g09596	275.666	184.719	148.926	139.607	502.107	575.08
MvSl-1064-A1-R4_MC10-1g09597	1819.97	1775.93	1077.96	1268	2086.97	2088.85
MvSl-1064-A1-R4_MC10-1g09598	330.731	373.201	541.642	614.025	686.74	596.756
MvSl-1064-A1-R4_MC10-1g09599	1.00023	0	9.00201	2	1.00015	1.0001
MvSl-1064-A1-R4_MC10-1g09600	1504.8	1470.53	1975	3373.77	2460.81	2442.11
MvSl-1064-A1-R4_MC10-1g09601	1357	1628	1134	1393	1808	1614
MvSl-1064-A1-R4_MC10-1g09602	5350	6375	16215	25958	7169	7643
MvSl-1064-A1-R4_MC10-1g09603	2524	2575	5369	8846	3570	3009
MvSl-1064-A1-R4_MC10-1g09604	1670	1656	1882	2567	2047	1817
MvSl-1064-A1-R4_MC10-1g09605	54	109	83	145	112	114
MvSl-1064-A1-R4_MC10-1g09606	3509	4022	4777	5731	6292	6621
MvSl-1064-A1-R4_MC10-1g09607	766	910	1633	2543	1178	842
MvSl-1064-A1-R4_MC10-1g09608	907	1185	1389	2498	1333	1146
MvSl-1064-A1-R4_MC10-1g09609	4615	4482	1958	1468	5117	5253
MvSl-1064-A1-R4_MC10-1g09610	1454	1048	989	1036	1439	1061
MvSl-1064-A1-R4_MC10-1g09611	187	206	149	167	243	243
MvSl-1064-A1-R4_MC10-1g09612	1485	1478	997	1123	2089	1863
MvSl-1064-A1-R4_MC10-1g09613	4544	5474	1711	2321	5870	7754
MvSl-1064-A1-R4_MC10-1g09614	39.381	29.8877	18.0624	8.30495	94.3131	160.019
MvSl-1064-A1-R4_MC10-1g09615	362.766	359.465	515.354	451.621	890.716	885.591
MvSl-1064-A1-R4_MC10-1g09616	69.9261	112.287	80.3779	89.216	144.249	216.627
MvSl-1064-A1-R4_MC10-1g09617	160.169	258.799	80.8207	197.051	118.692	171.142
MvSl-1064-A1-R4_MC10-1g09618	5102.78	5692.62	1385.19	1291.57	7908.31	8073.58
MvSl-1064-A1-R4_MC10-1g09619	90.2206	56.1105	87.3373	148.946	36.4243	89.5723
MvSl-1064-A1-R4_MC10-1g09620	226	271	123	93	141	158
MvSl-1064-A1-R4_MC10-1g09621	951	1745	20228	22972	2270	1236
MvSl-1064-A1-R4_MC10-1g09622	2.26987	0	174.608	33.0114	10.8859	8.33361
MvSl-1064-A1-R4_MC10-1g09623	128.86	187.456	160.212	184.918	136.828	165.694
MvSl-1064-A1-R4_MC10-1g09624	19.3613	36.329	45.8625	38.7492	37.1158	54.8262
MvSl-1064-A1-R4_MC10-1g09625	138.584	166.644	117.543	144.495	133.892	139.429
MvSl-1064-A1-R4_MC10-1g09626	128.86	187.456	160.212	184.918	136.828	165.694
MvSl-1064-A1-R4_MC10-1g09627	1757	1956	1637	2067	2134	1916
MvSl-1064-A1-R4_MC10-1g09628	1711	1116	1608	2670	3899	4691
MvSl-1064-A1-R4_MC10-1g09629	1065	1137	1245	2157	1773	1734
MvSl-1064-A1-R4_MC10-1g09630	3365	2821	1001	1211	3244	3349
MvSl-1064-A1-R4_MC10-1g09631	217	246	79	96	194	275
MvSl-1064-A1-R4_MC10-1g09632	2262	2204	744	842	2443	2962
MvSl-1064-A1-R4_MC10-1g09633	5319	8329	4933	7739	4433	6199
MvSl-1064-A1-R4_MC10-1g09634	442	393	234	337	412	580
MvSl-1064-A1-R4_MC10-1g09635	545	452	1193	1829	1719	1336
MvSl-1064-A1-R4_MC10-1g09636	396	159	1534	3007	364	341
MvSl-1064-A1-R4_MC10-1g09637	61	41	26	34	73	86
MvSl-1064-A1-R4_MC10-1g09638	379	371	397	521	587	538
MvSl-1064-A1-R4_MC10-1g09639	908	933	449	603	1700	1803
MvSl-1064-A1-R4_MC10-1g09640	4521	6312	2840	3672	2876	4006
MvSl-1064-A1-R4_MC10-1g09641	903	1129	754	787	1625	1362
MvSl-1064-A1-R4_MC10-1g09642	482	567	1074	2066	1420	1470
MvSl-1064-A1-R4_MC10-1g09643	598	892	1274	1910	733	894
MvSl-1064-A1-R4_MC10-1g09644	921	1261	2697	3655	1052	1110
MvSl-1064-A1-R4_MC10-1g09645	2062.8	3026.96	2124.18	1998.24	1624.7	1661.74
MvSl-1064-A1-R4_MC10-1g09646	1633	2090	3361	5186	2399	2106
MvSl-1064-A1-R4_MC10-1g09647	14517	18045	17033	25069	14470	16208
MvSl-1064-A1-R4_MC10-1g09648	2444	1998	2066	2497	3179	2332
MvSl-1064-A1-R4_MC10-1g09649	1076	1464	2209	4645	1466	1515
MvSl-1064-A1-R4_MC10-1g09650	116	152	145	294	77	133
MvSl-1064-A1-R4_MC10-1g09651	43	82	102	287	38	55
MvSl-1064-A1-R4_MC10-1g09652	104	197	84	114	93	128
MvSl-1064-A1-R4_MC10-1g09653	15.0621	9.20295	5	7.23634	23.0958	23.5898
MvSl-1064-A1-R4_MC10-1g09654	19.8805	25	15	21	46.392	49.4783
MvSl-1064-A1-R4_MC10-1g09655	4762	4135	2859	2393	6295	5851
MvSl-1064-A1-R4_MC10-1g09656	895	699	4476	3696	3192	2235
MvSl-1064-A1-R4_MC10-1g09657	3936	3940	3563	5190	4988	4792
MvSl-1064-A1-R4_MC10-1g09658	4627	5319	7734	11733	6137	5990
MvSl-1064-A1-R4_MC10-1g09659	8691	7553	5796	9069	7686	7936
MvSl-1064-A1-R4_MC10-1g09660	11742	12203	6265	10601	11118	14177
MvSl-1064-A1-R4_MC10-1g09661	3540	3282	2894	4034	4590	3740
MvSl-1064-A1-R4_MC10-1g09662	1276	1204	660	855	1400	1757
MvSl-1064-A1-R4_MC10-1g09663	2078	1833	1670	1940	3250	2663
MvSl-1064-A1-R4_MC10-1g09664	547	604	412	533	995	808
MvSl-1064-A1-R4_MC10-1g09665	4299	4069	11398	16777	7099	6210
MvSl-1064-A1-R4_MC10-1g09666	549	323	838	1029	677	525
MvSl-1064-A1-R4_MC10-1g09667	3055	3105	9833	16520	3745	3474
MvSl-1064-A1-R4_MC10-1g09668	122	80	142	166	127	63
MvSl-1064-A1-R4_MC10-1g09669	625	689	715	1041	881	712
MvSl-1064-A1-R4_MC10-1g09670	3232	3503	2662	3469	3534	3879
MvSl-1064-A1-R4_MC10-1g09671	6638	9328	4815	6260	8245	9198
MvSl-1064-A1-R4_MC10-1g09672	0	3	1	2	1	2
MvSl-1064-A1-R4_MC10-1g09673	60.7988	66.6686	164.606	292.14	91.4747	119.97
MvSl-1064-A1-R4_MC10-1g09674	107	91	75	214	99	141
MvSl-1064-A1-R4_MC10-1g09675	228	181	671	1432	202	189
MvSl-1064-A1-R4_MC10-1g09676	28	28	396	869	58	53
MvSl-1064-A1-R4_MC10-1g09677	2222	2397	3137	3828	2923	2880
MvSl-1064-A1-R4_MC10-1g09678	14	7	10	11	19	23
MvSl-1064-A1-R4_MC10-1g09679	474	361	85	52	528	609
MvSl-1064-A1-R4_MC10-1g09680	193	141	16	9	153	221.236
MvSl-1064-A1-R4_MC10-1g09681	3	5	7	12	0	8.00078
MvSl-1064-A1-R4_MC10-1g09682	0	1	0	2	0	0
MvSl-1064-A1-R4_MC10-1g09683	4346	3974	2221	3185	4283	4534
MvSl-1064-A1-R4_MC10-1g09684	1039	1093	920	1297	1257	1286
MvSl-1064-A1-R4_MC10-1g09685	399	579	1062	2007	609	494
MvSl-1064-A1-R4_MC10-1g09686	2117	3893	2019	4043	1725	3613
MvSl-1064-A1-R4_MC10-1g09687	2566	3487	1082	1890	2012	3278
MvSl-1064-A1-R4_MC10-1g09688	13	4	6	6	14	2
MvSl-1064-A1-R4_MC10-1g09689	2033	1472	4398	7494	3585	3338
MvSl-1064-A1-R4_MC10-1g09690	1583	1750	1107	1251	2149	1662
MvSl-1064-A1-R4_MC10-1g09691	391	345	349	251	895	954
MvSl-1064-A1-R4_MC10-1g09692	5208.38	6591.67	5189.53	6715.49	8361.63	9810.03
MvSl-1064-A1-R4_MC10-1g09693	18775	18552	15428	20484	29190	31375
MvSl-1064-A1-R4_MC10-1g09694	1298	1524	1181	1483	2141	2036
MvSl-1064-A1-R4_MC10-1g09695	4291	4152	3600	4354	4022	3270
MvSl-1064-A1-R4_MC10-1g09696	1598	1864	1265	1598	1636	1657
MvSl-1064-A1-R4_MC10-1g09697	925	519	3294	4920	2801	2301
MvSl-1064-A1-R4_MC10-1g09698	10319	6646	13953	19062	27382	20492
MvSl-1064-A1-R4_MC10-1g09699	3213	2803	2925	1986	5724	4517
MvSl-1064-A1-R4_MC10-1g09700	402	317	45	59	323	354
MvSl-1064-A1-R4_MC10-1g09701	1821	1810	3140	1751	2922	1850
MvSl-1064-A1-R4_MC10-1g09702	2387	2594	4197	5532	4050	3511
MvSl-1064-A1-R4_MC10-1g09703	1562	1857	1148	1913	2026	1854
MvSl-1064-A1-R4_MC10-1g09704	1096	1091	552	711	3800	4160
MvSl-1064-A1-R4_MC10-1g09705	1313	1314	2130	3117	1999	1747
MvSl-1064-A1-R4_MC10-1g09706	6472	4686	1392	1393	7358	8407
MvSl-1064-A1-R4_MC10-1g09707	5	13	795	3567	8	6
MvSl-1064-A1-R4_MC10-1g09708	0	0	1	0	0	0
MvSl-1064-A1-R4_MC10-1g09709	2912	2567	4018	6702	2945	3543
MvSl-1064-A1-R4_MC10-1g09710	2996	2749	3887	4877	3844	3004
MvSl-1064-A1-R4_MC10-1g09711	3597	4011	5082	7612	4754	4428
MvSl-1064-A1-R4_MC10-1g09712	315	484	231	233	590	489
MvSl-1064-A1-R4_MC10-1g09713	4407	6915	1888	2847	4620	6475
MvSl-1064-A1-R4_MC10-1g09714	2888	3258	10514	22289	3557	3556
MvSl-1064-A1-R4_MC10-1g09715	24	20	25	37	12	21
MvSl-1064-A1-R4_MC10-1g09716	1066	1099	1745	2157	2696	2218
MvSl-1064-A1-R4_MC10-1g09717	177	137	3007	3886	151	172
MvSl-1064-A1-R4_MC10-1g09718	2350	3557	2361	3950	888	2473
MvSl-1064-A1-R4_MC10-1g09719	998	954	2197	3735	2245	2157
MvSl-1064-A1-R4_MC10-1g09720	869	894	867	1636	1163	1026
MvSl-1064-A1-R4_MC10-1g09721	2168	1982	1835	2465	3800	3831
MvSl-1064-A1-R4_MC10-1g09722	4370	4640	3789	6686	4996	5461
MvSl-1064-A1-R4_MC10-1g09723	2035	2418	1126	2386	3365	3454
MvSl-1064-A1-R4_MC10-1g09724	60	67	361	320	663	433
MvSl-1064-A1-R4_MC10-1g09725	1055	1040	1207	954	2737	2375
MvSl-1064-A1-R4_MC10-1g09726	823.326	951.677	807.156	836.803	1600.96	949.872
MvSl-1064-A1-R4_MC10-1g09727	474	422	224	301	548	535
MvSl-1064-A1-R4_MC10-1g09728	184	144	26	15	255	239
MvSl-1064-A1-R4_MC10-1g09729	101	104	16	15	285	297
MvSl-1064-A1-R4_MC10-1g09730	193.614	187.94	267.31	385.347	144.89	160.275
MvSl-1064-A1-R4_MC10-1g09731	144.699	107.805	118.619	133.924	201.968	195.333
MvSl-1064-A1-R4_MC10-1g09732	272	332	1777	1208	270	310
MvSl-1064-A1-R4_MC10-1g09733	154.836	176.248	48.6362	59.2924	123.45	170.587
MvSl-1064-A1-R4_MC10-1g09734	4532.2	7181.11	1603.26	1751.53	2709.39	3523.54
MvSl-1064-A1-R4_MC10-1g09735	18	18	20	1	3	2
MvSl-1064-A1-R4_MC10-1g09736	17	49	30	2	8	7
MvSl-1064-A1-R4_MC10-1g09737	471	598	758	884	865	699
MvSl-1064-A1-R4_MC10-1g09738	3686	5666	17016	30937	7143	6262
MvSl-1064-A1-R4_MC10-1g09739	8918	9153	14785	19712	8713	10093
MvSl-1064-A1-R4_MC10-1g09740	21	15	24	23	9	3
MvSl-1064-A1-R4_MC10-1g09741	950	1037	1055	943	1339	946
MvSl-1064-A1-R4_MC10-1g09742	1276	1383	2085	3188	1886	1647
MvSl-1064-A1-R4_MC10-1g09743	2569	3478	849	2033	1622	3172
MvSl-1064-A1-R4_MC10-1g09744	9	15	1	3	40	30
MvSl-1064-A1-R4_MC10-1g09745	1932	1734	603	663	2511	3194
MvSl-1064-A1-R4_MC10-1g09746	2228	3015	1079	1830	1797	2119
MvSl-1064-A1-R4_MC10-1g09747	882	911	779	1164	872	966
MvSl-1064-A1-R4_MC10-1g09748	1467	1846	1448	2081	1998	1683
MvSl-1064-A1-R4_MC10-1g09749	823	826	628	703	1288	1342
MvSl-1064-A1-R4_MC10-1g09750	746	820	1349	2737	1332	1012
MvSl-1064-A1-R4_MC10-1g09751	1285	1923	2493	3867	2056	1789
MvSl-1064-A1-R4_MC10-1g09752	3	7	35	94	43	64
MvSl-1064-A1-R4_MC10-1g09753	2449	3029	4994	8039	3230	2502
MvSl-1064-A1-R4_MC10-1g09754	57	52	2	0	26	26
MvSl-1064-A1-R4_MC10-1g09755	7666	7611	544	942	6107	7891
MvSl-1064-A1-R4_MC10-1g09756	1556	1605	522	717	1719	2064
