gene	A1_1	A1_2	A2_1	A2_2
MvSl-1064-A1-R4_MC11g10196	14	16	11	14
MvSl-1064-A1-R4_MC11g10197	229	559	178	140
MvSl-1064-A1-R4_MC11g10198	740	1699	309.957	303.272
MvSl-1064-A1-R4_MC11g10199	0	0	3	4
MvSl-1064-A1-R4_MC11g10200	0	0	0	0
MvSl-1064-A1-R4_MC11g10201	0.801328	33.3053	30.4209	44.9008
MvSl-1064-A1-R4_MC11g10202	7.11655	1.85041	7.07327	7.84313
MvSl-1064-A1-R4_MC11g10203	0	0	0	0
MvSl-1064-A1-R4_MC11g10204	0	0	0	0
MvSl-1064-A1-R4_MC11g10205	0	0	0	0
MvSl-1064-A1-R4_MC11g10206	0	0	0	0
MvSl-1064-A1-R4_MC11g10207	952	1272	1021	1965
MvSl-1064-A1-R4_MC11g10208	2570	3681	6413	6431
MvSl-1064-A1-R4_MC11g10209	4091	7420	4717	4174
MvSl-1064-A1-R4_MC11g10210	3189	3937	3705	3673
MvSl-1064-A1-R4_MC11g10212	76	136	63	61
MvSl-1064-A1-R4_MC11g10213	404.876	565.059	333.731	235.424
MvSl-1064-A1-R4_MC11g10214	848.137	1361.82	1295	1405
MvSl-1064-A1-R4_MC11g10215	1187.63	1343.33	1363.92	1692.76
MvSl-1064-A1-R4_MC11g10216	245.719	197.823	205.784	185.798
MvSl-1064-A1-R4_MC11g10218	0	0	0	0
MvSl-1064-A1-R4_MC11g10219	0	2.63276	0	0
MvSl-1064-A1-R4_MC11g10221	1129.53	1074.56	1313.7	1079.21
MvSl-1064-A1-R4_MC11g10222	217	378	252	299
MvSl-1064-A1-R4_MC11g10223	33	69	25	42
MvSl-1064-A1-R4_MC11g10224	22	29	5.59755	24.5975
MvSl-1064-A1-R4_MC11g10225	7.01347	8.01615	12	11.011
MvSl-1064-A1-R4_MC11g10226	1463	1585	1516	1375
MvSl-1064-A1-R4_MC11g10227	1012	746	806	801
MvSl-1064-A1-R4_MC11g10228	1760	2044.35	3364	2446
MvSl-1064-A1-R4_MC11g10229	4811	6631	7346	6072
MvSl-1064-A1-R4_MC11g10230	6245	12220	7238	7306
MvSl-1064-A1-R4_MC11g10231	29.5937	28	78.0659	70
MvSl-1064-A1-R4_MC11g10232	285.697	402.965	176.243	251.107
MvSl-1064-A1-R4_MC11g10233	23021	37619	44508	35958
MvSl-1064-A1-R4_MC11g10234	2511.88	2468.05	4088.21	4361.91
MvSl-1064-A1-R4_MC11g10236	458.896	866.448	413.995	409.299
MvSl-1064-A1-R4_MC11g10237	1366	2069	2015	1794
MvSl-1064-A1-R4_MC11g10238	16966	17918	17233	18813
MvSl-1064-A1-R4_MC11g10239	43	46.0048	67	124
MvSl-1064-A1-R4_MC11g10240	351	483	603	654
MvSl-1064-A1-R4_MC11g10241	46	46	45	64
MvSl-1064-A1-R4_MC11g10242	1922	2533	2510	2163
MvSl-1064-A1-R4_MC11g10243	675	1386	1064	993
MvSl-1064-A1-R4_MC11g10244	1884	1909	2446	1812
MvSl-1064-A1-R4_MC11g10245	2904	4711	1761	2406
MvSl-1064-A1-R4_MC11g10246	4414	5829	5932	5689
MvSl-1064-A1-R4_MC11g10247	942	1843	1551	1316
MvSl-1064-A1-R4_MC11g10248	119.703	226.781	513.776	538.541
MvSl-1064-A1-R4_MC11g10249	1	1	1	0
MvSl-1064-A1-R4_MC11g10250	508	925	1342	1831
MvSl-1064-A1-R4_MC11g10251	1287	1796	1623	1610
MvSl-1064-A1-R4_MC11g10252	406	768	1923	2527
MvSl-1064-A1-R4_MC11g10253	4	1	0	2
MvSl-1064-A1-R4_MC11g10254	165.539	169.773	203.331	301.683
MvSl-1064-A1-R4_MC11g10255	669	1428	5312	4036
MvSl-1064-A1-R4_MC11g10256	7	0	3	3
MvSl-1064-A1-R4_MC11g10257	18355	14315	25476	15858
MvSl-1064-A1-R4_MC11g10258	660	644	594	668
MvSl-1064-A1-R4_MC11g10259	713	1395	1582	2650
MvSl-1064-A1-R4_MC11g10260	868	1359	1149	1050
MvSl-1064-A1-R4_MC11g10261	71.3251	109	112	88
MvSl-1064-A1-R4_MC11g10262	319	647	371	282
MvSl-1064-A1-R4_MC11g10263	84	149	65	69
MvSl-1064-A1-R4_MC11g10264	1327	2056	1397	2033
MvSl-1064-A1-R4_MC11g10265	780	1145	1523	1427
MvSl-1064-A1-R4_MC11g10266	410	567	640	602
MvSl-1064-A1-R4_MC11g10267	1384	1911	2087	2007
MvSl-1064-A1-R4_MC11g10268	823	1194	1235	1237
MvSl-1064-A1-R4_MC11g10269	4853	5932	7083	6241
MvSl-1064-A1-R4_MC11g10270	2203	3676	1912	1534
MvSl-1064-A1-R4_MC11g10271	8	9	17	24
MvSl-1064-A1-R4_MC11g10272	283	274	336	411
MvSl-1064-A1-R4_MC11g10273	7	7	4	8
MvSl-1064-A1-R4_MC11g10274	226.793	306.88	334	363.73
MvSl-1064-A1-R4_MC11g10275	21.8182	35.6503	42.6923	43.9169
MvSl-1064-A1-R4_MC11g10276	12	14	22	22
MvSl-1064-A1-R4_MC11g10277	146	120	176	280
MvSl-1064-A1-R4_MC11g10278	4686	7456	7386	6286
MvSl-1064-A1-R4_MC11g10279	1701	1085	3957	1960
MvSl-1064-A1-R4_MC11g10280	22177	17376	55258	32479
MvSl-1064-A1-R4_MC11g10281	2810	4131	5036	5170
MvSl-1064-A1-R4_MC11g10282	3019.36	3546.27	3566.02	3443
MvSl-1064-A1-R4_MC11g10283	115	122	101	83
MvSl-1064-A1-R4_MC11g10284	60.2594	109.171	326.27	354.566
MvSl-1064-A1-R4_MC11g10285	58.7258	66.6478	145.422	148.985
MvSl-1064-A1-R4_MC11g10286	39.9932	49.9108	43.8728	59.2618
MvSl-1064-A1-R4_MC11g10287	4045.64	4684.73	6685.98	7579
MvSl-1064-A1-R4_MC11g10288	1509	2273	1829	1948
MvSl-1064-A1-R4_MC11g10289	1284.11	1836.24	2279.39	2301.6
MvSl-1064-A1-R4_MC11g10290	277	337	369	326
MvSl-1064-A1-R4_MC11g10291	19288	32494	27455	28093
MvSl-1064-A1-R4_MC11g10292	1460	2110	2236	2130
MvSl-1064-A1-R4_MC11g10293	1507	2341.77	2069.65	1813.54
MvSl-1064-A1-R4_MC11g10294	2791	4725	3815	3863
MvSl-1064-A1-R4_MC11g10295	1574	1813	1258	1298
MvSl-1064-A1-R4_MC11g10296	380.504	440.722	511.799	606.712
MvSl-1064-A1-R4_MC11g10297	198	283	357	400
MvSl-1064-A1-R4_MC11g10298	29	39	36	34
MvSl-1064-A1-R4_MC11g10299	509	743	740	649
MvSl-1064-A1-R4_MC11g10300	1316	1957	1577	1588
MvSl-1064-A1-R4_MC11g10301	581.891	667.319	423.773	451
MvSl-1064-A1-R4_MC11g10302	103.422	96	72	60
MvSl-1064-A1-R4_MC11g10303	47.1547	27.1628	43.0562	34.0677
MvSl-1064-A1-R4_MC11g10304	562	942	2099	2701
MvSl-1064-A1-R4_MC11g10305	1420	1676	1623	1720
MvSl-1064-A1-R4_MC11g10306	106	145	183	284
MvSl-1064-A1-R4_MC11g10307	707	1134	1162	1542
MvSl-1064-A1-R4_MC11g10308	3147	4841	3336	3800
MvSl-1064-A1-R4_MC11g10309	3738	6140	5985	6655
MvSl-1064-A1-R4_MC11g10310	7665	9829	11500	12244
MvSl-1064-A1-R4_MC11g10311	2554	3224	3445	3716
MvSl-1064-A1-R4_MC11g10312	5	0	1	0
MvSl-1064-A1-R4_MC11g10313	3003	4178	4403	4027
MvSl-1064-A1-R4_MC11g10314	922	1134	1500	1559
MvSl-1064-A1-R4_MC11g10315	40	4	9	1
MvSl-1064-A1-R4_MC11g10317	28	3	9	10
MvSl-1064-A1-R4_MC11g10318	9	6	5.02718	3.04559
MvSl-1064-A1-R4_MC11g10319	2671	3388	3178	3131
MvSl-1064-A1-R4_MC11g10320	662	979	834	797
MvSl-1064-A1-R4_MC11g10321	0	0	0	0
MvSl-1064-A1-R4_MC11g10322	0	0	0	0
MvSl-1064-A1-R4_MC11g10323	1457	2598	2322	2210
MvSl-1064-A1-R4_MC11g10324	2039	4142	3156	3318
MvSl-1064-A1-R4_MC11g10325	1484	1725	2803	2349
MvSl-1064-A1-R4_MC11g10326	25	29	12	10
MvSl-1064-A1-R4_MC11g10327	3499	4134	4737	3768
MvSl-1064-A1-R4_MC11g10328	4825	7063	7539	6503
MvSl-1064-A1-R4_MC11g10329	960	1890	1376	1403
MvSl-1064-A1-R4_MC11g10330	384	542	571	621
MvSl-1064-A1-R4_MC11g10331	11	5	11	8
MvSl-1064-A1-R4_MC11g10332	1833	2134	2411	2324
MvSl-1064-A1-R4_MC11g10333	1027	1249	1634	1705
MvSl-1064-A1-R4_MC11g10334	2323	2742	3006	2919
MvSl-1064-A1-R4_MC11g10335	1164	534	218	217
MvSl-1064-A1-R4_MC11g10336	679	934	911	1918
MvSl-1064-A1-R4_MC11g10337	1009	1437	1608	2081
MvSl-1064-A1-R4_MC11g10338	719	460	939	1226
MvSl-1064-A1-R4_MC11g10339	115	131	390	311
MvSl-1064-A1-R4_MC11g10340	85	137	327	270
MvSl-1064-A1-R4_MC11g10341	380	551	1254	955
MvSl-1064-A1-R4_MC11g10342	1134	1225	1338	1270
MvSl-1064-A1-R4_MC11g10343	225	294	313	279
MvSl-1064-A1-R4_MC11g10344	611	696	573	559
MvSl-1064-A1-R4_MC11g10345	14.4613	23.0985	21.5336	25.1578
MvSl-1064-A1-R4_MC11g10346	49.6501	22.6866	75.768	64.7097
MvSl-1064-A1-R4_MC11g10347	197	101	192	180
MvSl-1064-A1-R4_MC11g10348	121	52	91	102
MvSl-1064-A1-R4_MC11g10349	377	180	350	341
MvSl-1064-A1-R4_MC11g10350	2313	3191	1834	1698
MvSl-1064-A1-R4_MC11g10351	431	213	416	406
MvSl-1064-A1-R4_MC11g10352	580	663	605	462
MvSl-1064-A1-R4_MC11g10353	77	73	30	37
MvSl-1064-A1-R4_MC11g10354	987	1797	4524	3903
MvSl-1064-A1-R4_MC11g10355	1141	2092	1265	1067
MvSl-1064-A1-R4_MC11g10356	2026	2744	2911	2788
MvSl-1064-A1-R4_MC11g10357	3008	3610	3963	4127
MvSl-1064-A1-R4_MC11g10359	267	344	292	291
MvSl-1064-A1-R4_MC11g10360	1198	2253	1915	1608
MvSl-1064-A1-R4_MC11g10361	123	114	211	244
MvSl-1064-A1-R4_MC11g10362	7	10	0	0
MvSl-1064-A1-R4_MC11g10363	1038	745	891	911
MvSl-1064-A1-R4_MC11g10364	4992	7424	7889	7623
MvSl-1064-A1-R4_MC11g10365	3869	5508	3763	4268
MvSl-1064-A1-R4_MC11g10366	574	668	542	516
MvSl-1064-A1-R4_MC11g10367	1286	2020	2268	2895
MvSl-1064-A1-R4_MC11g10368	2511	3227	3144	2942
MvSl-1064-A1-R4_MC11g10369	2605	4210	2619	3177
MvSl-1064-A1-R4_MC11g10370	139	142	139	184
MvSl-1064-A1-R4_MC11g10371	5090	6539	8043	7213
MvSl-1064-A1-R4_MC11g10372	7	16	34	58
MvSl-1064-A1-R4_MC11g10373	529	441	755	763
MvSl-1064-A1-R4_MC11g10374	12009	22644	20444	24152
MvSl-1064-A1-R4_MC11g10375	1878	2770	2345	2579
MvSl-1064-A1-R4_MC11g10376	224	426	160	183
MvSl-1064-A1-R4_MC11g10377	3448	5460	3985	3695
MvSl-1064-A1-R4_MC11g10378	7256	15799	8223	8324
MvSl-1064-A1-R4_MC11g10379	4355	8708	3038	3140
MvSl-1064-A1-R4_MC11g10380	3648	5011	6267	5715
MvSl-1064-A1-R4_MC11g10381	724	1060	968	1014
MvSl-1064-A1-R4_MC11g10382	777.339	691.064	817.049	1054.06
MvSl-1064-A1-R4_MC11g10383	4509	8306	4926	3515
MvSl-1064-A1-R4_MC11g10384	919.21	1506.45	677.154	677.276
MvSl-1064-A1-R4_MC11g10385	271.047	358.19	321.912	295.939
MvSl-1064-A1-R4_MC11g10386	621	228	433	363
MvSl-1064-A1-R4_MC11g10387	2856	4418	5975	7765
MvSl-1064-A1-R4_MC11g10388	1015	1577	2066	2847
MvSl-1064-A1-R4_MC11g10389	2001	3578	2255	2399
MvSl-1064-A1-R4_MC11g10390	127.586	134.192	176.921	161.641
MvSl-1064-A1-R4_MC11g10391	10980	12568	13845	17399
MvSl-1064-A1-R4_MC11g10392	831	1046	1226	1362
MvSl-1064-A1-R4_MC11g10393	452	600	609	644
MvSl-1064-A1-R4_MC11g10394	54.0263	46.5744	41.1922	34.754
MvSl-1064-A1-R4_MC11g10395	5958	8638	9086	10131
MvSl-1064-A1-R4_MC11g10396	7711	13072	8907	9238
MvSl-1064-A1-R4_MC11g10397	1336	1304	1253	1255
MvSl-1064-A1-R4_MC11g10398	1406	2033	2029	2933
MvSl-1064-A1-R4_MC11g10399	8	8	11	10
MvSl-1064-A1-R4_MC11g10400	831	1670	1084	984
MvSl-1064-A1-R4_MC11g10401	1371	1645	1900	1913
MvSl-1064-A1-R4_MC11g10402	635	781	948	977
MvSl-1064-A1-R4_MC11g10403	1761	2084	2458	2631
MvSl-1064-A1-R4_MC11g10404	2516	4913	4315	4839
MvSl-1064-A1-R4_MC11g10405	1073	1399	1236	1190
MvSl-1064-A1-R4_MC11g10406	1584	1953	1802	1922
MvSl-1064-A1-R4_MC11g10407	1305	2085	1769	1902
MvSl-1064-A1-R4_MC11g10408	300	338	371	408
MvSl-1064-A1-R4_MC11g10409	775	1207	1479	1777
MvSl-1064-A1-R4_MC11g10410	304	348	475	706
MvSl-1064-A1-R4_MC11g10411	487	532	706	976
MvSl-1064-A1-R4_MC11g10412	8940	9526	9429	9970
MvSl-1064-A1-R4_MC11g10413	416	623	721	840
MvSl-1064-A1-R4_MC11g10414	2808	4759	4696	4884
MvSl-1064-A1-R4_MC11g10415	1025	1327	1321	1125
MvSl-1064-A1-R4_MC11g10416	119	69	77	200
MvSl-1064-A1-R4_MC11g10417	824	1448	1259	1250
MvSl-1064-A1-R4_MC11g10418	1149	1596	2164	2636
MvSl-1064-A1-R4_MC11g10419	3770	5160	5693	7495
MvSl-1064-A1-R4_MC11g10420	520	599	392	565
MvSl-1064-A1-R4_MC11g10421	1562	2172	1932	2430
MvSl-1064-A1-R4_MC11g10422	0	0	1	1
MvSl-1064-A1-R4_MC11g10423	0	0	1	0
MvSl-1064-A1-R4_MC11g10424	2584	2868	3554	3369
MvSl-1064-A1-R4_MC11g10425	832	1182	1094	1037
MvSl-1064-A1-R4_MC11g10426	2511	2966	3030	2992
MvSl-1064-A1-R4_MC11g10427	494	373	129	779
MvSl-1064-A1-R4_MC11g10428	1862	2768	6545	6631
MvSl-1064-A1-R4_MC11g10429	1062	1150	1703	1938
MvSl-1064-A1-R4_MC11g10430	2019	2049	1849	1487
MvSl-1064-A1-R4_MC11g10431	6104	8673	7787	5356
MvSl-1064-A1-R4_MC11g10432	24458	63055.9	34801	44396
MvSl-1064-A1-R4_MC11g10433	6146	10160	13792.5	13003.6
MvSl-1064-A1-R4_MC11g10434	35	53	33	63
MvSl-1064-A1-R4_MC11g10435	271	261	337	378
MvSl-1064-A1-R4_MC11g10436	2455	4060	3100	2815
MvSl-1064-A1-R4_MC11g10437	28466.3	50750.1	29833.6	33907.7
MvSl-1064-A1-R4_MC11g10438	1607.56	2077.21	1086.61	1245.84
MvSl-1064-A1-R4_MC11g10439	152	346	87	105
MvSl-1064-A1-R4_MC11g10440	327	738	161	188
MvSl-1064-A1-R4_MC11g10441	81.4185	196.951	85.9735	60
MvSl-1064-A1-R4_MC11g10442	1729	2636	2095	2013
MvSl-1064-A1-R4_MC11g10443	665	879	1236	1723
MvSl-1064-A1-R4_MC11g10444	311	239	272	203
MvSl-1064-A1-R4_MC11g10445	24388	27241	15838	12818
MvSl-1064-A1-R4_MC11g10446	2570	4701	3417	3378
MvSl-1064-A1-R4_MC11g10447	11	12	9	22
MvSl-1064-A1-R4_MC11g10448	5256	6002	7035	8163
MvSl-1064-A1-R4_MC11g10449	61	64	143	160
MvSl-1064-A1-R4_MC11g10450	1	1	2	0
MvSl-1064-A1-R4_MC11g10451	3005	4111	4647	3851
MvSl-1064-A1-R4_MC11g10452	922	792	1885	1567
MvSl-1064-A1-R4_MC11g10453	2040	1532	2843	2145
MvSl-1064-A1-R4_MC11g10454	2087	1186	1553	1355
MvSl-1064-A1-R4_MC11g10455	921	1337	1320	1432
MvSl-1064-A1-R4_MC11g10456	36	36	27	48
MvSl-1064-A1-R4_MC11g10457	62	53	83	110
MvSl-1064-A1-R4_MC11g10458	659	977	1172	1051
MvSl-1064-A1-R4_MC11g10459	4492	8333	5868	5319
MvSl-1064-A1-R4_MC11g10460	2443	4245	3043	2646
MvSl-1064-A1-R4_MC11g10461	3940	6167	6248	5891
MvSl-1064-A1-R4_MC11g10462	1937	3695	2325	2492
MvSl-1064-A1-R4_MC11g10463	872	1309	937	953
MvSl-1064-A1-R4_MC11g10464	1727	1856	2296	1912
MvSl-1064-A1-R4_MC11g10465	4791	5768	9167	8090
MvSl-1064-A1-R4_MC11g10466	602	859	755	875
MvSl-1064-A1-R4_MC11g10467	2987	3863	4286	4218
MvSl-1064-A1-R4_MC11g10468	1129	1658	1395	1538
MvSl-1064-A1-R4_MC11g10469	54	104	93	84
MvSl-1064-A1-R4_MC11g10470	2191	3772	2509	2707
MvSl-1064-A1-R4_MC11g10471	1759	2185	2131	2311
MvSl-1064-A1-R4_MC11g10472	428	586	647	572
MvSl-1064-A1-R4_MC11g10473	444	485	450	437
MvSl-1064-A1-R4_MC11g10474	1446	1363	1789	1744
MvSl-1064-A1-R4_MC11g10475	1159	1963	1707	1652
MvSl-1064-A1-R4_MC11g10476	1697	1924	2160	1841
MvSl-1064-A1-R4_MC11g10477	176	318	601	934
MvSl-1064-A1-R4_MC11g10478	2617	4124	3269	3399
MvSl-1064-A1-R4_MC11g10479	106	201	117	119
MvSl-1064-A1-R4_MC11g10480	10.5257	40.8977	14.2536	15.0641
MvSl-1064-A1-R4_MC11g10481	39.8814	28.2857	16.3855	15.9677
MvSl-1064-A1-R4_MC11g10482	449.274	529	391.189	394.196
MvSl-1064-A1-R4_MC11g10483	315	593	610	610
MvSl-1064-A1-R4_MC11g10484	408	507	733	620
MvSl-1064-A1-R4_MC11g10485	1022	1892	1572	1700
MvSl-1064-A1-R4_MC11g10486	1049	1640	1369	1245
MvSl-1064-A1-R4_MC11g10487	1220	1926	1664	1581
MvSl-1064-A1-R4_MC11g10488	3155	4170	5717	5825
MvSl-1064-A1-R4_MC11g10489	381	410	663	754
MvSl-1064-A1-R4_MC11g10490	1532	2630	1336	1896
MvSl-1064-A1-R4_MC11g10491	1676	2534	2642	3973
MvSl-1064-A1-R4_MC11g10492	36	48	45	46
MvSl-1064-A1-R4_MC11g10493	921	1533	1300	1426
MvSl-1064-A1-R4_MC11g10494	1181	2054	2026	2164
MvSl-1064-A1-R4_MC11g10495	1308	2822	1760	1645
MvSl-1064-A1-R4_MC11g10496	6.37981	10.1327	11.2395	17.842
MvSl-1064-A1-R4_MC11g10497	12474	23191	18794	16419
MvSl-1064-A1-R4_MC11g10498	1153	1466	1766	1885
MvSl-1064-A1-R4_MC11g10499	17	6	10	18
MvSl-1064-A1-R4_MC11g10500	253	412	302	388
MvSl-1064-A1-R4_MC11g10501	313	450	401	438
MvSl-1064-A1-R4_MC11g10502	829	1164	964	1196
MvSl-1064-A1-R4_MC11g10503	1	0	1	0
MvSl-1064-A1-R4_MC11g10504	152	96	172	168
MvSl-1064-A1-R4_MC11g10505	1679	2955	1992	1462
MvSl-1064-A1-R4_MC11g10506	621	1178	996	1037
MvSl-1064-A1-R4_MC11g10507	1020	1474	1388	1573
MvSl-1064-A1-R4_MC11g10508	19	21	42	60
MvSl-1064-A1-R4_MC11g10509	1558	2173	4108	5911
MvSl-1064-A1-R4_MC11g10510	16	15	9	13
MvSl-1064-A1-R4_MC11g10511	4122	5348	5871	6536
MvSl-1064-A1-R4_MC11g10512	4047	5512	5598	5849
MvSl-1064-A1-R4_MC11g10513	1644	1955	1921	2359
MvSl-1064-A1-R4_MC11g10514	28.9813	32.3991	49.5019	47.1949
MvSl-1064-A1-R4_MC11g10515	1183.05	1644.55	1041.05	1126.44
MvSl-1064-A1-R4_MC11g10516	1175	1945	2028	2180
MvSl-1064-A1-R4_MC11g10517	2618	1218	1047	823
MvSl-1064-A1-R4_MC11g10518	399	555	505	753.681
MvSl-1064-A1-R4_MC11g10519	173	182	162	247.319
MvSl-1064-A1-R4_MC11g10520	411	294	157	222
MvSl-1064-A1-R4_MC11g10521	11346	13363	8750	9405
MvSl-1064-A1-R4_MC11g10522	2130	2736	3021	3605
MvSl-1064-A1-R4_MC11g10523	3873	6117	5072	4736
MvSl-1064-A1-R4_MC11g10524	0	2.8254	2.07973	0
MvSl-1064-A1-R4_MC11g10525	2599	4718	2967	2854
MvSl-1064-A1-R4_MC11g10526	15906	26064	34608	27561
MvSl-1064-A1-R4_MC11g10527	465	311	237	261
MvSl-1064-A1-R4_MC11g10528	1085	873	593	653
MvSl-1064-A1-R4_MC11g10529	927	1295	1644	1578
MvSl-1064-A1-R4_MC11g10530	943	1026	1225	1092
MvSl-1064-A1-R4_MC11g10531	36	43	30	34
MvSl-1064-A1-R4_MC11g10532	8490	11610	11549	13348
MvSl-1064-A1-R4_MC11g10533	1166	1748	1500	1445
MvSl-1064-A1-R4_MC11g10534	14	11	12	28
MvSl-1064-A1-R4_MC11g10535	2071	2050	2899	3887
MvSl-1064-A1-R4_MC11g10536	1614	2194	882	1148
MvSl-1064-A1-R4_MC11g10537	1568	3471	1717	1959
MvSl-1064-A1-R4_MC11g10538	4381	5776	7689	8778
MvSl-1064-A1-R4_MC11g10539	6	4	12	8
MvSl-1064-A1-R4_MC11g10540	1591	1362	1670	1622
MvSl-1064-A1-R4_MC11g10541	2222	3345	3059	3037
MvSl-1064-A1-R4_MC11g10542	817	1254	1810	2278
MvSl-1064-A1-R4_MC11g10543	2129	4500	9432	10081
MvSl-1064-A1-R4_MC11g10544	32	20	34	25
MvSl-1064-A1-R4_MC11g10545	3181	4221	5215	5541
MvSl-1064-A1-R4_MC11g10546	716	1030	973	1076
MvSl-1064-A1-R4_MC11g10547	2052	2401	2175	2410
MvSl-1064-A1-R4_MC11g10548	729	787	1044	1033
MvSl-1064-A1-R4_MC11g10549	78	62	91	64
MvSl-1064-A1-R4_MC11g10550	1475	2182	2165	2413
MvSl-1064-A1-R4_MC11g10551	7318	14588	21930	15022
MvSl-1064-A1-R4_MC11g10552	13721	21411	33342	27615
MvSl-1064-A1-R4_MC11g10553	297	466	354	447
MvSl-1064-A1-R4_MC11g10554	392.101	495.697	322.662	343.316
MvSl-1064-A1-R4_MC11g10558	9.72522	11.2543	4.45898	4.34431
MvSl-1064-A1-R4_MC11g10559	2.18302	2.21044	1.05589	2.20905
MvSl-1064-A1-R4_MC11g10560	1755	2546	2320	2392
MvSl-1064-A1-R4_MC11g10561	479	472	547	555
MvSl-1064-A1-R4_MC11g10562	47	54	63	62
MvSl-1064-A1-R4_MC11g10563	281	314	423	392
MvSl-1064-A1-R4_MC11g10564	137	93	136	141
MvSl-1064-A1-R4_MC11g10565	60	66	76	78
MvSl-1064-A1-R4_MC11g10566	520	416	624	583
MvSl-1064-A1-R4_MC11g10567	3297	3983	4358	4031
MvSl-1064-A1-R4_MC11g10568	1679	2340	2492	2819
MvSl-1064-A1-R4_MC11g10569	69	118	56	222
MvSl-1064-A1-R4_MC11g10570	733	1195	865	2621
MvSl-1064-A1-R4_MC11g10571	98.3913	156.298	149.935	188.183
MvSl-1064-A1-R4_MC11g10572	1133.53	1463	1305	1135.58
MvSl-1064-A1-R4_MC11g10574	6.51101	10.0539	20.7306	8.43164
MvSl-1064-A1-R4_MC11g10575	2.89527	2.93564	11.8015	2.82722
MvSl-1064-A1-R4_MC11g10576	6.31025	5.91574	6.14359	11.2875
MvSl-1064-A1-R4_MC11g10577	160.885	269.886	137.314	148.58
MvSl-1064-A1-R4_MC11g10578	3208	4147	2206	2535
MvSl-1064-A1-R4_MC11g10579	2837	4431	3902	3468
MvSl-1064-A1-R4_MC11g10580	0	1	2	2
MvSl-1064-A1-R4_MC11g10581	1113	1183	1293	1183
MvSl-1064-A1-R4_MC11g10582	1223	1487	1743	1730
MvSl-1064-A1-R4_MC11g10583	4947	6049	6364	5925
MvSl-1064-A1-R4_MC11g10584	1125	1325	1919	1653
MvSl-1064-A1-R4_MC11g10585	194	178	444	342
MvSl-1064-A1-R4_MC11g10586	116	230	192	264
MvSl-1064-A1-R4_MC11g10587	30	41	54	65
MvSl-1064-A1-R4_MC11g10588	275	455	264	315
MvSl-1064-A1-R4_MC11g10589	1004	1843	1156	1764
MvSl-1064-A1-R4_MC11g10590	2711	3379	4169	5006
MvSl-1064-A1-R4_MC11g10591	141	155	225	321
MvSl-1064-A1-R4_MC11g10592	40985	15523	31891	11073
MvSl-1064-A1-R4_MC11g10593	2660	3367	2789	2379
MvSl-1064-A1-R4_MC11g10594	61	40	46	44
MvSl-1064-A1-R4_MC11g10595	1798	1991	3105	2956
MvSl-1064-A1-R4_MC11g10596	26	20	27	19
MvSl-1064-A1-R4_MC11g10597	1	1	3	2
MvSl-1064-A1-R4_MC11g10598	835	1227	1195	1232
MvSl-1064-A1-R4_MC11g10599	1136	1280	1908	2012
MvSl-1064-A1-R4_MC11g10600	10	10	2	4
MvSl-1064-A1-R4_MC11g10601	0	0	0	0
MvSl-1064-A1-R4_MC11g10602	1.27799	1.39372	21.5068	14.7649
MvSl-1064-A1-R4_MC11g10603	0	0	0	0
MvSl-1064-A1-R4_MC11g10604	1012	1349	1222	1231
MvSl-1064-A1-R4_MC11g10605	2781	4819	4886	3781
MvSl-1064-A1-R4_MC11g10606	1925	1793	1560	1073
MvSl-1064-A1-R4_MC11g10607	2166	3667	3078	2755
MvSl-1064-A1-R4_MC11g10608	49	61	125	121
MvSl-1064-A1-R4_MC11g10609	1	2	1	1
MvSl-1064-A1-R4_MC11g10610	4	3	6	13
MvSl-1064-A1-R4_MC11g10611	32	24	20	12
MvSl-1064-A1-R4_MC11g10612	86	122	84	92
MvSl-1064-A1-R4_MC11g10613	929	1010	846	713
MvSl-1064-A1-R4_MC11g10614	1158	1123	1569	1808
MvSl-1064-A1-R4_MC11g10615	282	299	263	186
MvSl-1064-A1-R4_MC11g10616	4.73604	9.00617	7.22003	2.86393
MvSl-1064-A1-R4_MC11g10617	14.9467	24.9255	25.6756	36.3724
MvSl-1064-A1-R4_MC11g10618	22.3036	13.1987	3.21926	6.37314
MvSl-1064-A1-R4_MC11g10619	46	110	122.989	98
MvSl-1064-A1-R4_MC11g10620	414	647	2238	3849
MvSl-1064-A1-R4_MC11g10621	1575	1784	1961	1977
MvSl-1064-A1-R4_MC11g10622	2350	3246	3260	3413
MvSl-1064-A1-R4_MC11g10623	19.5748	30.2382	13	22
MvSl-1064-A1-R4_MC11g10624	1358.81	1113.5	820.797	925.263
MvSl-1064-A1-R4_MC11g10625	431.579	332.652	403.999	423.861
MvSl-1064-A1-R4_MC11g10626	245.754	398.862	207.122	154.601
MvSl-1064-A1-R4_MC11g10627	177.441	288.247	1973.19	2588.98
MvSl-1064-A1-R4_MC11g10628	20	17	54	62
MvSl-1064-A1-R4_MC11g10629	17	11	39	44
MvSl-1064-A1-R4_MC11g10630	32	37	119	121
MvSl-1064-A1-R4_MC11g10631	8	5.00825	14.0147	5
MvSl-1064-A1-R4_MC11g10632	3	2	2	3
MvSl-1064-A1-R4_MC11g10633	7205	11739	10382	10784
MvSl-1064-A1-R4_MC11g10634	466.769	723	594.504	536
MvSl-1064-A1-R4_MC11g10635	901	1342	1228	1133
MvSl-1064-A1-R4_MC11g10636	1755	2451	1922	1967
