gene	M1	M2	M3
MinSal-1389-A1-17072018_C013g08342	7039	5534	4292
MinSal-1389-A1-17072018_C013g08343	171	194	110
MinSal-1389-A1-17072018_C013g08344	0	0	0
MinSal-1389-A1-17072018_C013g08345	341	380	162
MinSal-1389-A1-17072018_C013g08346	0	0	0
MinSal-1389-A1-17072018_C013g08347	0	0	0
MinSal-1389-A1-17072018_C013g08349	418	455	284
MinSal-1389-A1-17072018_C013g08350	0	0	0
MinSal-1389-A1-17072018_C013g08353	815	1233	307
MinSal-1389-A1-17072018_C013g08354	139	212	67
MinSal-1389-A1-17072018_C013g08355	0	0	0
MinSal-1389-A1-17072018_C013g08356	212	260	146
MinSal-1389-A1-17072018_C013g08357	751	790	497
MinSal-1389-A1-17072018_C013g08358	0	0	0
MinSal-1389-A1-17072018_C013g08360	1187	968	641
MinSal-1389-A1-17072018_C013g08361	0	0	0
MinSal-1389-A1-17072018_C013g08362	0	0	0
MinSal-1389-A1-17072018_C013g08363	4931	2596	5368
MinSal-1389-A1-17072018_C013g08364	0	0	0
MinSal-1389-A1-17072018_C013g08366	1370	1411	866
MinSal-1389-A1-17072018_C013g08367	164	256	109
MinSal-1389-A1-17072018_C013g08368	0	0	0
MinSal-1389-A1-17072018_C013g08370	763	945	525
MinSal-1389-A1-17072018_C013g08371	10261.7	9885.22	6837.37
MinSal-1389-A1-17072018_C013g08372	0	0	0
MinSal-1389-A1-17072018_C013g08373	1606	1671	269
MinSal-1389-A1-17072018_C013g08374	218	274	176
MinSal-1389-A1-17072018_C013g08375	376	423	306
MinSal-1389-A1-17072018_C013g08376	0	0	0
MinSal-1389-A1-17072018_C013g08377	1030	1329	490
MinSal-1389-A1-17072018_C013g08379	0	0	0
MinSal-1389-A1-17072018_C013g08380	5574	4636	4940
MinSal-1389-A1-17072018_C013g08383	0	0	0
MinSal-1389-A1-17072018_C013g08385	0	0	0
MinSal-1389-A1-17072018_C013g08386	0	0	0
MinSal-1389-A1-17072018_C013g08387	345	456	241
MinSal-1389-A1-17072018_C013g08388	67	87	28
MinSal-1389-A1-17072018_C013g08389	3576	4615	2192
MinSal-1389-A1-17072018_C013g08390	480	399	373
MinSal-1389-A1-17072018_C013g08392	0	0	0
MinSal-1389-A1-17072018_C013g08394	0	0	0
MinSal-1389-A1-17072018_C013g08396	0	0	0
MinSal-1389-A1-17072018_C013g08404	3	6	8
MinSal-1389-A1-17072018_C013g08405	1036	1221	859
MinSal-1389-A1-17072018_C013g08406	0	0	0
MinSal-1389-A1-17072018_C013g08407	841.518	949.636	723.884
MinSal-1389-A1-17072018_C013g08408	2646	2411	1769
MinSal-1389-A1-17072018_C013g08410	414	523	212
MinSal-1389-A1-17072018_C013g08411	0	0	0
MinSal-1389-A1-17072018_C013g08413	4274.51	3738.3	2183.72
MinSal-1389-A1-17072018_C013g08414	143	180	100
MinSal-1389-A1-17072018_C013g08415	391	559	246
MinSal-1389-A1-17072018_C013g08416	232	238	117
MinSal-1389-A1-17072018_C013g08417	1598	1994	956
MinSal-1389-A1-17072018_C013g08418	0	0	0
MinSal-1389-A1-17072018_C013g08419	513	628	233
MinSal-1389-A1-17072018_C013g08420	1	0	1
MinSal-1389-A1-17072018_C013g08421	0	0	0
MinSal-1389-A1-17072018_C013g08428	0	1	0
MinSal-1389-A1-17072018_C013g08429	0	1	1
MinSal-1389-A1-17072018_C013g08430	3512	4010	2115
MinSal-1389-A1-17072018_C013g08432	0	0	0
MinSal-1389-A1-17072018_C013g08433	1412	1486	1013
MinSal-1389-A1-17072018_C013g08434	3039	4096	2055
MinSal-1389-A1-17072018_C013g08435	3859	4178	2335
MinSal-1389-A1-17072018_C013g08436	2911	3283	1571
MinSal-1389-A1-17072018_C013g08437	5400	5605	2724
MinSal-1389-A1-17072018_C013g08438	311	481	44
MinSal-1389-A1-17072018_C013g08439	8121	9654	3987
MinSal-1389-A1-17072018_C013g08441	2762	3518	1580
MinSal-1389-A1-17072018_C013g08442	0	0	0
MinSal-1389-A1-17072018_C013g08443	39	57	30
MinSal-1389-A1-17072018_C013g08444	0	1	0
MinSal-1389-A1-17072018_C013g08449	600	717	373
MinSal-1389-A1-17072018_C013g08450	350	363	152
MinSal-1389-A1-17072018_C013g08451	521	660	118
MinSal-1389-A1-17072018_C013g08454	1	0	0
MinSal-1389-A1-17072018_C013g08455	1	0	3
MinSal-1389-A1-17072018_C013g08469	0	0	0
MinSal-1389-A1-17072018_C013g08470	0	0	0
MinSal-1389-A1-17072018_C013g08471	0	1	0
MinSal-1389-A1-17072018_C013g08472	15	12	1
MinSal-1389-A1-17072018_C013g08473	840	895	443
MinSal-1389-A1-17072018_C013g08484	0	0	0
MinSal-1389-A1-17072018_C013g08485	466	510	295
MinSal-1389-A1-17072018_C013g08486	166	185	115
MinSal-1389-A1-17072018_C013g08487	0	0	0
MinSal-1389-A1-17072018_C013g08488	0	0	0
MinSal-1389-A1-17072018_C013g08490	1	1	0
MinSal-1389-A1-17072018_C013g08491	1333	1539	716
MinSal-1389-A1-17072018_C013g08492	17	58	41
MinSal-1389-A1-17072018_C013g08493	995	1078	552
MinSal-1389-A1-17072018_C013g08494	548	739	376
MinSal-1389-A1-17072018_C013g08495	2550	2752	1167
MinSal-1389-A1-17072018_C013g08496	0	0	0
MinSal-1389-A1-17072018_C013g08497	1507	1409	716
MinSal-1389-A1-17072018_C013g08499	0	0	0
MinSal-1389-A1-17072018_C013g08500	0	0	0
MinSal-1389-A1-17072018_C013g08501	0	0	0
MinSal-1389-A1-17072018_C013g08502	93	71	29
MinSal-1389-A1-17072018_C013g08503	409	550	286
MinSal-1389-A1-17072018_C013g08504	2022	1507	1266
MinSal-1389-A1-17072018_C013g08505	1266	1150	769
MinSal-1389-A1-17072018_C013g08506	1217	1478	580
MinSal-1389-A1-17072018_C013g08508	409	485	431
MinSal-1389-A1-17072018_C013g08510	776	942	486
MinSal-1389-A1-17072018_C013g08511	0	0	0
MinSal-1389-A1-17072018_C013g08514	758	665	562
MinSal-1389-A1-17072018_C013g08520	0	2	0
MinSal-1389-A1-17072018_C013g08521	105	169	120
MinSal-1389-A1-17072018_C013g08522	3911	4862	2698
MinSal-1389-A1-17072018_C013g08525	0	0	0
MinSal-1389-A1-17072018_C013g08527	724	865	424
MinSal-1389-A1-17072018_C013g08528	677	828	526
MinSal-1389-A1-17072018_C013g08529	2	1	0
MinSal-1389-A1-17072018_C013g08530	1900	2135	732
MinSal-1389-A1-17072018_C013g08533	0	0	0
MinSal-1389-A1-17072018_C013g08534	0	0	0
MinSal-1389-A1-17072018_C013g08537	307	338	148
MinSal-1389-A1-17072018_C013g08538	0	0	0
MinSal-1389-A1-17072018_C013g08540	9708	9773	6190
MinSal-1389-A1-17072018_C013g08541	643	709	331
MinSal-1389-A1-17072018_C013g08542	996	787	751
MinSal-1389-A1-17072018_C013g08543	2256	2340	1933
MinSal-1389-A1-17072018_C013g08545	963	1175	549
MinSal-1389-A1-17072018_C013g08546	1737	1773	1292
MinSal-1389-A1-17072018_C013g08547	125	163	95
MinSal-1389-A1-17072018_C013g08548	0	0	0
MinSal-1389-A1-17072018_C013g08549	132	110	75
MinSal-1389-A1-17072018_C013g08550	153	186	66
MinSal-1389-A1-17072018_C013g08551	170	164	106
MinSal-1389-A1-17072018_C013g08552	35215	43415	25175
MinSal-1389-A1-17072018_C013g08554	732	804	508
MinSal-1389-A1-17072018_C013g08555	1213	1411	1065
MinSal-1389-A1-17072018_C013g08556	2864	3017	2007
MinSal-1389-A1-17072018_C013g08557	189	205	103
MinSal-1389-A1-17072018_C013g08558	3656	2597	2320
MinSal-1389-A1-17072018_C013g08559	244	326	97
MinSal-1389-A1-17072018_C013g08560	0	0	0
MinSal-1389-A1-17072018_C013g08561	228	256	126
MinSal-1389-A1-17072018_C013g08562	0	0	0
MinSal-1389-A1-17072018_C013g08563	4404	4090	3024
MinSal-1389-A1-17072018_C013g08564	1305	1206	714
MinSal-1389-A1-17072018_C013g08565	774	856	548
MinSal-1389-A1-17072018_C013g08566	1108	975	656
MinSal-1389-A1-17072018_C013g08567	176	165	168
MinSal-1389-A1-17072018_C013g08568	11096	9871	12767
MinSal-1389-A1-17072018_C013g08572	0	0	0
MinSal-1389-A1-17072018_C013g08573	0	0	0
MinSal-1389-A1-17072018_C013g08574	1229	1763	908
MinSal-1389-A1-17072018_C013g08575	1	7	4
MinSal-1389-A1-17072018_C013g08576	0	1	0
MinSal-1389-A1-17072018_C013g08577	0	0	0
MinSal-1389-A1-17072018_C013g08578	3416	3352	2953
MinSal-1389-A1-17072018_C013g08583	201	146	96
MinSal-1389-A1-17072018_C013g08585	266	319	277
MinSal-1389-A1-17072018_C013g08586	969	1243	642
MinSal-1389-A1-17072018_C013g08587	282	515	181
MinSal-1389-A1-17072018_C013g08589	0	0	0
MinSal-1389-A1-17072018_C013g08591	1496	1638	806
MinSal-1389-A1-17072018_C013g08592	0	0	0
MinSal-1389-A1-17072018_C013g08593	808	851	349
MinSal-1389-A1-17072018_C013g08594	81	72	50
MinSal-1389-A1-17072018_C013g08595	597	691	361
MinSal-1389-A1-17072018_C013g08596	0	0	0
MinSal-1389-A1-17072018_C013g08597	38	56	9
MinSal-1389-A1-17072018_C013g08598	13253	13718	7445
MinSal-1389-A1-17072018_C013g08599	227	155	94
MinSal-1389-A1-17072018_C013g08600	0	0	0
MinSal-1389-A1-17072018_C013g08601	828	1047	540
MinSal-1389-A1-17072018_C013g08604	191	198	126
MinSal-1389-A1-17072018_C013g08605	0	0	0
MinSal-1389-A1-17072018_C013g08607	1184	1503	885
MinSal-1389-A1-17072018_C013g08608	1	0	0
MinSal-1389-A1-17072018_C013g08609	133	179	92
MinSal-1389-A1-17072018_C013g08610	944	954	706
MinSal-1389-A1-17072018_C013g08611	1148	889	1058
MinSal-1389-A1-17072018_C013g08612	0	0	0
MinSal-1389-A1-17072018_C013g08613	1307	1675	833
MinSal-1389-A1-17072018_C013g08614	925	1293	686
MinSal-1389-A1-17072018_C013g08617	0	0	0
MinSal-1389-A1-17072018_C013g08618	5460	5411	2535
MinSal-1389-A1-17072018_C013g08619	1166	1417	757
MinSal-1389-A1-17072018_C013g08620	0	0	0
MinSal-1389-A1-17072018_C013g08623	0	0	0
MinSal-1389-A1-17072018_C013g08624	300	356	221
MinSal-1389-A1-17072018_C013g08625	18146	19124	9669
MinSal-1389-A1-17072018_C013g08626	0	0	0
MinSal-1389-A1-17072018_C013g08638	1620	2030	1193
MinSal-1389-A1-17072018_C013g08641	352	321	191
MinSal-1389-A1-17072018_C013g08645	549	712	308
MinSal-1389-A1-17072018_C013g08647	2077	2683	1824
MinSal-1389-A1-17072018_C013g08648	0	2	0
MinSal-1389-A1-17072018_C013g08657	424	385	255
MinSal-1389-A1-17072018_C013g08662	2587	2642	916
MinSal-1389-A1-17072018_C013g08664	1367	1835	1022
MinSal-1389-A1-17072018_C013g08665	346	434	191
MinSal-1389-A1-17072018_C013g08669	2894	2880	1809
MinSal-1389-A1-17072018_C013g08670	1887	1533	902
MinSal-1389-A1-17072018_C013g08671	682	734	200
MinSal-1389-A1-17072018_C013g08672	217	188	138
MinSal-1389-A1-17072018_C013g08673	45	49	47
MinSal-1389-A1-17072018_C013g08674	248	255	133
MinSal-1389-A1-17072018_C013g08676	215	246	112
MinSal-1389-A1-17072018_C013g08677	479	543	345
MinSal-1389-A1-17072018_C013g08678	1939	2442	1287
MinSal-1389-A1-17072018_C013g08679	314	432	191
MinSal-1389-A1-17072018_C013g08681	0	0	0
MinSal-1389-A1-17072018_C014g06924	122	145	84
MinSal-1389-A1-17072018_C014g06925	579	771	326
MinSal-1389-A1-17072018_C014g06926	1661	1714	1019
MinSal-1389-A1-17072018_C014g06927	0	0	0
MinSal-1389-A1-17072018_C014g06928	272	469	258
MinSal-1389-A1-17072018_C014g06931	0	0	0
MinSal-1389-A1-17072018_C014g06933	0	2	0
MinSal-1389-A1-17072018_C014g06934	0	0	0
MinSal-1389-A1-17072018_C014g06935	0	0	0
MinSal-1389-A1-17072018_C014g06936	0	0	0
MinSal-1389-A1-17072018_C014g06937	7549	7908	4097
MinSal-1389-A1-17072018_C014g06938	442	486	245
MinSal-1389-A1-17072018_C014g06939	0	0	0
MinSal-1389-A1-17072018_C014g06940	688	1092	513
MinSal-1389-A1-17072018_C014g06941	973.754	990.181	533.872
MinSal-1389-A1-17072018_C014g06942	357	583	65
MinSal-1389-A1-17072018_C014g06943	2324	1920	2354
MinSal-1389-A1-17072018_C014g06944	343	367	184
MinSal-1389-A1-17072018_C014g06945	2758	3139	2123
MinSal-1389-A1-17072018_C014g06946	0	0	0
MinSal-1389-A1-17072018_C014g06947	1933	2055	1175
MinSal-1389-A1-17072018_C014g06948	6184	7533	4508
MinSal-1389-A1-17072018_C014g06949	5203	5349	3018
MinSal-1389-A1-17072018_C014g06950	2055	2489	1610
MinSal-1389-A1-17072018_C014g06951	1331	1604	1058
MinSal-1389-A1-17072018_C014g06952	0	1	1
MinSal-1389-A1-17072018_C014g06953	0	0	0
MinSal-1389-A1-17072018_C014g06954	1584	2057	969
MinSal-1389-A1-17072018_C014g06955	59	45	33
MinSal-1389-A1-17072018_C014g06956	0	0	0
MinSal-1389-A1-17072018_C014g06957	3	1	0
MinSal-1389-A1-17072018_C014g06958	1518	1780	1102
MinSal-1389-A1-17072018_C014g06959	0	0	0
MinSal-1389-A1-17072018_C014g06960	1038	1267	539
MinSal-1389-A1-17072018_C014g06961	2215	2899	1570
MinSal-1389-A1-17072018_C014g06962	906	841	580
MinSal-1389-A1-17072018_C014g06963	5682	5573	4071
MinSal-1389-A1-17072018_C014g06964	0	0.5	0
MinSal-1389-A1-17072018_C014g06965	5685	7031	3573
MinSal-1389-A1-17072018_C014g06966	5401	5852	2552
MinSal-1389-A1-17072018_C014g06968	0	0	0
MinSal-1389-A1-17072018_C014g06969	0	0	0
MinSal-1389-A1-17072018_C014g06970	0	0	0
MinSal-1389-A1-17072018_C014g06971	250	384	153
MinSal-1389-A1-17072018_C014g06972	0	0	0
MinSal-1389-A1-17072018_C014g06973	2502	2518	1794
MinSal-1389-A1-17072018_C014g06975	3214	4042	1874
MinSal-1389-A1-17072018_C014g06976	407	244	243
MinSal-1389-A1-17072018_C014g06977	52	120	6
MinSal-1389-A1-17072018_C014g06978	2188	2140	1075
MinSal-1389-A1-17072018_C014g06979	933	1389	472
MinSal-1389-A1-17072018_C014g06980	0	0	0
MinSal-1389-A1-17072018_C014g06981	0	0	0
MinSal-1389-A1-17072018_C014g06982	2834	3208	1968
MinSal-1389-A1-17072018_C014g06983	2345	2690	1254
MinSal-1389-A1-17072018_C014g06984	165	168	129
MinSal-1389-A1-17072018_C014g06985	0	0	0
MinSal-1389-A1-17072018_C014g06986	25	35	22
MinSal-1389-A1-17072018_C014g06989	863	925	525
MinSal-1389-A1-17072018_C014g06990	7.85449	0	0
MinSal-1389-A1-17072018_C014g06992	0	1	0
MinSal-1389-A1-17072018_C014g06994	0	0	0
MinSal-1389-A1-17072018_C014g06995	918	1042	659
MinSal-1389-A1-17072018_C014g06996	2915	1807	1641
MinSal-1389-A1-17072018_C014g06997	254	265	196
MinSal-1389-A1-17072018_C014g06998	0	0	0
MinSal-1389-A1-17072018_C014g06999	2	1	1
MinSal-1389-A1-17072018_C014g07001	280	266	170
MinSal-1389-A1-17072018_C014g07002	0	0	0
MinSal-1389-A1-17072018_C014g07003	520	576	234
MinSal-1389-A1-17072018_C014g07005	0	0	0
MinSal-1389-A1-17072018_C014g07006	0	0	0
MinSal-1389-A1-17072018_C014g07007	1	0	0
MinSal-1389-A1-17072018_C014g07008	181	198	121
MinSal-1389-A1-17072018_C014g07009	0	0	0
MinSal-1389-A1-17072018_C014g07010	733	689	377
MinSal-1389-A1-17072018_C014g07011	387	570	221
MinSal-1389-A1-17072018_C014g07012	2788	2490	1099
MinSal-1389-A1-17072018_C014g07013	507	663	364
MinSal-1389-A1-17072018_C014g07014	0	0	0
MinSal-1389-A1-17072018_C014g07015	154	218	189
MinSal-1389-A1-17072018_C014g07016	733	753	382
MinSal-1389-A1-17072018_C014g07017	7484	8536	4202
MinSal-1389-A1-17072018_C014g07020	931	747	563
MinSal-1389-A1-17072018_C014g07021	301	318	194
MinSal-1389-A1-17072018_C014g07023	695	829	334
MinSal-1389-A1-17072018_C014g07024	3	0	0
MinSal-1389-A1-17072018_C014g07025	0	0	0
MinSal-1389-A1-17072018_C014g07026	2152	2679	859
MinSal-1389-A1-17072018_C014g07027	107	163	93
MinSal-1389-A1-17072018_C014g07028	0	0	0
MinSal-1389-A1-17072018_C014g07029	0	0	0
MinSal-1389-A1-17072018_C014g07030	2100	1800	1613
MinSal-1389-A1-17072018_C014g07031	1988	2061	1417
MinSal-1389-A1-17072018_C014g07032	3539	3883	1716
MinSal-1389-A1-17072018_C014g07033	85	142	41
MinSal-1389-A1-17072018_C014g07034	5236	5814	2652
MinSal-1389-A1-17072018_C014g07035	2291	3019	1189
MinSal-1389-A1-17072018_C014g07036	758	815	657
MinSal-1389-A1-17072018_C014g07037	872	1033	549
MinSal-1389-A1-17072018_C014g07038	0	0	0
MinSal-1389-A1-17072018_C014g07039	77	73	52
MinSal-1389-A1-17072018_C014g07040	177	193	57
MinSal-1389-A1-17072018_C014g07041	3447	3779	2579
MinSal-1389-A1-17072018_C014g07042	555	743	310
MinSal-1389-A1-17072018_C014g07043	10	16	3
MinSal-1389-A1-17072018_C014g07044	0	0	0
MinSal-1389-A1-17072018_C014g07045	0	0	0
MinSal-1389-A1-17072018_C014g07046	1758	1481	1037
MinSal-1389-A1-17072018_C014g07048	8050	7977	3842
MinSal-1389-A1-17072018_C014g07049	166	260	93
MinSal-1389-A1-17072018_C014g07050	0	0	0
MinSal-1389-A1-17072018_C014g07051	852	623	490
MinSal-1389-A1-17072018_C014g07052	131	130	103
MinSal-1389-A1-17072018_C014g07053	523	632	348
MinSal-1389-A1-17072018_C014g07054	85	84	32
MinSal-1389-A1-17072018_C014g07055	429	556	143
MinSal-1389-A1-17072018_C014g07057	27	37	23
MinSal-1389-A1-17072018_C014g07062	289	426	222
MinSal-1389-A1-17072018_C014g07063	104	128	118
MinSal-1389-A1-17072018_C014g07066	1	0	0
MinSal-1389-A1-17072018_C014g07067	227	259	270
MinSal-1389-A1-17072018_C014g07068	0	0	0
MinSal-1389-A1-17072018_C014g07069	0	0	0
MinSal-1389-A1-17072018_C014g07071	0	0	0
MinSal-1389-A1-17072018_C014g07075	1	2	0
MinSal-1389-A1-17072018_C014g07076	1617	1543	876
MinSal-1389-A1-17072018_C014g07077	372	312	308
MinSal-1389-A1-17072018_C014g07078	79126	44158	101443
MinSal-1389-A1-17072018_C014g07079	208	253	176
MinSal-1389-A1-17072018_C014g07080	139	172	96
MinSal-1389-A1-17072018_C014g07081	1206	1201	915
MinSal-1389-A1-17072018_C014g07082	0	0	0
MinSal-1389-A1-17072018_C014g07083	289	368	196
MinSal-1389-A1-17072018_C014g07084	72	124	61
MinSal-1389-A1-17072018_C014g07085	34	41	10
MinSal-1389-A1-17072018_C014g07086	0	0	0
MinSal-1389-A1-17072018_C014g07088	582	806	318
MinSal-1389-A1-17072018_C014g07089	812	848	323
MinSal-1389-A1-17072018_C014g07090	0	0	0
MinSal-1389-A1-17072018_C014g07091	632	841	408
MinSal-1389-A1-17072018_C014g07092	0	0	0
MinSal-1389-A1-17072018_C014g07093	0	0	0
MinSal-1389-A1-17072018_C014g07094	6406	7899	3368
MinSal-1389-A1-17072018_C014g07095	7944	8804	4831
MinSal-1389-A1-17072018_C014g07096	47	68	26
MinSal-1389-A1-17072018_C014g07097	314	393	370
MinSal-1389-A1-17072018_C014g07100	19032	17236	9777
MinSal-1389-A1-17072018_C014g07101	1545	1466	1069
MinSal-1389-A1-17072018_C014g07102	10729	5476	9936
MinSal-1389-A1-17072018_C014g07103	122	191	76
MinSal-1389-A1-17072018_C014g07105	884	1128	625
MinSal-1389-A1-17072018_C014g07106	4441	5076	2408
MinSal-1389-A1-17072018_C014g07107	8495	9741	4577
MinSal-1389-A1-17072018_C014g07108	0	0	0
MinSal-1389-A1-17072018_C014g07109	2103	2368	1254
MinSal-1389-A1-17072018_C014g07111	3429	2535	2347
MinSal-1389-A1-17072018_C014g07112	0	0	0
MinSal-1389-A1-17072018_C014g07113	341	350	259
MinSal-1389-A1-17072018_C014g07114	2536	3350	2281
MinSal-1389-A1-17072018_C014g07115	2573	2407	1504
MinSal-1389-A1-17072018_C014g07116	2252	1654	1789
MinSal-1389-A1-17072018_C014g07117	328	440	326
MinSal-1389-A1-17072018_C014g07118	2982	3115	1992
MinSal-1389-A1-17072018_C014g07119	1379	1593	823
MinSal-1389-A1-17072018_C014g07120	907	1291	592
MinSal-1389-A1-17072018_C014g07121	1151	1488	497
MinSal-1389-A1-17072018_C014g07122	2002	2813	1354
MinSal-1389-A1-17072018_C014g07136	211	252	112
MinSal-1389-A1-17072018_C014g07137	0	0	0
MinSal-1389-A1-17072018_C014g07138	334	509	223
MinSal-1389-A1-17072018_C014g07139	0	1	0
MinSal-1389-A1-17072018_C014g07142	3	3	1
MinSal-1389-A1-17072018_C014g07143	2639	2601	1482
MinSal-1389-A1-17072018_C014g07144	1436	1704	822
MinSal-1389-A1-17072018_C014g07145	291	306	200
MinSal-1389-A1-17072018_C014g07146	119	221	99
MinSal-1389-A1-17072018_C014g07147	0	0	0
MinSal-1389-A1-17072018_C014g07148	1682	1962	1749
MinSal-1389-A1-17072018_C014g07152	0	0	0
MinSal-1389-A1-17072018_C014g07153	9097	8957	6441
MinSal-1389-A1-17072018_C014g07154	2	1	0
MinSal-1389-A1-17072018_C014g07156	1093	1287	668
MinSal-1389-A1-17072018_C014g07157	390	411	221
MinSal-1389-A1-17072018_C014g07158	11	7	7
MinSal-1389-A1-17072018_C014g07159	8	6	5
MinSal-1389-A1-17072018_C014g07162	2	0	0
MinSal-1389-A1-17072018_C014g07163	320	299	172
MinSal-1389-A1-17072018_C014g07166	1090	1360	780
MinSal-1389-A1-17072018_C014g07169	361	445	198
MinSal-1389-A1-17072018_C014g07170	9884	8398	7282
MinSal-1389-A1-17072018_C014g07171	0	0	0
MinSal-1389-A1-17072018_C014g07172	1	1	0
MinSal-1389-A1-17072018_C014g07173	299	355	199
MinSal-1389-A1-17072018_C014g07174	308	353	231
MinSal-1389-A1-17072018_C014g07175	6956	6260	6152
MinSal-1389-A1-17072018_C014g07176	1224	1097	693
MinSal-1389-A1-17072018_C014g07177	1114	1222	746
MinSal-1389-A1-17072018_C014g07179	1205	1577	689
MinSal-1389-A1-17072018_C014g07180	1470	1226	1168
MinSal-1389-A1-17072018_C014g07181	0	0	0
MinSal-1389-A1-17072018_C014g07182	2677	3384	1563
MinSal-1389-A1-17072018_C014g07183	1753	1903	601
MinSal-1389-A1-17072018_C014g07184	984	1011	638
MinSal-1389-A1-17072018_C014g07186	0	0	0
MinSal-1389-A1-17072018_C014g07187	2	0	0
MinSal-1389-A1-17072018_C014g07188	397	371	383
MinSal-1389-A1-17072018_C014g07189	0	1	0
MinSal-1389-A1-17072018_C014g07190	0	0	0
MinSal-1389-A1-17072018_C014g07191	1	0	0
MinSal-1389-A1-17072018_C014g07192	101	106	110
MinSal-1389-A1-17072018_C014g07193	0	0	0
MinSal-1389-A1-17072018_C014g07194	374	475	252
MinSal-1389-A1-17072018_C014g07195	412	557	360
MinSal-1389-A1-17072018_C014g07196	0	0	0
MinSal-1389-A1-17072018_C014g07197	16842	18025	13634
MinSal-1389-A1-17072018_C014g07198	10486	10330	7933
MinSal-1389-A1-17072018_C014g07199	0	0	0
MinSal-1389-A1-17072018_C014g07203	4810	3268	3901
MinSal-1389-A1-17072018_C014g07204	1985	1453	1489
MinSal-1389-A1-17072018_C014g07205	0	0	0
MinSal-1389-A1-17072018_C014g07206	1898	2139	1556
MinSal-1389-A1-17072018_C014g07207	1490	1608	1089
MinSal-1389-A1-17072018_C014g07208	896	796	572
MinSal-1389-A1-17072018_C014g07211	0	0	0
MinSal-1389-A1-17072018_C014g07213	1334	1282	561
MinSal-1389-A1-17072018_C014g07214	1270	1284	1209
MinSal-1389-A1-17072018_C014g07215	6865	6029	2306
MinSal-1389-A1-17072018_C014g07216	16	9	16
MinSal-1389-A1-17072018_C014g07217	0	0	0
MinSal-1389-A1-17072018_C014g07218	3798	3910	2016
MinSal-1389-A1-17072018_C014g07219	0	1	0
MinSal-1389-A1-17072018_C014g07220	0	0	0
MinSal-1389-A1-17072018_C014g07221	2374	2769	1349
MinSal-1389-A1-17072018_C014g07222	3115	3635	1927
MinSal-1389-A1-17072018_C014g07223	1150	1195	672
MinSal-1389-A1-17072018_C014g07224	0	0	0
MinSal-1389-A1-17072018_C014g07225	0	2	0
MinSal-1389-A1-17072018_C014g07226	0	0	0
MinSal-1389-A1-17072018_C014g07227	0	0	0
MinSal-1389-A1-17072018_C014g07228	0	0	0
MinSal-1389-A1-17072018_C014g07229	383	399	218
MinSal-1389-A1-17072018_C014g07230	1141	1136	681
MinSal-1389-A1-17072018_C014g07231	0	0	0
MinSal-1389-A1-17072018_C014g07232	5	0	0
MinSal-1389-A1-17072018_C014g07233	5689	7476	4270
MinSal-1389-A1-17072018_C014g07234	1083	920	965
MinSal-1389-A1-17072018_C014g07235	513	737	305
MinSal-1389-A1-17072018_C014g07236	0	1	0
MinSal-1389-A1-17072018_C014g07237	1	0	0
MinSal-1389-A1-17072018_C014g07238	2121	2072	1395
MinSal-1389-A1-17072018_C014g07239	435	503	358
MinSal-1389-A1-17072018_C014g07240	0	1	0
MinSal-1389-A1-17072018_C014g07241	0	0	0
MinSal-1389-A1-17072018_C014g07242	0	0	0
MinSal-1389-A1-17072018_C014g07247	3.02793	0	0
MinSal-1389-A1-17072018_C015g08699	2	0	0
MinSal-1389-A1-17072018_C015g08704	4752	4713	3346
MinSal-1389-A1-17072018_C015g08706	0	0	0
MinSal-1389-A1-17072018_C015g08714	3	0	1
MinSal-1389-A1-17072018_C015g08725	4628	3497	1868
MinSal-1389-A1-17072018_C015g08726	1296	1374	866
MinSal-1389-A1-17072018_C015g08727	519	587	199
MinSal-1389-A1-17072018_C015g08728	2	4	1
MinSal-1389-A1-17072018_C015g08729	3227	4238	2159
MinSal-1389-A1-17072018_C015g08730	0	0	0
MinSal-1389-A1-17072018_C015g08732	1314	1602	631
MinSal-1389-A1-17072018_C015g08733	0	1	1
MinSal-1389-A1-17072018_C015g08734	1817	2205	857
MinSal-1389-A1-17072018_C015g08735	191	182	96
MinSal-1389-A1-17072018_C015g08736	130	188	73
MinSal-1389-A1-17072018_C015g08737	0	0	0
MinSal-1389-A1-17072018_C015g08739	112	98	89
