gene	genename	chr	start	end	length
MvSl-1064-A1-R4_MC11g10473	MvSl-1064-A1-R4_MC11	Chr11	750970	753033	1968
MvSl-1064-A1-R4_MC11g10474	MvSl-1064-A1-R4_MC11	Chr11	753727	757629	3348
MvSl-1064-A1-R4_MC11g10475	MvSl-1064-A1-R4_MC11	Chr11	758116	759642	1257
MvSl-1064-A1-R4_MC11g10476	MvSl-1064-A1-R4_MC11	Chr11	759720	761427	1233
MvSl-1064-A1-R4_MC11g10477	MvSl-1064-A1-R4_MC11	Chr11	761608	763589	1122
MvSl-1064-A1-R4_MC11g10478	MvSl-1064-A1-R4_MC11	Chr11	764378	767894	2793
MvSl-1064-A1-R4_MC11g10479	MvSl-1064-A1-R4_MC11	Chr11	768934	769809	684
MvSl-1064-A1-R4_MC11g10480	MvSl-1064-A1-R4_MC11	Chr11	775666	776281	555
MvSl-1064-A1-R4_MC11g10482	MvSl-1064-A1-R4_MC11	Chr11	777528	779009	735
MvSl-1064-A1-R4_MC11g10483	MvSl-1064-A1-R4_MC11	Chr11	779394	779796	192
MvSl-1064-A1-R4_MC11g10484	MvSl-1064-A1-R4_MC11	Chr11	780054	780771	549
MvSl-1064-A1-R4_MC11g10485	MvSl-1064-A1-R4_MC11	Chr11	780961	782629	1584
MvSl-1064-A1-R4_MC11g10486	MvSl-1064-A1-R4_MC11	Chr11	782841	783597	432
MvSl-1064-A1-R4_MC11g10487	MvSl-1064-A1-R4_MC11	Chr11	783824	784741	843
MvSl-1064-A1-R4_MC11g10488	MvSl-1064-A1-R4_MC11	Chr11	785404	787648	864
MvSl-1064-A1-R4_MC11g10489	MvSl-1064-A1-R4_MC11	Chr11	787870	789366	1146
MvSl-1064-A1-R4_MC11g10490	MvSl-1064-A1-R4_MC11	Chr11	789579	792831	2709
MvSl-1064-A1-R4_MC11g10491	MvSl-1064-A1-R4_MC11	Chr11	793065	795984	2469
MvSl-1064-A1-R4_MC11g10492	MvSl-1064-A1-R4_MC11	Chr11	796411	796608	198
MvSl-1064-A1-R4_MC11g10493	MvSl-1064-A1-R4_MC11	Chr11	796730	798124	1320
MvSl-1064-A1-R4_MC11g10494	MvSl-1064-A1-R4_MC11	Chr11	798291	799359	825
MvSl-1064-A1-R4_MC11g10495	MvSl-1064-A1-R4_MC11	Chr11	799835	801309	468
MvSl-1064-A1-R4_MC11g10496	MvSl-1064-A1-R4_MC11	Chr11	803400	803734	270
MvSl-1064-A1-R4_MC11g10497	MvSl-1064-A1-R4_MC11	Chr11	804093	807054	2001
MvSl-1064-A1-R4_MC11g10498	MvSl-1064-A1-R4_MC11	Chr11	807734	810440	1770
MvSl-1064-A1-R4_MC11g10499	MvSl-1064-A1-R4_MC11	Chr11	811186	812249	612
MvSl-1064-A1-R4_MC11g10500	MvSl-1064-A1-R4_MC11	Chr11	813577	814308	732
MvSl-1064-A1-R4_MC11g10501	MvSl-1064-A1-R4_MC11	Chr11	814757	815485	729
MvSl-1064-A1-R4_MC11g10502	MvSl-1064-A1-R4_MC11	Chr11	815592	817152	1482
MvSl-1064-A1-R4_MC11g10503	MvSl-1064-A1-R4_MC11	Chr11	817350	818143	624
MvSl-1064-A1-R4_MC11g10504	MvSl-1064-A1-R4_MC11	Chr11	818757	820353	1551
MvSl-1064-A1-R4_MC11g10505	MvSl-1064-A1-R4_MC11	Chr11	821015	824350	3201
MvSl-1064-A1-R4_MC11g10506	MvSl-1064-A1-R4_MC11	Chr11	825391	826355	900
MvSl-1064-A1-R4_MC11g10507	MvSl-1064-A1-R4_MC11	Chr11	826654	827685	1032
MvSl-1064-A1-R4_MC11g10508	MvSl-1064-A1-R4_MC11	Chr11	827906	831907	3663
MvSl-1064-A1-R4_MC11g10509	MvSl-1064-A1-R4_MC11	Chr11	833371	837664	3897
MvSl-1064-A1-R4_MC11g10510	MvSl-1064-A1-R4_MC11	Chr11	838946	842312	2616
MvSl-1064-A1-R4_MC11g10511	MvSl-1064-A1-R4_MC11	Chr11	843012	847906	4335
MvSl-1064-A1-R4_MC11g10512	MvSl-1064-A1-R4_MC11	Chr11	848219	851722	3033
MvSl-1064-A1-R4_MC11g10513	MvSl-1064-A1-R4_MC11	Chr11	852276	856226	3414
MvSl-1064-A1-R4_MC11g10514	MvSl-1064-A1-R4_MC11	Chr11	856914	857216	228
MvSl-1064-A1-R4_MC11g10515	MvSl-1064-A1-R4_MC11	Chr11	857519	861451	3693
MvSl-1064-A1-R4_MC11g10516	MvSl-1064-A1-R4_MC11	Chr11	862368	863884	1092
MvSl-1064-A1-R4_MC11g10517	MvSl-1064-A1-R4_MC11	Chr11	864516	867754	2931
MvSl-1064-A1-R4_MC11g10518	MvSl-1064-A1-R4_MC11	Chr11	868154	868867	459
MvSl-1064-A1-R4_MC11g10519	MvSl-1064-A1-R4_MC11	Chr11	872160	872744	294
MvSl-1064-A1-R4_MC11g10520	MvSl-1064-A1-R4_MC11	Chr11	873279	874178	726
MvSl-1064-A1-R4_MC11g10521	MvSl-1064-A1-R4_MC11	Chr11	874504	876824	1725
MvSl-1064-A1-R4_MC11g10522	MvSl-1064-A1-R4_MC11	Chr11	877045	881947	4092
MvSl-1064-A1-R4_MC11g10523	MvSl-1064-A1-R4_MC11	Chr11	882326	882690	198
MvSl-1064-A1-R4_MC11g10524	MvSl-1064-A1-R4_MC11	Chr11	883444	883651	138
MvSl-1064-A1-R4_MC11g10525	MvSl-1064-A1-R4_MC11	Chr11	884525	886470	1581
MvSl-1064-A1-R4_MC11g10526	MvSl-1064-A1-R4_MC11	Chr11	887390	888792	762
MvSl-1064-A1-R4_MC11g10527	MvSl-1064-A1-R4_MC11	Chr11	889065	889457	393
MvSl-1064-A1-R4_MC11g10528	MvSl-1064-A1-R4_MC11	Chr11	889566	890261	435
MvSl-1064-A1-R4_MC11g10529	MvSl-1064-A1-R4_MC11	Chr11	890477	894164	3423
MvSl-1064-A1-R4_MC11g10530	MvSl-1064-A1-R4_MC11	Chr11	894402	895700	795
MvSl-1064-A1-R4_MC11g10531	MvSl-1064-A1-R4_MC11	Chr11	896165	897640	1035
MvSl-1064-A1-R4_MC11g10532	MvSl-1064-A1-R4_MC11	Chr11	897904	904423	5538
MvSl-1064-A1-R4_MC11g10533	MvSl-1064-A1-R4_MC11	Chr11	905047	907595	1842
MvSl-1064-A1-R4_MC11g10534	MvSl-1064-A1-R4_MC11	Chr11	908023	908304	282
MvSl-1064-A1-R4_MC11g10535	MvSl-1064-A1-R4_MC11	Chr11	908621	910064	1158
MvSl-1064-A1-R4_MC11g10536	MvSl-1064-A1-R4_MC11	Chr11	910605	911394	363
MvSl-1064-A1-R4_MC11g10537	MvSl-1064-A1-R4_MC11	Chr11	911785	913328	1095
MvSl-1064-A1-R4_MC11g10538	MvSl-1064-A1-R4_MC11	Chr11	914797	918524	3432
MvSl-1064-A1-R4_MC11g10539	MvSl-1064-A1-R4_MC11	Chr11	919105	919308	204
MvSl-1064-A1-R4_MC11g10540	MvSl-1064-A1-R4_MC11	Chr11	919825	923088	2643
MvSl-1064-A1-R4_MC11g10541	MvSl-1064-A1-R4_MC11	Chr11	923308	925756	2046
MvSl-1064-A1-R4_MC11g10542	MvSl-1064-A1-R4_MC11	Chr11	926285	928463	1551
MvSl-1064-A1-R4_MC11g10543	MvSl-1064-A1-R4_MC11	Chr11	930125	931891	1104
MvSl-1064-A1-R4_MC11g10544	MvSl-1064-A1-R4_MC11	Chr11	933250	934871	1221
MvSl-1064-A1-R4_MC11g10545	MvSl-1064-A1-R4_MC11	Chr11	935188	937261	2013
MvSl-1064-A1-R4_MC11g10546	MvSl-1064-A1-R4_MC11	Chr11	937992	939322	1236
MvSl-1064-A1-R4_MC11g10547	MvSl-1064-A1-R4_MC11	Chr11	939587	942983	2448
MvSl-1064-A1-R4_MC11g10548	MvSl-1064-A1-R4_MC11	Chr11	944072	946572	2190
MvSl-1064-A1-R4_MC11g10549	MvSl-1064-A1-R4_MC11	Chr11	946941	947303	279
MvSl-1064-A1-R4_MC11g10550	MvSl-1064-A1-R4_MC11	Chr11	948464	952451	3492
MvSl-1064-A1-R4_MC11g10551	MvSl-1064-A1-R4_MC11	Chr11	953652	954496	171
MvSl-1064-A1-R4_MC11g10552	MvSl-1064-A1-R4_MC11	Chr11	955021	956111	642
MvSl-1064-A1-R4_MC11g10553	MvSl-1064-A1-R4_MC11	Chr11	956946	957326	381
MvSl-1064-A1-R4_MC11g10554	MvSl-1064-A1-R4_MC11	Chr11	959417	965430	5928
MvSl-1064-A1-R4_MC11g10558	MvSl-1064-A1-R4_MC11	Chr11	971487	972707	879
MvSl-1064-A1-R4_MC11g10559	MvSl-1064-A1-R4_MC11	Chr11	972793	973649	681
MvSl-1064-A1-R4_MC11g10560	MvSl-1064-A1-R4_MC11	Chr11	976602	978972	1719
MvSl-1064-A1-R4_MC11g10561	MvSl-1064-A1-R4_MC11	Chr11	979265	980114	774
MvSl-1064-A1-R4_MC11g10562	MvSl-1064-A1-R4_MC11	Chr11	980226	980612	387
MvSl-1064-A1-R4_MC11g10563	MvSl-1064-A1-R4_MC11	Chr11	980707	982201	1059
MvSl-1064-A1-R4_MC11g10564	MvSl-1064-A1-R4_MC11	Chr11	982729	983115	264
MvSl-1064-A1-R4_MC11g10565	MvSl-1064-A1-R4_MC11	Chr11	983167	983547	294
MvSl-1064-A1-R4_MC11g10566	MvSl-1064-A1-R4_MC11	Chr11	983618	984900	1071
MvSl-1064-A1-R4_MC11g10567	MvSl-1064-A1-R4_MC11	Chr11	985137	987292	1329
MvSl-1064-A1-R4_MC11g10568	MvSl-1064-A1-R4_MC11	Chr11	989147	993328	3315
MvSl-1064-A1-R4_MC11g10569	MvSl-1064-A1-R4_MC11	Chr11	994308	994624	270
MvSl-1064-A1-R4_MC11g10570	MvSl-1064-A1-R4_MC11	Chr11	995013	996607	1431
MvSl-1064-A1-R4_MC11g10572	MvSl-1064-A1-R4_MC11	Chr11	1001817	1003534	1452
MvSl-1064-A1-R4_MC11g10573	MvSl-1064-A1-R4_MC11	Chr11	1003727	1009382	4953
MvSl-1064-A1-R4_MC11g10575	MvSl-1064-A1-R4_MC11	Chr11	1010236	1012246	1698
MvSl-1064-A1-R4_MC11g10576	MvSl-1064-A1-R4_MC11	Chr11	1012313	1014164	1449
MvSl-1064-A1-R4_MC11g10577	MvSl-1064-A1-R4_MC11	Chr11	1014781	1015475	519
MvSl-1064-A1-R4_MC11g10578	MvSl-1064-A1-R4_MC11	Chr11	1016302	1016972	237
MvSl-1064-A1-R4_MC11g10579	MvSl-1064-A1-R4_MC11	Chr11	1017295	1019497	1275
MvSl-1064-A1-R4_MC11g10580	MvSl-1064-A1-R4_MC11	Chr11	1020262	1021212	861
MvSl-1064-A1-R4_MC11g10581	MvSl-1064-A1-R4_MC11	Chr11	1021641	1023240	1188
MvSl-1064-A1-R4_MC11g10582	MvSl-1064-A1-R4_MC11	Chr11	1023489	1027385	2628
MvSl-1064-A1-R4_MC11g10583	MvSl-1064-A1-R4_MC11	Chr11	1027919	1034375	6060
MvSl-1064-A1-R4_MC11g10584	MvSl-1064-A1-R4_MC11	Chr11	1034570	1037354	2574
MvSl-1064-A1-R4_MC11g10585	MvSl-1064-A1-R4_MC11	Chr11	1038715	1040559	1266
MvSl-1064-A1-R4_MC11g10586	MvSl-1064-A1-R4_MC11	Chr11	1041590	1043484	1359
MvSl-1064-A1-R4_MC11g10587	MvSl-1064-A1-R4_MC11	Chr11	1044430	1046324	1401
MvSl-1064-A1-R4_MC11g10588	MvSl-1064-A1-R4_MC11	Chr11	1046508	1046713	159
MvSl-1064-A1-R4_MC11g10589	MvSl-1064-A1-R4_MC11	Chr11	1047525	1047971	447
MvSl-1064-A1-R4_MC11g10590	MvSl-1064-A1-R4_MC11	Chr11	1048220	1051376	3087
MvSl-1064-A1-R4_MC11g10591	MvSl-1064-A1-R4_MC11	Chr11	1051956	1052279	324
MvSl-1064-A1-R4_MC11g10592	MvSl-1064-A1-R4_MC11	Chr11	1052904	1055017	1596
MvSl-1064-A1-R4_MC11g10593	MvSl-1064-A1-R4_MC11	Chr11	1056234	1057961	1089
MvSl-1064-A1-R4_MC11g10594	MvSl-1064-A1-R4_MC11	Chr11	1059055	1061507	1860
MvSl-1064-A1-R4_MC11g10595	MvSl-1064-A1-R4_MC11	Chr11	1063136	1065406	1545
MvSl-1064-A1-R4_MC11g10596	MvSl-1064-A1-R4_MC11	Chr11	1065753	1066034	282
MvSl-1064-A1-R4_MC11g10597	MvSl-1064-A1-R4_MC11	Chr11	1066922	1067246	237
MvSl-1064-A1-R4_MC11g10598	MvSl-1064-A1-R4_MC11	Chr11	1068704	1069784	732
MvSl-1064-A1-R4_MC11g10599	MvSl-1064-A1-R4_MC11	Chr11	1070132	1072201	1488
MvSl-1064-A1-R4_MC11g10600	MvSl-1064-A1-R4_MC11	Chr11	1072415	1073025	453
MvSl-1064-A1-R4_MC11g10602	MvSl-1064-A1-R4_MC11	Chr11	1077263	1077753	426
MvSl-1064-A1-R4_MC11g10603	MvSl-1064-A1-R4_MC11	Chr11	1078546	1079103	372
MvSl-1064-A1-R4_MC11g10604	MvSl-1064-A1-R4_MC11	Chr11	1080127	1081306	1104
MvSl-1064-A1-R4_MC11g10605	MvSl-1064-A1-R4_MC11	Chr11	1081456	1081871	249
MvSl-1064-A1-R4_MC11g10606	MvSl-1064-A1-R4_MC11	Chr11	1082464	1084383	1512
MvSl-1064-A1-R4_MC11g10607	MvSl-1064-A1-R4_MC11	Chr11	1084862	1085525	483
MvSl-1064-A1-R4_MC11g10608	MvSl-1064-A1-R4_MC11	Chr11	1086052	1087923	1404
MvSl-1064-A1-R4_MC11g10609	MvSl-1064-A1-R4_MC11	Chr11	1088182	1088614	294
MvSl-1064-A1-R4_MC11g10610	MvSl-1064-A1-R4_MC11	Chr11	1088754	1090529	1431
MvSl-1064-A1-R4_MC11g10611	MvSl-1064-A1-R4_MC11	Chr11	1091253	1091972	573
MvSl-1064-A1-R4_MC11g10612	MvSl-1064-A1-R4_MC11	Chr11	1092026	1092792	549
MvSl-1064-A1-R4_MC11g10613	MvSl-1064-A1-R4_MC11	Chr11	1093861	1095619	1569
MvSl-1064-A1-R4_MC11g10614	MvSl-1064-A1-R4_MC11	Chr11	1095817	1097796	1902
MvSl-1064-A1-R4_MC11g10615	MvSl-1064-A1-R4_MC11	Chr11	1098579	1099570	777
MvSl-1064-A1-R4_MC11g10617	MvSl-1064-A1-R4_MC11	Chr11	1101395	1103865	1587
MvSl-1064-A1-R4_MC11g10618	MvSl-1064-A1-R4_MC11	Chr11	1104547	1107363	1710
MvSl-1064-A1-R4_MC11g10620	MvSl-1064-A1-R4_MC11	Chr11	1108752	1110309	1041
MvSl-1064-A1-R4_MC11g10621	MvSl-1064-A1-R4_MC11	Chr11	1110845	1113375	2070
MvSl-1064-A1-R4_MC11g10622	MvSl-1064-A1-R4_MC11	Chr11	1114048	1118410	3933
MvSl-1064-A1-R4_MC11g10623	MvSl-1064-A1-R4_MC11	Chr11	1119496	1121837	2217
MvSl-1064-A1-R4_MC11g10624	MvSl-1064-A1-R4_MC11	Chr11	1122178	1127306	4788
MvSl-1064-A1-R4_MC11g10625	MvSl-1064-A1-R4_MC11	Chr11	1127358	1130838	3162
MvSl-1064-A1-R4_MC11g10626	MvSl-1064-A1-R4_MC11	Chr11	1130938	1132475	1434
MvSl-1064-A1-R4_MC11g10627	MvSl-1064-A1-R4_MC11	Chr11	1132737	1135054	2058
MvSl-1064-A1-R4_MC11g10628	MvSl-1064-A1-R4_MC11	Chr11	1136392	1136595	204
MvSl-1064-A1-R4_MC11g10629	MvSl-1064-A1-R4_MC11	Chr11	1136661	1136858	198
MvSl-1064-A1-R4_MC11g10630	MvSl-1064-A1-R4_MC11	Chr11	1137072	1137356	285
MvSl-1064-A1-R4_MC11g10631	MvSl-1064-A1-R4_MC11	Chr11	1138918	1139508	447
MvSl-1064-A1-R4_MC11g10632	MvSl-1064-A1-R4_MC11	Chr11	1139725	1141353	1290
MvSl-1064-A1-R4_MC11g10633	MvSl-1064-A1-R4_MC11	Chr11	1143521	1145206	1050
MvSl-1064-A1-R4_MC11g10634	MvSl-1064-A1-R4_MC11	Chr11	1145614	1146015	402
MvSl-1064-A1-R4_MC11g10635	MvSl-1064-A1-R4_MC11	Chr11	1146432	1147293	600
MvSl-1064-A1-R4_MC11g10636	MvSl-1064-A1-R4_MC11	Chr11	1147434	1149446	1500
MvSl-1064-A1-R4_MC11g10637	MvSl-1064-A1-R4_MC11	Chr11	1150709	1151432	267
MvSl-1064-A1-R4_MC11g10638	MvSl-1064-A1-R4_MC11	Chr11	1152198	1154982	1836
MvSl-1064-A1-R4_MC11g10639	MvSl-1064-A1-R4_MC11	Chr11	1155543	1158481	2409
MvSl-1064-A1-R4_MC11g10640	MvSl-1064-A1-R4_MC11	Chr11	1158617	1160243	1227
MvSl-1064-A1-R4_MC11g10641	MvSl-1064-A1-R4_MC11	Chr11	1160696	1164186	2565
MvSl-1064-A1-R4_MC11g10642	MvSl-1064-A1-R4_MC11	Chr11	1165720	1176607	10449
MvSl-1064-A1-R4_MC11g10645	MvSl-1064-A1-R4_MC11	Chr11	1177558	1182655	5004
MvSl-1064-A1-R4_MC11g10647	MvSl-1064-A1-R4_MC11	Chr11	1183061	1186313	3099
MvSl-1064-A1-R4_MC11g10648	MvSl-1064-A1-R4_MC11	Chr11	1186430	1190689	3321
MvSl-1064-A1-R4_MC11g10649	MvSl-1064-A1-R4_MC11	Chr11	1190743	1195779	4752
MvSl-1064-A1-R4_MC11g10652	MvSl-1064-A1-R4_MC11	Chr11	1198955	1199307	213
MvSl-1064-A1-R4_MC11g10654	MvSl-1064-A1-R4_MC11	Chr11	1205502	1206110	237
MvSl-1064-A1-R4_MC11g10655	MvSl-1064-A1-R4_MC11	Chr11	1206252	1206518	153
MvSl-1064-A1-R4_MC11g10656	MvSl-1064-A1-R4_MC11	Chr11	1207136	1213124	5226
MvSl-1064-A1-R4_MC11g10657	MvSl-1064-A1-R4_MC11	Chr11	1214897	1216735	1620
MvSl-1064-A1-R4_MC11g10659	MvSl-1064-A1-R4_MC11	Chr11	1219156	1219528	330
MvSl-1064-A1-R4_MC11g10660	MvSl-1064-A1-R4_MC11	Chr11	1219688	1220586	795
MvSl-1064-A1-R4_MC11g10661	MvSl-1064-A1-R4_MC11	Chr11	1220710	1221449	516
MvSl-1064-A1-R4_MC11g10662	MvSl-1064-A1-R4_MC11	Chr11	1222523	1230398	6858
MvSl-1064-A1-R4_MC11g10663	MvSl-1064-A1-R4_MC11	Chr11	1233714	1236740	2586
MvSl-1064-A1-R4_MC11g10664	MvSl-1064-A1-R4_MC11	Chr11	1237043	1237808	612
MvSl-1064-A1-R4_MC11g10665	MvSl-1064-A1-R4_MC11	Chr11	1238561	1241257	2361
MvSl-1064-A1-R4_MC11g10666	MvSl-1064-A1-R4_MC11	Chr11	1241384	1243156	1443
MvSl-1064-A1-R4_MC11g10667	MvSl-1064-A1-R4_MC11	Chr11	1243910	1245635	1413
MvSl-1064-A1-R4_MC11g10668	MvSl-1064-A1-R4_MC11	Chr11	1246256	1248125	1482
MvSl-1064-A1-R4_MC11g10669	MvSl-1064-A1-R4_MC11	Chr11	1249095	1250982	1548
MvSl-1064-A1-R4_MC11g10670	MvSl-1064-A1-R4_MC11	Chr11	1252005	1254140	1791
MvSl-1064-A1-R4_MC11g10671	MvSl-1064-A1-R4_MC11	Chr11	1254404	1254900	213
MvSl-1064-A1-R4_MC11g10672	MvSl-1064-A1-R4_MC11	Chr11	1254989	1256684	1500
MvSl-1064-A1-R4_MC11g10674	MvSl-1064-A1-R4_MC11	Chr11	1257875	1259321	1257
MvSl-1064-A1-R4_MC11g10675	MvSl-1064-A1-R4_MC11	Chr11	1260942	1264874	2955
MvSl-1064-A1-R4_MC11g10676	MvSl-1064-A1-R4_MC11	Chr11	1266190	1267759	966
MvSl-1064-A1-R4_MC11g10677	MvSl-1064-A1-R4_MC11	Chr11	1268416	1268911	249
MvSl-1064-A1-R4_MC11g10678	MvSl-1064-A1-R4_MC11	Chr11	1269445	1270143	699
MvSl-1064-A1-R4_MC11g10679	MvSl-1064-A1-R4_MC11	Chr11	1270554	1271406	624
MvSl-1064-A1-R4_MC11g10680	MvSl-1064-A1-R4_MC11	Chr11	1271684	1273338	1251
MvSl-1064-A1-R4_MC11g10681	MvSl-1064-A1-R4_MC11	Chr11	1275348	1276004	402
MvSl-1064-A1-R4_MC11g10682	MvSl-1064-A1-R4_MC11	Chr11	1276625	1278599	1536
MvSl-1064-A1-R4_MC11g10683	MvSl-1064-A1-R4_MC11	Chr11	1278653	1279756	822
MvSl-1064-A1-R4_MC11g10684	MvSl-1064-A1-R4_MC11	Chr11	1280683	1281093	411
MvSl-1064-A1-R4_MC11g10686	MvSl-1064-A1-R4_MC11	Chr11	1282599	1283983	681
MvSl-1064-A1-R4_MC11g10688	MvSl-1064-A1-R4_MC11	Chr11	1287168	1287565	258
MvSl-1064-A1-R4_MC11g10689	MvSl-1064-A1-R4_MC11	Chr11	1288912	1290301	489
MvSl-1064-A1-R4_MC11g10690	MvSl-1064-A1-R4_MC11	Chr11	1291550	1292525	714
MvSl-1064-A1-R4_MC11g10691	MvSl-1064-A1-R4_MC11	Chr11	1293047	1293321	222
MvSl-1064-A1-R4_MC11g10692	MvSl-1064-A1-R4_MC11	Chr11	1294020	1295232	624
MvSl-1064-A1-R4_MC11g10693	MvSl-1064-A1-R4_MC11	Chr11	1295929	1297112	1017
MvSl-1064-A1-R4_MC11g10694	MvSl-1064-A1-R4_MC11	Chr11	1297940	1299246	921
MvSl-1064-A1-R4_MC11g10695	MvSl-1064-A1-R4_MC11	Chr11	1300183	1303012	2358
MvSl-1064-A1-R4_MC11g10696	MvSl-1064-A1-R4_MC11	Chr11	1304269	1305629	1272
MvSl-1064-A1-R4_MC11g10697	MvSl-1064-A1-R4_MC11	Chr11	1305888	1307546	1200
MvSl-1064-A1-R4_MC11g10698	MvSl-1064-A1-R4_MC11	Chr11	1309164	1309865	396
MvSl-1064-A1-R4_MC11g10699	MvSl-1064-A1-R4_MC11	Chr11	1310310	1310788	405
MvSl-1064-A1-R4_MC11g10701	MvSl-1064-A1-R4_MC11	Chr11	1312456	1314118	1209
MvSl-1064-A1-R4_MC11g10703	MvSl-1064-A1-R4_MC11	Chr11	1315299	1316164	606
MvSl-1064-A1-R4_MC11g10704	MvSl-1064-A1-R4_MC11	Chr11	1316926	1319399	1995
MvSl-1064-A1-R4_MC11g10705	MvSl-1064-A1-R4_MC11	Chr11	1320059	1322817	1929
MvSl-1064-A1-R4_MC11g10706	MvSl-1064-A1-R4_MC11	Chr11	1322934	1325016	1950
MvSl-1064-A1-R4_MC11g10707	MvSl-1064-A1-R4_MC11	Chr11	1326635	1329069	1893
MvSl-1064-A1-R4_MC11g10708	MvSl-1064-A1-R4_MC11	Chr11	1331312	1332641	978
MvSl-1064-A1-R4_MC11g10709	MvSl-1064-A1-R4_MC11	Chr11	1332805	1334223	1281
MvSl-1064-A1-R4_MC11g10710	MvSl-1064-A1-R4_MC11	Chr11	1334632	1339511	3657
MvSl-1064-A1-R4_MC11g10711	MvSl-1064-A1-R4_MC11	Chr11	1341771	1342062	216
MvSl-1064-A1-R4_MC11g10712	MvSl-1064-A1-R4_MC11	Chr11	1342717	1345035	2259
MvSl-1064-A1-R4_MC11g10713	MvSl-1064-A1-R4_MC11	Chr11	1346106	1349576	3108
MvSl-1064-A1-R4_MC11g10716	MvSl-1064-A1-R4_MC11	Chr11	1360160	1362745	2130
MvSl-1064-A1-R4_MC11g10717	MvSl-1064-A1-R4_MC11	Chr11	1363078	1363448	282
MvSl-1064-A1-R4_MC11g10718	MvSl-1064-A1-R4_MC11	Chr11	1363530	1364064	423
MvSl-1064-A1-R4_MC11g10719	MvSl-1064-A1-R4_MC11	Chr11	1365431	1367006	1032
MvSl-1064-A1-R4_MC11g10720	MvSl-1064-A1-R4_MC11	Chr11	1367301	1369764	1716
MvSl-1064-A1-R4_MC11g10721	MvSl-1064-A1-R4_MC11	Chr11	1370951	1371887	699
MvSl-1064-A1-R4_MC11g10722	MvSl-1064-A1-R4_MC11	Chr11	1372711	1373667	456
MvSl-1064-A1-R4_MC11g10723	MvSl-1064-A1-R4_MC11	Chr11	1374433	1378879	3864
MvSl-1064-A1-R4_MC11g10724	MvSl-1064-A1-R4_MC11	Chr11	1379145	1381294	1986
MvSl-1064-A1-R4_MC11g10725	MvSl-1064-A1-R4_MC11	Chr11	1381368	1381643	276
MvSl-1064-A1-R4_MC11g10726	MvSl-1064-A1-R4_MC11	Chr11	1382883	1385052	1977
MvSl-1064-A1-R4_MC11g10727	MvSl-1064-A1-R4_MC11	Chr11	1387721	1391033	2919
MvSl-1064-A1-R4_MC11g10730	MvSl-1064-A1-R4_MC11	Chr11	1393485	1396920	2847
MvSl-1064-A1-R4_MC11g10731	MvSl-1064-A1-R4_MC11	Chr11	1397313	1397933	621
MvSl-1064-A1-R4_MC11g10732	MvSl-1064-A1-R4_MC11	Chr11	1398045	1400903	2517
MvSl-1064-A1-R4_MC11g10735	MvSl-1064-A1-R4_MC11	Chr11	1404174	1407908	3681
MvSl-1064-A1-R4_MC11g10738	MvSl-1064-A1-R4_MC11	Chr11	1415994	1420688	4404
MvSl-1064-A1-R4_MC11g10739	MvSl-1064-A1-R4_MC11	Chr11	1420868	1424166	2388
MvSl-1064-A1-R4_MC11g10740	MvSl-1064-A1-R4_MC11	Chr11	1424266	1428049	3441
MvSl-1064-A1-R4_MC11g10741	MvSl-1064-A1-R4_MC11	Chr11	1428173	1432495	4068
MvSl-1064-A1-R4_MC11g10742	MvSl-1064-A1-R4_MC11	Chr11	1433050	1436199	2895
MvSl-1064-A1-R4_MC12g10749	MvSl-1064-A1-R4_MC12	Chr12	1	1541	1050
MvSl-1064-A1-R4_MC12g10750	MvSl-1064-A1-R4_MC12	Chr12	1698	3247	1170
MvSl-1064-A1-R4_MC12g10751	MvSl-1064-A1-R4_MC12	Chr12	4156	5490	1149
MvSl-1064-A1-R4_MC12g10752	MvSl-1064-A1-R4_MC12	Chr12	5848	9319	2838
MvSl-1064-A1-R4_MC12g10753	MvSl-1064-A1-R4_MC12	Chr12	9836	11099	870
MvSl-1064-A1-R4_MC12g10754	MvSl-1064-A1-R4_MC12	Chr12	11609	12055	339
MvSl-1064-A1-R4_MC12g10755	MvSl-1064-A1-R4_MC12	Chr12	12165	14492	2169
MvSl-1064-A1-R4_MC12g10756	MvSl-1064-A1-R4_MC12	Chr12	15050	18042	2319
MvSl-1064-A1-R4_MC12g10757	MvSl-1064-A1-R4_MC12	Chr12	18635	18967	189
MvSl-1064-A1-R4_MC12g10758	MvSl-1064-A1-R4_MC12	Chr12	19576	19773	198
MvSl-1064-A1-R4_MC12g10759	MvSl-1064-A1-R4_MC12	Chr12	20745	23073	1659
MvSl-1064-A1-R4_MC12g10761	MvSl-1064-A1-R4_MC12	Chr12	26989	28819	1500
MvSl-1064-A1-R4_MC12g10762	MvSl-1064-A1-R4_MC12	Chr12	30127	30372	246
MvSl-1064-A1-R4_MC12g10763	MvSl-1064-A1-R4_MC12	Chr12	31299	33907	2421
MvSl-1064-A1-R4_MC12g10764	MvSl-1064-A1-R4_MC12	Chr12	35162	35617	252
MvSl-1064-A1-R4_MC12g10765	MvSl-1064-A1-R4_MC12	Chr12	36388	38635	1845
MvSl-1064-A1-R4_MC12g10766	MvSl-1064-A1-R4_MC12	Chr12	39191	40072	666
MvSl-1064-A1-R4_MC12g10767	MvSl-1064-A1-R4_MC12	Chr12	40297	41912	1245
MvSl-1064-A1-R4_MC12g10768	MvSl-1064-A1-R4_MC12	Chr12	42375	45509	2856
