gene A1 A2 location chr start end log2FC intron_nr mean sum group ave_count
MvSl-1064-A1-R4_MC12g10991 3.08050778690395 3.00609295317467 MvSl-1064-A1-R4_MC12 Chr12 669192 670490 -0.846964166 3 606988 119.667 NONDE 3.0433
MvSl-1064-A1-R4_MC12g10992 7.21975465202071 7.36818386385031 MvSl-1064-A1-R4_MC12 Chr12 671048 671840 -0.090716184 5 608781 146.6 NONDE 7.29397
MvSl-1064-A1-R4_MC12g10993 5.27263810472475 5.37611890886797 MvSl-1064-A1-R4_MC12 Chr12 672066 674465 0.039624582 3 611350 193.333 NONDE 5.32438
MvSl-1064-A1-R4_MC12g10994 0.0789418431268078 0.416209415199055 MvSl-1064-A1-R4_MC12 Chr12 675446 678232 0.584165079 6 613786 105.667 NONDE 0.247576
MvSl-1064-A1-R4_MC12g10995 6.74630527518021 6.80441664860662 MvSl-1064-A1-R4_MC12 Chr12 679374 680009 0.207984478 1 615203 99 NONDE 6.77536
MvSl-1064-A1-R4_MC12g10996 6.68564612740565 6.68376918256364 MvSl-1064-A1-R4_MC12 Chr12 680714 682803 0.01527617 7 616556 91.8571 NONDE 6.68471
MvSl-1064-A1-R4_MC12g10997 5.41630233714806 5.59495373919366 MvSl-1064-A1-R4_MC12 Chr12 683302 684940 -0.122257641 2 618516 144.5 NONDE 5.50563
MvSl-1064-A1-R4_MC12g10998 6.24065025897502 6.59503539350718 MvSl-1064-A1-R4_MC12 Chr12 685981 687466 0.090113746 4 620143 90.75 NONDE 6.41784
MvSl-1064-A1-R4_MC12g10999 4.58878952768788 4.84033849061202 MvSl-1064-A1-R4_MC12 Chr12 687876 689640 0.14353656 1 625935 73 NONDE 4.71456
MvSl-1064-A1-R4_MC12g11001 7.04459029316743 7.06535491355917 MvSl-1064-A1-R4_MC12 Chr12 692807 694101 -0.079429169 2 628145 259.5 NONDE 7.05497
MvSl-1064-A1-R4_MC12g11002 6.55772694899717 6.85987677429206 MvSl-1064-A1-R4_MC12 Chr12 694688 696720 0.047363762 7 630392 73.7143 NONDE 6.7088
MvSl-1064-A1-R4_MC12g11003 9.88124521761718 9.97322145569137 MvSl-1064-A1-R4_MC12 Chr12 697220 699272 -0.239594109 6 633063 136.833 NONDE 9.92723
MvSl-1064-A1-R4_MC12g11004 4.93111480976858 5.2173157944809 MvSl-1064-A1-R4_MC12 Chr12 699760 702457 0.558096536 3 637324 110.333 NONDE 5.07422
MvSl-1064-A1-R4_MC12g11005 3.05299779684715 2.50163951280521 MvSl-1064-A1-R4_MC12 Chr12 702765 707228 -0.978674832 1 640769 134 NONDE 2.77732
MvSl-1064-A1-R4_MC12g11006 10.435026943623 9.10008888637359 MvSl-1064-A1-R4_MC12 Chr12 708002 710595 0.250619604 6 642557 88.6667 NONDE 9.76756
MvSl-1064-A1-R4_MC12g11007 4.66648404708603 4.99055133808608 MvSl-1064-A1-R4_MC12 Chr12 711216 713261 0.238149885 1 646466 59 NONDE 4.82852
MvSl-1064-A1-R4_MC12g11008 7.82267490985074 7.82623690397266 MvSl-1064-A1-R4_MC12 Chr12 713602 717815 0.379786552 11 652338 70.4545 NONDE 7.82446
MvSl-1064-A1-R4_MC12g11009 6.5585423384488 6.66043935726355 MvSl-1064-A1-R4_MC12 Chr12 717932 718708 0.099653235 7 653792 75.1429 NONDE 6.60949
MvSl-1064-A1-R4_MC12g11010 6.23351995189842 6.83143427538477 MvSl-1064-A1-R4_MC12 Chr12 718926 720371 0.294092389 6 659636 98 NONDE 6.53248
MvSl-1064-A1-R4_MC12g11013 4.28812296349005 3.87088061664704 MvSl-1064-A1-R4_MC12 Chr12 724286 726068 0.661685702 3 667297 133.333 NONDE 4.0795
MvSl-1064-A1-R4_MC12g11014 5.23028189854151 5.41845590235744 MvSl-1064-A1-R4_MC12 Chr12 727253 730000 0.056259158 4 669910 78 NONDE 5.32437
MvSl-1064-A1-R4_MC12g11015 5.25664869162838 5.37790797913556 MvSl-1064-A1-R4_MC12 Chr12 730537 732265 0.081075783 1 671304 94 NONDE 5.31728
MvSl-1064-A1-R4_MC12g11016 3.50948272088474 2.61520297250475 MvSl-1064-A1-R4_MC12 Chr12 732581 736158 0.617277857 2 674267 100.5 NONDE 3.06234
MvSl-1064-A1-R4_MC12g11017 5.08164821622482 4.7766674230006 MvSl-1064-A1-R4_MC12 Chr12 736503 737784 -0.009534388 6 677842 83.5 NONDE 4.92916
MvSl-1064-A1-R4_MC12g11018 0.403304403814227 0.0359221013491793 MvSl-1064-A1-R4_MC12 Chr12 738415 739146 -0.779169069 2 679728 127.5 NONDE 0.219613
MvSl-1064-A1-R4_MC12g11019 6.71080360819163 6.33720494134826 MvSl-1064-A1-R4_MC12 Chr12 740513 740704 0.115782301 7 682465 93.2857 NONDE 6.524
MvSl-1064-A1-R4_MC12g11020 6.04391065723958 6.34910999111879 MvSl-1064-A1-R4_MC12 Chr12 742400 743576 -0.751989496 3 59.3333 178 DE 6.19651
MvSl-1064-A1-R4_MC12g11021 6.28369410026987 6.32705413314406 MvSl-1064-A1-R4_MC12 Chr12 744272 746373 -0.265395632 2 687110 128 NONDE 6.30537
MvSl-1064-A1-R4_MC12g11022 5.319569804088 5.49793129977594 MvSl-1064-A1-R4_MC12 Chr12 746940 748306 -0.357126627 5 689466 96.8 NONDE 5.40875
MvSl-1064-A1-R4_MC12g11023 6.88473026868092 6.85731413940972 MvSl-1064-A1-R4_MC12 Chr12 749302 751403 -0.175245221 5 692474 73.6 NONDE 6.87102
MvSl-1064-A1-R4_MC12g11024 5.86695682115649 5.89396770316431 MvSl-1064-A1-R4_MC12 Chr12 751644 752741 -0.043856833 4 692982 140 NONDE 5.88046
MvSl-1064-A1-R4_MC12g11025 7.57482158503459 6.99947978787056 MvSl-1064-A1-R4_MC12 Chr12 753519 755017 -0.056001317 3 695935 66.6667 NONDE 7.28715
MvSl-1064-A1-R4_MC12g11026 5.54694712275766 5.35629130070871 MvSl-1064-A1-R4_MC12 Chr12 755244 758135 -0.28401244 3 698928 79.3333 NONDE 5.45162
MvSl-1064-A1-R4_MC12g11027 5.16753090785681 6.24513082695008 MvSl-1064-A1-R4_MC12 Chr12 760683 764435 0.19888273 5 699902 73.4 NONDE 5.70633
MvSl-1064-A1-R4_MC12g11028 4.51677605593446 5.29701141585942 MvSl-1064-A1-R4_MC12 Chr12 764796 765374 0.607802098 11 706814 80.4545 NONDE 4.90689
MvSl-1064-A1-R4_MC12g11029 6.36983173231008 5.75770065920645 MvSl-1064-A1-R4_MC12 Chr12 765628 767343 -0.091281504 6 708271 105.833 NONDE 6.06377
MvSl-1064-A1-R4_MC12g11030 3.86629522211845 4.22507664969299 MvSl-1064-A1-R4_MC12 Chr12 767647 771254 0.121629326 4 711443 74.25 NONDE 4.04569
MvSl-1064-A1-R4_MC12g11031 7.2689076589701 7.22445195277624 MvSl-1064-A1-R4_MC12 Chr12 772042 773542 0.033936233 3 715380 73.6667 NONDE 7.24668
MvSl-1064-A1-R4_MC12g11032 6.13200136617267 6.06917674228454 MvSl-1064-A1-R4_MC12 Chr12 773907 774381 -0.035491954 3 718612 91 NONDE 6.10059
MvSl-1064-A1-R4_MC12g11036 1.31858419737225 1.14437117622532 MvSl-1064-A1-R4_MC12 Chr12 779225 783037 -0.385301871 4 724676 75.25 NONDE 1.23148
MvSl-1064-A1-R4_MC12g11037 8.11033946127753 7.96570781949971 MvSl-1064-A1-R4_MC12 Chr12 784406 785309 0.14524862 1 728678 132 NONDE 8.03802
MvSl-1064-A1-R4_MC12g11038 5.53539668981277 6.33167699260202 MvSl-1064-A1-R4_MC12 Chr12 785699 788087 0.505972702 3 731611 109.333 NONDE 5.93354
MvSl-1064-A1-R4_MC12g11039 7.82504869410467 7.92437648088945 MvSl-1064-A1-R4_MC12 Chr12 788344 789133 0.243660784 5 735154 76.6 NONDE 7.87471
MvSl-1064-A1-R4_MC12g11043 6.46074263828486 6.57333908525578 MvSl-1064-A1-R4_MC12 Chr12 797652 800736 -0.163354354 2 742586 119 NONDE 6.51704
MvSl-1064-A1-R4_MC12g11044 3.28352415428605 3.02448391953453 MvSl-1064-A1-R4_MC12 Chr12 801715 805398 -0.022200846 6 746106 86.8333 NONDE 3.154
MvSl-1064-A1-R4_MC12g11045 3.59462892891491 3.37196237830349 MvSl-1064-A1-R4_MC12 Chr12 805777 808167 -0.141461855 3 748061 148.667 NONDE 3.4833
MvSl-1064-A1-R4_MC12g11047 1.01070045865122 0.416209415199055 MvSl-1064-A1-R4_MC12 Chr12 810817 811434 -0.796539979 2 751836 94.5 NONDE 0.713455
MvSl-1064-A1-R4_MC12g11048 4.05377281781679 4.67556039654704 MvSl-1064-A1-R4_MC12 Chr12 811501 813766 0.386510637 5 754770 103.6 NONDE 4.36467
MvSl-1064-A1-R4_MC12g11049 6.98336263253371 7.50462767399846 MvSl-1064-A1-R4_MC12 Chr12 814789 815564 0.223457426 6 755321 96 NONDE 7.244
MvSl-1064-A1-R4_MC12g11050 7.09379411557194 6.96537879817525 MvSl-1064-A1-R4_MC12 Chr12 816058 818371 0.135318601 9 761525 123.667 NONDE 7.02959
MvSl-1064-A1-R4_MC12g11052 5.15895403779648 4.96221106626817 MvSl-1064-A1-R4_MC12 Chr12 822447 825271 -0.044391989 2 766568 75 NONDE 5.06058
MvSl-1064-A1-R4_MC12g11053 7.76979051313172 7.07476120358409 MvSl-1064-A1-R4_MC12 Chr12 825554 828576 -0.184026386 8 770977 118 NONDE 7.42228
MvSl-1064-A1-R4_MC12g11054 4.77990414321576 5.16853669824253 MvSl-1064-A1-R4_MC12 Chr12 828772 829398 0.217493834 2 773345 87.5 NONDE 4.97422
MvSl-1064-A1-R4_MC12g11055 6.68340514304307 6.64863142726024 MvSl-1064-A1-R4_MC12 Chr12 830131 830598 0.307440233 2 774213 141.5 NONDE 6.66602
MvSl-1064-A1-R4_MC12g11056 5.62531007043122 5.90765568742044 MvSl-1064-A1-R4_MC12 Chr12 830940 834109 0.036668955 7 774773 79.1429 NONDE 5.76648
MvSl-1064-A1-R4_MC12g11057 4.17357377152786 4.92108475797238 MvSl-1064-A1-R4_MC12 Chr12 834711 836487 0.12927179 3 777378 92.3333 NONDE 4.54733
MvSl-1064-A1-R4_MC12g11058 3.9777820822007 4.32119094955057 MvSl-1064-A1-R4_MC12 Chr12 836921 839448 -0.088946019 1 777939 94 NONDE 4.14949
MvSl-1064-A1-R4_MC12g11059 5.8336623562878 5.58414575631739 MvSl-1064-A1-R4_MC12 Chr12 839770 841580 0.084493343 3 782955 77 NONDE 5.7089
MvSl-1064-A1-R4_MC12g11060 9.49736681157887 9.44777332653759 MvSl-1064-A1-R4_MC12 Chr12 842087 846759 -0.270545299 1 784520 52 NONDE 9.47257
MvSl-1064-A1-R4_MC12g11061 6.66913082908767 6.71665834897977 MvSl-1064-A1-R4_MC12 Chr12 847424 848728 -0.036914372 5 786063 99.8 NONDE 6.69289
MvSl-1064-A1-R4_MC12g11062 6.73984971556702 7.04523093054965 MvSl-1064-A1-R4_MC12 Chr12 849177 854421 0.04622021 2 788637 165.5 NONDE 6.89254
MvSl-1064-A1-R4_MC12g11063 5.32724544136804 6.04348135616439 MvSl-1064-A1-R4_MC12 Chr12 854641 854850 0.050756171 4 792286 79.75 NONDE 5.68536
MvSl-1064-A1-R4_MC12g11065 6.79070302656748 6.76599452431415 MvSl-1064-A1-R4_MC12 Chr12 858761 870953 -0.041269955 4 795951 172 NONDE 6.77835
MvSl-1064-A1-R4_MC12g11066 4.36843520062197 4.16002330220912 MvSl-1064-A1-R4_MC12 Chr12 871549 873116 -0.214710115 5 798731 75.8 NONDE 4.26423
MvSl-1064-A1-R4_MC12g11069 6.92385733885639 6.98956790081861 MvSl-1064-A1-R4_MC12 Chr12 877311 879725 -0.002245418 7 810017 73.4286 NONDE 6.95671
MvSl-1064-A1-R4_MC12g11071 5.77453470287366 5.23123780930035 MvSl-1064-A1-R4_MC12 Chr12 882284 883328 0.065392993 2 813458 60.5 NONDE 5.50289
MvSl-1064-A1-R4_MC12g11072 4.72866188992885 4.59171032576974 MvSl-1064-A1-R4_MC12 Chr12 883988 885500 -0.177855417 4 814982 76.25 NONDE 4.66019
MvSl-1064-A1-R4_MC12g11073 3.79612518737058 2.83951163639496 MvSl-1064-A1-R4_MC12 Chr12 886540 887065 0.182934371 5 817782 72.2 NONDE 3.31782
MvSl-1064-A1-R4_MC12g11074 5.79543697686585 5.77409674594665 MvSl-1064-A1-R4_MC12 Chr12 887193 888276 0.048020864 7 821897 115 NONDE 5.78477
MvSl-1064-A1-R4_MC12g11075 4.22789026181827 4.47954235956842 MvSl-1064-A1-R4_MC12 Chr12 888379 888821 0.199419883 5 825015 102.4 NONDE 4.35372
MvSl-1064-A1-R4_MC12g11076 5.79128067904345 6.08020746997655 MvSl-1064-A1-R4_MC12 Chr12 888926 889690 0.263312645 2 827803 73 NONDE 5.93574
MvSl-1064-A1-R4_MC12g11077 4.97575064735849 5.3850421563377 MvSl-1064-A1-R4_MC12 Chr12 890207 893411 0.189347558 1 829190 114 NONDE 5.1804
MvSl-1064-A1-R4_MC12g11079 6.6463008829935 6.55921716170704 MvSl-1064-A1-R4_MC12 Chr12 894999 895195 0.036915726 2 831687 128.5 NONDE 6.60276
MvSl-1064-A1-R4_MC12g11080 7.64060098328137 7.72620726854165 MvSl-1064-A1-R4_MC12 Chr12 895479 895769 0.154128645 4 836104 143.5 NONDE 7.6834
MvSl-1064-A1-R4_MC12g11081 7.18162641551472 7.72550486719975 MvSl-1064-A1-R4_MC12 Chr12 895967 897901 0.593732614 7 839342 135.714 NONDE 7.45357
MvSl-1064-A1-R4_MC12g11082 6.01211982379564 6.02075938006988 MvSl-1064-A1-R4_MC12 Chr12 898082 898273 -0.112067601 4 841482 74.75 NONDE 6.01644
MvSl-1064-A1-R4_MC12g11083 7.79871974263859 7.50257920206832 MvSl-1064-A1-R4_MC12 Chr12 898431 899834 -0.021226367 5 845409 74.2 NONDE 7.65065
MvSl-1064-A1-R4_MC12g11084 4.48967173895719 4.67264817713188 MvSl-1064-A1-R4_MC12 Chr12 900339 902111 0.229825761 4 848024 69.75 NONDE 4.58116
MvSl-1064-A1-R4_MC12g11085 7.29262508828559 7.66121314994828 MvSl-1064-A1-R4_MC12 Chr12 902345 904184 0.141935262 8 853548 81.5 NONDE 7.47692
MvSl-1064-A1-R4_MC12g11087 5.60493118907769 5.76044631330533 MvSl-1064-A1-R4_MC12 Chr12 905391 907552 -0.110331275 8 856456 122.875 NONDE 5.68269
MvSl-1064-A1-R4_MC12g11088 9.89017943244006 9.37327335958741 MvSl-1064-A1-R4_MC12 Chr12 907822 910982 0.535689781 18 859453 109.222 NONDE 9.63173
MvSl-1064-A1-R4_MC12g11089 5.73757084726021 5.91998760838431 MvSl-1064-A1-R4_MC12 Chr12 913014 915492 0.514328617 3 872502 69.6667 NONDE 5.82878
MvSl-1064-A1-R4_MC12g11090 5.87221334836214 6.15096859432646 MvSl-1064-A1-R4_MC12 Chr12 915947 916859 0.112802922 2 874087 75 NONDE 6.01159
MvSl-1064-A1-R4_MC12g11091 6.49095575927889 6.36813608527973 MvSl-1064-A1-R4_MC12 Chr12 916917 919215 0.184263826 6 876095 91.5 NONDE 6.42955
MvSl-1064-A1-R4_MC12g11092 6.50201856089951 6.42461943282817 MvSl-1064-A1-R4_MC12 Chr12 919694 921438 -0.08353649 1 879331 135 NONDE 6.46332
MvSl-1064-A1-R4_MC12g11093 6.78931437263774 6.83404325311109 MvSl-1064-A1-R4_MC12 Chr12 921922 924184 -0.117875768 4 880504 75.5 NONDE 6.81168
MvSl-1064-A1-R4_MC12g11094 6.89767610201531 6.76051911847782 MvSl-1064-A1-R4_MC12 Chr12 924349 926182 0.02541829 2 882921 179 NONDE 6.8291
MvSl-1064-A1-R4_MC12g11096 4.69642695767737 5.7215233423742 MvSl-1064-A1-R4_MC12 Chr12 932540 938613 0.005874092 2 886856 75.5 NONDE 5.20898
MvSl-1064-A1-R4_MC12g11097 5.11084754048759 5.59649114825456 MvSl-1064-A1-R4_MC12 Chr12 938890 940475 -0.011172384 3 887497 69.3333 NONDE 5.35367
MvSl-1064-A1-R4_MC12g11098 2.59991425753462 2.90052528558323 MvSl-1064-A1-R4_MC12 Chr12 941063 942142 0.000116956 2 888618 79 NONDE 2.75022
MvSl-1064-A1-R4_MC12g11099 2.8967013888063 2.62728654056834 MvSl-1064-A1-R4_MC12 Chr12 943063 945248 -0.08110776 2 889526 57 NONDE 2.76199
MvSl-1064-A1-R4_MC12g11100 7.56349304719751 7.56122862033366 MvSl-1064-A1-R4_MC12 Chr12 945819 948878 -0.052830285 3 890935 220.333 NONDE 7.56236
MvSl-1064-A1-R4_MC12g11102 1.04833890739762 0.76141803752798 MvSl-1064-A1-R4_MC12 Chr12 951851 956560 0.669251525 1 895184 71 NONDE 0.904878
MvSl-1064-A1-R4_MC12g11106 6.40016991108273 6.54575165340489 MvSl-1064-A1-R4_MC12 Chr12 965566 967060 0.005767166 4 899488 99 NONDE 6.47296
MvSl-1064-A1-R4_MC12g11107 6.33789228973126 6.62622764899803 MvSl-1064-A1-R4_MC12 Chr12 967444 969020 0.081896595 1 900442 81 NONDE 6.48206
MvSl-1064-A1-R4_MC12g11108 8.78086734445343 8.8422176284518 MvSl-1064-A1-R4_MC12 Chr12 969127 970397 0.197620291 5 904091 96.2 NONDE 8.81154
MvSl-1064-A1-R4_MC12g11109 6.12100375788877 6.18406664463415 MvSl-1064-A1-R4_MC12 Chr12 971098 973734 0.205201427 4 904409 106.25 NONDE 6.15254
MvSl-1064-A1-R4_MC12g11110 6.71592907598334 6.62848374779085 MvSl-1064-A1-R4_MC12 Chr12 973887 974090 -0.130783342 5 907356 88.6 NONDE 6.67221
MvSl-1064-A1-R4_MC12g11111 6.47808467708804 6.31962660779125 MvSl-1064-A1-R4_MC12 Chr12 974898 976282 0.438665279 6 910366 73.8333 NONDE 6.39886
MvSl-1064-A1-R4_MC12g11112 8.5389484519661 9.53173176232111 MvSl-1064-A1-R4_MC12 Chr12 976481 977308 -1.576709108 7 90.1429 631 DE 9.03534
MvSl-1064-A1-R4_MC12g11113 4.43388589515136 4.31746684315258 MvSl-1064-A1-R4_MC12 Chr12 978903 979169 0.084345692 1 916026 76 NONDE 4.37568
MvSl-1064-A1-R4_MC12g11114 6.76479402865163 6.94802119447371 MvSl-1064-A1-R4_MC12 Chr12 979648 979989 0.136338222 6 918884 75.6667 NONDE 6.85641
MvSl-1064-A1-R4_MC12g11115 5.13946759186285 5.09430694591941 MvSl-1064-A1-R4_MC12 Chr12 980595 980969 -0.583561984 6 921196 101.833 NONDE 5.11689
MvSl-1064-A1-R4_MC12g11116 7.22027002311082 7.29195266237514 MvSl-1064-A1-R4_MC12 Chr12 982826 983201 -0.282661067 5 922425 186.2 NONDE 7.25611
MvSl-1064-A1-R4_MC12g11117 8.15738655443395 7.94322798071966 MvSl-1064-A1-R4_MC12 Chr12 983336 984982 0.309297613 5 925975 92.6 NONDE 8.05031
MvSl-1064-A1-R4_MC12g11118 6.32357340036327 5.8964661066774 MvSl-1064-A1-R4_MC12 Chr12 985207 991308 0.125934465 1 927415 91 NONDE 6.11002
MvSl-1064-A1-R4_MC12g11119 7.59244577237433 7.37177948629501 MvSl-1064-A1-R4_MC12 Chr12 991485 994581 -0.17476947 3 933830 76.6667 NONDE 7.48211
MvSl-1064-A1-R4_MC12g11120 5.96123149764342 6.2713554132331 MvSl-1064-A1-R4_MC12 Chr12 995237 998203 0.206115945 8 940220 109.375 NONDE 6.11629
MvSl-1064-A1-R4_MC12g11121 8.7446049614501 9.3267928680258 MvSl-1064-A1-R4_MC12 Chr12 998442 999413 0.129793582 4 941865 144.75 NONDE 9.0357
MvSl-1064-A1-R4_MC12g11122 6.69975875949678 7.15520299460102 MvSl-1064-A1-R4_MC12 Chr12 999590 1000562 0.476434238 5 944673 97 NONDE 6.92748
MvSl-1064-A1-R4_MC12g11123 5.32724544136804 5.02521130013443 MvSl-1064-A1-R4_MC12 Chr12 1001429 1002584 0.068412416 7 948438 81.8571 NONDE 5.17623
MvSl-1064-A1-R4_MC12g11124 4.31924754702211 4.64617023424609 MvSl-1064-A1-R4_MC12 Chr12 1002729 1002926 0.198529112 1 949970 139 NONDE 4.48271
MvSl-1064-A1-R4_MC12g11125 5.94635608089695 5.83397406543864 MvSl-1064-A1-R4_MC12 Chr12 1003476 1003718 -0.001314456 5 952042 85.8 NONDE 5.89017
MvSl-1064-A1-R4_MC12g11126 6.85848479867362 6.55131150370636 MvSl-1064-A1-R4_MC12 Chr12 1005372 1006671 0.012454325 1 957463 69 NONDE 6.7049
MvSl-1064-A1-R4_MC12g11127 2.96717299367626 3.62189871557089 MvSl-1064-A1-R4_MC12 Chr12 1006744 1007724 -0.348423758 2 960084 249.5 NONDE 3.29454
MvSl-1064-A1-R4_MC12g11128 5.22207112924031 5.32880685864695 MvSl-1064-A1-R4_MC12 Chr12 1007927 1008792 0.314873402 2 962636 262.5 NONDE 5.27544
MvSl-1064-A1-R4_MC12g11129 5.00953712226057 5.65962611136059 MvSl-1064-A1-R4_MC12 Chr12 1009374 1013241 -0.029193934 6 966869 110.167 NONDE 5.33458
MvSl-1064-A1-R4_MC12g11130 3.99233858524477 4.15168144159204 MvSl-1064-A1-R4_MC12 Chr12 1014101 1019811 0.092135347 3 968042 77.6667 NONDE 4.07201
MvSl-1064-A1-R4_MC12g11131 5.42348143462765 5.78222543718237 MvSl-1064-A1-R4_MC12 Chr12 1020828 1021822 -0.068126046 3 970253 96.6667 NONDE 5.60285
MvSl-1064-A1-R4_MC12g11132 0.217552451525376 -0.116936734344634 MvSl-1064-A1-R4_MC12 Chr12 1022626 1023126 0.047203215 7 973243 89.1429 NONDE 0.0503079
MvSl-1064-A1-R4_MC12g11134 4.68452426433342 5.04561450199138 MvSl-1064-A1-R4_MC12 Chr12 1025012 1025651 0.40674543 2 975116 167.5 NONDE 4.86507
MvSl-1064-A1-R4_MC12g11135 1.54610527293354 2.44814765649798 MvSl-1064-A1-R4_MC12 Chr12 1025737 1026189 0.376928341 2 976964 184.5 NONDE 1.99713
MvSl-1064-A1-R4_MC12g11141 2.49478449883148 2.24356902872854 MvSl-1064-A1-R4_MC12 Chr12 1034001 1035871 -0.32961973 2 983859 276 NONDE 2.36918
MvSl-1064-A1-R4_MC12g11142 5.1175027401205 4.89882790125835 MvSl-1064-A1-R4_MC12 Chr12 1036442 1038363 -0.335703009 13 991156 79.8462 NONDE 5.00817
MvSl-1064-A1-R4_MC12g11143 9.47443550742562 9.55860041817798 MvSl-1064-A1-R4_MC12 Chr12 1039253 1041773 0.009983502 11 994353 175.727 NONDE 9.51652
MvSl-1064-A1-R4_MC12g11144 6.82024027978942 6.91204940647689 MvSl-1064-A1-R4_MC12 Chr12 1042432 1046512 0.038280059 6 995382 89.5 NONDE 6.86614
MvSl-1064-A1-R4_MC12g11145 5.47621529754914 5.7956722987877 MvSl-1064-A1-R4_MC12 Chr12 1046818 1049466 0.075664634 4 999174 84.75 NONDE 5.63594
MvSl-1064-A1-R4_MC12g11148 4.62349165282619 3.90602181848306 MvSl-1064-A1-R4_MC12 Chr12 1052140 1053053 -0.213251787 3 1001974 50.3333 NONDE 4.26476
MvSl-1064-A1-R4_MC12g11151 4.41239723748362 4.70721272463398 MvSl-1064-A1-R4_MC12 Chr12 1057776 1058292 -0.011096071 6 1006573 78.1667 NONDE 4.5598
MvSl-1064-A1-R4_MC12g11152 3.50948272088474 3.36476306466945 MvSl-1064-A1-R4_MC12 Chr12 1058540 1059445 0.227064653 2 1007387 139.5 NONDE 3.43712
MvSl-1064-A1-R4_MC12g11153 4.53013961948926 4.61313413367328 MvSl-1064-A1-R4_MC12 Chr12 1059579 1060605 0.117969238 3 1008600 90.6667 NONDE 4.57164
MvSl-1064-A1-R4_MC12g11154 6.02986781135831 6.32612778101502 MvSl-1064-A1-R4_MC12 Chr12 1061783 1064573 0.074952441 8 1009702 93.125 NONDE 6.178
MvSl-1064-A1-R4_MC12g11155 7.76555955969396 7.49064036272146 MvSl-1064-A1-R4_MC12 Chr12 1065045 1067363 -0.076332096 3 1014686 74.6667 NONDE 7.6281
MvSl-1064-A1-R4_MC12g11156 2.08804998501524 1.64989708892251 MvSl-1064-A1-R4_MC12 Chr12 1067537 1071136 -0.322921865 2 1020981 68.5 NONDE 1.86897
MvSl-1064-A1-R4_MC12g11158 2.61253275089402 2.47514149002321 MvSl-1064-A1-R4_MC12 Chr12 1072866 1074382 -0.145361923 4 1024687 74.25 NONDE 2.54384
MvSl-1064-A1-R4_MC12g11159 1.76536507072371 1.30344084525899 MvSl-1064-A1-R4_MC12 Chr12 1075805 1077441 0.24076378 1 1025286 220 NONDE 1.5344
MvSl-1064-A1-R4_MC12g11162 5.29237884554348 5.10946158524494 MvSl-1064-A1-R4_MC12 Chr12 1083654 1085733 -0.27312028 3 1028910 82.6667 NONDE 5.20092
MvSl-1064-A1-R4_MC12g11163 4.94365281216203 5.05010962607553 MvSl-1064-A1-R4_MC12 Chr12 1085945 1087278 0.045121503 3 1030168 146.667 NONDE 4.99688
MvSl-1064-A1-R4_MC12g11164 1.97532984431312 1.33325345504761 MvSl-1064-A1-R4_MC12 Chr12 1087766 1089106 -0.02212722 1 1032359 85 NONDE 1.65429
MvSl-1064-A1-R4_MC12g11165 5.65915486210397 5.98481749549558 MvSl-1064-A1-R4_MC12 Chr12 1089572 1090855 0.252677221 2 1035355 164.5 NONDE 5.82199
MvSl-1064-A1-R4_MC12g11166 4.76302481414637 4.84033849061202 MvSl-1064-A1-R4_MC12 Chr12 1091144 1091955 0.062324075 3 1038001 109.667 NONDE 4.80168
MvSl-1064-A1-R4_MC12g11167 1.64768731410321 1.52629006936497 MvSl-1064-A1-R4_MC12 Chr12 1092024 1092450 -0.094360569 6 1039425 104.667 NONDE 1.58699
MvSl-1064-A1-R4_MC12g11168 8.41341442479865 8.3562330367793 MvSl-1064-A1-R4_MC12 Chr12 1092838 1094324 0.21876816 7 1042536 110.286 NONDE 8.38482
MvSl-1064-A1-R4_MC12g11169 7.3787083603784 7.34459131077378 MvSl-1064-A1-R4_MC12 Chr12 1095363 1096568 0.259047919 8 1049266 81.375 NONDE 7.36165
MvSl-1064-A1-R4_MC12g11170 5.04255042412464 5.04561450199138 MvSl-1064-A1-R4_MC12 Chr12 1097588 1098089 0.347560746 2 1049812 103.5 NONDE 5.04408
MvSl-1064-A1-R4_MC12g11173 2.35158871664299 2.22778339604896 MvSl-1064-A1-R4_MC12 Chr12 1102520 1102681 0.020700282 1 1057235 42 NONDE 2.28969
MvSl-1064-A1-R4_MC12g11174 4.03514707711 3.66356465736151 MvSl-1064-A1-R4_MC12 Chr12 1103178 1104713 -0.163781525 1 1057992 88 NONDE 3.84936
MvSl-1064-A1-R4_MC12g11176 4.72576102290852 4.55105898805256 MvSl-1064-A1-R4_MC12 Chr12 1109359 1110540 -0.217090236 2 1059899 60.5 NONDE 4.63841
MvSl-1064-A1-R4_MC12g11177 7.59721523656514 7.70783276277758 MvSl-1064-A1-R4_MC12 Chr12 1111463 1114020 -0.027269777 7 1064096 71.2857 NONDE 7.65252
MvSl-1064-A1-R4_MC12g11178 8.120866423215 8.19230481885302 MvSl-1064-A1-R4_MC12 Chr12 1114637 1116378 0.214292714 1 1065775 660 NONDE 8.15659
MvSl-1064-A1-R4_MC12g11179 6.29548062899987 6.40983040623156 MvSl-1064-A1-R4_MC12 Chr12 1117002 1119206 0.078802037 9 1071054 98.3333 NONDE 6.35266
MvSl-1064-A1-R4_MC12g11181 2.10600925652521 2.02351350791079 MvSl-1064-A1-R4_MC12 Chr12 1124488 1126624 0.575702306 6 1073218 78.3333 NONDE 2.06476
