a1	cdsa1	a2	cdsa2	cdsa2	prota1	prota2	protdiff
MvSl-1064-A1-R4_MC10-2g10067	1729	MvSl-1064-A2-R4_MC10g10331	1729	0	476	476	0
MvSl-1064-A1-R4_MC10-2g10068	1731	MvSl-1064-A2-R4_MC10g10332	1731	0	475	475	0
MvSl-1064-A1-R4_MC10-2g10069	2275	MvSl-1064-A2-R4_MC10g10333	2275	0	562	562	0
MvSl-1064-A1-R4_MC10-2g10070	2218	MvSl-1064-A2-R4_MC10g10334	2218	0	608	608	0
MvSl-1064-A1-R4_MC10-2g10071	438	MvSl-1064-A2-R4_MC10g10335	438	0	87	87	0
MvSl-1064-A1-R4_MC10-2g10072	1125	MvSl-1064-A2-R4_MC10g10336	1125	0	273	273	0
MvSl-1064-A1-R4_MC10-2g10073	1820	MvSl-1064-A2-R4_MC10g10337	1820	0	545	545	0
MvSl-1064-A1-R4_MC10-2g10074	1417	MvSl-1064-A2-R4_MC10g10338	1417	0	263	263	0
MvSl-1064-A1-R4_MC10-2g10075	1935	MvSl-1064-A2-R4_MC10g10339	1935	0	470	470	0
MvSl-1064-A1-R4_MC10-2g10076	4739	MvSl-1064-A2-R4_MC10g10340	4739	0	1476	1476	0
MvSl-1064-A1-R4_MC10-2g10077	2709	MvSl-1064-A2-R4_MC10g10341	2709	0	753	753	0
MvSl-1064-A1-R4_MC10-2g10078	1400	MvSl-1064-A2-R4_MC10g10342	1400	0	379	379	0
MvSl-1064-A1-R4_MC10-2g10079	1312	MvSl-1064-A2-R4_MC10g10343	1312	0	388	388	0
MvSl-1064-A1-R4_MC10-2g10080	1071	MvSl-1064-A2-R4_MC10g10344	1071	0	238	238	0
MvSl-1064-A1-R4_MC10-2g10081	3086	MvSl-1064-A2-R4_MC10g10345	3086	0	930	930	0
MvSl-1064-A1-R4_MC10-2g10082	3005	MvSl-1064-A2-R4_MC10g10346	3005	0	805	805	0
MvSl-1064-A1-R4_MC10-2g10083	1341	MvSl-1064-A2-R4_MC10g10347	1341	0	394	394	0
MvSl-1064-A1-R4_MC10-2g10084	1324	MvSl-1064-A2-R4_MC10g10348	1324	0	254	254	0
MvSl-1064-A1-R4_MC10-2g10085	3561	MvSl-1064-A2-R4_MC10g10349	3561	0	1057	1057	0
MvSl-1064-A1-R4_MC10-2g10086	1173	MvSl-1064-A2-R4_MC10g10350	1173	0	259	259	0
MvSl-1064-A1-R4_MC10-2g10087	2166	MvSl-1064-A2-R4_MC10g10351	2166	0	721	721	0
MvSl-1064-A1-R4_MC10-2g10088	1750	MvSl-1064-A2-R4_MC10g10352	1750	0	370	370	0
MvSl-1064-A1-R4_MC10-2g10089	1930	MvSl-1064-A2-R4_MC10g10353	1930	0	413	413	0
MvSl-1064-A1-R4_MC10-2g10090	1181	MvSl-1064-A2-R4_MC10g10354	1181	0	365	365	0
MvSl-1064-A1-R4_MC10-2g10091	1005	MvSl-1064-A2-R4_MC10g10355	1005	0	209	209	0
MvSl-1064-A1-R4_MC10-2g10092	986	MvSl-1064-A2-R4_MC10g10356	986	0	305	305	0
MvSl-1064-A1-R4_MC10-2g10093	2255	MvSl-1064-A2-R4_MC10g10357	2255	0	570	570	0
MvSl-1064-A1-R4_MC10-2g10094	1636	MvSl-1064-A2-R4_MC10g10358	1636	0	526	526	0
MvSl-1064-A1-R4_MC10-2g10095	988	MvSl-1064-A2-R4_MC10g10359	988	0	117	117	0
MvSl-1064-A1-R4_MC10-2g10096	570	MvSl-1064-A2-R4_MC10g10360	570	0	189	189	0
MvSl-1064-A1-R4_MC10-2g10097	679	MvSl-1064-A2-R4_MC10g10361	679	0	173	173	0
MvSl-1064-A1-R4_MC10-2g10098	1445	MvSl-1064-A2-R4_MC10g10362	1445	0	354	354	0
MvSl-1064-A1-R4_MC10-2g10099	2100	MvSl-1064-A2-R4_MC10g10363	2100	0	631	631	0
MvSl-1064-A1-R4_MC10-2g10100	744	MvSl-1064-A2-R4_MC10g10364	744	0	182	182	0
MvSl-1064-A1-R4_MC10-2g10101	2078	MvSl-1064-A2-R4_MC10g10365	2078	0	623	623	0
MvSl-1064-A1-R4_MC10-2g10102	4287	MvSl-1064-A2-R4_MC10g10366	4287	0	1279	1279	0
MvSl-1064-A1-R4_MC10-2g10103	3399	MvSl-1064-A2-R4_MC10g10367	3399	0	918	918	0
MvSl-1064-A1-R4_MC10-2g10104	5065	MvSl-1064-A2-R4_MC10g10368	5065	0	1563	1563	0
MvSl-1064-A1-R4_MC10-2g10105	2671	MvSl-1064-A2-R4_MC10g10369	2671	0	657	657	0
MvSl-1064-A1-R4_MC10-2g10106	3234	MvSl-1064-A2-R4_MC10g10370	3234	0	1054	1054	0
MvSl-1064-A1-R4_MC10-2g10107	3205	MvSl-1064-A2-R4_MC10g10371	3205	0	911	911	0
MvSl-1064-A1-R4_MC10-2g10108	3243	MvSl-1064-A2-R4_MC10g10372	3243	0	1019	1019	0
MvSl-1064-A1-R4_MC10-2g10109	2971	MvSl-1064-A2-R4_MC10g10373	2971	0	866	866	0
MvSl-1064-A1-R4_MC10-2g10110	1405	MvSl-1064-A2-R4_MC10g10374	1405	0	440	440	0
MvSl-1064-A1-R4_MC10-2g10111	1019	MvSl-1064-A2-R4_MC10g10375	1019	0	197	197	0
MvSl-1064-A1-R4_MC10-2g10112	1829	MvSl-1064-A2-R4_MC10g10376	1829	0	538	538	0
MvSl-1064-A1-R4_MC10-2g10113	1154	MvSl-1064-A2-R4_MC10g10377	1154	0	264	264	0
MvSl-1064-A1-R4_MC10-2g10114	3034	MvSl-1064-A2-R4_MC10g10378	3034	0	989	989	0
MvSl-1064-A1-R4_MC10-2g10115	2469	MvSl-1064-A2-R4_MC10g10379	2469	0	793	793	0
MvSl-1064-A1-R4_MC10-2g10116	1908	MvSl-1064-A2-R4_MC10g10380	1908	0	401	401	0
MvSl-1064-A1-R4_MC10-2g10119	1893	MvSl-1064-A2-R4_MC10g10383	1893	0	343	343	0
MvSl-1064-A1-R4_MC10-2g10125	2001	MvSl-1064-A2-R4_MC10g10389	2001	0	358	358	0
MvSl-1064-A1-R4_MC10-2g10126	2904	MvSl-1064-A2-R4_MC10g10390	2904	0	940	940	0
MvSl-1064-A1-R4_MC10-2g10127	2473	MvSl-1064-A2-R4_MC10g10391	2473	0	686	686	0
MvSl-1064-A1-R4_MC10-2g10128	919	MvSl-1064-A2-R4_MC10g10392	919	0	229	229	0
MvSl-1064-A1-R4_MC10-2g10134	3338	MvSl-1064-A2-R4_MC10g10398	3338	0	1013	1013	0
MvSl-1064-A1-R4_MC10-2g10135	1824	MvSl-1064-A2-R4_MC10g10399	1824	0	572	572	0
MvSl-1064-A1-R4_MC11g10154	557	MvSl-1064-A2-R4_MC11g10413	533	24	145	141	4
MvSl-1064-A1-R4_MC11g10156	1365	MvSl-1064-A2-R4_MC11g10415	1365	0	365	365	0
MvSl-1064-A1-R4_MC11g10157	1336	MvSl-1064-A2-R4_MC11g10416	1336	0	313	313	0
MvSl-1064-A1-R4_MC11g10158	1594	MvSl-1064-A2-R4_MC11g10417	1594	0	413	413	0
MvSl-1064-A1-R4_MC11g10159	1616	MvSl-1064-A2-R4_MC11g10418	1616	0	511	511	0
MvSl-1064-A1-R4_MC11g10160	156	MvSl-1064-A2-R4_MC11g10419	156	0	51	51	0
MvSl-1064-A1-R4_MC11g10161	291	MvSl-1064-A2-R4_MC11g10420	291	0	96	96	0
MvSl-1064-A1-R4_MC11g10162	1520	MvSl-1064-A2-R4_MC11g10421	1520	0	388	388	0
MvSl-1064-A1-R4_MC11g10163	1158	MvSl-1064-A2-R4_MC11g10422	1158	0	294	294	0
MvSl-1064-A1-R4_MC11g10164	1758	MvSl-1064-A2-R4_MC11g10423	1758	0	536	536	0
MvSl-1064-A1-R4_MC11g10165	325	MvSl-1064-A2-R4_MC11g10424	325	0	76	76	0
MvSl-1064-A1-R4_MC11g10167	256	MvSl-1064-A2-R4_MC11g10426	256	0	70	70	0
MvSl-1064-A1-R4_MC11g10168	620	MvSl-1064-A2-R4_MC11g10427	620	0	118	118	0
MvSl-1064-A1-R4_MC11g10169	1494	MvSl-1064-A2-R4_MC11g10428	1494	0	335	335	0
MvSl-1064-A1-R4_MC11g10170	1844	MvSl-1064-A2-R4_MC11g10429	1844	0	393	393	0
MvSl-1064-A1-R4_MC11g10171	2172	MvSl-1064-A2-R4_MC11g10430	2172	0	677	677	0
MvSl-1064-A1-R4_MC11g10172	3037	MvSl-1064-A2-R4_MC11g10431	3037	0	963	963	0
MvSl-1064-A1-R4_MC11g10173	936	MvSl-1064-A2-R4_MC11g10432	936	0	311	311	0
MvSl-1064-A1-R4_MC11g10174	240	MvSl-1064-A2-R4_MC11g10433	240	0	79	79	0
MvSl-1064-A1-R4_MC11g10176	1225	MvSl-1064-A2-R4_MC11g10435	1225	0	330	330	0
MvSl-1064-A1-R4_MC11g10180	258	MvSl-1064-A2-R4_MC11g10439	258	0	85	85	0
MvSl-1064-A1-R4_MC11g10184	410	MvSl-1064-A2-R4_MC11g10443	410	0	70	70	0
MvSl-1064-A1-R4_MC11g10185	764	MvSl-1064-A2-R4_MC11g10444	764	0	160	160	0
MvSl-1064-A1-R4_MC11g10186	375	MvSl-1064-A2-R4_MC11g10445	375	0	108	108	0
MvSl-1064-A1-R4_MC11g10187	454	MvSl-1064-A2-R4_MC11g10446	454	0	134	134	0
MvSl-1064-A1-R4_MC11g10188	752	MvSl-1064-A2-R4_MC11g10447	752	0	159	159	0
MvSl-1064-A1-R4_MC11g10189	660	MvSl-1064-A2-R4_MC11g10448	660	0	175	175	0
MvSl-1064-A1-R4_MC11g10190	171	MvSl-1064-A2-R4_MC11g10449	171	0	56	56	0
MvSl-1064-A1-R4_MC11g10191	295	MvSl-1064-A2-R4_MC11g10450	295	0	39	39	0
MvSl-1064-A1-R4_MC11g10192	3966	MvSl-1064-A2-R4_MC11g10451	3966	0	1061	1061	0
MvSl-1064-A1-R4_MC11g10193	506	MvSl-1064-A2-R4_MC11g10452	506	0	128	128	0
MvSl-1064-A1-R4_MC11g10194	395	MvSl-1064-A2-R4_MC11g10453	395	0	116	116	0
MvSl-1064-A1-R4_MC11g10195	869	MvSl-1064-A2-R4_MC11g10454	869	0	203	203	0
MvSl-1064-A1-R4_MC11g10196	304	MvSl-1064-A2-R4_MC11g10455	304	0	74	74	0
MvSl-1064-A1-R4_MC11g10197	315	MvSl-1064-A2-R4_MC11g10456	315	0	65	65	0
MvSl-1064-A1-R4_MC11g10198	189	MvSl-1064-A2-R4_MC11g10457	189	0	62	62	0
MvSl-1064-A1-R4_MC11g10199	198	MvSl-1064-A2-R4_MC11g10458	198	0	65	65	0
MvSl-1064-A1-R4_MC11g10200	276	MvSl-1064-A2-R4_MC11g10459	276	0	91	91	0
MvSl-1064-A1-R4_MC11g10203	213	MvSl-1064-A2-R4_MC11g10462	213	0	70	70	0
MvSl-1064-A1-R4_MC11g10204	900	MvSl-1064-A2-R4_MC11g10463	900	0	256	256	0
MvSl-1064-A1-R4_MC11g10205	300	MvSl-1064-A2-R4_MC11g10464	300	0	71	71	0
MvSl-1064-A1-R4_MC11g10206	222	MvSl-1064-A2-R4_MC11g10465	222	0	43	43	0
MvSl-1064-A1-R4_MC11g10207	1609	MvSl-1064-A2-R4_MC11g10466	1609	0	377	377	0
MvSl-1064-A1-R4_MC11g10208	3334	MvSl-1064-A2-R4_MC11g10467	3334	0	1002	1002	0
MvSl-1064-A1-R4_MC11g10209	1473	MvSl-1064-A2-R4_MC11g10468	1473	0	440	440	0
MvSl-1064-A1-R4_MC11g10210	4134	MvSl-1064-A2-R4_MC11g10469	4134	0	1314	1314	0
MvSl-1064-A1-R4_MC11g10214	850	MvSl-1064-A2-R4_MC11g10474	850	0	197	197	0
MvSl-1064-A1-R4_MC11g10215	4582	MvSl-1064-A2-R4_MC11g10475	4582	0	1241	1241	0
MvSl-1064-A1-R4_MC11g10216	933	MvSl-1064-A2-R4_MC11g10476	933	0	104	104	0
MvSl-1064-A1-R4_MC11g10219	954	MvSl-1064-A2-R4_MC11g10479	954	0	203	203	0
MvSl-1064-A1-R4_MC11g10221	2872	MvSl-1064-A2-R4_MC11g10482	2872	0	619	619	0
MvSl-1064-A1-R4_MC11g10222	1984	MvSl-1064-A2-R4_MC11g10483	1984	0	423	423	0
MvSl-1064-A1-R4_MC11g10223	249	MvSl-1064-A2-R4_MC11g10484	249	0	82	82	0
MvSl-1064-A1-R4_MC11g10224	352	MvSl-1064-A2-R4_MC11g10485	352	0	103	103	0
MvSl-1064-A1-R4_MC11g10225	2659	MvSl-1064-A2-R4_MC11g10486	2659	0	647	647	0
MvSl-1064-A1-R4_MC11g10226	931	MvSl-1064-A2-R4_MC11g10487	931	0	201	201	0
MvSl-1064-A1-R4_MC11g10227	495	MvSl-1064-A2-R4_MC11g10488	495	0	106	106	0
MvSl-1064-A1-R4_MC11g10228	1924	MvSl-1064-A2-R4_MC11g10489	1924	0	414	414	0
MvSl-1064-A1-R4_MC11g10229	1411	MvSl-1064-A2-R4_MC11g10490	1411	0	328	328	0
MvSl-1064-A1-R4_MC11g10230	1319	MvSl-1064-A2-R4_MC11g10491	1319	0	289	289	0
MvSl-1064-A1-R4_MC11g10231	769	MvSl-1064-A2-R4_MC11g10492	769	0	201	201	0
MvSl-1064-A1-R4_MC11g10232	1080	MvSl-1064-A2-R4_MC11g10493	1080	0	166	166	0
MvSl-1064-A1-R4_MC11g10233	557	MvSl-1064-A2-R4_MC11g10494	557	0	135	135	0
MvSl-1064-A1-R4_MC11g10234	8159	MvSl-1064-A2-R4_MC11g10495	8159	0	2401	2401	0
MvSl-1064-A1-R4_MC11g10237	1468	MvSl-1064-A2-R4_MC11g10498	1468	0	371	371	0
MvSl-1064-A1-R4_MC11g10238	2826	MvSl-1064-A2-R4_MC11g10499	2826	0	786	786	0
MvSl-1064-A1-R4_MC11g10239	2979	MvSl-1064-A2-R4_MC11g10500	2979	0	809	809	0
MvSl-1064-A1-R4_MC11g10240	1193	MvSl-1064-A2-R4_MC11g10501	1193	0	331	331	0
MvSl-1064-A1-R4_MC11g10241	848	MvSl-1064-A2-R4_MC11g10502	848	0	125	125	0
MvSl-1064-A1-R4_MC11g10242	1792	MvSl-1064-A2-R4_MC11g10503	1792	0	298	298	0
MvSl-1064-A1-R4_MC11g10243	1520	MvSl-1064-A2-R4_MC11g10504	1520	0	408	408	0
MvSl-1064-A1-R4_MC11g10244	2801	MvSl-1064-A2-R4_MC11g10505	2801	0	728	728	0
MvSl-1064-A1-R4_MC11g10245	1417	MvSl-1064-A2-R4_MC11g10506	1417	0	362	362	0
MvSl-1064-A1-R4_MC11g10246	2756	MvSl-1064-A2-R4_MC11g10507	2756	0	487	487	0
MvSl-1064-A1-R4_MC11g10247	2275	MvSl-1064-A2-R4_MC11g10508	2275	0	548	548	0
MvSl-1064-A1-R4_MC11g10248	1670	MvSl-1064-A2-R4_MC11g10509	1670	0	408	408	0
MvSl-1064-A1-R4_MC11g10249	183	MvSl-1064-A2-R4_MC11g10510	183	0	60	60	0
MvSl-1064-A1-R4_MC11g10250	3128	MvSl-1064-A2-R4_MC11g10511	3128	0	977	977	0
MvSl-1064-A1-R4_MC11g10251	2362	MvSl-1064-A2-R4_MC11g10512	2362	0	765	765	0
MvSl-1064-A1-R4_MC11g10252	2085	MvSl-1064-A2-R4_MC11g10513	2085	0	538	538	0
MvSl-1064-A1-R4_MC11g10253	356	MvSl-1064-A2-R4_MC11g10514	356	0	54	54	0
MvSl-1064-A1-R4_MC11g10254	1469	MvSl-1064-A2-R4_MC11g10515	1469	0	352	352	0
MvSl-1064-A1-R4_MC11g10255	915	MvSl-1064-A2-R4_MC11g10516	915	0	145	145	0
MvSl-1064-A1-R4_MC11g10256	1195	MvSl-1064-A2-R4_MC11g10517	1195	0	296	296	0
MvSl-1064-A1-R4_MC11g10257	1011	MvSl-1064-A2-R4_MC11g10518	1011	0	198	198	0
MvSl-1064-A1-R4_MC11g10258	2227	MvSl-1064-A2-R4_MC11g10519	2227	0	636	636	0
MvSl-1064-A1-R4_MC11g10259	2035	MvSl-1064-A2-R4_MC11g10520	2035	0	632	632	0
MvSl-1064-A1-R4_MC11g10260	492	MvSl-1064-A2-R4_MC11g10521	492	0	130	130	0
MvSl-1064-A1-R4_MC11g10261	728	MvSl-1064-A2-R4_MC11g10522	728	0	180	180	0
MvSl-1064-A1-R4_MC11g10262	746	MvSl-1064-A2-R4_MC11g10523	746	0	229	229	0
MvSl-1064-A1-R4_MC11g10263	491	MvSl-1064-A2-R4_MC11g10524	491	0	144	144	0
MvSl-1064-A1-R4_MC11g10264	2245	MvSl-1064-A2-R4_MC11g10525	2245	0	634	634	0
MvSl-1064-A1-R4_MC11g10265	1008	MvSl-1064-A2-R4_MC11g10526	1008	0	189	189	0
MvSl-1064-A1-R4_MC11g10266	216	MvSl-1064-A2-R4_MC11g10527	216	0	71	71	0
MvSl-1064-A1-R4_MC11g10267	1497	MvSl-1064-A2-R4_MC11g10528	1497	0	270	270	0
MvSl-1064-A1-R4_MC11g10268	204	MvSl-1064-A2-R4_MC11g10529	204	0	67	67	0
MvSl-1064-A1-R4_MC11g10269	2337	MvSl-1064-A2-R4_MC11g10530	2337	0	566	566	0
MvSl-1064-A1-R4_MC11g10270	1849	MvSl-1064-A2-R4_MC11g10531	1849	0	553	553	0
MvSl-1064-A1-R4_MC11g10271	198	MvSl-1064-A2-R4_MC11g10532	198	0	65	65	0
MvSl-1064-A1-R4_MC11g10276	386	MvSl-1064-A2-R4_MC11g10537	386	0	112	112	0
MvSl-1064-A1-R4_MC11g10277	1855	MvSl-1064-A2-R4_MC11g10538	1855	0	331	331	0
MvSl-1064-A1-R4_MC11g10278	1667	MvSl-1064-A2-R4_MC11g10539	1667	0	331	331	0
MvSl-1064-A1-R4_MC11g10279	640	MvSl-1064-A2-R4_MC11g10540	640	0	75	75	0
MvSl-1064-A1-R4_MC11g10280	1713	MvSl-1064-A2-R4_MC11g10541	1713	0	570	570	0
MvSl-1064-A1-R4_MC11g10281	1327	MvSl-1064-A2-R4_MC11g10542	1327	0	379	379	0
MvSl-1064-A1-R4_MC11g10282	5588	MvSl-1064-A2-R4_MC11g10543	5588	0	1643	1643	0
MvSl-1064-A1-R4_MC11g10283	195	MvSl-1064-A2-R4_MC11g10544	195	0	64	64	0
MvSl-1064-A1-R4_MC11g10284	719	MvSl-1064-A2-R4_MC11g10545	719	0	183	183	0
MvSl-1064-A1-R4_MC11g10285	342	MvSl-1064-A2-R4_MC11g10546	342	0	71	71	0
MvSl-1064-A1-R4_MC11g10286	393	MvSl-1064-A2-R4_MC11g10547	393	0	130	130	0
MvSl-1064-A1-R4_MC11g10287	7731	MvSl-1064-A2-R4_MC11g10548	7731	0	2191	2191	0
MvSl-1064-A1-R4_MC11g10288	1322	MvSl-1064-A2-R4_MC11g10549	1322	0	313	313	0
MvSl-1064-A1-R4_MC11g10289	2524	MvSl-1064-A2-R4_MC11g10550	2525	-1	654	654	0
MvSl-1064-A1-R4_MC11g10290	957	MvSl-1064-A2-R4_MC11g10551	957	0	185	185	0
MvSl-1064-A1-R4_MC11g10291	1430	MvSl-1064-A2-R4_MC11g10552	1430	0	268	268	0
MvSl-1064-A1-R4_MC11g10292	2124	MvSl-1064-A2-R4_MC11g10553	2124	0	571	571	0
MvSl-1064-A1-R4_MC11g10293	1660	MvSl-1064-A2-R4_MC11g10554	1661	-1	450	450	0
MvSl-1064-A1-R4_MC11g10294	1341	MvSl-1064-A2-R4_MC11g10555	1341	0	374	374	0
MvSl-1064-A1-R4_MC11g10295	1955	MvSl-1064-A2-R4_MC11g10556	1955	0	545	545	0
MvSl-1064-A1-R4_MC11g10296	5449	MvSl-1064-A2-R4_MC11g10557	5449	0	1446	1446	0
MvSl-1064-A1-R4_MC11g10297	1881	MvSl-1064-A2-R4_MC11g10558	1881	0	320	320	0
MvSl-1064-A1-R4_MC11g10298	254	MvSl-1064-A2-R4_MC11g10559	254	0	52	52	0
MvSl-1064-A1-R4_MC11g10299	527	MvSl-1064-A2-R4_MC11g10560	527	0	121	121	0
MvSl-1064-A1-R4_MC11g10300	1528	MvSl-1064-A2-R4_MC11g10561	1528	0	400	400	0
MvSl-1064-A1-R4_MC11g10301	2139	MvSl-1064-A2-R4_MC11g10562	2139	0	626	626	0
MvSl-1064-A1-R4_MC11g10302	890	MvSl-1064-A2-R4_MC11g10563	890	0	279	279	0
MvSl-1064-A1-R4_MC11g10303	621	MvSl-1064-A2-R4_MC11g10564	621	0	161	161	0
MvSl-1064-A1-R4_MC11g10304	4045	MvSl-1064-A2-R4_MC11g10565	4045	0	1196	1196	0
MvSl-1064-A1-R4_MC11g10305	2244	MvSl-1064-A2-R4_MC11g10566	2244	0	650	650	0
MvSl-1064-A1-R4_MC11g10306	1075	MvSl-1064-A2-R4_MC11g10567	1075	0	245	245	0
MvSl-1064-A1-R4_MC11g10307	2176	MvSl-1064-A2-R4_MC11g10568	2176	0	649	649	0
MvSl-1064-A1-R4_MC11g10308	2723	MvSl-1064-A2-R4_MC11g10569	2723	0	710	710	0
MvSl-1064-A1-R4_MC11g10309	1259	MvSl-1064-A2-R4_MC11g10570	1259	0	268	268	0
MvSl-1064-A1-R4_MC11g10310	4825	MvSl-1064-A2-R4_MC11g10571	4825	0	1422	1422	0
MvSl-1064-A1-R4_MC11g10311	2070	MvSl-1064-A2-R4_MC11g10572	2070	0	521	521	0
MvSl-1064-A1-R4_MC11g10312	168	MvSl-1064-A2-R4_MC11g10573	168	0	55	55	0
MvSl-1064-A1-R4_MC11g10313	4289	MvSl-1064-A2-R4_MC11g10574	4289	0	1281	1281	0
MvSl-1064-A1-R4_MC11g10314	2333	MvSl-1064-A2-R4_MC11g10575	2333	0	701	701	0
MvSl-1064-A1-R4_MC11g10315	213	MvSl-1064-A2-R4_MC11g10576	213	0	70	70	0
MvSl-1064-A1-R4_MC11g10317	426	MvSl-1064-A2-R4_MC11g10578	426	0	85	85	0
MvSl-1064-A1-R4_MC11g10318	395	MvSl-1064-A2-R4_MC11g10579	395	0	111	111	0
MvSl-1064-A1-R4_MC11g10319	2499	MvSl-1064-A2-R4_MC11g10580	2499	0	728	728	0
MvSl-1064-A1-R4_MC11g10320	1282	MvSl-1064-A2-R4_MC11g10581	1282	0	353	353	0
MvSl-1064-A1-R4_MC11g10321	336	MvSl-1064-A2-R4_MC11g10582	336	0	111	111	0
MvSl-1064-A1-R4_MC11g10322	309	MvSl-1064-A2-R4_MC11g10583	309	0	58	58	0
MvSl-1064-A1-R4_MC11g10323	1094	MvSl-1064-A2-R4_MC11g10584	1094	0	289	289	0
MvSl-1064-A1-R4_MC11g10324	778	MvSl-1064-A2-R4_MC11g10585	778	0	166	166	0
MvSl-1064-A1-R4_MC11g10325	8140	MvSl-1064-A2-R4_MC11g10586	8141	-1	2441	2441	0
MvSl-1064-A1-R4_MC11g10326	1429	MvSl-1064-A2-R4_MC11g10587	1429	0	378	378	0
MvSl-1064-A1-R4_MC11g10327	1293	MvSl-1064-A2-R4_MC11g10588	1293	0	340	340	0
MvSl-1064-A1-R4_MC11g10328	2050	MvSl-1064-A2-R4_MC11g10589	2050	0	364	364	0
MvSl-1064-A1-R4_MC11g10329	703	MvSl-1064-A2-R4_MC11g10590	703	0	178	178	0
MvSl-1064-A1-R4_MC11g10330	1623	MvSl-1064-A2-R4_MC11g10591	1623	0	412	412	0
MvSl-1064-A1-R4_MC11g10331	1902	MvSl-1064-A2-R4_MC11g10592	1902	0	355	355	0
MvSl-1064-A1-R4_MC11g10332	1810	MvSl-1064-A2-R4_MC11g10593	1810	0	542	542	0
MvSl-1064-A1-R4_MC11g10333	1049	MvSl-1064-A2-R4_MC11g10594	1049	0	206	206	0
MvSl-1064-A1-R4_MC11g10334	3786	MvSl-1064-A2-R4_MC11g10595	3786	0	1165	1165	0
MvSl-1064-A1-R4_MC11g10335	667	MvSl-1064-A2-R4_MC11g10596	667	0	181	181	0
MvSl-1064-A1-R4_MC11g10336	2206	MvSl-1064-A2-R4_MC11g10597	2206	0	712	712	0
MvSl-1064-A1-R4_MC11g10337	2527	MvSl-1064-A2-R4_MC11g10598	2527	0	714	714	0
MvSl-1064-A1-R4_MC11g10338	1866	MvSl-1064-A2-R4_MC11g10599	1866	0	595	595	0
MvSl-1064-A1-R4_MC11g10339	704	MvSl-1064-A2-R4_MC11g10600	704	0	216	216	0
MvSl-1064-A1-R4_MC11g10340	651	MvSl-1064-A2-R4_MC11g10601	651	0	216	216	0
MvSl-1064-A1-R4_MC11g10341	1654	MvSl-1064-A2-R4_MC11g10602	1654	0	526	526	0
MvSl-1064-A1-R4_MC11g10342	1371	MvSl-1064-A2-R4_MC11g10603	1371	0	343	343	0
MvSl-1064-A1-R4_MC11g10343	725	MvSl-1064-A2-R4_MC11g10604	725	0	160	160	0
MvSl-1064-A1-R4_MC11g10344	2761	MvSl-1064-A2-R4_MC11g10605	2761	0	630	630	0
MvSl-1064-A1-R4_MC11g10346	1963	MvSl-1064-A2-R4_MC11g10607	1963	0	394	394	0
MvSl-1064-A1-R4_MC11g10347	719	MvSl-1064-A2-R4_MC11g10608	719	0	222	222	0
MvSl-1064-A1-R4_MC11g10348	408	MvSl-1064-A2-R4_MC11g10609	408	0	135	135	0
MvSl-1064-A1-R4_MC11g10349	693	MvSl-1064-A2-R4_MC11g10610	693	0	230	230	0
MvSl-1064-A1-R4_MC11g10350	668	MvSl-1064-A2-R4_MC11g10611	668	0	160	160	0
MvSl-1064-A1-R4_MC11g10351	1581	MvSl-1064-A2-R4_MC11g10612	1581	0	434	434	0
MvSl-1064-A1-R4_MC11g10352	1040	MvSl-1064-A2-R4_MC11g10613	1040	0	293	293	0
MvSl-1064-A1-R4_MC11g10353	243	MvSl-1064-A2-R4_MC11g10614	243	0	80	80	0
MvSl-1064-A1-R4_MC11g10354	1941	MvSl-1064-A2-R4_MC11g10615	1941	0	528	528	0
MvSl-1064-A1-R4_MC11g10355	1279	MvSl-1064-A2-R4_MC11g10616	1279	0	219	219	0
MvSl-1064-A1-R4_MC11g10356	3227	MvSl-1064-A2-R4_MC11g10617	3227	0	920	920	0
MvSl-1064-A1-R4_MC11g10357	3379	MvSl-1064-A2-R4_MC11g10618	3379	0	1060	1060	0
MvSl-1064-A1-R4_MC11g10358	4434	MvSl-1064-A2-R4_MC11g10620	2611	1823	1119	728	391
MvSl-1064-A1-R4_MC11g10359	2326	MvSl-1064-A2-R4_MC11g10621	2326	0	523	523	0
MvSl-1064-A1-R4_MC11g10360	2600	MvSl-1064-A2-R4_MC11g10622	2600	0	628	628	0
MvSl-1064-A1-R4_MC11g10361	2468	MvSl-1064-A2-R4_MC11g10623	2468	0	451	451	0
MvSl-1064-A1-R4_MC11g10362	243	MvSl-1064-A2-R4_MC11g10624	243	0	80	80	0
MvSl-1064-A1-R4_MC11g10363	2596	MvSl-1064-A2-R4_MC11g10625	2596	0	760	760	0
MvSl-1064-A1-R4_MC11g10364	2891	MvSl-1064-A2-R4_MC11g10626	2891	0	595	595	0
MvSl-1064-A1-R4_MC11g10365	2631	MvSl-1064-A2-R4_MC11g10627	2631	0	599	599	0
MvSl-1064-A1-R4_MC11g10366	2344	MvSl-1064-A2-R4_MC11g10628	2344	0	514	514	0
MvSl-1064-A1-R4_MC11g10367	3238	MvSl-1064-A2-R4_MC11g10629	3238	0	998	998	0
MvSl-1064-A1-R4_MC11g10368	3497	MvSl-1064-A2-R4_MC11g10630	3497	0	1034	1034	0
MvSl-1064-A1-R4_MC11g10369	2487	MvSl-1064-A2-R4_MC11g10631	2487	0	750	750	0
MvSl-1064-A1-R4_MC11g10370	1740	MvSl-1064-A2-R4_MC11g10632	1740	0	379	379	0
