gene	haploid	cdslength	protleng	chr	chr1	DE_status	DE_status2	mean_exp	genelength	efflength	estcounts	meantpm
MvSl-1064-A2-R4_MC10g10208	A2	1987	595	aAutosome	aAutosome	NON	NON	4.04347	1987	1642.84	349.794	3.49798
MvSl-1064-A2-R4_MC10g10209	A2	1785	594	aAutosome	aAutosome	NON	NON	5.27518	1785	1440.84	824	9.4036
MvSl-1064-A2-R4_MC10g10210	A2	447	94	aAutosome	aAutosome	NON	NON	1.44316	447	154.537	61.3437	5.96659
MvSl-1064-A2-R4_MC10g10211	A2	1703	489	aAutosome	aAutosome	NON	NON	3.09249	1703	1358.84	173.288	2.18788
MvSl-1064-A2-R4_MC10g10212	A2	1201	362	aAutosome	aAutosome	NON	NON	5.96135	1201	856.844	1327.69	25.4534
MvSl-1064-A2-R4_MC10g10213	A2	1169	357	aAutosome	aAutosome	NON	NON	6.87445	1169	824.844	2676.06	49.7438
MvSl-1064-A2-R4_MC10g10214	A2	880	193	aAutosome	aAutosome	NON	NON	4.23337	880	537.875	444	12.185
MvSl-1064-A2-R4_MC10g10215	A2	2349	728	aAutosome	aAutosome	NON	NON	5.98817	2349	2004.84	1318	11.1115
MvSl-1064-A2-R4_MC10g10216	A2	1490	473	aAutosome	aAutosome	NON	NON	4.78973	1490	1145.84	640	8.4217
MvSl-1064-A2-R4_MC10g10217	A2	4710	1282	aAutosome	aAutosome	NON	NON	7.03086	4710	4365.84	2784	10.5016
MvSl-1064-A2-R4_MC10g10218	A2	809	106	aAutosome	aAutosome	NON	NON	7.83102	809	469.395	6369	173.44
MvSl-1064-A2-R4_MC10g10219	A2	1933	523	aAutosome	aAutosome	NON	NON	8.32138	1933	1588.84	7094	70.4787
MvSl-1064-A2-R4_MC10g10220	A2	5960	1847	aAutosome	aAutosome	NON	NON	7.6899	5960	5615.84	4204	12.9458
MvSl-1064-A2-R4_MC10g10221	A2	2869	830	aAutosome	aAutosome	NON	NON	6.61335	2869	2524.84	2134	13.5743
MvSl-1064-A2-R4_MC10g10222	A2	3385	925	aAutosome	aAutosome	NON	NON	12.4362	3385	3040.84	133856	639.269
MvSl-1064-A2-R4_MC10g10223	A2	1685	442	aAutosome	aAutosome	NON	NON	4.9563	1685	1340.84	702	8.07949
MvSl-1064-A2-R4_MC10g10224	A2	2227	643	aAutosome	aAutosome	NON	NON	5.61322	2227	1882.84	1100	9.0837
MvSl-1064-A2-R4_MC10g10225	A2	3861	1009	aAutosome	aAutosome	NON	NON	4.62361	3861	3516.84	500	2.45932
MvSl-1064-A2-R4_MC10g10226	A2	309	102	aAutosome	aAutosome	Down	DE	3.34939	309	71.3909	201	49.457
MvSl-1064-A2-R4_MC10g10227	A2	755	113	aAutosome	aAutosome	NON	NON	3.80181	755	417.99	282	11.6767
MvSl-1064-A2-R4_MC10g10228	A2	815	137	aAutosome	aAutosome	NON	NON	1.33225	815	475.062	46	1.8115
MvSl-1064-A2-R4_MC10g10229	A2	1642	362	aAutosome	aAutosome	NON	NON	2.39883	1642	1297.84	93	1.43423
MvSl-1064-A2-R4_MC10g10230	A2	1909	585	aAutosome	aAutosome	NON	NON	6.32891	1909	1564.84	1697	18.0093
MvSl-1064-A2-R4_MC10g10231	A2	2259	702	aAutosome	aAutosome	NON	NON	6.97619	2259	1914.84	2578	23.1251
MvSl-1064-A2-R4_MC10g10232	A2	2102	527	aAutosome	aAutosome	NON	NON	6.4322	2102	1757.84	1655	17.4257
MvSl-1064-A2-R4_MC10g10233	A2	2765	776	aAutosome	aAutosome	NON	NON	6.14944	2765	2420.84	1427	10.3276
MvSl-1064-A2-R4_MC10g10234	A2	854	145	aAutosome	aAutosome	NON	NON	1.09366	854	512.873	33	1.46707
MvSl-1064-A2-R4_MC10g10236	A2	1256	328	aAutosome	aAutosome	NON	NON	0.653804	1256	911.844	19.1719	0.656138
MvSl-1064-A2-R4_MC10g10240	A2	1737	531	aAutosome	aAutosome	NON	NON	6.34176	1737	1392.84	1886	20.3657
MvSl-1064-A2-R4_MC10g10241	A2	2029	485	aAutosome	aAutosome	NON	NON	6.69555	2029	1684.84	2306	21.5204
MvSl-1064-A2-R4_MC10g10242	A2	6023	1468	aAutosome	aAutosome	NON	NON	7.33493	6023	5678.84	3663	9.94848
MvSl-1064-A2-R4_MC10g10243	A2	174	57	aAutosome	aAutosome	NON	NON	2.99774	174	26.0434	195	104.812
MvSl-1064-A2-R4_MC10g10244	A2	551	137	aAutosome	aAutosome	Down	DE	3.94265	551	234.31	317	22.8691
MvSl-1064-A2-R4_MC10g10245	A2	5164	1353	aAutosome	aAutosome	NON	NON	6.18397	5164	4819.84	1449	5.31935
MvSl-1064-A2-R4_MC10g10247	A2	2368	602	aAutosome	aAutosome	NON	NON	5.70589	2368	2023.84	1238	9.02116
MvSl-1064-A2-R4_MC10g10248	A2	2939	933	aAutosome	aAutosome	NON	NON	5.62128	2939	2594.84	1032	6.649
MvSl-1064-A2-R4_MC10g10249	A2	1722	387	aAutosome	aAutosome	NON	NON	4.88487	1722	1377.84	737	7.51608
MvSl-1064-A2-R4_MC10g10250	A2	1137	274	aAutosome	aAutosome	NON	NON	6.15879	1137	792.844	1727	31.5572
MvSl-1064-A2-R4_MC10g10251	A2	2756	610	aAutosome	aAutosome	NON	NON	10.4425	2756	2411.84	30904	202.035
MvSl-1064-A2-R4_MC10g10252	A2	825	274	aAutosome	aAutosome	NON	NON	5.31224	825	484.675	833	28.7204
MvSl-1064-A2-R4_MC10g10253	A2	668	164	aAutosome	aAutosome	NON	NON	5.36152	668	336.55	840	42.8525
MvSl-1064-A2-R4_MC10g10254	A2	695	145	aAutosome	aAutosome	NON	NON	7.115	695	361.475	3586	135.192
MvSl-1064-A2-R4_MC10g10257	A2	1328	259	aAutosome	aAutosome	NON	NON	5.83085	1328	983.844	1293	20.215
MvSl-1064-A2-R4_MC10g10259	A2	2085	625	aAutosome	aAutosome	NON	NON	3.97953	2085	1740.84	330	3.1619
MvSl-1064-A2-R4_MC10g10260	A2	3932	1137	aAutosome	aAutosome	NON	NON	0.216468	3932	3587.84	30	0.106041
MvSl-1064-A2-R4_MC10g10261	A2	2318	726	aAutosome	aAutosome	NON	NON	6.33625	2318	1973.84	1665	14.3807
MvSl-1064-A2-R4_MC10g10262	A2	2593	659	aAutosome	aAutosome	NON	NON	7.65419	2593	2248.84	4750	31.3662
MvSl-1064-A2-R4_MC10g10263	A2	1197	278	aAutosome	aAutosome	NON	NON	4.41633	1197	852.844	540	8.77643
MvSl-1064-A2-R4_MC10g10264	A2	3420	902	aAutosome	aAutosome	NON	NON	4.84878	3420	3075.84	659.584	3.26715
MvSl-1064-A2-R4_MC10g10265	A2	262	62	aAutosome	aAutosome	NON	NON	0.0392581	262	52.0788	23.2715	6.1586
MvSl-1064-A2-R4_MC10g10266	A2	1049	198	aAutosome	aAutosome	NON	NON	2.47823	1049	704.844	107.919	2.74386
MvSl-1064-A2-R4_MC10g10267	A2	2405	703	aAutosome	aAutosome	NON	NON	8.4336	2405	2060.84	7528	58.7735
MvSl-1064-A2-R4_MC10g10268	A2	2285	734	aAutosome	aAutosome	NON	NON	6.09027	2285	1940.84	1543	12.2721
MvSl-1064-A2-R4_MC10g10269	A2	3264	1022	aAutosome	aAutosome	NON	NON	7.82866	3264	2919.84	4687	27.3765
MvSl-1064-A2-R4_MC10g10270	A2	1766	314	aAutosome	aAutosome	NON	NON	6.33632	1766	1421.84	2582	21.0405
MvSl-1064-A2-R4_MC10g10271	A2	1411	206	aAutosome	aAutosome	NON	NON	7.79002	1411	1066.84	5968	73.6512
MvSl-1064-A2-R4_MC10g10272	A2	2033	464	aAutosome	aAutosome	NON	NON	7.32918	2033	1688.84	3440	33.3732
MvSl-1064-A2-R4_MC10g10273	A2	959	202	aAutosome	aAutosome	NON	NON	7.1894	959	615.157	3137	83.0668
MvSl-1064-A2-R4_MC10g10274	A2	162	53	aAutosome	aAutosome	NON	NON	-0.349315	162	24.3106	8	11.854
MvSl-1064-A2-R4_MC10g10275	A2	3492	1010	aAutosome	aAutosome	NON	NON	9.22751	3492	3147.84	12928	66.7558
MvSl-1064-A2-R4_MC10g10276	A2	2973	740	aAutosome	aAutosome	NON	NON	7.98571	2973	2628.84	6282	33.8721
MvSl-1064-A2-R4_MC10g10277	A2	1266	421	aAutosome	aAutosome	NON	NON	5.52055	1266	921.844	940	17.4822
MvSl-1064-A2-R4_MC10g10278	A2	2635	836	aAutosome	aAutosome	NON	NON	4.19933	2635	2290.84	293	2.96345
MvSl-1064-A2-R4_MC10g10279	A2	4796	1398	aAutosome	aAutosome	NON	NON	7.32825	4796	4451.84	3331	12.6847
MvSl-1064-A2-R4_MC10g10280	A2	2275	531	aAutosome	aAutosome	NON	NON	6.10034	2275	1930.84	1579	12.4233
MvSl-1064-A2-R4_MC10g10281	A2	1962	653	aAutosome	aAutosome	NON	NON	3.52977	1962	1617.84	216	2.52102
MvSl-1064-A2-R4_MC10g10282	A2	1042	295	aAutosome	aAutosome	NON	NON	5.21591	1042	697.844	851	18.5897
MvSl-1064-A2-R4_MC10g10283	A2	2664	833	aAutosome	aAutosome	NON	NON	6.44994	2664	2319.84	1866	13.2041
MvSl-1064-A2-R4_MC10g10285	A2	1683	560	aAutosome	aAutosome	NON	NON	5.90986	1683	1338.84	1480	15.7462
MvSl-1064-A2-R4_MC10g10286	A2	1875	334	aAutosome	aAutosome	NON	NON	6.31088	1875	1530.84	1988	18.2193
MvSl-1064-A2-R4_MC10g10289	A2	1062	104	aAutosome	aAutosome	NON	NON	6.39244	1062	717.844	1782	41.0003
MvSl-1064-A2-R4_MC10g10290	A2	1636	235	aAutosome	aAutosome	Up	DE	6.54548	1636	1291.84	2053	25.2977
MvSl-1064-A2-R4_MC10g10291	A2	1682	485	aAutosome	aAutosome	NON	NON	5.70156	1682	1337.84	1252	13.6144
MvSl-1064-A2-R4_MC10g10292	A2	745	119	aAutosome	aAutosome	NON	NON	4.45128	745	408.325	490	18.6776
MvSl-1064-A2-R4_MC10g10293	A2	5349	1648	aAutosome	aAutosome	NON	NON	6.79604	5349	5004.84	2278	7.8084
MvSl-1064-A2-R4_MC10g10294	A2	3613	1065	aAutosome	aAutosome	NON	NON	7.10219	3613	3268.84	2730	14.8379
MvSl-1064-A2-R4_MC10g10295	A2	1067	299	aAutosome	aAutosome	NON	NON	4.39469	1067	722.844	382	10.3806
MvSl-1064-A2-R4_MC10g10296	A2	2071	525	aAutosome	aAutosome	NON	NON	3.73838	2071	1726.84	233	2.77421
MvSl-1064-A2-R4_MC10g10297	A2	1995	512	aAutosome	aAutosome	NON	NON	5.98083	1995	1650.84	1414	13.3731
MvSl-1064-A2-R4_MC10g10298	A2	1025	315	aAutosome	aAutosome	NON	NON	3.47642	1025	680.844	264	5.67805
MvSl-1064-A2-R4_MC10g10299	A2	1089	144	aAutosome	aAutosome	NON	NON	6.61938	1089	744.844	2139	46.1904
MvSl-1064-A2-R4_MC10g10300	A2	2339	555	aAutosome	aAutosome	NON	NON	5.24943	2339	1994.84	990	6.72189
MvSl-1064-A2-R4_MC10g10301	A2	258	85	aAutosome	aAutosome	Down	DE	6.48992	258	50.7823	1840	608.435
MvSl-1064-A2-R4_MC10g10302	A2	2145	557	aAutosome	aAutosome	NON	NON	6.72138	2145	1800.84	2640	20.5901
MvSl-1064-A2-R4_MC10g10303	A2	1037	312	aAutosome	aAutosome	NON	NON	6.47402	1037	692.844	2031	44.8511
MvSl-1064-A2-R4_MC10g10304	A2	1334	368	aAutosome	aAutosome	NON	NON	5.45619	1334	989.844	1067	15.5262
MvSl-1064-A2-R4_MC10g10305	A2	2323	503	aAutosome	aAutosome	NON	NON	6.93485	2323	1978.84	2631	21.6607
MvSl-1064-A2-R4_MC10g10306	A2	2253	631	aAutosome	aAutosome	NON	NON	4.0151	2253	1908.84	362	2.94755
MvSl-1064-A2-R4_MC10g10307	A2	4702	1439	aAutosome	aAutosome	NON	NON	3.70335	4702	4357.84	237	1.06277
MvSl-1064-A2-R4_MC10g10308	A2	2847	803	aAutosome	aAutosome	NON	NON	5.13641	2847	2502.84	809	4.90703
MvSl-1064-A2-R4_MC10g10309	A2	5824	1774	aAutosome	aAutosome	NON	NON	10.3088	5824	5479.84	23171	82.9861
MvSl-1064-A2-R4_MC10g10310	A2	1278	425	aAutosome	aAutosome	NON	NON	2.91481	1278	933.844	142.423	2.83704
MvSl-1064-A2-R4_MC10g10311	A2	305	75	aAutosome	aAutosome	NON	NON	0.205387	305	69.7239	32.7621	5.47079
MvSl-1064-A2-R4_MC10g10312	A2	1595	367	aAutosome	aAutosome	NON	NON	5.70269	1595	1250.84	1205	14.5503
MvSl-1064-A2-R4_MC10g10313	A2	231	76	aAutosome	aAutosome	NON	NON	6.83598	231	42.5244	2287	919.29
MvSl-1064-A2-R4_MC10g10314	A2	854	229	aAutosome	aAutosome	Down	DE	7.64564	854	512.873	4582	136.661
MvSl-1064-A2-R4_MC10g10316	A2	3346	998	aAutosome	aAutosome	NON	NON	7.6193	3346	3001.84	4264	22.9467
MvSl-1064-A2-R4_MC10g10317	A2	1792	442	aAutosome	aAutosome	NON	NON	7.9618	1792	1447.84	5570	60.2636
MvSl-1064-A2-R4_MC10g10318	A2	3123	946	aAutosome	aAutosome	NON	NON	6.89251	3123	2778.84	2684.67	14.9562
MvSl-1064-A2-R4_MC10g10319	A2	587	170	aAutosome	aAutosome	NON	NON	0.741527	587	265.085	32.924	2.08719
MvSl-1064-A2-R4_MC10g10321	A2	5524	1693	aAutosome	aAutosome	NON	NON	6.7239	5524	5179.84	2630.69	7.16826
MvSl-1064-A2-R4_MC10g10323	A2	1838	545	aAutosome	aAutosome	NON	NON	4.92287	1838	1493.84	807	7.17675
MvSl-1064-A2-R4_MC10g10324	A2	1437	361	aAutosome	aAutosome	NON	NON	6.17825	1437	1092.84	1729	23.1927
MvSl-1064-A2-R4_MC10g10325	A2	5742	1836	aAutosome	aAutosome	NON	NON	8.8223	5742	5397.84	9140	29.5627
MvSl-1064-A2-R4_MC10g10326	A2	1006	239	aAutosome	aAutosome	NON	NON	1.65028	1006	661.844	82	1.63072
MvSl-1064-A2-R4_MC10g10327	A2	2474	716	aAutosome	aAutosome	NON	NON	4.42275	2474	2129.84	500	3.51096
MvSl-1064-A2-R4_MC10g10328	A2	3750	1202	aAutosome	aAutosome	NON	NON	6.7318	3750	3405.84	2378	10.9174
MvSl-1064-A2-R4_MC10g10329	A2	1386	343	aAutosome	aAutosome	NON	NON	5.51497	1386	1041.84	1064	15.3347
MvSl-1064-A2-R4_MC10g10330	A2	1686	409	aAutosome	aAutosome	NON	NON	0.903018	1686	1341.84	43	0.463233
MvSl-1064-A2-R4_MC10g10331	A2	1729	476	aAutosome	aAutosome	NON	NON	9.42217	1729	1384.84	18431.7	175.827
MvSl-1064-A2-R4_MC10g10332	A2	1731	475	aAutosome	aAutosome	NON	NON	7.22545	1731	1386.84	3210.29	37.8106
MvSl-1064-A2-R4_MC10g10333	A2	2275	562	aAutosome	aAutosome	NON	NON	8.80283	2275	1930.84	10209	80.958
MvSl-1064-A2-R4_MC10g10334	A2	2218	608	aAutosome	aAutosome	NON	NON	6.87	2218	1873.84	2532	21.8605
MvSl-1064-A2-R4_MC10g10335	A2	438	87	aAutosome	aAutosome	NON	NON	5.55227	438	148.25	1181	111.326
MvSl-1064-A2-R4_MC10g10336	A2	1125	273	aAutosome	aAutosome	NON	NON	5.41567	1125	780.844	1116	19.2812
MvSl-1064-A2-R4_MC10g10337	A2	1820	545	aAutosome	aAutosome	NON	NON	5.37185	1820	1475.84	936	9.79878
MvSl-1064-A2-R4_MC10g10338	A2	1417	263	aAutosome	aAutosome	NON	NON	5.8293	1417	1072.84	1468	18.6732
MvSl-1064-A2-R4_MC10g10340	A2	4739	1476	aAutosome	aAutosome	NON	NON	8.40214	4739	4394.84	6851	27.1235
MvSl-1064-A2-R4_MC10g10341	A2	2709	753	aAutosome	aAutosome	NON	NON	6.27297	2709	2364.84	1700.52	11.4396
MvSl-1064-A2-R4_MC10g10342	A2	1400	379	aAutosome	aAutosome	NON	NON	3.11857	1400	1055.84	175.326	2.86684
MvSl-1064-A2-R4_MC10g10343	A2	1312	388	aAutosome	aAutosome	NON	NON	4.15071	1312	967.844	400.518	6.38579
MvSl-1064-A2-R4_MC10g10344	A2	1071	238	aAutosome	aAutosome	NON	NON	6.45172	1071	726.844	2334	42.6435
MvSl-1064-A2-R4_MC10g10345	A2	3086	930	aAutosome	aAutosome	NON	NON	6.88131	3086	2741.84	2409.33	15.1265
MvSl-1064-A2-R4_MC10g10346	A2	3005	805	aAutosome	aAutosome	NON	NON	8.7374	3005	2660.84	9644	56.1454
MvSl-1064-A2-R4_MC10g10347	A2	1341	394	aAutosome	aAutosome	NON	NON	5.75764	1341	996.844	1271	18.9741
MvSl-1064-A2-R4_MC10g10348	A2	1324	254	aAutosome	aAutosome	NON	NON	8.70054	1324	979.844	9909	148.74
MvSl-1064-A2-R4_MC10g10349	A2	3561	1057	aAutosome	aAutosome	NON	NON	7.08171	3561	3216.84	2762	14.8189
MvSl-1064-A2-R4_MC10g10350	A2	1173	259	aAutosome	aAutosome	NON	NON	3.09927	1173	828.844	184	3.58112
MvSl-1064-A2-R4_MC10g10351	A2	2166	721	aAutosome	aAutosome	NON	NON	6.31022	2166	1821.84	1659	15.2816
MvSl-1064-A2-R4_MC10g10352	A2	1750	370	aAutosome	aAutosome	NON	NON	3.84528	1750	1405.84	289	3.57836
MvSl-1064-A2-R4_MC10g10353	A2	1930	413	aAutosome	aAutosome	NON	NON	2.81228	1930	1585.84	127	1.564
MvSl-1064-A2-R4_MC10g10354	A2	1181	365	aAutosome	aAutosome	NON	NON	2.41756	1181	836.844	148	2.24413
MvSl-1064-A2-R4_MC10g10355	A2	1005	209	aAutosome	aAutosome	NON	NON	6.13531	1005	660.844	1638	37.1837
MvSl-1064-A2-R4_MC10g10356	A2	986	305	aAutosome	aAutosome	NON	NON	1.04738	986	641.908	35	1.1044
MvSl-1064-A2-R4_MC10g10357	A2	2255	570	aAutosome	aAutosome	NON	NON	6.9202	2255	1910.84	2902	22.2028
MvSl-1064-A2-R4_MC10g10358	A2	1636	526	aAutosome	aAutosome	NON	NON	3.58894	1636	1291.84	212.302	3.33133
MvSl-1064-A2-R4_MC10g10359	A2	988	117	aAutosome	aAutosome	NON	NON	6.28555	988	643.908	1444	43.2159
MvSl-1064-A2-R4_MC10g10360	A2	570	189	aAutosome	aAutosome	NON	NON	6.66916	570	250.687	2097	142.49
MvSl-1064-A2-R4_MC10g10361	A2	679	173	aAutosome	aAutosome	NON	NON	7.04019	679	346.745	3002	132.674
MvSl-1064-A2-R4_MC10g10362	A2	1445	354	aAutosome	aAutosome	Up	DE	7.01783	1445	1100.84	2768	41.252
MvSl-1064-A2-R4_MC10g10363	A2	2100	631	aAutosome	aAutosome	NON	NON	6.23413	2100	1755.84	1651	14.9981
MvSl-1064-A2-R4_MC10g10364	A2	744	182	aAutosome	aAutosome	NON	NON	4.62849	744	407.449	404.068	22.3121
MvSl-1064-A2-R4_MC10g10365	A2	2078	623	aAutosome	aAutosome	NON	NON	1.87618	2078	1733.84	72	0.726687
MvSl-1064-A2-R4_MC10g10366	A2	4287	1279	aAutosome	aAutosome	NON	NON	8.63747	4287	3942.84	8819	35.3669
MvSl-1064-A2-R4_MC10g10367	A2	3399	918	aAutosome	aAutosome	NON	NON	7.10466	3399	3054.84	3325	15.7925
MvSl-1064-A2-R4_MC10g10368	A2	5065	1563	aAutosome	aAutosome	NON	NON	8.54651	5065	4720.84	8550	27.7248
MvSl-1064-A2-R4_MC10g10369	A2	2671	657	aAutosome	aAutosome	NON	NON	5.90482	2671	2326.84	1162	9.1114
MvSl-1064-A2-R4_MC10g10370	A2	3234	1054	aAutosome	aAutosome	NON	NON	6.80454	3234	2889.84	2264	13.6199
MvSl-1064-A2-R4_MC10g10371	A2	3205	911	aAutosome	aAutosome	NON	NON	7.07737	3205	2860.84	2888	16.5461
MvSl-1064-A2-R4_MC10g10372	A2	3243	1019	aAutosome	aAutosome	Down	DE	5.40203	3243	2898.84	763	5.22869
MvSl-1064-A2-R4_MC10g10373	A2	2971	866	aAutosome	aAutosome	NON	NON	5.87809	2971	2626.84	1101.48	7.97149
MvSl-1064-A2-R4_MC10g10374	A2	1405	440	aAutosome	aAutosome	NON	NON	9.94801	1405	1060.84	19190	329.89
MvSl-1064-A2-R4_MC10g10375	A2	1019	197	aAutosome	aAutosome	NON	NON	7.06561	1019	674.844	3251	69.5661
MvSl-1064-A2-R4_MC10g10376	A2	1829	538	aAutosome	aAutosome	NON	NON	5.7678	1829	1484.84	1113	12.8932
MvSl-1064-A2-R4_MC10g10377	A2	1154	264	aAutosome	aAutosome	NON	NON	6.68906	1154	809.844	2059	44.9204
MvSl-1064-A2-R4_MC10g10378	A2	3034	989	aAutosome	aAutosome	NON	NON	7.46185	3034	2689.84	3199	23.5159
MvSl-1064-A2-R4_MC10g10379	A2	2469	793	aAutosome	aAutosome	NON	NON	1.28584	2469	2124.84	43	0.394142
MvSl-1064-A2-R4_MC10g10380	A2	1908	401	aAutosome	aAutosome	Down	DE	6.10039	1908	1563.84	1673	15.3763
MvSl-1064-A2-R4_MC10g10383	A2	1893	343	aAutosome	aAutosome	NON	NON	1.75911	1893	1548.84	70.3162	0.743481
MvSl-1064-A2-R4_MC10g10389	A2	2001	358	aAutosome	aAutosome	Down	DE	3.16995	2001	1656.84	162.684	1.92583
MvSl-1064-A2-R4_MC10g10390	A2	2904	940	aAutosome	aAutosome	NON	NON	6.11559	2904	2559.84	1521	9.47566
MvSl-1064-A2-R4_MC10g10391	A2	2473	686	aAutosome	aAutosome	NON	NON	6.81582	2473	2128.84	2379	18.5604
MvSl-1064-A2-R4_MC10g10392	A2	919	229	aAutosome	aAutosome	NON	NON	5.13328	919	575.922	668	21.5823
MvSl-1064-A2-R4_MC11g10413	A2	533	141	aAutosome	aAutosome	NON	NON	1.43329	533	219.309	56.4089	4.17452
MvSl-1064-A2-R4_MC11g10416	A2	1336	313	aAutosome	aAutosome	NON	NON	6.7021	1336	991.844	2230	36.7713
MvSl-1064-A2-R4_MC11g10417	A2	1594	413	aAutosome	aAutosome	NON	NON	5.39344	1594	1249.84	1028	11.7782
MvSl-1064-A2-R4_MC11g10418	A2	1616	511	aAutosome	aAutosome	NON	NON	5.89463	1616	1271.84	1316	16.3525
MvSl-1064-A2-R4_MC11g10419	A2	156	51	aAutosome	aAutosome	NON	NON	4.84911	156	22.1258	705	448.788
MvSl-1064-A2-R4_MC11g10421	A2	1520	388	aAutosome	aAutosome	NON	NON	4.11843	1520	1175.84	451	5.19071
MvSl-1064-A2-R4_MC11g10422	A2	1158	294	aAutosome	aAutosome	NON	NON	6.10236	1158	813.844	1536	29.507
MvSl-1064-A2-R4_MC11g10423	A2	1758	536	aAutosome	aAutosome	NON	NON	6.83844	1758	1413.84	2684	28.325
MvSl-1064-A2-R4_MC11g10428	A2	1494	335	aAutosome	aAutosome	NON	NON	6.1125	1494	1149.84	1541	21.037
MvSl-1064-A2-R4_MC11g10429	A2	1844	393	aAutosome	aAutosome	NON	NON	6.04948	1844	1499.84	1503	15.4361
MvSl-1064-A2-R4_MC11g10430	A2	2172	677	aAutosome	aAutosome	NON	NON	6.64291	2172	1827.84	2296	19.1228
MvSl-1064-A2-R4_MC11g10433	A2	240	79	aAutosome	aAutosome	NON	NON	3.16686	240	45.2205	193	66.7754
MvSl-1064-A2-R4_MC11g10435	A2	1225	330	aAutosome	aAutosome	NON	NON	4.22845	1225	880.844	505	7.52288
MvSl-1064-A2-R4_MC11g10439	A2	258	85	aAutosome	aAutosome	NON	NON	1.23862	258	50.7823	42.9989	15.4935
MvSl-1064-A2-R4_MC11g10446	A2	454	134	aAutosome	aAutosome	NON	NON	0.448151	454	159.4	23.7026	2.80753
MvSl-1064-A2-R4_MC11g10447	A2	752	159	aAutosome	aAutosome	NON	NON	2.47036	752	415.117	94.4282	4.78144
MvSl-1064-A2-R4_MC11g10448	A2	660	175	aAutosome	aAutosome	NON	NON	1.58357	660	329.338	65.494	3.09114
MvSl-1064-A2-R4_MC11g10451	A2	3966	1061	aAutosome	aAutosome	NON	NON	6.66371	3966	3621.84	1963.68	9.91514
MvSl-1064-A2-R4_MC11g10453	A2	395	116	aAutosome	aAutosome	NON	NON	3.71037	395	120.136	261	38.3524
MvSl-1064-A2-R4_MC11g10456	A2	315	65	aAutosome	aAutosome	NON	NON	4.68988	315	74.4703	613.295	120.224
MvSl-1064-A2-R4_MC11g10457	A2	189	62	aAutosome	aAutosome	Up	DE	5.57104	189	30.6841	1063.77	529.433
MvSl-1064-A2-R4_MC11g10466	A2	1609	377	aAutosome	aAutosome	NON	NON	6.20771	1609	1264.84	1685	20.4281
MvSl-1064-A2-R4_MC11g10467	A2	3334	1002	aAutosome	aAutosome	NON	NON	8.28949	3334	2989.84	7672	36.7338
MvSl-1064-A2-R4_MC11g10468	A2	1473	440	aAutosome	aAutosome	NON	NON	6.04783	1473	1128.84	1491	20.4843
MvSl-1064-A2-R4_MC11g10469	A2	4134	1314	aAutosome	aAutosome	NON	NON	7.89249	4134	3789.84	5021	22.0014
MvSl-1064-A2-R4_MC11g10474	A2	850	197	aAutosome	aAutosome	NON	NON	5.43554	850	508.924	980	29.7124
MvSl-1064-A2-R4_MC11g10475	A2	4582	1241	aAutosome	aAutosome	NON	NON	6.7796	4582	4237.84	2292.33	9.10231
MvSl-1064-A2-R4_MC11g10476	A2	933	104	aAutosome	aAutosome	NON	NON	4.22818	933	589.397	366.552	11.1629
MvSl-1064-A2-R4_MC11g10482	A2	2872	619	aAutosome	aAutosome	NON	NON	6.81099	2872	2527.84	2256.89	15.6548
MvSl-1064-A2-R4_MC11g10483	A2	1984	423	aAutosome	aAutosome	NON	NON	3.43705	1984	1639.84	251	2.29219
MvSl-1064-A2-R4_MC11g10484	A2	249	82	aAutosome	aAutosome	NON	NON	0.526527	249	47.8871	32	9.63343
MvSl-1064-A2-R4_MC11g10486	A2	2659	647	aAutosome	aAutosome	NON	NON	0.0105971	2659	2314.84	13.0125	0.150872
MvSl-1064-A2-R4_MC11g10487	A2	931	201	aAutosome	aAutosome	NON	NON	7.41262	931	587.456	4099	101.544
MvSl-1064-A2-R4_MC11g10488	A2	495	106	aAutosome	aAutosome	NON	NON	6.99021	495	189.163	2927	234.608
MvSl-1064-A2-R4_MC11g10489	A2	1924	414	aAutosome	aAutosome	NON	NON	6.29367	1924	1579.84	1777	17.3632
MvSl-1064-A2-R4_MC11g10490	A2	1411	328	aAutosome	aAutosome	NON	NON	8.32893	1411	1066.84	6969	105.587
MvSl-1064-A2-R4_MC11g10491	A2	1319	289	aAutosome	aAutosome	NON	NON	9.00598	1319	974.844	13313	186.137
MvSl-1064-A2-R4_MC11g10492	A2	769	201	aAutosome	aAutosome	Down	DE	2.48373	769	431.344	114.273	4.47798
MvSl-1064-A2-R4_MC11g10493	A2	1080	166	aAutosome	aAutosome	NON	NON	6.12983	1080	735.844	1369.87	33.626
MvSl-1064-A2-R4_MC11g10494	A2	557	135	aAutosome	aAutosome	NON	NON	8.21395	557	239.695	8080	440.077
MvSl-1064-A2-R4_MC11g10495	A2	8159	2401	aAutosome	aAutosome	NON	NON	8.8924	8159	7814.84	9700.31	21.4108
MvSl-1064-A2-R4_MC11g10498	A2	1468	371	aAutosome	aAutosome	NON	NON	5.07633	1468	1123.84	775	10.4788
MvSl-1064-A2-R4_MC11g10499	A2	2826	786	aAutosome	aAutosome	NON	NON	9.93837	2826	2481.84	24050.9	138.792
MvSl-1064-A2-R4_MC11g10500	A2	2979	809	aAutosome	aAutosome	NON	NON	5.4502	2979	2634.84	789.06	5.94836
