gida2	cdsa2	prota2	reversecdsa2	cdsa2expest	bPARt8	youngold	DE	haploid
MvSl-1064-A1-R4_MC04-1g05819	615	204	612	1.004901961	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05820	1584	527	1581	1.001897533	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05821	4551	1516	4548	1.000659631	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05822	180	59	177	1.016949153	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05823	2025	674	2022	1.00148368	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05824	453	150	450	1.006666667	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05825	3396	1131	3393	1.000884173	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05826	1434	477	1431	1.002096436	Auto	Auto	Down	A1
MvSl-1064-A1-R4_MC04-1g05827	2589	862	2586	1.001160093	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05830	792	263	789	1.003802281	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05831	2034	677	2031	1.001477105	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05838	2946	981	2943	1.001019368	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05839	480	159	477	1.006289308	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05840	423	140	420	1.007142857	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05841	1395	464	1392	1.002155172	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05842	150	49	147	1.020408163	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05843	309	102	306	1.009803922	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05844	270	89	267	1.011235955	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05845	162	53	159	1.018867925	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05846	1050	349	1047	1.00286533	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05847	1023	340	1020	1.002941176	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05848	3618	1205	3615	1.000829876	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05849	1272	423	1269	1.002364066	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05850	1779	592	1776	1.001689189	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05851	765	254	762	1.003937008	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05853	1389	462	1386	1.002164502	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05854	1461	486	1458	1.002057613	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05855	2580	859	2577	1.001164144	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05856	939	312	936	1.003205128	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05857	561	186	558	1.005376344	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05858	2580	859	2577	1.001164144	Auto	Auto	Down	A1
MvSl-1064-A1-R4_MC04-1g05859	669	222	666	1.004504505	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05860	936	311	933	1.003215434	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05861	993	330	990	1.003030303	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05862	585	194	582	1.005154639	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05865	1842	613	1839	1.001631321	Auto	Auto	Up	A1
MvSl-1064-A1-R4_MC04-1g05866	1227	408	1224	1.00245098	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05867	969	322	966	1.00310559	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05868	603	200	600	1.005	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05869	1785	594	1782	1.001683502	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05870	1449	482	1446	1.002074689	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05871	1176	391	1173	1.002557545	Auto	Auto	Up	A1
MvSl-1064-A1-R4_MC04-1g05872	2580	859	2577	1.001164144	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05874	1971	656	1968	1.00152439	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05875	1572	523	1569	1.001912046	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05876	1497	498	1494	1.002008032	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05877	288	95	285	1.010526316	Auto	Auto	Down	A1
MvSl-1064-A1-R4_MC04-1g05878	3285	1094	3282	1.000914077	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05879	1431	476	1428	1.00210084	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05880	1164	387	1161	1.002583979	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05881	1590	529	1587	1.001890359	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05882	522	173	519	1.005780347	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05883	1200	399	1197	1.002506266	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05884	501	166	498	1.006024096	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05885	504	167	501	1.005988024	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05886	2178	725	2175	1.00137931	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05887	3183	1060	3180	1.000943396	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05888	3249	1082	3246	1.000924214	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05889	2832	943	2829	1.001060445	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05890	252	83	249	1.012048193	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05906	177	58	174	1.017241379	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05907	156	51	153	1.019607843	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05908	870	289	867	1.003460208	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05909	204	67	201	1.014925373	Auto	Auto	Up	A1
MvSl-1064-A1-R4_MC04-1g05911	108	35	105	1.028571429	Auto	Auto	Up	A1
MvSl-1064-A1-R4_MC04-1g05912	1809	602	1806	1.00166113	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05914	1752	583	1749	1.001715266	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05915	960	319	957	1.003134796	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05916	363	120	360	1.008333333	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05917	846	281	843	1.003558719	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05918	297	98	294	1.010204082	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05919	1641	546	1638	1.001831502	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05920	390	129	387	1.007751938	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05921	936	311	933	1.003215434	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05922	2340	779	2337	1.001283697	Auto	Auto	Up	A1
MvSl-1064-A1-R4_MC04-1g05923	588	195	585	1.005128205	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05924	1947	648	1944	1.00154321	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05925	174	57	171	1.01754386	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05926	306	101	303	1.00990099	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05927	999	332	996	1.003012048	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05928	3072	1023	3069	1.000977517	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05929	636	211	633	1.004739336	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05930	1659	552	1656	1.001811594	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05931	1323	440	1320	1.002272727	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05932	1128	375	1125	1.002666667	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05933	882	293	879	1.003412969	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05934	2088	695	2085	1.001438849	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05935	462	153	459	1.006535948	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05936	414	137	411	1.00729927	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05937	3804	1267	3801	1.000789266	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05938	2169	722	2166	1.001385042	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05939	1023	340	1020	1.002941176	Auto	Auto	Up	A1
MvSl-1064-A1-R4_MC04-1g05940	1785	594	1782	1.001683502	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05941	300	99	297	1.01010101	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05942	1323	440	1320	1.002272727	Auto	Auto	Down	A1
MvSl-1064-A1-R4_MC04-1g05943	1986	661	1983	1.001512859	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05944	471	156	468	1.006410256	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05945	588	195	585	1.005128205	Auto	Auto	Up	A1
MvSl-1064-A1-R4_MC04-1g05948	1488	495	1485	1.002020202	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05949	1080	359	1077	1.002785515	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05950	672	223	669	1.004484305	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05951	5850	1949	5847	1.000513084	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05954	1821	606	1818	1.001650165	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05955	1530	509	1527	1.001964637	Auto	Auto	Down	A1
MvSl-1064-A1-R4_MC04-1g05956	1071	356	1068	1.002808989	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05957	246	81	243	1.012345679	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05958	873	290	870	1.003448276	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05959	441	146	438	1.006849315	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05960	699	232	696	1.004310345	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05961	639	212	636	1.004716981	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05964	1662	553	1659	1.001808318	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05965	963	320	960	1.003125	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05966	183	60	180	1.016666667	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05967	1221	406	1218	1.002463054	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05968	1044	347	1041	1.002881844	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05969	1533	510	1530	1.001960784	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05970	822	273	819	1.003663004	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05971	321	106	318	1.009433962	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05972	2190	729	2187	1.001371742	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05973	1173	390	1170	1.002564103	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05974	1866	621	1863	1.001610306	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05975	1554	517	1551	1.001934236	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05976	627	208	624	1.004807692	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05977	1581	526	1578	1.001901141	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05987	468	155	465	1.006451613	Auto	Auto	Up	A1
MvSl-1064-A1-R4_MC04-1g05988	192	63	189	1.015873016	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05989	168	55	165	1.018181818	Auto	Auto	Up	A1
MvSl-1064-A1-R4_MC04-1g05990	3288	1095	3285	1.000913242	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05991	732	243	729	1.004115226	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05992	642	213	639	1.004694836	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05993	3264	1087	3261	1.000919963	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05994	174	57	171	1.01754386	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05995	1758	585	1755	1.001709402	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05996	2445	814	2442	1.001228501	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05997	990	329	987	1.003039514	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05998	4071	1356	4068	1.000737463	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g05999	1110	369	1107	1.002710027	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g06000	261	86	258	1.011627907	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g06001	4572	1523	4569	1.000656599	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g06002	1812	603	1809	1.001658375	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g06003	1023	340	1020	1.002941176	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g06004	186	61	183	1.016393443	Auto	Auto	Down	A1
MvSl-1064-A1-R4_MC04-1g06005	807	268	804	1.003731343	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g06006	4620	1539	4617	1.000649773	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g06009	1809	602	1806	1.00166113	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g06010	1554	517	1551	1.001934236	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g06011	4569	1522	4566	1.00065703	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g06012	2904	967	2901	1.001034126	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g06013	495	164	492	1.006097561	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g06015	3564	1187	3561	1.00084246	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g06017	1164	387	1161	1.002583979	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g06018	648	215	645	1.004651163	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g06019	489	162	486	1.00617284	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g06020	798	265	795	1.003773585	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g06031	3762	1253	3759	1.000798085	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g06032	1353	450	1350	1.002222222	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g06033	4026	1341	4023	1.000745712	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g06034	5517	1838	5514	1.00054407	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g06035	657	218	654	1.004587156	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g06036	1692	563	1689	1.001776199	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g06037	966	321	963	1.003115265	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g06038	1968	655	1965	1.001526718	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g06039	2898	965	2895	1.001036269	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g06040	741	246	738	1.004065041	Auto	Auto	Down	A1
MvSl-1064-A1-R4_MC04-1g06041	1215	404	1212	1.002475248	Auto	Auto	Down	A1
MvSl-1064-A1-R4_MC04-1g06043	3138	1045	3135	1.000956938	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g06044	2322	773	2319	1.001293661	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g06045	1122	373	1119	1.002680965	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g06048	1638	545	1635	1.001834862	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g06050	2337	778	2334	1.001285347	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g06052	3843	1280	3840	1.00078125	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g06053	444	147	441	1.006802721	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g06054	1203	400	1200	1.0025	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g06055	3312	1103	3309	1.000906618	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g06056	3849	1282	3846	1.000780031	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g06057	837	278	834	1.003597122	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g06058	1758	585	1755	1.001709402	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g06059	441	146	438	1.006849315	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g06060	522	173	519	1.005780347	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g06061	393	130	390	1.007692308	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g06064	213	70	210	1.014285714	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g06065	1500	499	1497	1.002004008	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g06066	738	245	735	1.004081633	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g06067	2073	690	2070	1.001449275	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-1g06069	933	310	930	1.003225806	Auto	Auto	Down	A1
MvSl-1064-A1-R4_MC04-1g06070	801	266	798	1.003759398	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-2g06091	408	135	405	1.007407407	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-2g06092	2166	721	2163	1.001386963	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-2g06093	4803	1600	4800	1.000625	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-2g06094	1305	434	1302	1.002304147	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-2g06095	855	284	852	1.003521127	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-2g06096	828	275	825	1.003636364	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-2g06097	216	71	213	1.014084507	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-2g06098	1407	468	1404	1.002136752	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-2g06099	972	323	969	1.003095975	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-2g06100	747	248	744	1.004032258	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-2g06101	396	131	393	1.007633588	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-2g06102	2082	693	2079	1.001443001	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-2g06103	1152	383	1149	1.002610966	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-2g06105	1113	370	1110	1.002702703	Auto	Auto	Up	A1
MvSl-1064-A1-R4_MC04-2g06106	1065	354	1062	1.002824859	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-2g06108	2913	970	2910	1.001030928	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-2g06109	1269	422	1266	1.002369668	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC04-2g06110	465	154	462	1.006493506	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC05-1g06117	1710	569	1707	1.001757469	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC05-1g06118	3705	1234	3702	1.000810373	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC05-1g06119	1125	374	1122	1.002673797	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC05-1g06120	4521	1506	4518	1.000664011	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC05-1g06121	450	149	447	1.006711409	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC05-1g06122	603	200	600	1.005	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC05-1g06124	1374	457	1371	1.002188184	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC05-1g06125	972	323	969	1.003095975	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC05-1g06126	2043	680	2040	1.001470588	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC05-1g06127	1326	441	1323	1.002267574	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC05-1g06128	228	75	225	1.013333333	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC05-1g06129	2505	834	2502	1.001199041	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC05-1g06131	2070	689	2067	1.001451379	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC05-1g06132	285	94	282	1.010638298	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC05-1g06133	1461	486	1458	1.002057613	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC05-1g06134	1710	569	1707	1.001757469	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC05-1g06135	573	190	570	1.005263158	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC05-1g06136	2631	876	2628	1.001141553	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC05-1g06137	1413	470	1410	1.00212766	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC05-1g06139	5193	1730	5190	1.000578035	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC05-1g06141	1536	511	1533	1.001956947	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC05-1g06142	2862	953	2859	1.001049318	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC05-1g06147	4560	1519	4557	1.000658328	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC05-1g06148	2118	705	2115	1.00141844	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC05-1g06149	2058	685	2055	1.001459854	Auto	Auto	Up	A1
MvSl-1064-A1-R4_MC05-1g06150	1824	607	1821	1.001647446	Auto	Auto	Up	A1
MvSl-1064-A1-R4_MC05-1g06151	1452	483	1449	1.002070393	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC05-1g06152	1122	373	1119	1.002680965	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC05-1g06153	990	329	987	1.003039514	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC05-1g06154	1896	631	1893	1.001584786	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC05-1g06155	1605	534	1602	1.001872659	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC05-1g06156	243	80	240	1.0125	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC05-1g06157	555	184	552	1.005434783	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC05-1g06158	3243	1080	3240	1.000925926	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC05-1g06159	237	78	234	1.012820513	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC05-1g06160	1332	443	1329	1.002257336	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC05-1g06161	3885	1294	3882	1.000772798	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC05-1g06162	2484	827	2481	1.00120919	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC05-1g06163	1215	404	1212	1.002475248	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC05-1g06167	222	73	219	1.01369863	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC05-1g06168	2991	996	2988	1.001004016	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC05-1g06169	303	100	300	1.01	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC05-1g06170	4599	1532	4596	1.000652742	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC05-1g06171	1239	412	1236	1.002427184	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC05-1g06172	1488	495	1485	1.002020202	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC05-1g06174	213	70	210	1.014285714	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC05-1g06176	3057	1018	3054	1.000982318	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC05-1g06177	942	313	939	1.003194888	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC05-1g06178	3609	1202	3606	1.000831947	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC05-1g06179	2556	851	2553	1.001175088	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC05-1g06180	2334	777	2331	1.001287001	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC05-1g06181	321	106	318	1.009433962	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC05-1g06183	1188	395	1185	1.002531646	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC05-1g06184	666	221	663	1.004524887	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC05-1g06185	1740	579	1737	1.001727116	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC05-1g06186	1065	354	1062	1.002824859	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC05-1g06187	594	197	591	1.005076142	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC05-1g06188	693	230	690	1.004347826	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC05-1g06189	3471	1156	3468	1.000865052	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC05-1g06190	357	118	354	1.008474576	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC05-1g06191	1197	398	1194	1.002512563	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC05-1g06192	1995	664	1992	1.001506024	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC05-1g06193	1638	545	1635	1.001834862	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC05-1g06194	729	242	726	1.004132231	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC05-1g06195	2763	920	2760	1.001086957	Auto	Auto	Up	A1
MvSl-1064-A1-R4_MC05-1g06196	1410	469	1407	1.002132196	Auto	Auto	Up	A1
MvSl-1064-A1-R4_MC05-1g06197	1038	345	1035	1.002898551	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC05-1g06198	1296	431	1293	1.002320186	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC05-1g06199	177	58	174	1.017241379	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC05-1g06202	1428	475	1425	1.002105263	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC05-1g06203	4698	1565	4695	1.000638978	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC05-1g06204	1488	495	1485	1.002020202	Auto	Auto	NON	A1
MvSl-1064-A1-R4_MC05-1g06205	2469	822	2466	1.001216545	Auto	Auto	NON	A1
