gid	gname	chr	start	end	logCPM	logFC.MvSl.Mint	PV.MvSl.Mint	FDR.MvSl.Mint	MintM1	MintM2	MintM3	MvSlM1	MvSlM2
MinSal-1389-A1-17072018_C002g01536	MinSal-1389-A1-17072018_C012	Chr12	639905	640977	4.295450791	1.806408233	2.99E-13	5.98E-13	3.127803353	3.28171033	3.303305847	4.86212619	5.173339812
MinSal-1389-A1-17072018_C002g01537	MinSal-1389-A1-17072018_C012	Chr12	641266	643923	7.586317992	2.455512802	3.15E-19	7.72E-19	5.91933006	6.589907726	5.569931951	8.544385433	8.552466801
MinSal-1389-A1-17072018_C002g01538	MinSal-1389-A1-17072018_C012	Chr12	644050	647762	6.186495582	14.1000512	1.58E-143	6.52E-142	-2.638590112	-2.638590112	-2.638590112	7.367945595	7.551641913
MinSal-1389-A1-17072018_C002g01539	MinSal-1389-A1-17072018_C012	Chr12	649985	651329	8.910858345	-2.833213782	2.45E-30	7.77E-30	9.600372103	9.367709408	9.587829296	6.865543104	6.492162453
MinSal-1389-A1-17072018_C002g01540	MinSal-1389-A1-17072018_C012	Chr12	654781	657115	5.322881729	1.891019518	2.05E-18	4.90E-18	4.35248938	4.092734253	4.236842908	6.255722733	5.9524903
MinSal-1389-A1-17072018_C002g01541	MinSal-1389-A1-17072018_C012	Chr12	658982	660324	7.825423694	-0.57758171	0.018988638	0.023282986	8.008013991	7.610147304	8.380476384	7.447450885	7.462000633
MinSal-1389-A1-17072018_C002g01544	MinSal-1389-A1-17072018_C012	Chr12	668562	671283	6.400854482	1.226265382	3.68E-09	6.36E-09	5.751204936	5.914062018	5.620644101	7.03592117	6.95171213
MinSal-1389-A1-17072018_C002g01548	MinSal-1389-A1-17072018_C012	Chr12	673754	674451	4.860297408	10.03702177	8.52E-98	7.44E-97	-1.696546282	-2.638590112	-2.638590112	5.999505064	6.147397464
MinSal-1389-A1-17072018_C002g01549	MinSal-1389-A1-17072018_C012	Chr12	674776	675091	1.932001165	9.418452689	2.76E-24	7.73E-24	-2.638590112	-2.638590112	-2.638590112	2.984578702	2.612770843
MinSal-1389-A1-17072018_C002g01550	MinSal-1389-A1-17072018_C012	Chr12	675606	679604	5.753580663	13.65195294	7.66E-120	1.10E-118	-2.638590112	-2.638590112	-2.638590112	6.819038541	7.187672306
MinSal-1389-A1-17072018_C002g01552	MinSal-1389-A1-17072018_C012	Chr12	680020	681043	4.914745236	12.76990005	5.23E-89	3.94E-88	-2.638590112	-2.638590112	-2.638590112	6.34067878	5.893388276
MinSal-1389-A1-17072018_C002g01553	MinSal-1389-A1-17072018_C012	Chr12	681957	684579	4.957113619	-2.180543793	7.33E-21	1.88E-20	5.510258423	5.638576484	5.454861103	3.521071216	3.210858654
MinSal-1389-A1-17072018_C002g01555	MinSal-1389-A1-17072018_C012	Chr12	685462	686373	6.62840271	1.439398982	3.37E-07	5.34E-07	5.694634957	5.408718853	6.344274803	7.040323954	7.521025958
MinSal-1389-A1-17072018_C002g01556	MinSal-1389-A1-17072018_C012	Chr12	686977	689019	5.871983441	-4.535547158	3.34E-46	1.31E-45	6.177014361	6.733601216	6.820853886	1.862620372	2.332877945
MinSal-1389-A1-17072018_C002g01558	MinSal-1389-A1-17072018_C012	Chr12	694924	696034	6.249988053	-1.344887587	9.53E-10	1.69E-09	6.661104331	6.574123713	6.754279768	5.459851513	5.169584865
MinSal-1389-A1-17072018_C002g01559	MinSal-1389-A1-17072018_C012	Chr12	696347	699733	6.025475655	1.558703198	1.14E-13	2.32E-13	5.23224167	5.302565247	4.953895334	6.783295095	6.678741924
MinSal-1389-A1-17072018_C002g01560	MinSal-1389-A1-17072018_C012	Chr12	700136	701139	5.764098239	1.677146726	1.78E-15	3.88E-15	4.894736654	4.96404938	4.582130774	6.49975632	6.507860944
MinSal-1389-A1-17072018_C002g01561	MinSal-1389-A1-17072018_C012	Chr12	701960	704676	6.036375077	-1.705365517	9.27E-15	1.96E-14	6.455167776	6.414878151	6.69127887	4.886240965	4.756691419
MinSal-1389-A1-17072018_C002g01562	MinSal-1389-A1-17072018_C012	Chr12	752025	757547	5.597903639	13.48970607	2.33E-131	5.23E-130	-2.638590112	-2.638590112	-2.638590112	6.8326404	6.873084666
MinSal-1389-A1-17072018_C002g01583	MinSal-1389-A1-17072018_C012	Chr12	773257	773709	6.791115325	2.505349162	2.42E-31	7.79E-31	5.403374011	5.288124971	5.030909302	7.791849212	7.71801935
MinSal-1389-A1-17072018_C002g01584	MinSal-1389-A1-17072018_C012	Chr12	776659	777854	6.926402879	0.882256169	3.90E-05	5.62E-05	6.622635056	6.272987245	6.585838938	7.27428088	7.481819105
MinSal-1389-A1-17072018_C002g01585	MinSal-1389-A1-17072018_C012	Chr12	777984	779992	9.714374448	-0.934728078	0.000173688	0.000242983	10.05907225	9.961587956	10.03941986	8.798997165	9.32542456
MinSal-1389-A1-17072018_C002g01587	MinSal-1389-A1-17072018_C012	Chr12	783914	786720	8.688818584	-6.163516437	5.30E-91	4.19E-90	9.239575196	9.329731834	9.651926754	3.109023812	3.427577536
MinSal-1389-A1-17072018_C002g01588	MinSal-1389-A1-17072018_C012	Chr12	788244	790554	6.281410227	-1.63295708	1.09E-13	2.22E-13	6.686192204	6.761744511	6.808407702	5.249485625	4.985354439
MinSal-1389-A1-17072018_C002g01589	MinSal-1389-A1-17072018_C012	Chr12	790941	793742	4.908257768	1.977852432	1.65E-16	3.72E-16	3.767973372	3.610519465	3.856443279	5.909313957	5.470522451
MinSal-1389-A1-17072018_C002g01590	MinSal-1389-A1-17072018_C012	Chr12	794469	796671	6.775413778	2.516952464	1.27E-30	4.03E-30	5.298817522	5.080352935	5.303444785	7.871155135	7.597080141
MinSal-1389-A1-17072018_C002g01591	MinSal-1389-A1-17072018_C012	Chr12	798643	800784	4.606668507	-0.95211992	0.000483512	0.000660054	5.138407377	4.748931677	4.919587792	3.654698419	4.277183209
MinSal-1389-A1-17072018_C002g01592	MinSal-1389-A1-17072018_C012	Chr12	802033	804197	1.983118312	9.480599256	9.91E-24	2.74E-23	-2.638590112	-2.638590112	-2.638590112	2.584634273	3.112587712
MinSal-1389-A1-17072018_C002g01594	MinSal-1389-A1-17072018_C012	Chr12	810204	813871	6.689600644	1.573016548	8.54E-12	1.63E-11	5.770882712	6.082514448	5.606335894	7.573300868	7.222068322
MinSal-1389-A1-17072018_C002g01597	MinSal-1389-A1-17072018_C012	Chr12	825020	827203	5.299617714	1.670663892	9.64E-15	2.04E-14	4.102115294	4.553497743	4.39503465	6.054711811	5.99660548
MinSal-1389-A1-17072018_C002g01599	MinSal-1389-A1-17072018_C012	Chr12	827391	828860	6.195206504	1.610729532	5.07E-13	1.01E-12	5.06379608	5.233905214	5.606335894	6.999201857	6.832697029
MinSal-1389-A1-17072018_C002g01600	MinSal-1389-A1-17072018_C012	Chr12	834585	835371	6.08951927	4.333555556	2.95E-71	1.69E-70	3.222307696	2.746658882	2.848233247	7.268037426	7.261848686
MinSal-1389-A1-17072018_C002g01601	MinSal-1389-A1-17072018_C012	Chr12	841818	843574	6.010799678	2.727562625	8.20E-30	2.58E-29	4.089633588	4.631828282	4.016496949	7.062138557	6.942940001
MinSal-1389-A1-17072018_C002g01602	MinSal-1389-A1-17072018_C012	Chr12	845185	845641	4.792932044	12.64011989	3.38E-96	2.88E-95	-2.638590112	-2.638590112	-2.638590112	6.099469222	5.903596676
MinSal-1389-A1-17072018_C002g01603	MinSal-1389-A1-17072018_C012	Chr12	846284	849562	4.313369513	9.447906548	6.53E-73	3.87E-72	-1.696546282	-2.638590112	-2.638590112	5.613518471	5.349620891
MinSal-1389-A1-17072018_C002g01604	MinSal-1389-A1-17072018_C012	Chr12	852305	853744	5.413297866	0.541991461	0.009218738	0.011603704	5.06379608	5.354309686	5.030909302	5.793533906	5.604494701
MinSal-1389-A1-17072018_C002g01607	MinSal-1389-A1-17072018_C012	Chr12	857503	858741	6.633043195	-2.971655164	2.00E-26	5.88E-26	7.451410129	6.854502698	7.432763527	4.450476896	4.149564673
MinSal-1389-A1-17072018_C002g01609	MinSal-1389-A1-17072018_C012	Chr12	858791	859213	8.832835533	-1.017170524	6.19E-06	9.29E-06	9.274457582	8.906763296	9.272107723	8.214799746	8.06962727
MinSal-1389-A1-17072018_C002g01610	MinSal-1389-A1-17072018_C012	Chr12	859274	860413	0.168956997	7.288620159	1.83E-09	3.21E-09	-2.638590112	-2.638590112	-2.638590112	0.494070013	1.026127186
MinSal-1389-A1-17072018_C002g01613	MinSal-1389-A1-17072018_C012	Chr12	860491	863544	5.753446547	13.65179059	4.44E-126	7.90E-125	-2.638590112	-2.638590112	-2.638590112	6.882534862	7.136174478
MinSal-1389-A1-17072018_C002g01614	MinSal-1389-A1-17072018_C012	Chr12	864589	866057	4.656854319	12.49442272	2.78E-91	2.22E-90	-2.638590112	-2.638590112	-2.638590112	5.949403021	5.76365244
MinSal-1389-A1-17072018_C002g01615	MinSal-1389-A1-17072018_C012	Chr12	868175	870564	3.406726283	11.12100214	3.03E-46	1.19E-45	-2.638590112	-2.638590112	-2.638590112	4.673455913	4.284145633
MinSal-1389-A1-17072018_C002g01616	MinSal-1389-A1-17072018_C012	Chr12	871592	872958	5.011529258	10.19197575	4.02E-106	4.15E-105	-2.638590112	-2.638590112	-1.309844998	6.242196866	6.228139174
MinSal-1389-A1-17072018_C002g01625	MinSal-1389-A1-17072018_C012	Chr12	875508	879290	5.690925172	13.58670023	3.28E-133	8.21E-132	-2.638590112	-2.638590112	-2.638590112	6.894473262	7.003253477
MinSal-1389-A1-17072018_C002g01626	MinSal-1389-A1-17072018_C012	Chr12	880066	881800	6.339305301	1.283222536	2.16E-09	3.78E-09	5.778679281	5.482446722	5.743407027	6.826422129	7.068726392
MinSal-1389-A1-17072018_C002g01627	MinSal-1389-A1-17072018_C012	Chr12	882211	883686	5.142433247	10.33657301	1.69E-111	1.94E-110	-1.696546282	-2.638590112	-2.638590112	6.417152199	6.330054231
MinSal-1389-A1-17072018_C002g01628	MinSal-1389-A1-17072018_C012	Chr12	884339	887402	4.848089965	0.527190236	0.020873132	0.02551974	4.592556089	4.327378442	4.860530841	5.073548889	5.169584865
MinSal-1389-A1-17072018_C002g01629	MinSal-1389-A1-17072018_C012	Chr12	889764	898615	8.703432341	4.132228397	3.41E-64	1.77E-63	5.547242496	5.646145221	6.080085857	9.774276137	10.01422347
MinSal-1389-A1-17072018_C002g01630	MinSal-1389-A1-17072018_C012	Chr12	898912	900633	7.779928357	15.72428828	4.74E-170	5.85E-168	-2.638590112	-2.638590112	-2.638590112	8.820914981	9.310050567
MinSal-1389-A1-17072018_C002g01631	MinSal-1389-A1-17072018_C012	Chr12	902410	906259	5.559057126	13.4491989	1.19E-118	1.66E-117	-2.638590112	-2.638590112	-2.638590112	6.627499623	6.976638897
MinSal-1389-A1-17072018_C002g01632	MinSal-1389-A1-17072018_C012	Chr12	909919	912191	3.746023271	11.5007459	1.88E-57	8.96E-57	-2.638590112	-2.638590112	-2.638590112	4.759049624	4.972481271
MinSal-1389-A1-17072018_C002g01633	MinSal-1389-A1-17072018_C012	Chr12	912430	914660	7.051516891	-1.072288523	6.88E-07	1.08E-06	7.366010123	7.554926302	7.251559041	6.353316044	6.299455532
MinSal-1389-A1-17072018_C002g01636	MinSal-1389-A1-17072018_C012	Chr12	920229	922546	4.834960602	8.191355633	4.20E-91	3.34E-90	-1.131431696	-1.242546265	-2.638590112	5.942101407	6.139740967
MinSal-1389-A1-17072018_C002g01637	MinSal-1389-A1-17072018_C012	Chr12	924997	927520	5.495530861	13.38283221	4.58E-104	4.56E-103	-2.638590112	-2.638590112	-2.638590112	6.449145557	6.992666489
MinSal-1389-A1-17072018_C002g01638	MinSal-1389-A1-17072018_C012	Chr12	928342	933544	7.438864896	11.82677368	5.98E-175	8.43E-173	-2.638590112	-1.242546265	-2.638590112	8.806052906	8.671745362
MinSal-1389-A1-17072018_C002g01640	MinSal-1389-A1-17072018_C012	Chr12	938186	939457	6.125993187	-1.947031828	3.04E-14	6.30E-14	6.878037695	6.479853384	6.56379364	4.958326762	4.410421807
MinSal-1389-A1-17072018_C002g01641	MinSal-1389-A1-17072018_C012	Chr12	940546	943090	7.51417843	-1.170876947	4.00E-08	6.66E-08	7.947913655	7.965124267	7.717040974	6.730386657	6.693852778
MinSal-1389-A1-17072018_C002g01642	MinSal-1389-A1-17072018_C012	Chr12	953933	954582	6.172558293	-0.506195037	0.019429907	0.023799427	6.493572436	6.225781389	6.348579284	5.666379642	6.021816603
MinSal-1389-A1-17072018_C002g01643	MinSal-1389-A1-17072018_C012	Chr12	955061	958175	5.854452724	9.657694852	4.36E-129	8.82E-128	-1.131431696	-1.777909711	-2.638590112	7.183871461	7.047912492
MinSal-1389-A1-17072018_C002g01644	MinSal-1389-A1-17072018_C012	Chr12	958333	959662	5.216210729	9.525873638	5.03E-113	5.97E-112	-1.696546282	-2.638590112	-1.309844998	6.437323776	6.46331403
MinSal-1389-A1-17072018_C002g01645	MinSal-1389-A1-17072018_C012	Chr12	960252	961904	3.936948788	9.035559544	6.69E-63	3.42E-62	-1.696546282	-2.638590112	-2.638590112	5.114954224	5.037789509
MinSal-1389-A1-17072018_C002g01646	MinSal-1389-A1-17072018_C012	Chr12	962161	963380	3.800096819	11.56012797	1.24E-50	5.29E-50	-2.638590112	-2.638590112	-2.638590112	5.176694609	4.628524248
MinSal-1389-A1-17072018_C002g01649	MinSal-1389-A1-17072018_C012	Chr12	976281	980289	5.950370882	0.813964759	0.000454728	0.000622624	5.627145013	5.273538695	5.743407027	6.558234936	6.150258206
MinSal-1389-A1-17072018_C002g01650	MinSal-1389-A1-17072018_C012	Chr12	981120	985183	4.581803396	-0.516156396	0.024761845	0.030075567	4.957904195	4.81085185	4.522421302	4.242035573	4.297970481
MinSal-1389-A1-17072018_C002g01652	MinSal-1389-A1-17072018_C012	Chr12	1000039	1002178	7.799115807	1.104555112	5.11E-05	7.33E-05	7.156088788	6.692158472	7.722026324	8.211549994	8.480792187
MinSal-1389-A1-17072018_C002g01653	MinSal-1389-A1-17072018_C012	Chr12	1005201	1006007	6.209705303	0.543937031	0.007455448	0.009460597	5.964462928	5.885569706	6.032721715	6.398219948	6.601415259
MinSal-1389-A1-17072018_C002g01654	MinSal-1389-A1-17072018_C012	Chr12	1006151	1008502	5.902310491	-2.007498689	4.12E-17	9.47E-17	6.488827392	6.153272229	6.646531102	4.359444718	4.517695131
MinSal-1389-A1-17072018_C002g01656	MinSal-1389-A1-17072018_C012	Chr12	1020558	1021239	7.22799629	1.202650551	3.58E-05	5.17E-05	6.325448089	6.139931773	7.17606503	7.644757152	7.972489791
MinSal-1389-A1-17072018_C002g01657	MinSal-1389-A1-17072018_C012	Chr12	1021635	1022813	1.913729388	9.397463866	2.62E-25	7.52E-25	-2.638590112	-2.638590112	-2.638590112	2.83942191	2.739753698
MinSal-1389-A1-17072018_C002g01658	MinSal-1389-A1-17072018_C012	Chr12	1026514	1028556	7.159506003	-0.768836818	0.000339493	0.000468413	7.314648499	7.48067311	7.472748686	6.762719278	6.541662612
MinSal-1389-A1-17072018_C002g01659	MinSal-1389-A1-17072018_C012	Chr12	1029163	1032095	6.401744325	0.492756161	0.019118463	0.023427629	6.165166722	6.318697311	6.032721715	6.764494463	6.571848263
MinSal-1389-A1-17072018_C002g01660	MinSal-1389-A1-17072018_C012	Chr12	1032618	1034883	5.787476397	3.431719604	3.05E-54	1.37E-53	3.394554603	3.464052169	3.532467052	6.897172812	6.849809481
MinSal-1389-A1-17072018_C002g01662	MinSal-1389-A1-17072018_C012	Chr12	1039433	1040478	3.590835478	11.32763665	8.51E-54	3.80E-53	-2.638590112	-2.638590112	-2.638590112	4.777920882	4.612018017
MinSal-1389-A1-17072018_C002g01664	MinSal-1389-A1-17072018_C012	Chr12	1043213	1045463	1.066804646	5.697709499	1.60E-14	3.35E-14	-1.696546282	-2.638590112	-2.638590112	1.808582806	1.783885547
MinSal-1389-A1-17072018_C002g01665	MinSal-1389-A1-17072018_C012	Chr12	1047338	1047960	3.052621154	1.242442891	1.91E-05	2.81E-05	2.291198001	2.397908219	2.326585525	3.592099555	3.524837532
MinSal-1389-A1-17072018_C002g01666	MinSal-1389-A1-17072018_C012	Chr12	1051514	1052471	5.861460825	13.76391353	1.65E-132	3.93E-131	-2.638590112	-2.638590112	-2.638590112	7.223129665	7.023677287
MinSal-1389-A1-17072018_C002g01669	MinSal-1389-A1-17072018_C012	Chr12	1054443	1058356	6.238845922	1.485940249	1.04E-12	2.05E-12	5.605390105	5.340380618	5.35570267	6.873789915	6.971256552
MinSal-1389-A1-17072018_C002g01670	MinSal-1389-A1-17072018_C012	Chr12	1058515	1062088	6.849106066	14.77935631	1.07E-141	4.10E-140	-2.638590112	-2.638590112	-2.638590112	7.887538393	8.357487963
MinSal-1389-A1-17072018_C002g01671	MinSal-1389-A1-17072018_C012	Chr12	1062538	1064800	4.753142836	12.5978482	3.34E-80	2.20E-79	-2.638590112	-2.638590112	-2.638590112	5.676471958	6.201724192
MinSal-1389-A1-17072018_C001g00953	MinSal-1389-A1-17072018_C014	Chr14	853	1766	7.505116719	-0.891178204	3.75E-05	5.41E-05	7.595209306	7.831264103	7.961461056	6.888516411	6.936325723
MinSal-1389-A1-17072018_C001g00954	MinSal-1389-A1-17072018_C014	Chr14	2204	4724	2.273722341	9.821001544	4.14E-29	1.28E-28	-2.638590112	-2.638590112	-2.638590112	3.071275201	3.330027633
MinSal-1389-A1-17072018_C001g00955	MinSal-1389-A1-17072018_C014	Chr14	6703	9607	4.437545365	7.443370202	4.03E-69	2.25E-68	-0.726421499	-1.777909711	-1.309844998	5.776040873	5.43029129
MinSal-1389-A1-17072018_C001g00956	MinSal-1389-A1-17072018_C014	Chr14	10174	11999	6.275461198	1.321324393	7.92E-11	1.46E-10	5.609767409	5.584453464	5.555109214	6.991643459	6.807547979
MinSal-1389-A1-17072018_C001g00958	MinSal-1389-A1-17072018_C014	Chr14	12648	17364	7.007275284	-0.486491227	0.024968372	0.030313987	7.203197274	6.98408078	7.351453018	6.782711269	6.611829749
MinSal-1389-A1-17072018_C001g00959	MinSal-1389-A1-17072018_C014	Chr14	22995	24724	12.80325507	-5.659138244	1.17E-31	3.78E-31	13.34098195	13.02440454	14.01667324	7.911769633	7.813448189
MinSal-1389-A1-17072018_C001g00960	MinSal-1389-A1-17072018_C014	Chr14	26433	28907	12.04066042	-2.423043441	8.62E-11	1.58E-10	12.65103914	12.27500179	12.84430172	10.51345431	9.761988817
MinSal-1389-A1-17072018_C001g00961	MinSal-1389-A1-17072018_C014	Chr14	29746	32749	11.52154236	-3.105852556	7.60E-22	2.01E-21	12.19212697	12.2425649	12.00940625	9.173352151	8.906283017
MinSal-1389-A1-17072018_C001g00963	MinSal-1389-A1-17072018_C014	Chr14	34323	36340	5.914798329	8.762202757	1.25E-120	1.81E-119	-1.696546282	-0.546525438	-1.309844998	7.305912059	7.037134279
MinSal-1389-A1-17072018_C001g00964	MinSal-1389-A1-17072018_C014	Chr14	36979	38002	7.561016948	-0.426535366	0.039231802	0.046759384	7.747975387	7.668916161	7.738520829	7.392260584	7.185349817
MinSal-1389-A1-17072018_C001g00968	MinSal-1389-A1-17072018_C014	Chr14	45416	48682	5.400540695	13.2831865	4.67E-126	8.29E-125	-2.638590112	-2.638590112	-2.638590112	6.64751851	6.646011565
MinSal-1389-A1-17072018_C001g00969	MinSal-1389-A1-17072018_C014	Chr14	48943	52040	5.017074404	2.761454884	3.81E-19	9.33E-19	3.584443283	3.481080209	2.179705074	5.964925998	6.006111354
MinSal-1389-A1-17072018_C001g00970	MinSal-1389-A1-17072018_C014	Chr14	52647	56020	5.891324982	13.79501099	1.28E-112	1.50E-111	-2.638590112	-2.638590112	-2.638590112	6.860018923	7.404855548
MinSal-1389-A1-17072018_C001g00971	MinSal-1389-A1-17072018_C014	Chr14	56947	59643	10.02640173	-2.034524837	3.73E-15	8.03E-15	10.53339073	10.48535118	10.61986421	8.660318224	8.349212551
MinSal-1389-A1-17072018_C001g00972	MinSal-1389-A1-17072018_C014	Chr14	60962	66030	9.880848422	-3.228808756	5.61E-26	1.63E-25	10.55085372	10.51458923	10.49582307	7.625025374	6.860912027
MinSal-1389-A1-17072018_C001g00975	MinSal-1389-A1-17072018_C014	Chr14	77205	79310	5.065125821	-0.7851057	0.000203725	0.000284064	5.413424682	5.345038599	5.276588423	4.675973252	4.448106653
MinSal-1389-A1-17072018_C001g00977	MinSal-1389-A1-17072018_C014	Chr14	81611	83690	4.759851801	-3.062319422	9.03E-28	2.73E-27	5.082813759	5.698042902	5.486455131	2.438102952	2.398511617
MinSal-1389-A1-17072018_C001g00978	MinSal-1389-A1-17072018_C014	Chr14	84219	85651	3.647890675	7.286964682	1.45E-49	6.08E-49	-1.131431696	-1.777909711	-2.638590112	4.655710468	4.84173419
MinSal-1389-A1-17072018_C001g00979	MinSal-1389-A1-17072018_C014	Chr14	86330	87014	6.241972445	-1.04681427	1.56E-05	2.30E-05	6.535589838	6.351475238	6.839324124	5.729540732	5.326200655
MinSal-1389-A1-17072018_C001g00980	MinSal-1389-A1-17072018_C014	Chr14	87079	87648	4.536712459	12.365229	1.84E-86	1.31E-85	-2.638590112	-2.638590112	-2.638590112	5.807377203	5.649671416
MinSal-1389-A1-17072018_C001g00981	MinSal-1389-A1-17072018_C014	Chr14	87718	88785	4.546789118	7.872531366	9.30E-79	5.99E-78	-1.131431696	-1.777909711	-1.309844998	5.836922952	5.622460833
MinSal-1389-A1-17072018_C001g00982	MinSal-1389-A1-17072018_C014	Chr14	89964	92205	9.792473678	-2.393831984	2.73E-20	6.88E-20	10.41754247	10.34939255	10.30745678	8.145876944	7.75982645
MinSal-1389-A1-17072018_C001g00985	MinSal-1389-A1-17072018_C014	Chr14	92887	93901	6.286483801	1.059355541	2.64E-06	4.04E-06	6.004906893	5.50759415	5.710340731	6.681740187	6.933007177
MinSal-1389-A1-17072018_C001g00986	MinSal-1389-A1-17072018_C014	Chr14	94290	95295	10.37263183	-1.798096614	7.93E-11	1.46E-10	11.05806302	10.88236937	10.59426418	9.14421854	8.969871098
MinSal-1389-A1-17072018_C001g00988	MinSal-1389-A1-17072018_C014	Chr14	95939	97050	4.920504039	6.974218165	3.56E-87	2.57E-86	0.067937915	-1.777909711	-0.169870522	6.128247893	6.121392259
MinSal-1389-A1-17072018_C001g00989	MinSal-1389-A1-17072018_C014	Chr14	97529	99441	4.664207486	12.50242	8.06E-92	6.47E-91	-2.638590112	-2.638590112	-2.638590112	5.797007203	5.934901925
MinSal-1389-A1-17072018_C001g00992	MinSal-1389-A1-17072018_C014	Chr14	104595	105770	3.986498357	-0.978737782	0.000295717	0.000408776	4.277435648	4.39182574	4.36134947	3.608005749	3.096856848
MinSal-1389-A1-17072018_C001g00994	MinSal-1389-A1-17072018_C014	Chr14	110289	111619	7.764409214	-0.700691557	0.00065587	0.000888588	8.003030829	8.080646542	7.935942562	7.235128611	7.377447168
MinSal-1389-A1-17072018_C001g00995	MinSal-1389-A1-17072018_C014	Chr14	112013	113352	9.636382953	-3.457066068	2.72E-30	8.60E-30	10.35422113	10.0684324	10.42574494	7.128889605	6.466378014
MinSal-1389-A1-17072018_C001g01000	MinSal-1389-A1-17072018_C014	Chr14	113914	116922	5.577488975	1.742008949	6.56E-18	1.55E-17	4.67005312	4.504373188	4.611083665	6.410365174	6.246969787
