Haploid	Gene	Genomicloc	intronnr	intronmean	introntotal	ploidy
A1	MvSl-1064-A1-R4_MC01-1g02926	aAutosome	2	131	262	hemi
A1	MvSl-1064-A1-R4_MC01-1g02934	aAutosome	1	0	0	hemi
A1	MvSl-1064-A1-R4_MC01-1g02938	aAutosome	1	0	0	hemi
A1	MvSl-1064-A1-R4_MC01-1g02941	aAutosome	1	0	0	hemi
A1	MvSl-1064-A1-R4_MC01-1g02942	aAutosome	3	102.667	308	hemi
A1	MvSl-1064-A1-R4_MC01-1g02943	aAutosome	1	300	300	hemi
A1	MvSl-1064-A1-R4_MC01-1g02944	aAutosome	1	40	40	hemi
A1	MvSl-1064-A1-R4_MC01-1g02945	aAutosome	5	112.4	562	hemi
A1	MvSl-1064-A1-R4_MC01-2g02946	aAutosome	3	90.3333	271	hemi
A1	MvSl-1064-A1-R4_MC01-2g02972	aAutosome	1	0	0	hemi
A1	MvSl-1064-A1-R4_MC01-2g02997	aAutosome	1	93	93	hemi
A1	MvSl-1064-A1-R4_MC01-2g03001	aAutosome	1	0	0	hemi
A1	MvSl-1064-A1-R4_MC01-2g03067	aAutosome	1	0	0	hemi
A1	MvSl-1064-A1-R4_MC01-2g03093	aAutosome	1	0	0	hemi
A1	MvSl-1064-A1-R4_MC01-2g03101	aAutosome	2	58.5	117	hemi
A1	MvSl-1064-A1-R4_MC01-2g03102	aAutosome	3	60.3333	181	hemi
A1	MvSl-1064-A1-R4_MC01-2g03176	aAutosome	1	50	50	hemi
A1	MvSl-1064-A1-R4_MC02g03415	aAutosome	1	111	111	hemi
A1	MvSl-1064-A1-R4_MC02g03421	aAutosome	5	142.8	714	hemi
A1	MvSl-1064-A1-R4_MC02g03422	aAutosome	1	204	204	hemi
A1	MvSl-1064-A1-R4_MC02g03428	aAutosome	2	147	294	hemi
A1	MvSl-1064-A1-R4_MC02g03429	aAutosome	1	66	66	hemi
A1	MvSl-1064-A1-R4_MC02g03436	aAutosome	1	45	45	hemi
A1	MvSl-1064-A1-R4_MC02g03440	aAutosome	1	45	45	hemi
A1	MvSl-1064-A1-R4_MC02g03478	aAutosome	2	50	100	hemi
A1	MvSl-1064-A1-R4_MC02g03862	aAutosome	1	74	74	hemi
A1	MvSl-1064-A1-R4_MC02g03886	aAutosome	1	74	74	hemi
A1	MvSl-1064-A1-R4_MC02g03942	aAutosome	1	74	74	hemi
A1	MvSl-1064-A1-R4_MC02g03947	aAutosome	1	0	0	hemi
A1	MvSl-1064-A1-R4_MC02g04079	aAutosome	1	0	0	hemi
A1	MvSl-1064-A1-R4_MC02g04113	aAutosome	1	0	0	hemi
A1	MvSl-1064-A1-R4_MC02g04269	aAutosome	5	87.8	439	hemi
A1	MvSl-1064-A1-R4_MC02g04270	aAutosome	4	76.75	307	hemi
A1	MvSl-1064-A1-R4_MC03g04303	aAutosome	1	0	0	hemi
A1	MvSl-1064-A1-R4_MC03g04338	aAutosome	1	54	54	hemi
A1	MvSl-1064-A1-R4_MC03g04348	aAutosome	1	0	0	hemi
A1	MvSl-1064-A1-R4_MC03g04349	aAutosome	1	0	0	hemi
A1	MvSl-1064-A1-R4_MC03g04375	aAutosome	1	0	0	hemi
A1	MvSl-1064-A1-R4_MC03g04447	aAutosome	1	74	74	hemi
A1	MvSl-1064-A1-R4_MC03g04580	aAutosome	1	284	284	hemi
A1	MvSl-1064-A1-R4_MC03g04604	aAutosome	1	0	0	hemi
A1	MvSl-1064-A1-R4_MC03g04783	aAutosome	1	119	119	hemi
A1	MvSl-1064-A1-R4_MC03g04833	aAutosome	1	53	53	hemi
A1	MvSl-1064-A1-R4_MC03g04866	aAutosome	1	96	96	hemi
A1	MvSl-1064-A1-R4_MC03g04898	aAutosome	1	0	0	hemi
A1	MvSl-1064-A1-R4_MC03g04901	aAutosome	1	0	0	hemi
A1	MvSl-1064-A1-R4_MC03g04905	aAutosome	1	114	114	hemi
A1	MvSl-1064-A1-R4_MC03g04940	aAutosome	1	0	0	hemi
A1	MvSl-1064-A1-R4_MC03g04943	aAutosome	1	0	0	hemi
A1	MvSl-1064-A1-R4_MC03g04960	aAutosome	1	70	70	hemi
A1	MvSl-1064-A1-R4_MC03g04964	aAutosome	1	74	74	hemi
A1	MvSl-1064-A1-R4_MC03g05130	aAutosome	1	54	54	hemi
A1	MvSl-1064-A1-R4_MC03g05267	aAutosome	1	0	0	hemi
A1	MvSl-1064-A1-R4_MC05-1g06210	aAutosome	1	83	83	hemi
A1	MvSl-1064-A1-R4_MC05-1g06262	aAutosome	1	0	0	hemi
A1	MvSl-1064-A1-R4_MC05-1g06268	aAutosome	1	0	0	hemi
A1	MvSl-1064-A1-R4_MC05-1g06293	aAutosome	11	123.727	1361	hemi
A1	MvSl-1064-A1-R4_MC05-1g06294	aAutosome	4	81.25	325	hemi
A1	MvSl-1064-A1-R4_MC05-2g06295	aAutosome	1	186	186	hemi
A1	MvSl-1064-A1-R4_MC05-2g06296	aAutosome	6	148.833	893	hemi
A1	MvSl-1064-A1-R4_MC05-2g06299	aAutosome	1	69	69	hemi
A1	MvSl-1064-A1-R4_MC05-2g06303	aAutosome	1	0	0	hemi
A1	MvSl-1064-A1-R4_MC05-2g06345	aAutosome	1	0	0	hemi
A1	MvSl-1064-A1-R4_MC05-2g06494	aAutosome	5	55.2	276	hemi
A1	MvSl-1064-A1-R4_MC05-3g06495	aAutosome	1	0	0	hemi
A1	MvSl-1064-A1-R4_MC05-3g06496	aAutosome	4	94.5	378	hemi
A1	MvSl-1064-A1-R4_MC05-3g06696	aAutosome	5	100.2	501	hemi
A1	MvSl-1064-A1-R4_MC05-3g06743	aAutosome	1	0	0	hemi
A1	MvSl-1064-A1-R4_MC05-3g06746	aAutosome	2	58.5	117	hemi
A1	MvSl-1064-A1-R4_MC05-3g06830	aAutosome	1	0	0	hemi
A1	MvSl-1064-A1-R4_MC05-3g06845	aAutosome	7	89	623	hemi
A1	MvSl-1064-A1-R4_MC05-3g06846	aAutosome	4	79	316	hemi
A1	MvSl-1064-A1-R4_MC05-3g06847	aAutosome	1	74	74	hemi
A1	MvSl-1064-A1-R4_MC05-3g06848	aAutosome	6	93.1667	559	hemi
A1	MvSl-1064-A1-R4_MC05-3g06849	aAutosome	1	74	74	hemi
A1	MvSl-1064-A1-R4_MC05-3g06850	aAutosome	1	90	90	hemi
A1	MvSl-1064-A1-R4_MC05-3g06851	aAutosome	3	62.6667	188	hemi
A1	MvSl-1064-A1-R4_MC05-3g06852	aAutosome	2	175	350	hemi
A1	MvSl-1064-A1-R4_MC06g06853	aAutosome	1	106	106	hemi
A1	MvSl-1064-A1-R4_MC06g06854	aAutosome	1	71	71	hemi
A1	MvSl-1064-A1-R4_MC06g06855	aAutosome	4	59	236	hemi
A1	MvSl-1064-A1-R4_MC06g06876	aAutosome	1	0	0	hemi
A1	MvSl-1064-A1-R4_MC06g06881	aAutosome	1	0	0	hemi
A1	MvSl-1064-A1-R4_MC06g06892	aAutosome	1	40	40	hemi
A1	MvSl-1064-A1-R4_MC06g06906	aAutosome	1	0	0	hemi
A1	MvSl-1064-A1-R4_MC06g06908	aAutosome	1	64	64	hemi
A1	MvSl-1064-A1-R4_MC06g06996	aAutosome	1	0	0	hemi
A1	MvSl-1064-A1-R4_MC06g07084	aAutosome	1	111	111	hemi
A1	MvSl-1064-A1-R4_MC06g07153	aAutosome	1	0	0	hemi
A1	MvSl-1064-A1-R4_MC06g07407	aAutosome	1	74	74	hemi
A1	MvSl-1064-A1-R4_MC06g07433	aAutosome	1	0	0	hemi
A1	MvSl-1064-A1-R4_MC06g07435	aAutosome	1	0	0	hemi
A1	MvSl-1064-A1-R4_MC06g07540	aAutosome	1	0	0	hemi
A1	MvSl-1064-A1-R4_MC07g07559	aAutosome	1	0	0	hemi
A1	MvSl-1064-A1-R4_MC07g07605	aAutosome	1	0	0	hemi
A1	MvSl-1064-A1-R4_MC07g07647	aAutosome	1	68	68	hemi
A1	MvSl-1064-A1-R4_MC07g07932	aAutosome	1	82	82	hemi
A1	MvSl-1064-A1-R4_MC07g08050	aAutosome	1	0	0	hemi
A1	MvSl-1064-A1-R4_MC07g08234	aAutosome	5	77.8	389	hemi
A1	MvSl-1064-A1-R4_MC07g08256	aAutosome	4	80.75	323	hemi
A1	MvSl-1064-A1-R4_MC08g08473	aAutosome	1	0	0	hemi
A1	MvSl-1064-A1-R4_MC08g08525	aAutosome	1	0	0	hemi
A1	MvSl-1064-A1-R4_MC08g08643	aAutosome	1	0	0	hemi
A1	MvSl-1064-A1-R4_MC08g08651	aAutosome	1	0	0	hemi
A1	MvSl-1064-A1-R4_MC08g08753	aAutosome	1	0	0	hemi
A1	MvSl-1064-A1-R4_MC08g08813	aAutosome	1	0	0	hemi
A1	MvSl-1064-A1-R4_MC08g08888	aAutosome	2	131	262	hemi
A1	MvSl-1064-A1-R4_MC08g08894	aAutosome	1	47	47	hemi
A1	MvSl-1064-A1-R4_MC08g08902	aAutosome	1	0	0	hemi
A1	MvSl-1064-A1-R4_MC11g10182	aAutosome	1	0	0	hemi
A1	MvSl-1064-A1-R4_MC11g10211	aAutosome	1	54	54	hemi
A1	MvSl-1064-A1-R4_MC11g10235	aAutosome	1	127	127	hemi
A1	MvSl-1064-A1-R4_MC11g10316	aAutosome	1	0	0	hemi
A1	MvSl-1064-A1-R4_MC11g10555	aAutosome	1	156	156	hemi
A1	MvSl-1064-A1-R4_MC11g10556	aAutosome	1	0	0	hemi
A1	MvSl-1064-A1-R4_MC11g10650	aAutosome	1	74	74	hemi
A1	MvSl-1064-A1-R4_MC11g10734	aAutosome	1	0	0	hemi
A1	MvSl-1064-A1-R4_MC11g10744	aAutosome	1	291	291	hemi
A1	MvSl-1064-A1-R4_MC11g10745	aAutosome	4	195.25	781	hemi
A1	MvSl-1064-A1-R4_MC11g10746	aAutosome	12	101.917	1223	hemi
A1	MvSl-1064-A1-R4_MC11g10747	aAutosome	3	82.6667	248	hemi
A1	MvSl-1064-A1-R4_MC11g10748	aAutosome	1	0	0	hemi
A1	MvSl-1064-A1-R4_MC12g11239	aAutosome	1	74	74	hemi
A1	MvSl-1064-A1-R4_MC12g11270	aAutosome	1	0	0	hemi
A1	MvSl-1064-A1-R4_MC12g11285	aAutosome	2	254.5	509	hemi
A1	MvSl-1064-A1-R4_MC12g11289	aAutosome	1	70	70	hemi
A1	MvSl-1064-A1-R4_MC13g11427	aAutosome	1	40	40	hemi
A1	MvSl-1064-A1-R4_MC13g11487	aAutosome	1	0	0	hemi
A1	MvSl-1064-A1-R4_MC13g11722	aAutosome	1	0	0	hemi
A1	MvSl-1064-A1-R4_MC13g11725	aAutosome	1	291	291	hemi
A1	MvSl-1064-A1-R4_MC14g11729	aAutosome	1	0	0	hemi
A1	MvSl-1064-A1-R4_MC14g11827	aAutosome	1	0	0	hemi
A1	MvSl-1064-A1-R4_MC14g11908	aAutosome	1	53	53	hemi
A1	MvSl-1064-A1-R4_MC14g11927	aAutosome	1	0	0	hemi
A1	MvSl-1064-A1-R4_MC14g11953	aAutosome	1	74	74	hemi
A1	MvSl-1064-A1-R4_MC14g11993	aAutosome	1	0	0	hemi
A1	MvSl-1064-A1-R4_MC14g12007	aAutosome	1	291	291	hemi
A1	MvSl-1064-A1-R4_MC14g12009	aAutosome	2	47	94	hemi
A1	MvSl-1064-A1-R4_MC14g12010	aAutosome	7	92.7143	649	hemi
A1	MvSl-1064-A1-R4_MC15g12162	aAutosome	1	0	0	hemi
A1	MvSl-1064-A1-R4_MC15g12165	aAutosome	2	146	292	hemi
A1	MvSl-1064-A1-R4_MC15g12166	aAutosome	4	132.25	529	hemi
A1	MvSl-1064-A1-R4_MC15g12168	aAutosome	5	96	480	hemi
A1	MvSl-1064-A1-R4_MC15g12169	aAutosome	5	66.8	334	hemi
A1	MvSl-1064-A1-R4_C24g01518	aAutosome	1	65	65	hemi
A1	MvSl-1064-A1-R4_C24g01519	aAutosome	4	137.75	551	hemi
A1	MvSl-1064-A1-R4_C24g01520	aAutosome	4	75.5	302	hemi
A1	MvSl-1064-A1-R4_C24g01521	aAutosome	1	0	0	hemi
A1	MvSl-1064-A1-R4_C24g01522	aAutosome	5	169.6	848	hemi
A1	MvSl-1064-A1-R4_C24g01534	aAutosome	1	81	81	hemi
A1	MvSl-1064-A1-R4_C24g01535	aAutosome	2	216	432	hemi
A1	MvSl-1064-A1-R4_MC16g12170	aAutosome	1	0	0	hemi
A1	MvSl-1064-A1-R4_MC16g12201	aAutosome	2	85.5	171	hemi
A1	MvSl-1064-A1-R4_MC16g12205	aAutosome	2	175	350	hemi
A1	MvSl-1064-A1-R4_MC16g12206	aAutosome	10	145.5	1455	hemi
A1	MvSl-1064-A1-R4_MC16g12207	aAutosome	8	110.125	881	hemi
A1	MvSl-1064-A1-R4_MC16g12208	aAutosome	9	108.667	978	hemi
A1	MvSl-1064-A1-R4_MC16g12209	aAutosome	2	45.5	91	hemi
A1	MvSl-1064-A1-R4_MC17g12210	aAutosome	2	75	150	hemi
A1	MvSl-1064-A1-R4_MC17g12211	aAutosome	8	74.25	594	hemi
A1	MvSl-1064-A1-R4_MC17g12244	aAutosome	6	62.1667	373	hemi
A1	MvSl-1064-A1-R4_C26g01551	aAutosome	2	96	192	hemi
A1	MvSl-1064-A1-R4_C26g01552	aAutosome	4	81.5	326	hemi
A1	MvSl-1064-A1-R4_MC18g12245	aAutosome	4	72.5	290	hemi
A1	MvSl-1064-A1-R4_MC18g12246	aAutosome	4	74.75	299	hemi
A1	MvSl-1064-A1-R4_MC18g12266	aAutosome	3	275.333	826	hemi
A1	MvSl-1064-A1-R4_C27g01553	aAutosome	1	0	0	hemi
A1	MvSl-1064-A1-R4_C27g01554	aAutosome	1	90	90	hemi
A1	MvSl-1064-A1-R4_C27g01562	aAutosome	1	0	0	hemi
A1	MvSl-1064-A1-R4_C27g01571	aAutosome	1	0	0	hemi
A1	MvSl-1064-A1-R4_C28g01572	aAutosome	1	50	50	hemi
A1	MvSl-1064-A1-R4_C28g01574	aAutosome	1	50	50	hemi
A1	MvSl-1064-A1-R4_C28g01576	aAutosome	1	50	50	hemi
A1	MvSl-1064-A1-R4_C29g01578	aAutosome	2	55.5	111	hemi
A1	MvSl-1064-A1-R4_C29g01579	aAutosome	1	54	54	hemi
A1	MvSl-1064-A1-R4_C29g01581	aAutosome	1	0	0	hemi
A1	MvSl-1064-A1-R4_C31g01584	aAutosome	1	0	0	hemi
A1	MvSl-1064-A1-R4_C32g01586	aAutosome	1	0	0	hemi
A1	MvSl-1064-A1-R4_C33g01592	aAutosome	4	110	440	hemi
A1	MvSl-1064-A1-R4_C33g01593	aAutosome	2	82	164	hemi
A1	MvSl-1064-A1-R4_C33g01594	aAutosome	1	0	0	hemi
A1	MvSl-1064-A1-R4_C33g01595	aAutosome	1	48	48	hemi
A1	MvSl-1064-A1-R4_C33g01596	aAutosome	4	106.75	427	hemi
A1	MvSl-1064-A1-R4_C33g01597	aAutosome	1	0	0	hemi
A1	MvSl-1064-A1-R4_C33g01598	aAutosome	4	107.25	429	hemi
A1	MvSl-1064-A1-R4_C33g01600	aAutosome	2	93	186	hemi
A1	MvSl-1064-A1-R4_C33g01601	aAutosome	6	98	588	hemi
A1	MvSl-1064-A1-R4_C34g01602	aAutosome	2	55.5	111	hemi
A1	MvSl-1064-A1-R4_C34g01603	aAutosome	1	54	54	hemi
A1	MvSl-1064-A1-R4_C34g01605	aAutosome	1	0	0	hemi
A1	MvSl-1064-A1-R4_C35g01609	aAutosome	0	0	0	hemi
A1	MvSl-1064-A1-R4_C35g01611	aAutosome	0	0	0	hemi
A1	MvSl-1064-A1-R4_C43g01672	aAutosome	0	0	0	hemi
A1	MvSl-1064-A1-R4_C45g01685	aAutosome	0	0	0	hemi
A1	MvSl-1064-A1-R4_C46g01687	aAutosome	0	0	0	hemi
A1	MvSl-1064-A1-R4_C47g01688	aAutosome	0	0	0	hemi
A1	MvSl-1064-A1-R4_C29g01580	aAutosome	0	0	0	hemi
A1	MvSl-1064-A1-R4_C29g01582	aAutosome	0	0	0	hemi
A1	MvSl-1064-A1-R4_C31g01583	aAutosome	0	0	0	hemi
A1	MvSl-1064-A1-R4_C31g01585	aAutosome	0	0	0	hemi
A1	MvSl-1064-A1-R4_C34g01604	aAutosome	0	0	0	hemi
A1	MvSl-1064-A1-R4_C34g01606	aAutosome	0	0	0	hemi
A2	MvSl-1064-A2-R4_A2g00082	faBlack	1	0	0	hemi
A2	MvSl-1064-A2-R4_A2g00086	faBlack	1	0	0	hemi
A2	MvSl-1064-A2-R4_A2g00087	faBlack	5	95.2	476	hemi
A2	MvSl-1064-A2-R4_A2g00088	faBlack	4	79.5	318	hemi
A2	MvSl-1064-A2-R4_A2g00089	faBlack	1	74	74	hemi
A2	MvSl-1064-A2-R4_A2g00090	faBlack	4	79.5	318	hemi
A2	MvSl-1064-A2-R4_A2g00091	faBlack	1	74	74	hemi
A2	MvSl-1064-A2-R4_A2g00092	faBlack	4	79.5	318	hemi
A2	MvSl-1064-A2-R4_A2g00093	faBlack	1	74	74	hemi
A2	MvSl-1064-A2-R4_A2g00094	faBlack	4	79.5	318	hemi
A2	MvSl-1064-A2-R4_A2g00095	faBlack	1	74	74	hemi
A2	MvSl-1064-A2-R4_A2g00096	faBlack	4	79.5	318	hemi
A2	MvSl-1064-A2-R4_A2g00097	faBlack	1	74	74	hemi
A2	MvSl-1064-A2-R4_A2g00101	faBlack	1	0	0	hemi
A2	MvSl-1064-A2-R4_A2g00102	faBlack	6	71.6667	430	hemi
A2	MvSl-1064-A2-R4_A2g00103	faBlack	1	40	40	hemi
A2	MvSl-1064-A2-R4_A2g00105	faBlack	1	0	0	hemi
A2	MvSl-1064-A2-R4_A2g00106	faBlack	5	95.2	476	hemi
A2	MvSl-1064-A2-R4_A2g00107	faBlack	4	79.5	318	hemi
A2	MvSl-1064-A2-R4_A2g00108	faBlack	1	74	74	hemi
A2	MvSl-1064-A2-R4_A2g00112	faBlack	1	0	0	hemi
A2	MvSl-1064-A2-R4_A2g00113	faBlack	6	71.6667	430	hemi
A2	MvSl-1064-A2-R4_A2g00114	faBlack	1	40	40	hemi
A2	MvSl-1064-A2-R4_A2g00133	faBlack	6	74.1667	445	hemi
A2	MvSl-1064-A2-R4_A2g00134	faBlack	1	88	88	hemi
A2	MvSl-1064-A2-R4_A2g00135	faBlack	1	441	441	hemi
A2	MvSl-1064-A2-R4_A2g00136	faBlack	6	110.667	664	hemi
A2	MvSl-1064-A2-R4_A2g00137	faBlack	1	0	0	hemi
A2	MvSl-1064-A2-R4_A2g00138	faBlack	1	107	107	hemi
A2	MvSl-1064-A2-R4_A2g00139	faBlack	3	52	156	hemi
A2	MvSl-1064-A2-R4_A2g00140	faBlack	4	54.5	218	hemi
A2	MvSl-1064-A2-R4_A2g00141	faBlack	1	0	0	hemi
A2	MvSl-1064-A2-R4_A2g00142	faBlack	8	72	576	hemi
A2	MvSl-1064-A2-R4_A2g00143	faBlack	6	93.5	561	hemi
A2	MvSl-1064-A2-R4_A2g00144	faBlack	6	129.333	776	hemi
A2	MvSl-1064-A2-R4_A2g00145	faBlack	1	0	0	hemi
A2	MvSl-1064-A2-R4_A2g00146	faBlack	4	95.5	382	hemi
A2	MvSl-1064-A2-R4_A2g00147	faBlack	1	0	0	hemi
A2	MvSl-1064-A2-R4_A2g00148	faBlack	1	0	0	hemi
A2	MvSl-1064-A2-R4_A2g00149	faBlack	1	0	0	hemi
A2	MvSl-1064-A2-R4_A2g00150	faBlack	3	118.667	356	hemi
A2	MvSl-1064-A2-R4_A2g00151	faBlack	1	255	255	hemi
A2	MvSl-1064-A2-R4_A2g00152	faBlack	1	0	0	hemi
A2	MvSl-1064-A2-R4_A2g00155	faBlack	8	139.75	1118	hemi
A2	MvSl-1064-A2-R4_A2g00156	faBlack	1	84	84	hemi
A2	MvSl-1064-A2-R4_A2g00157	faBlack	3	79	237	hemi
A2	MvSl-1064-A2-R4_A2g00158	faBlack	4	67.5	270	hemi
A2	MvSl-1064-A2-R4_A2g00159	faBlack	1	41	41	hemi
A2	MvSl-1064-A2-R4_A2g00161	faBlack	10	78.6	786	hemi
A2	MvSl-1064-A2-R4_A2g00162	faBlack	4	141.75	567	hemi
A2	MvSl-1064-A2-R4_A2g00164	faBlack	9	122.667	1104	hemi
A2	MvSl-1064-A2-R4_A2g00165	faBlack	1	73	73	hemi
A2	MvSl-1064-A2-R4_A2g00166	faBlack	4	107	428	hemi
A2	MvSl-1064-A2-R4_A2g00167	faBlack	1	73	73	hemi
A2	MvSl-1064-A2-R4_A2g00168	faBlack	1	52	52	hemi
A2	MvSl-1064-A2-R4_A2g00170	faBlack	4	88.5	354	hemi
A2	MvSl-1064-A2-R4_A2g00171	faBlack	2	96.5	193	hemi
A2	MvSl-1064-A2-R4_A2g00172	faBlack	10	70	700	hemi
A2	MvSl-1064-A2-R4_A2g00173	faBlack	1	71	71	hemi
A2	MvSl-1064-A2-R4_A2g00174	faBlack	2	58	116	hemi
A2	MvSl-1064-A2-R4_A2g00175	faBlack	1	0	0	hemi
A2	MvSl-1064-A2-R4_A2g00176	faBlack	5	193.2	966	hemi
A2	MvSl-1064-A2-R4_A2g00177	faBlack	1	0	0	hemi
A2	MvSl-1064-A2-R4_A2g00178	faBlack	2	77.5	155	hemi
A2	MvSl-1064-A2-R4_A2g00180	faBlack	1	115	115	hemi
A2	MvSl-1064-A2-R4_A2g00181	faBlack	1	232	232	hemi
A2	MvSl-1064-A2-R4_A2g00182	faBlack	5	53.8	269	hemi
A2	MvSl-1064-A2-R4_A2g00183	faBlack	1	59	59	hemi
A2	MvSl-1064-A2-R4_A2g00184	faBlack	1	82	82	hemi
A2	MvSl-1064-A2-R4_A2g00187	faBlack	8	62.25	498	hemi
A2	MvSl-1064-A2-R4_A2g00188	faBlack	1	0	0	hemi
A2	MvSl-1064-A2-R4_A2g00189	faBlack	24	74.1667	1780	hemi
A2	MvSl-1064-A2-R4_A2g00190	faBlack	1	0	0	hemi
A2	MvSl-1064-A2-R4_A2g00191	faBlack	3	120.333	361	hemi
A2	MvSl-1064-A2-R4_A2g00192	faBlack	6	61.8333	371	hemi
A2	MvSl-1064-A2-R4_A2g00193	faBlack	15	79.3333	1190	hemi
A2	MvSl-1064-A2-R4_A2g00194	faBlack	1	209	209	hemi
A2	MvSl-1064-A2-R4_A2g00197	faBlack	1	0	0	hemi
A2	MvSl-1064-A2-R4_A2g00198	faBlack	1	0	0	hemi
A2	MvSl-1064-A2-R4_A2g00199	faBlack	7	81.7143	572	hemi
A2	MvSl-1064-A2-R4_A2g00200	faBlack	4	75.25	301	hemi
A2	MvSl-1064-A2-R4_A2g00201	faBlack	4	85	340	hemi
A2	MvSl-1064-A2-R4_A2g00202	faBlack	1	0	0	hemi
A2	MvSl-1064-A2-R4_A2g00205	faBlack	3	72.3333	217	hemi
A2	MvSl-1064-A2-R4_A2g00211	faBlack	1	0	0	hemi
A2	MvSl-1064-A2-R4_A2g00212	faBlack	1	64	64	hemi
A2	MvSl-1064-A2-R4_A2g00213	faBlack	5	78	390	hemi
A2	MvSl-1064-A2-R4_A2g00214	faBlack	1	0	0	hemi
A2	MvSl-1064-A2-R4_A2g00215	faBlack	1	0	0	hemi
A2	MvSl-1064-A2-R4_A2g00216	faBlack	11	103.727	1141	hemi
A2	MvSl-1064-A2-R4_A2g00217	faBlack	4	87	348	hemi
A2	MvSl-1064-A2-R4_A2g00218	faBlack	1	50	50	hemi
A2	MvSl-1064-A2-R4_A2g00219	faBlack	7	81	567	hemi
A2	MvSl-1064-A2-R4_A2g00221	faBlack	1	72	72	hemi
A2	MvSl-1064-A2-R4_A2g00222	faBlack	3	88	264	hemi
A2	MvSl-1064-A2-R4_A2g00223	faBlack	3	106	318	hemi
A2	MvSl-1064-A2-R4_A2g00224	faBlack	1	0	0	hemi
A2	MvSl-1064-A2-R4_A2g00225	faBlack	1	0	0	hemi
A2	MvSl-1064-A2-R4_A2g00226	faBlack	1	0	0	hemi
A2	MvSl-1064-A2-R4_A2g00227	faBlack	3	97.3333	292	hemi
A2	MvSl-1064-A2-R4_A2g00228	faBlack	2	84	168	hemi
A2	MvSl-1064-A2-R4_A2g00229	faBlack	7	167.857	1175	hemi
A2	MvSl-1064-A2-R4_A2g00230	faBlack	3	65.6667	197	hemi
A2	MvSl-1064-A2-R4_A2g00232	faBlack	1	113	113	hemi
A2	MvSl-1064-A2-R4_A2g00233	faBlack	3	59	177	hemi
A2	MvSl-1064-A2-R4_A2g00234	faBlack	1	102	102	hemi
A2	MvSl-1064-A2-R4_A2g00235	faBlack	10	71.6	716	hemi
A2	MvSl-1064-A2-R4_A2g00236	faBlack	4	68.25	273	hemi
A2	MvSl-1064-A2-R4_A2g00237	faBlack	16	75.875	1214	hemi
A2	MvSl-1064-A2-R4_A2g00238	faBlack	1	87	87	hemi
A2	MvSl-1064-A2-R4_A2g00242	faBlack	2	77	154	hemi
A2	MvSl-1064-A2-R4_A2g00243	faBlack	1	83	83	hemi
A2	MvSl-1064-A2-R4_A2g00244	faBlack	2	76	152	hemi
A2	MvSl-1064-A2-R4_A2g00245	faBlack	1	0	0	hemi
A2	MvSl-1064-A2-R4_A2g00246	faBlack	3	68	204	hemi
A2	MvSl-1064-A2-R4_A2g00247	faBlack	6	66.5	399	hemi
A2	MvSl-1064-A2-R4_A2g00248	faBlack	2	61.5	123	hemi
A2	MvSl-1064-A2-R4_A2g00249	faBlack	1	0	0	hemi
A2	MvSl-1064-A2-R4_A2g00250	faBlack	7	72.8571	510	hemi
A2	MvSl-1064-A2-R4_A2g00251	faBlack	4	83	332	hemi
A2	MvSl-1064-A2-R4_A2g00252	faBlack	1	0	0	hemi
A2	MvSl-1064-A2-R4_A2g00253	faBlack	2	94	188	hemi
A2	MvSl-1064-A2-R4_A2g00254	faBlack	4	114	456	hemi
A2	MvSl-1064-A2-R4_A2g00255	faBlack	1	95	95	hemi
A2	MvSl-1064-A2-R4_A2g00256	faBlack	2	148	296	hemi
A2	MvSl-1064-A2-R4_A2g00257	faBlack	1	0	0	hemi
A2	MvSl-1064-A2-R4_A2g00259	faBlack	4	68	272	hemi
A2	MvSl-1064-A2-R4_A2g00260	faBlack	1	310	310	hemi
A2	MvSl-1064-A2-R4_A2g00261	faBlack	2	68.5	137	hemi
A2	MvSl-1064-A2-R4_A2g00262	faBlack	1	0	0	hemi
A2	MvSl-1064-A2-R4_A2g00263	faBlack	2	58.5	117	hemi
A2	MvSl-1064-A2-R4_A2g00264	faBlack	14	121.714	1704	hemi
A2	MvSl-1064-A2-R4_A2g00265	faBlack	2	77.5	155	hemi
A2	MvSl-1064-A2-R4_A2g00266	faBlack	1	182	182	hemi
A2	MvSl-1064-A2-R4_A2g00267	faBlack	1	126	126	hemi
A2	MvSl-1064-A2-R4_A2g00268	faBlack	1	0	0	hemi
A2	MvSl-1064-A2-R4_A2g00269	faBlack	8	98.25	786	hemi
A2	MvSl-1064-A2-R4_A2g00270	faBlack	2	74.5	149	hemi
A2	MvSl-1064-A2-R4_A2g00271	faBlack	1	0	0	hemi
A2	MvSl-1064-A2-R4_A2g00272	faBlack	1	189	189	hemi
A2	MvSl-1064-A2-R4_A2g00273	faBlack	1	0	0	hemi
A2	MvSl-1064-A2-R4_A2g00274	faBlack	2	78	156	hemi
A2	MvSl-1064-A2-R4_A2g00275	faBlack	1	0	0	hemi
A2	MvSl-1064-A2-R4_A2g00276	faBlack	1	115	115	hemi
A2	MvSl-1064-A2-R4_A2g00277	faBlack	2	83.5	167	hemi
A2	MvSl-1064-A2-R4_A2g00278	faBlack	4	81	324	hemi
A2	MvSl-1064-A2-R4_A2g00280	faBlack	1	0	0	hemi
A2	MvSl-1064-A2-R4_A2g00281	faBlack	1	0	0	hemi
