gida1	Up 	up5k	part8	youngold	haploid	DE
MvSl-1064-A1-R4_MC10-2g10022	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC10-2g10027	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC10-2g10029	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC10-2g10030	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC10-2g10032	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC10-2g10033	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC10-2g10035	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC10-2g10036	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC10-2g10038	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC10-2g10040	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC10-2g10041	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC10-2g10042	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC10-2g10043	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC10-2g10045	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC10-2g10046	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC10-2g10047	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC10-2g10052	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC10-2g10053	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC10-2g10055	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC10-2g10059	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC10-2g10060	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC10-2g10061	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC10-2g10062	k20	1	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC10-2g10063	k20	1	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC10-2g10065	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC10-2g10068	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC10-2g10069	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC10-2g10070	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC10-2g10071	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC10-2g10072	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC10-2g10073	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC10-2g10074	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC10-2g10080	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC10-2g10081	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC10-2g10082	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC10-2g10084	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC10-2g10085	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC10-2g10086	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC10-2g10087	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC10-2g10089	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC10-2g10090	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC10-2g10091	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC10-2g10092	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC10-2g10093	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC10-2g10094	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC10-2g10095	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC10-2g10097	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC10-2g10099	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC10-2g10102	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC10-2g10103	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC10-2g10105	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC10-2g10106	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC10-2g10107	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC10-2g10112	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC10-2g10114	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC10-2g10115	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC10-2g10119	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC10-2g10127	k20	1	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10159	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10163	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10164	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10169	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10170	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10171	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10188	k20	1	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10189	k20	1	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10192	k20	2	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10194	k20	1	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10197	k20	1	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10207	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10210	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10215	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10216	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10222	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10225	k20	2	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10226	k20	1	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10227	k20	1	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10229	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10233	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10238	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10240	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10243	k20	1	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10245	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10246	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10247	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10251	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10252	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10254	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10259	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10260	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10261	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10264	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10265	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10266	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10267	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10268	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10269	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10270	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10277	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10278	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10279	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10280	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10282	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10283	k20	2	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10286	k20	1	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10287	k20	1	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10288	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10289	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10291	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10292	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10293	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10294	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10295	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10297	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10298	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10299	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10301	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10302	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10304	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10305	k20	1	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10308	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10309	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10310	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10311	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10313	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10314	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10320	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10323	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10324	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10327	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10328	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10329	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10332	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10333	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10334	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10336	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10337	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10338	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10341	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10352	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10354	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10355	k20	1	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10356	k20	1	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10357	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10361	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10364	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10365	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10366	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10368	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10371	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10373	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10374	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10377	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10378	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10380	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10381	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10388	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10391	k20	2	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10392	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10394	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10396	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10397	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10398	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10401	k20	1	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10402	k20	1	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10403	k20	1	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10404	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10405	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10406	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10407	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10408	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10410	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10412	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10414	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10415	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10416	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10417	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10418	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10419	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10420	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10421	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10424	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10425	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10426	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10429	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10432	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10433	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10436	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10438	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10442	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10443	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10445	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10446	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10447	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10448	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10449	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10451	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10453	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10455	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10457	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10459	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10460	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10461	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10463	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10464	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10466	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10468	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10469	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10470	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10471	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10474	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10475	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10477	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10480	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10482	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10486	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10488	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10489	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10491	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10492	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10493	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10497	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10500	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10501	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10502	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10504	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10506	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10507	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10510	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10511	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10512	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10513	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10516	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10518	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10520	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10523	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10526	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10529	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10530	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10532	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10535	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10537	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10538	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10540	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10541	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10542	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10545	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10546	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10547	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10549	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10551	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10552	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10553	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10560	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10561	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10562	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10563	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10565	k20	1	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10568	k20	2	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10578	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10579	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10582	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10584	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10586	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10588	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10589	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10590	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10593	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10596	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10598	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10599	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10604	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10606	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10607	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10608	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10611	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10614	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10620	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10621	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10622	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10623	k20	2	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10625	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10636	k20	2	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10637	k20	1	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10638	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10641	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10642	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10657	k20	1	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10659	k20	1	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10663	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10665	k20	2	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10672	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10674	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10675	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10676	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10677	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10678	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10682	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10689	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10692	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10695	k20	1	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10697	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10698	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10699	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10704	k20	1	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10705	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10706	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10707	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10708	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10710	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10712	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10714	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10719	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10720	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10721	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10723	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10724	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10725	k20	1	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC12g10751	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC12g10752	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC12g10753	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC12g10754	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC12g10755	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC12g10756	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC12g10759	k20	1	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC12g10760	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC12g10763	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC12g10767	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC12g10769	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC12g10772	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC12g10773	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC12g10774	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC12g10775	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC12g10781	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC12g10782	k20	2	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC12g10784	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC12g10785	k20	1	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC12g10790	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC12g10794	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC12g10795	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC12g10796	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC12g10797	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC12g10800	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC12g10801	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC12g10802	k20	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC12g10804	k20	0	Auto	Auto	A1	NON
