gid	Down	downak5	part8	youngold	haploid	DE
MvSl-1064-A2-R4_MC11g10678	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10679	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10680	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10681	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10682	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10683	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10686	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10687	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10688	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10691	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10694	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10695	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10698	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10700	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10704	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10705	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10707	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10708	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10709	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10710	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10711	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10713	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10715	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10717	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10719	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10721	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10722	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10723	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10725	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10726	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10728	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10730	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10731	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10732	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10733	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10736	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10737	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10739	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10742	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10744	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10748	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10750	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10751	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10753	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10754	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10755	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10759	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10762	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10763	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10764	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10766	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10768	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10769	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10772	dk20	1	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10773	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10774	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10775	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10778	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10780	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10782	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10785	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10788	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10791	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10792	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10794	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10797	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10799	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10800	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10802	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10803	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10804	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10807	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10808	dk20	1	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10809	dk20	1	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10811	dk20	2	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10813	dk20	1	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10814	dk20	1	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10815	dk20	1	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10822	dk20	2	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10823	dk20	2	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10824	dk20	2	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10825	dk20	2	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10827	dk20	2	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10830	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10842	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10843	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10846	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10848	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10850	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10852	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10853	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10854	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10857	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10860	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10862	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10863	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10868	dk20	4	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10870	dk20	4	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10871	dk20	2	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10872	dk20	1	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10875	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10878	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10884	dk20	1	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10885	dk20	1	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10886	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10887	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10889	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10900	dk20	1	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10901	dk20	2	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10902	dk20	2	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10905	dk20	1	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10906	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10921	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10923	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10927	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10929	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10936	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10938	dk20	2	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10939	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10940	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10941	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10942	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10946	dk20	1	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10953	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10956	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10959	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10961	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10962	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10963	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10968	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10969	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10970	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10971	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10972	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10974	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10976	dk20	1	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10978	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10984	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10985	dk20	2	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10986	dk20	2	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10988	dk20	3	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10989	dk20	3	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10990	dk20	4	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11014	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11015	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11016	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11017	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11018	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11019	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11022	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11023	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11026	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11030	dk20	1	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11032	dk20	1	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11035	dk20	1	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11036	dk20	1	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11037	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11038	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11044	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11045	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11047	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11048	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11053	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11057	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11058	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11059	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11060	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11063	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11064	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11065	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11067	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11068	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11069	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11076	dk20	1	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11077	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11078	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11080	dk20	1	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11081	dk20	1	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11082	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11084	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11085	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11091	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11093	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11094	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11095	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11096	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11097	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11098	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11099	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11101	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11102	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11108	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11109	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11115	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11116	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11117	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11119	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11120	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11121	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11122	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11126	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11127	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11129	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11130	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11131	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11132	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11133	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11137	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11139	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11141	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11143	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11145	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11150	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11151	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11152	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11153	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11157	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11159	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11160	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11161	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11165	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11167	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11169	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11170	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11171	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11172	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11174	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11176	dk20	1	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11179	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11180	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11182	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11186	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11188	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11190	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11192	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11196	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11198	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11199	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11200	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11201	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11202	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11203	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11204	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11206	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11210	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11212	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11216	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11219	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11220	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11221	dk20	2	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11222	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11223	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11224	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11225	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11228	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11231	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11232	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11234	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11235	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11236	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11239	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11241	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11242	dk20	1	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11243	dk20	1	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11244	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11245	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11246	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11249	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11250	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11252	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11255	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11256	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11259	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11260	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11261	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11262	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11263	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11264	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11265	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11266	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11269	dk20	2	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11272	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11277	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11278	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11280	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11282	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11287	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11288	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11290	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11292	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11293	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11294	dk20	2	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11295	dk20	2	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11296	dk20	2	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11298	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11300	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11313	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11314	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11315	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11316	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11319	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11320	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11321	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11322	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11324	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11325	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11326	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11327	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11328	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11331	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11332	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11333	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11334	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11335	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11336	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11337	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11338	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11340	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11341	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11342	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11343	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11345	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11346	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11348	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11350	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11353	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11355	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11356	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11357	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11359	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11360	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11362	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11363	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11364	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11366	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11367	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11368	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11369	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11370	dk20	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11371	dk20	0	Auto	Auto	A2	NON
