gida1	a1up5k	a1upto10k	a1upto15k	a1upto20k	a1down5k	a1downto10k	a1downto15k	a1downto20k	gida2	a2up5k	a2upto10k	a2upto15k	a2upto20k	a2down5k	a2downto10k	a2downto15k	a2downto20k	upk5diff	upk10diff	upk15diff	upk20diff	downk5diff	downk10diff	downk15diff	downk20diff	part8	youngold	start	end	logCPM	logFC.A1.A2	PV.A1.A2	FDR.A1.A2	A1_1	A1_2	A2_1	A2_2	DE
MvSl-1064-A1-R4_MC07g08156	0	1	0	0	0	0	0	0	MvSl-1064-A2-R4_MC07g08421	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Auto	Auto	1522850	1524098	6.336181612	0.150356997	0.455453673	0.999948201	6.204309657	6.588828747	6.334430378	6.17994223	NON
MvSl-1064-A1-R4_MC07g08157	0	0	1	0	0	0	0	0	MvSl-1064-A2-R4_MC07g08422	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Auto	Auto	1525068	1525988	6.502034208	0.114514222	0.571159159	0.999948201	6.746999257	6.341029718	6.444402508	6.443106443	NON
MvSl-1064-A1-R4_MC07g08158	0	0	1	0	0	0	0	0	MvSl-1064-A2-R4_MC07g08423	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Auto	Auto	1527871	1530927	6.328695474	0.088622556	0.628981048	0.999948201	6.402138641	6.34193971	6.265545131	6.301849606	NON
MvSl-1064-A1-R4_MC07g08160	0	0	0	1	0	0	0	0	MvSl-1064-A2-R4_MC07g08425	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Auto	Auto	1533519	1536046	4.84081277	-0.039147701	0.868077329	0.999948201	4.791395195	4.850139103	4.876812755	4.843237834	NON
MvSl-1064-A1-R4_MC07g08162	0	0	0	0	0	0	0	0	MvSl-1064-A2-R4_MC07g08427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Auto	Auto	1539517	1541135	6.065867028	-0.044985642	0.819628828	0.999948201	6.077916508	6.007653696	6.190521275	5.977875712	NON
MvSl-1064-A1-R4_MC07g08163	0	0	0	0	0	0	0	0	MvSl-1064-A2-R4_MC07g08428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Auto	Auto	1541694	1543186	4.587992559	-0.215030891	0.431154616	0.999948201	4.735233808	4.161632886	4.575952453	4.796929568	NON
MvSl-1064-A1-R4_MC07g08164	0	0	0	0	0	0	0	0	MvSl-1064-A2-R4_MC07g08429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Auto	Auto	1543368	1544057	3.842378811	-0.164221457	0.588395636	0.999948201	3.485213447	3.986489732	4.044995243	3.785440628	NON
MvSl-1064-A1-R4_MC07g08166	0	0	0	0	0	0	0	0	MvSl-1064-A2-R4_MC07g08431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Auto	Auto	1545699	1546190	5.021587454	0.123099225	0.616657296	0.999948201	4.858655543	5.274806444	5.014693225	4.901298513	NON
MvSl-1064-A1-R4_MC07g08168	0	0	0	0	0	0	0	0	MvSl-1064-A2-R4_MC07g08433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Auto	Auto	1548170	1548808	7.312853707	0.086530386	0.664214459	0.999948201	7.421472298	7.286348261	7.188667859	7.345079462	NON
MvSl-1064-A1-R4_MC07g08169	0	0	0	0	0	0	0	0	MvSl-1064-A2-R4_MC07g08434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Auto	Auto	1548928	1549206	5.788633695	0.132364669	0.604849315	0.999948201	5.494552075	6.140154908	5.909671917	5.504287918	NON
MvSl-1064-A1-R4_MC07g08170	0	0	0	0	0	0	0	0	MvSl-1064-A2-R4_MC07g08435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Auto	Auto	1550076	1551727	7.703414425	0.08733059	0.76694635	0.999948201	7.30765624	8.082334693	7.972884495	7.257594913	NON
MvSl-1064-A1-R4_MC07g08171	0	0	0	0	0	0	0	0	MvSl-1064-A2-R4_MC07g08436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Auto	Auto	1552754	1553816	4.613033131	0.065542412	0.791440716	0.999948201	4.545789152	4.738471907	4.655954271	4.50015577	NON
MvSl-1064-A1-R4_MC07g08174	0	0	0	0	0	0	0	0	MvSl-1064-A2-R4_MC07g08439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Auto	Auto	1555300	1555873	6.511616273	0.103497913	0.636304878	0.999948201	6.290626238	6.790939775	6.590676668	6.314232362	NON
MvSl-1064-A1-R4_MC07g08176	0	0	0	0	0	0	0	0	MvSl-1064-A2-R4_MC07g08441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Auto	Auto	1559326	1561110	7.286270568	-0.041108491	0.833542274	0.999948201	7.238129154	7.292480585	7.335185119	7.277546369	NON
MvSl-1064-A1-R4_MC07g08177	0	0	0	0	0	0	0	0	MvSl-1064-A2-R4_MC07g08442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Auto	Auto	1563276	1564739	6.464360273	0.002439517	0.989784997	0.999948201	6.350734009	6.571863778	6.5047032	6.420376065	NON
MvSl-1064-A1-R4_MC07g08179	0	0	0	0	0	0	0	0	MvSl-1064-A2-R4_MC07g08444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Auto	Auto	1568259	1571553	6.014160786	-0.031419611	0.876203702	0.999948201	5.936889817	6.057255335	6.150573405	5.897861717	NON
MvSl-1064-A1-R4_MC07g08181	0	0	0	0	0	0	0	0	MvSl-1064-A2-R4_MC07g08446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Auto	Auto	1574946	1576877	2.453171209	0.213425186	0.54477677	0.999948201	2.279365949	2.786540509	2.433135168	2.252986714	NON
MvSl-1064-A1-R4_MC07g08182	0	0	0	0	0	0	0	0	MvSl-1064-A2-R4_MC07g08447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Auto	Auto	1577466	1578410	3.513138045	0.08359933	0.810475778	0.999948201	3.096790799	3.900159438	3.67690974	3.231303813	NON
MvSl-1064-A1-R4_MC07g08183	0	0	0	0	0	0	0	0	MvSl-1064-A2-R4_MC07g08448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Auto	Auto	1580468	1583068	4.858042705	-0.042935875	0.896705605	0.999948201	4.253618873	5.249812232	5.144241471	4.554053564	NON
MvSl-1064-A1-R4_MC07g08186	0	0	0	0	0	0	0	0	MvSl-1064-A2-R4_MC07g08451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Auto	Auto	1586753	1591747	4.250179172	0.077239113	0.784405372	0.999948201	4.141413989	4.421300246	4.395064641	4.0009475	NON
MvSl-1064-A1-R4_MC07g08187	0	0	0	0	0	0	0	0	MvSl-1064-A2-R4_MC07g08452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Auto	Auto	1591859	1592731	5.317592166	0.236272735	0.433820437	0.999948201	5.041133865	5.737235848	5.531204995	4.756363997	NON
MvSl-1064-A1-R4_MC07g08189	0	0	0	0	0	0	0	0	MvSl-1064-A2-R4_MC07g08454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Auto	Auto	1595200	1600441	5.219243219	-0.130670217	0.730341055	0.999948201	4.312379419	5.679373193	5.598888817	4.877018939	NON
MvSl-1064-A1-R4_MC07g08193	0	0	0	0	0	0	1	1	MvSl-1064-A2-R4_MC07g08458	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	-1	Auto	Auto	1607633	1608491	5.015501449	-0.161530814	0.483371651	0.999948201	4.925431263	4.939422728	5.116232061	5.07046049	NON
MvSl-1064-A1-R4_MC07g08194	0	0	0	0	0	0	1	1	MvSl-1064-A2-R4_MC07g08459	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	-1	Auto	Auto	1608542	1612486	6.344176722	0.022467212	0.90566958	0.999948201	6.433360606	6.273000355	6.260435639	6.401930337	NON
MvSl-1064-A1-R4_MC07g08196	0	0	0	0	1	1	0	0	MvSl-1064-A2-R4_MC07g08461	0	0	0	0	1	2	0	0	0	0	0	0	0	-1	0	0	Auto	Auto	1619703	1620907	6.307142098	-0.142520925	0.439780586	0.999948201	6.23095426	6.23725463	6.364903016	6.387939603	NON
MvSl-1064-A1-R4_MC07g08197	0	0	0	0	1	1	0	0	MvSl-1064-A2-R4_MC07g08462	0	0	0	0	1	2	0	0	0	0	0	0	0	-1	0	0	Auto	Auto	1621522	1624152	5.464033303	-0.023782709	0.911914312	0.999948201	5.56873598	5.325373763	5.470550532	5.481044772	NON
MvSl-1064-A1-R4_MC07g08202	1	1	0	0	0	0	1	0	MvSl-1064-A2-R4_MC07g08467	2	1	0	0	0	0	1	0	-1	0	0	0	0	0	0	0	Auto	Auto	1631741	1631986	8.747906087	-0.135124328	0.588122816	0.999948201	8.716593332	8.639912977	8.74155554	8.882704676	NON
MvSl-1064-A1-R4_MC07g08203	0	1	1	0	0	0	1	0	MvSl-1064-A2-R4_MC07g08468	0	2	1	0	0	0	1	0	0	-1	0	0	0	0	0	0	Auto	Auto	1632418	1632760	5.482096362	0.245354025	0.437131353	0.999948201	5.762418625	5.416308232	4.679114596	5.813148106	NON
MvSl-1064-A1-R4_MC07g08204	0	1	1	0	0	0	1	0	MvSl-1064-A2-R4_MC07g08469	0	2	1	0	0	0	1	0	0	-1	0	0	0	0	0	0	Auto	Auto	1634090	1635723	4.947060621	0.088789723	0.816589735	0.999948201	5.223658022	4.713375781	4.008889575	5.449958554	NON
MvSl-1064-A1-R4_MC07g08205	0	1	0	1	0	1	0	0	MvSl-1064-A2-R4_MC07g08470	0	2	0	1	0	1	0	0	0	-1	0	0	0	0	0	0	Auto	Auto	1635808	1636121	6.174529925	-0.00980704	0.96459908	0.999948201	6.389458174	5.910401349	6.03065032	6.314232362	NON
MvSl-1064-A1-R4_MC07g08206	0	0	0	1	1	0	0	0	MvSl-1064-A2-R4_MC07g08471	0	0	0	2	1	0	0	0	0	0	0	-1	0	0	0	0	Auto	Auto	1637287	1641234	8.329671459	-0.018525673	0.936056602	0.999948201	8.386840889	8.250719256	8.38178266	8.294699848	NON
MvSl-1064-A1-R4_MC07g08216	0	0	0	1	0	0	0	0	MvSl-1064-A2-R4_MC07g08481	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Auto	Auto	1666269	1671198	8.416803372	0.15113275	0.516208106	0.999948201	8.543034111	8.435776676	8.350065683	8.32846243	NON
MvSl-1064-A1-R4_MC07g08217	0	0	0	0	0	0	0	0	MvSl-1064-A2-R4_MC07g08482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Auto	Auto	1671516	1673472	2.940898949	-0.126799509	0.690293612	0.999948201	2.756544032	2.985995723	3.092297384	2.904381334	NON
MvSl-1064-A1-R4_MC07g08219	0	0	0	0	0	0	0	0	MvSl-1064-A2-R4_MC07g08484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Auto	Auto	1676693	1679325	4.771976674	-0.139839357	0.55841683	0.999948201	4.73236752	4.667653199	4.905463218	4.770811857	NON
MvSl-1064-A1-R4_MC07g08220	0	0	0	0	0	0	0	0	MvSl-1064-A2-R4_MC07g08485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Auto	Auto	1679903	1680320	5.234754338	0.186921184	0.441639675	0.999948201	5.100135726	5.519652692	5.254568929	5.012875023	NON
MvSl-1064-A1-R4_MC07g08222	0	0	0	0	0	0	0	0	MvSl-1064-A2-R4_MC07g08487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Auto	Auto	1681218	1684130	7.566896706	0.043045585	0.829410512	0.999948201	7.59835866	7.578096936	7.569783799	7.52026333	NON
MvSl-1064-A1-R4_MC07g08224	0	0	0	0	0	0	0	0	MvSl-1064-A2-R4_MC07g08489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Auto	Auto	1687994	1691309	8.498219153	-0.023175054	0.930534278	0.999948201	8.228541357	8.705370638	8.68101926	8.315380632	NON
MvSl-1064-A1-R4_MC07g08225	0	0	0	0	0	0	0	0	MvSl-1064-A2-R4_MC07g08490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Auto	Auto	1691898	1695699	6.110755279	-0.112625483	0.580564152	0.999948201	6.151644266	5.947942308	6.011516647	6.30516208	NON
MvSl-1064-A1-R4_MC07g08229	0	0	0	0	0	0	0	0	MvSl-1064-A2-R4_MC07g08494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Auto	Auto	1702492	1704873	8.106417539	-0.048658615	0.833152425	0.999948201	7.95744094	8.196410248	8.255862031	7.993254206	NON
MvSl-1064-A1-R4_MC07g08230	0	0	0	0	0	0	0	0	MvSl-1064-A2-R4_MC07g08495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Auto	Auto	1705852	1707676	7.171913817	0.021003467	0.913278499	0.999948201	7.175142641	7.189575154	7.185526332	7.136841069	NON
MvSl-1064-A1-R4_MC07g08231	0	0	0	0	0	0	0	0	MvSl-1064-A2-R4_MC07g08496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Auto	Auto	1709349	1710155	6.360763831	-0.046768812	0.830519585	0.999948201	6.063164112	6.567202134	6.510453468	6.245204283	NON
MvSl-1064-A1-R4_MC07g08232	0	0	0	0	0	0	0	0	MvSl-1064-A2-R4_MC07g08497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Auto	Auto	1711951	1712970	7.472326652	0.091066227	0.724882365	0.999948201	7.8691884	7.050650116	7.373551222	7.476861342	NON
MvSl-1064-A1-R4_MC07g08233	0	0	0	0	0	0	0	0	MvSl-1064-A2-R4_MC07g08498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Auto	Auto	1714866	1717550	2.927506853	0.0295749	0.924717871	0.999948201	2.916613683	2.967246242	2.895414232	2.930355222	NON
MvSl-1064-A1-R4_MC07g08238	0	0	0	0	0	0	0	0	MvSl-1064-A2-R4_MC07g08503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Auto	Auto	372	3020	0.007215095	0.077945487	0.883421893	0.999948201	-0.350879619	0.348579756	0.129830326	-0.204868116	NON
MvSl-1064-A1-R4_MC07g08239	0	0	0	0	0	0	0	1	MvSl-1064-A2-R4_MC07g08504	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	-1	Auto	Auto	3784	3966	7.145614376	0.043612457	0.823449716	0.999948201	7.265153898	7.062291997	7.079755883	7.166283563	NON
MvSl-1064-A1-R4_MC07g08240	0	0	0	0	0	0	1	0	MvSl-1064-A2-R4_MC07g08505	0	0	0	0	0	0	2	0	0	0	0	0	0	0	-1	0	Auto	Auto	6562	7216	8.315498399	-0.002839835	0.990099883	0.999948201	8.262217643	8.364128352	8.342026278	8.291363237	NON
MvSl-1064-A1-R4_MC07g08241	0	0	0	0	0	1	0	0	MvSl-1064-A2-R4_MC07g08506	0	0	0	0	0	2	0	0	0	0	0	0	0	-1	0	0	Auto	Auto	7509	8445	7.039539327	-0.092403035	0.621901252	0.999948201	6.989554158	6.995621918	7.011447221	7.154853995	NON
MvSl-1064-A1-R4_MC07g08242	0	0	0	0	0	1	0	0	MvSl-1064-A2-R4_MC07g08507	0	0	0	0	0	2	0	0	0	0	0	0	0	-1	0	0	Auto	Auto	8523	8834	6.377934182	0.058110453	0.754755693	0.999948201	6.457860628	6.353717662	6.3057824	6.390280834	NON
MvSl-1064-A1-R4_MC07g08251	0	0	1	0	0	0	0	0	MvSl-1064-A2-R4_MC07g08516	0	0	2	0	0	0	0	0	0	0	-1	0	0	0	0	0	Auto	Auto	29980	31788	4.601459901	0.164987142	0.498760068	0.999948201	4.631362196	4.730154944	4.494157419	4.540064	NON
MvSl-1064-A1-R4_MC07g08253	0	0	0	1	0	0	0	0	MvSl-1064-A2-R4_MC07g08518	0	0	0	2	0	0	0	0	0	0	0	-1	0	0	0	0	Auto	Auto	38978	39921	3.227452853	-0.185755607	0.596673569	0.999948201	3.498770642	2.640341333	3.210051495	3.414220388	NON
MvSl-1064-A1-R4_MC07g08255	0	0	0	1	0	0	0	0	MvSl-1064-A2-R4_MC07g08520	0	0	0	2	0	0	0	0	0	0	0	-1	0	0	0	0	Auto	Auto	40064	42401	4.984733137	0.115606329	0.628848148	0.999948201	4.892429711	5.176209057	4.981956165	4.868087703	NON
MvSl-1064-A1-R4_MC08g08262	0	0	0	0	0	0	0	0	MvSl-1064-A2-R4_MC08-1g08527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Auto	Auto	55024	57371	1.394558127	0.071295882	0.863582461	0.999948201	1.27673162	1.566198706	1.03289541	1.627224042	NON
MvSl-1064-A1-R4_MC08g08266	0	0	0	0	0	0	0	0	MvSl-1064-A2-R4_MC08-1g08531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Auto	Auto	68297	68838	6.202310319	0.088413087	0.646573504	0.999948201	6.135462312	6.34829363	6.191416449	6.122894429	NON
MvSl-1064-A1-R4_MC08g08267	0	0	0	0	0	0	0	0	MvSl-1064-A2-R4_MC08-1g08532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Auto	Auto	70163	70374	8.364113005	0.128530684	0.612798588	0.999948201	8.603302543	8.22604005	8.10512157	8.468920096	NON
MvSl-1064-A1-R4_MC08g08269	0	0	0	0	0	0	0	0	MvSl-1064-A2-R4_MC08-1g08534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Auto	Auto	71784	75370	4.949403749	0.275229156	0.474940595	0.999948201	5.389305756	4.68783536	3.963496907	5.334747746	NON
MvSl-1064-A1-R4_MC08g08272	0	0	0	0	0	0	0	0	MvSl-1064-A2-R4_MC08-1g08537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Auto	Auto	79892	82327	5.715440154	-0.140398061	0.51584559	0.999948201	5.603660833	5.682250258	5.610982599	5.937889967	NON
MvSl-1064-A1-R4_MC08g08273	0	0	0	0	0	0	0	0	MvSl-1064-A2-R4_MC08-1g08538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Auto	Auto	83103	85143	5.605239996	0.008499417	0.966853222	0.999948201	5.526340643	5.687987233	5.617657818	5.584174961	NON
MvSl-1064-A1-R4_MC08g08276	0	0	0	0	0	0	0	0	MvSl-1064-A2-R4_MC08-1g08541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Auto	Auto	91116	92785	5.221785633	-0.014000295	0.950298245	0.999948201	5.135280551	5.289975007	5.280039793	5.175547979	NON
MvSl-1064-A1-R4_MC08g08278	0	0	0	0	0	0	0	0	MvSl-1064-A2-R4_MC08-1g08543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Auto	Auto	95554	97158	7.341140117	0.107442596	0.589944608	0.999948201	7.443546917	7.342442733	7.20027686	7.367830109	NON
MvSl-1064-A1-R4_MC08g08279	0	0	0	0	0	0	0	0	MvSl-1064-A2-R4_MC08-1g08544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Auto	Auto	98046	100595	6.642041828	-0.034240834	0.850332177	0.999948201	6.613950245	6.635592932	6.700393656	6.6164406	NON
MvSl-1064-A1-R4_MC08g08280	0	0	0	0	0	0	0	0	MvSl-1064-A2-R4_MC08-1g08545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Auto	Auto	101342	104177	3.519575669	-0.077589485	0.817337417	0.999948201	3.105678113	3.776377109	3.756489304	3.325659117	NON
MvSl-1064-A1-R4_MC08g08281	0	0	0	0	0	0	0	0	MvSl-1064-A2-R4_MC08-1g08546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Auto	Auto	105932	106281	3.005608107	-0.116310541	0.723350209	0.999948201	3.191663983	2.65212871	3.069107025	3.053641519	NON
MvSl-1064-A1-R4_MC08g08286	0	0	0	0	0	0	0	0	MvSl-1064-A2-R4_MC08-1g08551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Auto	Auto	121586	123071	4.726883084	0.154300126	0.515273521	0.999948201	4.834801462	4.768563686	4.632416067	4.66392184	NON
MvSl-1064-A1-R4_MC08g08288	0	0	0	0	0	0	0	0	MvSl-1064-A2-R4_MC08-1g08553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Auto	Auto	126303	127069	10.12044775	0.243485556	0.44610949	0.999948201	10.08435958	10.37513388	10.11627649	9.859506696	NON
MvSl-1064-A1-R4_MC08g08289	0	0	0	0	0	0	0	0	MvSl-1064-A2-R4_MC08-1g08554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Auto	Auto	128269	129061	2.330034827	-0.073647316	0.839952713	0.999948201	2.147870734	2.423646192	2.614936412	2.062568111	NON
MvSl-1064-A1-R4_MC08g08291	0	0	0	0	0	0	0	0	MvSl-1064-A2-R4_MC08-1g08556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Auto	Auto	130589	131900	5.327104374	0.078122295	0.723420871	0.999948201	5.439377509	5.288087635	5.214618737	5.357261752	NON
MvSl-1064-A1-R4_MC08g08292	0	0	0	0	0	0	0	0	MvSl-1064-A2-R4_MC08-1g08557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Auto	Auto	132648	132894	6.093945572	0.129851962	0.499079174	0.999948201	6.158066566	6.156798846	5.968298527	6.084854913	NON
MvSl-1064-A1-R4_MC08g08293	0	0	0	0	0	0	0	0	MvSl-1064-A2-R4_MC08-1g08558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Auto	Auto	134283	135277	5.667911064	0.065404894	0.75148464	0.999948201	5.668075338	5.73169178	5.659663049	5.609850296	NON
MvSl-1064-A1-R4_MC08g08294	0	0	0	0	0	0	0	0	MvSl-1064-A2-R4_MC08-1g08559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Auto	Auto	135423	138730	6.226664212	-0.099387012	0.609147295	0.999948201	6.067719399	6.276812236	6.364903016	6.17994223	NON
MvSl-1064-A1-R4_MC08g08296	0	0	0	0	0	0	0	0	MvSl-1064-A2-R4_MC08-1g08561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Auto	Auto	141745	143335	6.642692155	0.037211374	0.849951727	0.999948201	6.823063443	6.478955723	6.53604976	6.706875281	NON
MvSl-1064-A1-R4_MC08g08297	0	0	0	0	0	0	0	2	MvSl-1064-A2-R4_MC08-1g08562	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	-1	Auto	Auto	144292	144939	7.842395891	0.065228809	0.769956893	0.999948201	8.016950227	7.716797308	7.680084736	7.928145	NON
MvSl-1064-A1-R4_MC08g08299	0	0	0	0	0	0	2	0	MvSl-1064-A2-R4_MC08-1g08564	0	0	0	0	0	0	3	0	0	0	0	0	0	0	-1	0	Auto	Auto	147431	148150	7.803534823	0.156237866	0.465563023	0.999948201	7.77900811	7.97351016	7.803777199	7.638228734	NON
MvSl-1064-A1-R4_MC08g08300	0	0	0	0	0	2	0	0	MvSl-1064-A2-R4_MC08-1g08565	0	0	0	0	0	3	0	0	0	0	0	0	0	-1	0	0	Auto	Auto	148462	150755	7.564917221	0.152011654	0.461403754	0.999948201	7.536852579	7.734230242	7.571503899	7.397228792	NON
MvSl-1064-A1-R4_MC08g08301	0	0	0	0	2	0	0	0	MvSl-1064-A2-R4_MC08-1g08566	0	0	0	0	3	0	0	0	0	0	0	0	-1	0	0	0	Auto	Auto	151750	154038	5.957646659	-0.062895744	0.769464309	0.999948201	6.10143316	5.726126324	5.895459533	6.076156015	NON
MvSl-1064-A1-R4_MC08g08302	0	0	0	0	2	0	0	0	MvSl-1064-A2-R4_MC08-1g08567	0	0	0	0	3	0	0	0	0	0	0	0	-1	0	0	0	Auto	Auto	154627	155316	4.440411025	0.135481248	0.632136135	0.999948201	4.357723299	4.641282814	4.060756661	4.627338844	NON
MvSl-1064-A1-R4_MC08g08308	0	2	0	0	0	2	0	0	MvSl-1064-A2-R4_MC08-1g08573	0	3	0	0	0	3	0	0	0	-1	0	0	0	-1	0	0	Auto	Auto	170007	171453	0.058835618	0.048346822	0.925893999	0.999948201	-0.006416232	0.163316487	-0.282480863	0.299035987	NON
MvSl-1064-A1-R4_MC08g08310	0	0	2	0	0	2	0	0	MvSl-1064-A2-R4_MC08-1g08575	0	0	3	0	0	3	0	0	0	0	-1	0	0	-1	0	0	Auto	Auto	172599	174460	0.674266558	-0.174627575	0.697156668	0.999948201	0.704812036	0.460066454	0.712061354	0.789971317	NON
MvSl-1064-A1-R4_MC08g08316	1	1	0	0	0	0	0	0	MvSl-1064-A2-R4_MC08-1g08581	2	1	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	Auto	Auto	187620	189500	5.928522024	-0.027294717	0.893525193	0.999948201	6.027364322	5.792866998	5.977669164	5.905520301	NON
MvSl-1064-A1-R4_MC08g08321	0	0	0	1	0	0	0	0	MvSl-1064-A2-R4_MC08-1g08586	0	0	0	2	0	0	0	0	0	0	0	-1	0	0	0	0	Auto	Auto	203435	204421	9.194754937	-0.002681113	0.992543704	0.999948201	8.956699359	9.396691363	9.335042256	9.042321086	NON
MvSl-1064-A1-R4_MC08g08322	0	0	0	0	0	0	0	0	MvSl-1064-A2-R4_MC08-1g08587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Auto	Auto	204579	205954	3.16004302	-0.104046033	0.764183953	0.999948201	3.31173618	2.869659727	2.841688692	3.503437416	NON
MvSl-1064-A1-R4_MC08g08323	0	0	0	0	0	0	0	0	MvSl-1064-A2-R4_MC08-1g08588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Auto	Auto	206342	207665	4.656894727	0.179528576	0.472857791	0.999948201	4.746642348	4.741233608	4.382577399	4.727026831	NON
MvSl-1064-A1-R4_MC08g08325	0	0	0	0	0	0	0	0	MvSl-1064-A2-R4_MC08-1g08590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Auto	Auto	211701	214199	3.751721317	0.231858829	0.432594255	0.999948201	4.033778049	3.670246252	3.526120279	3.732294306	NON
MvSl-1064-A1-R4_MC08g08327	0	0	0	0	0	0	0	0	MvSl-1064-A2-R4_MC08-1g08592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Auto	Auto	220621	222975	2.991003997	-0.164613134	0.613665464	0.999948201	3.132016215	2.640341333	3.084608609	3.053641519	NON
MvSl-1064-A1-R4_MC08g08329	0	0	0	0	0	0	0	0	MvSl-1064-A2-R4_MC08-1g08594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Auto	Auto	228358	231681	6.907376466	0.186611849	0.51383181	0.999948201	6.435124473	7.40124741	7.054394626	6.518529496	NON
MvSl-1064-A1-R4_MC08g08332	0	0	0	0	0	0	0	0	MvSl-1064-A2-R4_MC08-1g08597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Auto	Auto	237196	239965	3.196243528	0.116957813	0.715710346	0.999948201	2.995236734	3.471704862	3.238047256	3.02981272	NON
MvSl-1064-A1-R4_MC08g08333	0	0	0	0	0	0	0	0	MvSl-1064-A2-R4_MC08-1g08598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Auto	Auto	242577	244390	7.025529545	0.124497442	0.515677258	0.999948201	6.982334147	7.183496147	7.033080729	6.887326961	NON
MvSl-1064-A1-R4_MC08g08334	0	0	0	0	0	0	0	0	MvSl-1064-A2-R4_MC08-1g08599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Auto	Auto	244830	250609	7.10210675	-0.073077773	0.697859738	0.999948201	7.07065422	7.05952863	7.163798156	7.111995794	NON
