gid	location	chr	start	end	log2FC	intron_nr	mean	sum	group
MvSl-1064-A1-R4_MC10-1g09660	MvSl-1064-A1-R4_MC10-1	Chr10	139241	140735	-0.096360002	3	193167	92.6667	NONDE
MvSl-1064-A1-R4_MC10-1g09661	MvSl-1064-A1-R4_MC10-2	Chr10	141384	142258	-0.040017174	5	195118	76.6	NONDE
MvSl-1064-A1-R4_MC10-1g09662	MvSl-1064-A1-R4_MC10-1	Chr10	141586	145009	0.322542727	9	199634	80.8889	NONDE
MvSl-1064-A1-R4_MC10-1g09663	MvSl-1064-A1-R4_MC10-2	Chr10	142774	145416	-0.097487682	1	203004	79	NONDE
MvSl-1064-A1-R4_MC10-1g09665	MvSl-1064-A1-R4_MC10-2	Chr10	146113	146713	-0.099966081	3	207345	307.667	NONDE
MvSl-1064-A1-R4_MC10-1g09666	MvSl-1064-A1-R4_MC10-2	Chr10	146821	147009	-0.209036198	6	210943	72.1667	NONDE
MvSl-1064-A1-R4_MC10-1g09667	MvSl-1064-A1-R4_MC10-2	Chr10	147139	147903	-0.088173282	3	216323	113.667	NONDE
MvSl-1064-A1-R4_MC10-1g09668	MvSl-1064-A1-R4_MC10-1	Chr10	147749	150149	0.238105828	1	217238	68	NONDE
MvSl-1064-A1-R4_MC10-1g09669	MvSl-1064-A1-R4_MC10-2	Chr10	148018	149889	-0.058876126	2	218751	74.5	NONDE
MvSl-1064-A1-R4_MC10-1g09670	MvSl-1064-A1-R4_MC10-2	Chr10	150889	152322	0.246822458	6	223992	75.3333	NONDE
MvSl-1064-A1-R4_MC10-1g09671	MvSl-1064-A1-R4_MC10-1	Chr10	151461	151859	-0.187542914	1	225340	64	NONDE
MvSl-1064-A1-R4_MC10-1g09673	MvSl-1064-A1-R4_MC10-2	Chr10	153069	155308	0.037176209	3	229467	150.333	NONDE
MvSl-1064-A1-R4_MC10-1g09674	MvSl-1064-A1-R4_MC10-1	Chr10	155701	158664	-0.284502925	1	230300	47	NONDE
MvSl-1064-A1-R4_MC10-1g09675	MvSl-1064-A1-R4_MC10-2	Chr10	156596	158218	-0.048358171	3	232430	85.6667	NONDE
MvSl-1064-A1-R4_MC10-1g09676	MvSl-1064-A1-R4_MC10-2	Chr10	158418	162716	-0.733785555	1	233217	76	NONDE
MvSl-1064-A1-R4_MC10-1g09677	MvSl-1064-A1-R4_MC10-1	Chr10	159917	161499	0.106418658	7	236481	82.7143	NONDE
MvSl-1064-A1-R4_MC10-1g09679	MvSl-1064-A1-R4_MC10-2	Chr10	163235	165133	-0.104532985	5	237507	46.6	NONDE
MvSl-1064-A1-R4_MC10-1g09680	MvSl-1064-A1-R4_MC10-1	Chr10	164238	168886	-0.282116492	2	239178	126.5	NONDE
MvSl-1064-A1-R4_MC10-1g09683	MvSl-1064-A1-R4_MC10-2	Chr10	168330	168730	-0.031786552	4	245237	77.5	NONDE
MvSl-1064-A1-R4_MC10-1g09684	MvSl-1064-A1-R4_MC10-2	Chr10	168881	169198	0.061944156	1	247113	93	NONDE
MvSl-1064-A1-R4_MC10-1g09685	MvSl-1064-A1-R4_MC10-1	Chr10	169300	170369	-0.109509142	2	248106	106	NONDE
MvSl-1064-A1-R4_MC10-1g09686	MvSl-1064-A1-R4_MC10-2	Chr10	169532	169789	0.483664214	6	250272	90.5	NONDE
MvSl-1064-A1-R4_MC10-1g09687	MvSl-1064-A1-R4_MC10-2	Chr10	169984	170429	0.59966384	4	251538	73	NONDE
MvSl-1064-A1-R4_MC10-1g09689	MvSl-1064-A1-R4_MC10-1	Chr10	172646	172837	0.142087674	8	259371	108.625	NONDE
MvSl-1064-A1-R4_MC10-1g09690	MvSl-1064-A1-R4_MC10-1	Chr10	172902	173734	0.088159357	2	263065	82.5	NONDE
MvSl-1064-A1-R4_MC10-1g09691	MvSl-1064-A1-R4_MC10-2	Chr10	173527	184494	-0.103529165	3	267846	74.6667	NONDE
MvSl-1064-A1-R4_MC10-1g09692	MvSl-1064-A1-R4_MC10-1	Chr10	174757	174981	0.002779933	7	268748	94.4286	NONDE
MvSl-1064-A1-R4_MC10-1g09693	MvSl-1064-A1-R4_MC10-1	Chr10	175081	175637	-0.256038231	4	272668	138.5	NONDE
MvSl-1064-A1-R4_MC10-1g09694	MvSl-1064-A1-R4_MC10-1	Chr10	176095	179913	-0.228053374	1	273888	68	NONDE
MvSl-1064-A1-R4_MC10-1g09695	MvSl-1064-A1-R4_MC10-1	Chr10	180424	182700	-0.021290116	1	276008	244	NONDE
MvSl-1064-A1-R4_MC10-1g09696	MvSl-1064-A1-R4_MC10-1	Chr10	184602	189131	-0.066559659	1	278928	82	NONDE
MvSl-1064-A1-R4_MC10-1g09697	MvSl-1064-A1-R4_MC10-2	Chr10	185385	185577	-0.479525031	3	280547	78.6667	NONDE
MvSl-1064-A1-R4_MC10-1g09698	MvSl-1064-A1-R4_MC10-2	Chr10	185651	187575	-0.465612669	7	281737	132.571	NONDE
MvSl-1064-A1-R4_MC10-1g09699	MvSl-1064-A1-R4_MC10-2	Chr10	188676	190518	-0.186195002	6	287581	79.6667	NONDE
MvSl-1064-A1-R4_MC10-1g09701	MvSl-1064-A1-R4_MC10-2	Chr10	190835	192171	-0.407411402	2	293104	121	NONDE
MvSl-1064-A1-R4_MC10-1g09702	MvSl-1064-A1-R4_MC10-1	Chr10	191437	192358	-0.117762607	6	295479	124.667	NONDE
MvSl-1064-A1-R4_MC10-1g09703	MvSl-1064-A1-R4_MC10-2	Chr10	192458	193883	-0.15859941	5	298845	78.8	NONDE
MvSl-1064-A1-R4_MC10-1g09704	MvSl-1064-A1-R4_MC10-1	Chr10	193004	193818	0.046097034	3	299937	121	NONDE
MvSl-1064-A1-R4_MC10-1g09705	MvSl-1064-A1-R4_MC10-1	Chr10	194440	197762	0.122613967	5	303608	72.2	NONDE
MvSl-1064-A1-R4_MC10-1g09706	MvSl-1064-A1-R4_MC10-2	Chr10	195494	196697	-0.106009963	1	306386	151	NONDE
MvSl-1064-A1-R4_MC10-1g09709	MvSl-1064-A1-R4_MC10-2	Chr10	198465	198924	-0.120346561	5	311608	85.8	NONDE
MvSl-1064-A1-R4_MC10-1g09710	MvSl-1064-A1-R4_MC10-2	Chr10	199526	201012	0.016071541	6	316100	103.5	NONDE
MvSl-1064-A1-R4_MC10-1g09711	MvSl-1064-A1-R4_MC10-2	Chr10	201208	202435	0.062898673	7	317250	77.2857	NONDE
MvSl-1064-A1-R4_MC10-1g09712	MvSl-1064-A1-R4_MC10-1	Chr10	201561	203436	0.012059954	2	319538	122	NONDE
MvSl-1064-A1-R4_MC10-1g09714	MvSl-1064-A1-R4_MC10-2	Chr10	203892	205308	0.199985833	5	322777	77.2	NONDE
MvSl-1064-A1-R4_MC10-1g09716	MvSl-1064-A1-R4_MC10-1	Chr10	206365	207854	-0.516458754	3	330066	145.667	NONDE
MvSl-1064-A1-R4_MC10-1g09717	MvSl-1064-A1-R4_MC10-1	Chr10	209008	214945	0.315168223	3	332290	103	NONDE
MvSl-1064-A1-R4_MC10-1g09719	MvSl-1064-A1-R4_MC10-2	Chr10	212229	212544	-0.057382229	6	337116	83.1667	NONDE
MvSl-1064-A1-R4_MC10-1g09720	MvSl-1064-A1-R4_MC10-2	Chr10	212703	213047	-0.053235582	4	339033	99	NONDE
MvSl-1064-A1-R4_MC10-1g09721	MvSl-1064-A1-R4_MC10-2	Chr10	213276	213476	0.022027671	8	343442	122.25	NONDE
MvSl-1064-A1-R4_MC10-1g09722	MvSl-1064-A1-R4_MC10-2	Chr10	213821	215620	0.19274823	4	345091	208	NONDE
MvSl-1064-A1-R4_MC10-1g09723	MvSl-1064-A1-R4_MC10-1	Chr10	216019	216734	-0.100130986	7	347522	96	NONDE
MvSl-1064-A1-R4_MC10-1g09725	MvSl-1064-A1-R4_MC10-2	Chr10	217373	218005	-0.088695172	3	353595	108.333	NONDE
MvSl-1064-A1-R4_MC10-1g09726	MvSl-1064-A1-R4_MC10-1	Chr10	217897	220676	-0.316013399	10	356032	63.9	NONDE
MvSl-1064-A1-R4_MC10-1g09729	MvSl-1064-A1-R4_MC10-1	Chr10	220898	224286	-0.970606414	1	363060	49	NONDE
MvSl-1064-A1-R4_MC10-1g09731	MvSl-1064-A1-R4_MC10-2	Chr10	222816	224518	-0.110544137	2	369690	53	NONDE
MvSl-1064-A1-R4_MC10-1g09737	MvSl-1064-A1-R4_MC10-1	Chr10	228969	229187	0.080049894	1	380771	73	NONDE
MvSl-1064-A1-R4_MC10-1g09738	MvSl-1064-A1-R4_MC10-1	Chr10	229331	230096	-0.009997563	3	381898	168.333	NONDE
MvSl-1064-A1-R4_MC10-1g09739	MvSl-1064-A1-R4_MC10-1	Chr10	230185	230855	0.254194531	6	385028	169.667	NONDE
MvSl-1064-A1-R4_MC10-1g09741	MvSl-1064-A1-R4_MC10-2	Chr10	231261	232750	0.056739706	4	390281	126.5	NONDE
MvSl-1064-A1-R4_MC10-1g09742	MvSl-1064-A1-R4_MC10-1	Chr10	232687	233983	0.032725053	7	396512	77	NONDE
MvSl-1064-A1-R4_MC10-1g09743	MvSl-1064-A1-R4_MC10-2	Chr10	233099	237808	-0.018201554	6	397501	76.6667	NONDE
MvSl-1064-A1-R4_MC10-1g09745	MvSl-1064-A1-R4_MC10-1	Chr10	236908	237075	-0.118667907	6	403105	116.833	NONDE
MvSl-1064-A1-R4_MC10-1g09747	MvSl-1064-A1-R4_MC10-2	Chr10	238206	239014	0.174537761	4	404575	74.25	NONDE
MvSl-1064-A1-R4_MC10-1g09748	MvSl-1064-A1-R4_MC10-1	Chr10	238578	239532	-0.287071783	1	406957	76	NONDE
MvSl-1064-A1-R4_MC10-1g09749	MvSl-1064-A1-R4_MC10-1	Chr10	239820	240752	-0.173930666	4	410693	76.5	NONDE
MvSl-1064-A1-R4_MC10-1g09750	MvSl-1064-A1-R4_MC10-2	Chr10	240180	242112	-0.299877854	4	413480	83.5	NONDE
MvSl-1064-A1-R4_MC10-1g09751	MvSl-1064-A1-R4_MC10-1	Chr10	240892	241176	-0.061406644	4	415351	137	NONDE
MvSl-1064-A1-R4_MC10-1g09753	MvSl-1064-A1-R4_MC10-2	Chr10	242635	248594	0.17316266	4	419805	143.5	NONDE
MvSl-1064-A1-R4_MC10-1g09754	MvSl-1064-A1-R4_MC10-1	Chr10	245877	247256	-0.499740842	1	422405	74	NONDE
MvSl-1064-A1-R4_MC10-1g09755	MvSl-1064-A1-R4_MC10-1	Chr10	247672	248960	0.127669979	2	424244	228	NONDE
MvSl-1064-A1-R4_MC10-1g09757	MvSl-1064-A1-R4_MC10-2	Chr10	249075	251943	-0.11032552	2	428149	55.5	NONDE
MvSl-1064-A1-R4_MC10-1g09758	MvSl-1064-A1-R4_MC10-1	Chr10	250650	254229	0.280111551	1	430495	205	NONDE
MvSl-1064-A1-R4_MC10-1g09759	MvSl-1064-A1-R4_MC10-2	Chr10	253166	256550	0.249321357	10	433417	73.5	NONDE
MvSl-1064-A1-R4_MC10-1g09760	MvSl-1064-A1-R4_MC10-1	Chr10	254508	256656	0.358920268	9	434086	78.2222	NONDE
MvSl-1064-A1-R4_MC10-1g09761	MvSl-1064-A1-R4_MC10-2	Chr10	256927	258611	0.656739035	7	437487	113.286	NONDE
MvSl-1064-A1-R4_MC10-1g09762	MvSl-1064-A1-R4_MC10-1	Chr10	257307	259666	0.166609765	4	439846	86	NONDE
MvSl-1064-A1-R4_MC10-1g09763	MvSl-1064-A1-R4_MC10-2	Chr10	258994	261220	0.097836602	2	441980	142	NONDE
MvSl-1064-A1-R4_MC10-1g09765	MvSl-1064-A1-R4_MC10-2	Chr10	262056	265916	-0.414881572	1	444506	54	NONDE
MvSl-1064-A1-R4_MC10-1g09766	MvSl-1064-A1-R4_MC10-2	Chr10	266356	266664	0.299148758	2	445730	232	NONDE
MvSl-1064-A1-R4_MC10-1g09767	MvSl-1064-A1-R4_MC10-2	Chr10	266742	267496	-0.047864128	5	447409	133.6	NONDE
MvSl-1064-A1-R4_MC10-1g09768	MvSl-1064-A1-R4_MC10-1	Chr10	267055	268202	0.185429945	1	450114	98	NONDE
MvSl-1064-A1-R4_MC10-1g09769	MvSl-1064-A1-R4_MC10-2	Chr10	268144	268958	0.076410293	6	452455	137.833	NONDE
MvSl-1064-A1-R4_MC10-1g09770	MvSl-1064-A1-R4_MC10-1	Chr10	268408	271117	0.138033643	2	455518	76.5	NONDE
MvSl-1064-A1-R4_MC10-1g09772	MvSl-1064-A1-R4_MC10-1	Chr10	271160	272967	0.290355501	1	459041	105	NONDE
MvSl-1064-A1-R4_MC10-1g09774	MvSl-1064-A1-R4_MC10-2	Chr10	271579	273790	-0.095804763	6	467927	82.8333	NONDE
MvSl-1064-A1-R4_MC10-1g09776	MvSl-1064-A1-R4_MC10-2	Chr10	274214	276472	-0.201759314	3	471122	89.6667	NONDE
MvSl-1064-A1-R4_MC10-1g09777	MvSl-1064-A1-R4_MC10-1	Chr10	275006	278489	-0.058389438	5	472322	90.2	NONDE
MvSl-1064-A1-R4_MC10-1g09778	MvSl-1064-A1-R4_MC10-2	Chr10	277228	279329	0.200586437	4	475826	64	NONDE
MvSl-1064-A1-R4_MC10-1g09781	MvSl-1064-A1-R4_MC10-2	Chr10	279575	282339	-0.355053137	1	486250	41	NONDE
MvSl-1064-A1-R4_MC10-1g09782	MvSl-1064-A1-R4_MC10-1	Chr10	279659	280803	-0.293876976	5	488234	72.8	NONDE
MvSl-1064-A1-R4_MC10-1g09783	MvSl-1064-A1-R4_MC10-1	Chr10	281483	285518	0.055417278	1	490424	87	NONDE
MvSl-1064-A1-R4_MC10-1g09784	MvSl-1064-A1-R4_MC10-2	Chr10	282572	283425	0.149874932	13	491505	71.4615	NONDE
MvSl-1064-A1-R4_MC10-1g09788	MvSl-1064-A1-R4_MC10-2	Chr10	285959	286283	0.048604378	3	502198	131.667	NONDE
MvSl-1064-A1-R4_MC10-1g09789	MvSl-1064-A1-R4_MC10-2	Chr10	286421	286579	-0.030662128	2	505389	220.5	NONDE
MvSl-1064-A1-R4_MC10-1g09790	MvSl-1064-A1-R4_MC10-2	Chr10	286844	287131	0.494066803	1	506367	292	NONDE
MvSl-1064-A1-R4_MC10-1g09791	MvSl-1064-A1-R4_MC10-2	Chr10	287804	289540	0.048244272	3	507970	79.3333	NONDE
MvSl-1064-A1-R4_MC10-1g09792	MvSl-1064-A1-R4_MC10-1	Chr10	288321	289631	-0.138193922	12	513452	97.5	NONDE
MvSl-1064-A1-R4_MC10-1g09793	MvSl-1064-A1-R4_MC10-2	Chr10	289879	291907	0.048111915	3	516902	81.3333	NONDE
MvSl-1064-A1-R4_MC10-1g09794	MvSl-1064-A1-R4_MC10-1	Chr10	291142	293603	-0.821920868	2	519220	60	NONDE
MvSl-1064-A1-R4_MC10-1g09795	MvSl-1064-A1-R4_MC10-2	Chr10	292132	298154	0.239250795	2	521649	120	NONDE
MvSl-1064-A1-R4_MC10-1g09796	MvSl-1064-A1-R4_MC10-1	Chr10	295156	297514	-0.278504373	6	524143	99.5	NONDE
MvSl-1064-A1-R4_MC10-1g09797	MvSl-1064-A1-R4_MC10-1	Chr10	297923	298991	-0.072528347	6	527171	78.5	NONDE
MvSl-1064-A1-R4_MC10-1g09798	MvSl-1064-A1-R4_MC10-2	Chr10	299586	299759	0.005155951	3	530582	88.6667	NONDE
MvSl-1064-A1-R4_MC10-1g09799	MvSl-1064-A1-R4_MC10-1	Chr10	299656	302127	-0.092732221	3	533273	119	NONDE
MvSl-1064-A1-R4_MC10-1g09803	MvSl-1064-A1-R4_MC10-2	Chr10	302118	307281	-0.277164459	2	537366	217	NONDE
MvSl-1064-A1-R4_MC10-1g09804	MvSl-1064-A1-R4_MC10-1	Chr10	302529	305064	-0.702835792	4	539484	188	NONDE
MvSl-1064-A1-R4_MC10-1g09806	MvSl-1064-A1-R4_MC10-2	Chr10	308239	308573	-0.016414886	8	548101	81.75	NONDE
MvSl-1064-A1-R4_MC10-1g09808	MvSl-1064-A1-R4_MC10-1	Chr10	309414	310750	-0.056295213	2	549824	93	NONDE
MvSl-1064-A1-R4_MC10-1g09811	MvSl-1064-A1-R4_MC10-1	Chr10	311342	312205	0.063030071	5	552941	116.6	NONDE
MvSl-1064-A1-R4_MC10-1g09812	MvSl-1064-A1-R4_MC10-1	Chr10	312504	316244	0.13653512	4	556597	80	NONDE
MvSl-1064-A1-R4_MC10-1g09813	MvSl-1064-A1-R4_MC10-2	Chr10	312709	315647	-0.617746152	1	557194	47	NONDE
MvSl-1064-A1-R4_MC10-1g09817	MvSl-1064-A1-R4_MC10-1	Chr10	319058	319736	-0.105738104	4	561833	123	NONDE
MvSl-1064-A1-R4_MC10-1g09818	MvSl-1064-A1-R4_MC10-1	Chr10	320539	321411	0.0860254	4	563735	92	NONDE
MvSl-1064-A1-R4_MC10-1g09819	MvSl-1064-A1-R4_MC10-2	Chr10	320780	323535	-0.280793786	9	570071	184.111	NONDE
MvSl-1064-A1-R4_MC10-1g09834	MvSl-1064-A1-R4_MC10-2	Chr10	339235	341319	0.347269846	4	599404	132.75	NONDE
MvSl-1064-A1-R4_MC10-1g09840	MvSl-1064-A1-R4_MC10-2	Chr10	348940	351532	0.979316611	2	620359	278.5	NONDE
MvSl-1064-A1-R4_MC10-1g09850	MvSl-1064-A1-R4_MC10-1	Chr10	362337	362621	1.085219209	9	666530	175	NONDE
MvSl-1064-A1-R4_MC10-2g09858	MvSl-1064-A1-R4_MC10-2	Chr10	367687	370950	-0.639306727	5	6536	161.8	NONDE
MvSl-1064-A1-R4_MC10-2g09868	MvSl-1064-A1-R4_MC10-1	Chr10	377362	377941	0.301969656	2	35763	176.5	NONDE
MvSl-1064-A1-R4_MC10-2g09871	MvSl-1064-A1-R4_MC10-2	Chr10	378937	379098	-1.547279429	2	45089	80.5	NONDE
MvSl-1064-A1-R4_MC10-2g09875	MvSl-1064-A1-R4_MC10-1	Chr10	381433	382354	-0.30359261	4	56513	68	NONDE
MvSl-1064-A1-R4_MC10-2g09876	MvSl-1064-A1-R4_MC10-1	Chr10	382881	385416	-0.36677966	1	59904	84	NONDE
MvSl-1064-A1-R4_MC10-2g09877	MvSl-1064-A1-R4_MC10-2	Chr10	383838	386810	0.269155131	1	61063	52	NONDE
MvSl-1064-A1-R4_MC10-2g09878	MvSl-1064-A1-R4_MC10-1	Chr10	386075	386278	0.31787877	1	63487	52	NONDE
MvSl-1064-A1-R4_MC10-2g09879	MvSl-1064-A1-R4_MC10-2	Chr10	387062	388327	-0.114429051	5	65241	120.6	NONDE
MvSl-1064-A1-R4_MC10-2g09880	MvSl-1064-A1-R4_MC10-1	Chr10	387329	390924	-0.386354465	1	66014	130	NONDE
MvSl-1064-A1-R4_MC10-2g09881	MvSl-1064-A1-R4_MC10-2	Chr10	388549	391183	0.03889687	10	71333	94.7	NONDE
MvSl-1064-A1-R4_MC10-2g09882	MvSl-1064-A1-R4_MC10-2	Chr10	391634	396429	0.062635524	4	73905	135.5	NONDE
MvSl-1064-A1-R4_MC10-2g09883	MvSl-1064-A1-R4_MC10-1	Chr10	393309	396727	-0.004260461	10	75107	102.1	NONDE
MvSl-1064-A1-R4_MC10-2g09884	MvSl-1064-A1-R4_MC10-1	Chr10	397126	398713	0.083187265	1	78706	42	NONDE
MvSl-1064-A1-R4_MC10-2g09887	MvSl-1064-A1-R4_MC10-1	Chr10	401337	403408	0.049271893	4	83194	99	NONDE
MvSl-1064-A1-R4_MC10-2g09889	MvSl-1064-A1-R4_MC10-1	Chr10	403697	404182	-0.019990178	1	85663	56	NONDE
MvSl-1064-A1-R4_MC10-2g09890	MvSl-1064-A1-R4_MC10-1	Chr10	404398	405699	-0.124063332	4	86120	82.5	NONDE
MvSl-1064-A1-R4_MC10-2g09891	MvSl-1064-A1-R4_MC10-2	Chr10	405767	406808	0.021637472	3	87564	69.6667	NONDE
MvSl-1064-A1-R4_MC10-2g09892	MvSl-1064-A1-R4_MC10-1	Chr10	406229	408383	-0.026340246	2	94167	92.5	NONDE
MvSl-1064-A1-R4_MC10-2g09893	MvSl-1064-A1-R4_MC10-2	Chr10	408146	410809	-0.05294754	2	95525	68	NONDE
MvSl-1064-A1-R4_MC10-2g09894	MvSl-1064-A1-R4_MC10-1	Chr10	409157	410956	-0.073132386	2	100227	67	NONDE
MvSl-1064-A1-R4_MC10-2g09895	MvSl-1064-A1-R4_MC10-2	Chr10	411696	412415	0.047650899	15	113196	89.6	NONDE
MvSl-1064-A1-R4_MC10-2g09896	MvSl-1064-A1-R4_MC10-1	Chr10	411857	413747	0.23403518	8	115880	90.25	NONDE
MvSl-1064-A1-R4_MC10-2g09897	MvSl-1064-A1-R4_MC10-2	Chr10	413125	414807	0.200496067	2	118219	156.5	NONDE
MvSl-1064-A1-R4_MC10-2g09898	MvSl-1064-A1-R4_MC10-1	Chr10	414844	416048	0.015046782	4	120726	330.5	NONDE
MvSl-1064-A1-R4_MC10-2g09901	MvSl-1064-A1-R4_MC10-1	Chr10	416518	418795	0.170386839	1	129426	66	NONDE
MvSl-1064-A1-R4_MC10-2g09902	MvSl-1064-A1-R4_MC10-2	Chr10	419184	419708	-0.10033222	2	130215	75	NONDE
MvSl-1064-A1-R4_MC10-2g09903	MvSl-1064-A1-R4_MC10-1	Chr10	419244	421347	0.046138492	5	134013	99	NONDE
MvSl-1064-A1-R4_MC10-2g09904	MvSl-1064-A1-R4_MC10-2	Chr10	420422	421138	-0.289923009	1	137338	82	NONDE
MvSl-1064-A1-R4_MC10-2g09905	MvSl-1064-A1-R4_MC10-1	Chr10	422061	422419	0.093694697	4	139614	165	NONDE
MvSl-1064-A1-R4_MC10-2g09906	MvSl-1064-A1-R4_MC10-1	Chr10	423668	425179	0.119062756	2	141930	70	NONDE
MvSl-1064-A1-R4_MC10-2g09907	MvSl-1064-A1-R4_MC10-2	Chr10	423996	425057	0.061710233	10	145153	94.2	NONDE
MvSl-1064-A1-R4_MC10-2g09908	MvSl-1064-A1-R4_MC10-1	Chr10	425686	426090	0.508450547	2	146462	71	NONDE
MvSl-1064-A1-R4_MC10-2g09910	MvSl-1064-A1-R4_MC10-1	Chr10	426211	429168	-0.213714841	2	147591	66	NONDE
MvSl-1064-A1-R4_MC10-2g09911	MvSl-1064-A1-R4_MC10-2	Chr10	428029	429710	-0.208135435	2	148160	126	NONDE
MvSl-1064-A1-R4_MC10-2g09913	MvSl-1064-A1-R4_MC10-2	Chr10	429803	430547	0.168511932	1	151536	66	NONDE
MvSl-1064-A1-R4_MC10-2g09914	MvSl-1064-A1-R4_MC10-1	Chr10	430333	430789	0.051545644	6	154775	68.8333	NONDE
MvSl-1064-A1-R4_MC10-2g09915	MvSl-1064-A1-R4_MC10-2	Chr10	431278	436626	0.67580906	3	156786	78	NONDE
MvSl-1064-A1-R4_MC10-2g09916	MvSl-1064-A1-R4_MC10-1	Chr10	431293	433800	0.269675882	15	161935	73.8	NONDE
MvSl-1064-A1-R4_MC10-2g09917	MvSl-1064-A1-R4_MC10-1	Chr10	434028	435598	0.037046219	4	164944	136.5	NONDE
MvSl-1064-A1-R4_MC10-2g09921	MvSl-1064-A1-R4_MC10-1	Chr10	438269	440226	-0.06589729	1	168332	155	NONDE
MvSl-1064-A1-R4_MC10-2g09924	MvSl-1064-A1-R4_MC10-2	Chr10	443577	444643	-0.283236754	1	170181	113	NONDE
MvSl-1064-A1-R4_MC10-2g09925	MvSl-1064-A1-R4_MC10-1	Chr10	444323	444514	-0.109213327	11	173957	76.6364	NONDE
MvSl-1064-A1-R4_MC10-2g09927	MvSl-1064-A1-R4_MC10-2	Chr10	444939	447009	-0.301421457	2	186363	76	NONDE
MvSl-1064-A1-R4_MC10-2g09928	MvSl-1064-A1-R4_MC10-1	Chr10	446347	447644	-0.157261704	2	189970	297.5	NONDE
MvSl-1064-A1-R4_MC10-2g09929	MvSl-1064-A1-R4_MC10-2	Chr10	447736	449730	0.335343139	4	191971	140	NONDE
MvSl-1064-A1-R4_MC10-2g09930	MvSl-1064-A1-R4_MC10-1	Chr10	449135	450357	0.085787339	6	192614	100.167	NONDE
MvSl-1064-A1-R4_MC10-2g09931	MvSl-1064-A1-R4_MC10-2	Chr10	449964	450988	-0.047993794	3	196470	75.3333	NONDE
MvSl-1064-A1-R4_MC10-2g09932	MvSl-1064-A1-R4_MC10-1	Chr10	450784	452909	-0.03184729	1	197919	43	NONDE
MvSl-1064-A1-R4_MC10-2g09934	MvSl-1064-A1-R4_MC10-2	Chr10	452660	454998	0.01022578	6	199739	94.3333	NONDE
MvSl-1064-A1-R4_MC10-2g09935	MvSl-1064-A1-R4_MC10-1	Chr10	453986	456328	0.251473532	4	201846	109.75	NONDE
MvSl-1064-A1-R4_MC10-2g09936	MvSl-1064-A1-R4_MC10-2	Chr10	455879	456136	0.268900933	9	205174	84.1111	NONDE
MvSl-1064-A1-R4_MC10-2g09937	MvSl-1064-A1-R4_MC10-1	Chr10	456748	457149	0.120951116	8	208697	70.125	NONDE
MvSl-1064-A1-R4_MC10-2g09938	MvSl-1064-A1-R4_MC10-2	Chr10	456826	458970	0.037222099	7	210250	77.1429	NONDE
MvSl-1064-A1-R4_MC10-2g09939	MvSl-1064-A1-R4_MC10-1	Chr10	458270	461248	0.177180423	1	212442	52	NONDE
MvSl-1064-A1-R4_MC10-2g09940	MvSl-1064-A1-R4_MC10-2	Chr10	460205	461241	-0.169572134	1	212813	78	NONDE
MvSl-1064-A1-R4_MC10-2g09944	MvSl-1064-A1-R4_MC10-2	Chr10	466637	468889	-0.113510649	1	219533	199	NONDE
MvSl-1064-A1-R4_MC10-2g09946	MvSl-1064-A1-R4_MC10-2	Chr10	469737	474438	-0.173059769	2	222540	81	NONDE
MvSl-1064-A1-R4_MC10-2g09947	MvSl-1064-A1-R4_MC10-1	Chr10	470482	471311	-0.055871926	3	222969	77.6667	NONDE
MvSl-1064-A1-R4_MC10-2g09948	MvSl-1064-A1-R4_MC10-1	Chr10	471875	474716	-0.063668943	1	225542	112	NONDE
MvSl-1064-A1-R4_MC10-2g09949	MvSl-1064-A1-R4_MC10-1	Chr10	474885	475908	-0.058498492	1	226536	95	NONDE
MvSl-1064-A1-R4_MC10-2g09950	MvSl-1064-A1-R4_MC10-2	Chr10	474890	477736	0.644448582	2	228000	149	NONDE
MvSl-1064-A1-R4_MC10-2g09951	MvSl-1064-A1-R4_MC10-2	Chr10	477862	483685	0.024554117	2	229240	81	NONDE
MvSl-1064-A1-R4_MC10-2g09952	MvSl-1064-A1-R4_MC10-1	Chr10	481247	481948	0.05244684	1	231915	68	NONDE
MvSl-1064-A1-R4_MC10-2g09953	MvSl-1064-A1-R4_MC10-2	Chr10	484067	485344	0.0018952	12	234023	71.75	NONDE
MvSl-1064-A1-R4_MC10-2g09954	MvSl-1064-A1-R4_MC10-2	Chr10	485615	485919	0.61033436	3	238749	162.667	NONDE
MvSl-1064-A1-R4_MC10-2g09955	MvSl-1064-A1-R4_MC10-1	Chr10	485771	486255	-0.128742975	4	241542	90.25	NONDE
MvSl-1064-A1-R4_MC10-2g09956	MvSl-1064-A1-R4_MC10-2	Chr10	486183	487777	0.314854615	5	247876	83.2	NONDE
MvSl-1064-A1-R4_MC10-2g09957	MvSl-1064-A1-R4_MC10-1	Chr10	486361	488599	-0.03396492	4	249201	94	NONDE
MvSl-1064-A1-R4_MC10-2g09958	MvSl-1064-A1-R4_MC10-2	Chr10	487961	488191	0.206596243	4	253655	151.75	NONDE
MvSl-1064-A1-R4_MC10-2g09959	MvSl-1064-A1-R4_MC10-2	Chr10	488997	489850	0.071810488	4	257209	89	NONDE
MvSl-1064-A1-R4_MC10-2g09960	MvSl-1064-A1-R4_MC10-1	Chr10	490164	490877	0.138809155	4	260085	73.75	NONDE
