gene	location	chr	start	end	log2FC	intron_nr	mean	sum
MvSl-1064-A1-R4_MC13g11510	MvSl-1064-A1-R4_MC13	Chr13	574743	575414	0.0461278600979774	5	522240	108.8
MvSl-1064-A1-R4_MC13g11511	MvSl-1064-A1-R4_MC13	Chr13	576191	578129	0.0357658031043406	7	525026	88.8571
MvSl-1064-A1-R4_MC13g11512	MvSl-1064-A1-R4_MC13	Chr13	578540	580195	-0.261975149900567	1	527437	437
MvSl-1064-A1-R4_MC13g11513	MvSl-1064-A1-R4_MC13	Chr13	580444	582126	0.0479924071398759	9	530447	88
MvSl-1064-A1-R4_MC13g11515	MvSl-1064-A1-R4_MC13	Chr13	586585	589680	0.0228883603673848	12	534520	112.333
MvSl-1064-A1-R4_MC13g11516	MvSl-1064-A1-R4_MC13	Chr13	593543	595799	0.43802599792808	13	541197	74.7692
MvSl-1064-A1-R4_MC13g11517	MvSl-1064-A1-R4_MC13	Chr13	596213	597629	0.0266694979767975	4	542364	75.25
MvSl-1064-A1-R4_MC13g11518	MvSl-1064-A1-R4_MC13	Chr13	597840	599259	0.0977749102770581	9	544451	81.1111
MvSl-1064-A1-R4_MC13g11519	MvSl-1064-A1-R4_MC13	Chr13	599408	602620	0.326576333771145	1	551993	45
MvSl-1064-A1-R4_MC13g11522	MvSl-1064-A1-R4_MC13	Chr13	605472	607010	-0.0215541044129736	10	555806	81.6
MvSl-1064-A1-R4_MC13g11523	MvSl-1064-A1-R4_MC13	Chr13	608130	610007	-0.544643068353252	8	559070	78.875
MvSl-1064-A1-R4_MC13g11524	MvSl-1064-A1-R4_MC13	Chr13	610713	612452	-0.00395581468621828	9	562369	68
MvSl-1064-A1-R4_MC13g11525	MvSl-1064-A1-R4_MC13	Chr13	612589	614080	0.0725784261841719	9	563269	87.2222
MvSl-1064-A1-R4_MC13g11527	MvSl-1064-A1-R4_MC13	Chr13	615909	617859	-0.209551868193472	5	567099	100.8
MvSl-1064-A1-R4_MC13g11528	MvSl-1064-A1-R4_MC13	Chr13	618107	620842	0.131762902984393	4	567687	87
MvSl-1064-A1-R4_MC13g11529	MvSl-1064-A1-R4_MC13	Chr13	621060	622052	-0.360562866370018	4	571648	78.25
MvSl-1064-A1-R4_MC13g11531	MvSl-1064-A1-R4_MC13	Chr13	625869	627069	0.168789650441391	6	576594	88.6667
MvSl-1064-A1-R4_MC13g11532	MvSl-1064-A1-R4_MC13	Chr13	627795	628162	0.524432141971216	8	578683	105.75
MvSl-1064-A1-R4_MC13g11534	MvSl-1064-A1-R4_MC13	Chr13	629096	629251	0.133675551487292	12	585170	83.0833
MvSl-1064-A1-R4_MC13g11535	MvSl-1064-A1-R4_MC13	Chr13	629672	629907	0.153513599346371	7	586705	77.1429
MvSl-1064-A1-R4_MC13g11537	MvSl-1064-A1-R4_MC13	Chr13	633183	633836	0.0812148152506916	4	596895	72.25
MvSl-1064-A1-R4_MC13g11538	MvSl-1064-A1-R4_MC13	Chr13	634294	635091	-0.445408330857749	5	598100	73.4
MvSl-1064-A1-R4_MC13g11539	MvSl-1064-A1-R4_MC13	Chr13	635916	636083	-0.140297930470107	7	602119	89.1429
MvSl-1064-A1-R4_MC13g11541	MvSl-1064-A1-R4_MC13	Chr13	638808	640025	0.367607551964143	5	604666	71.6
MvSl-1064-A1-R4_MC13g11542	MvSl-1064-A1-R4_MC13	Chr13	640450	641482	-0.469848608947268	4	606770	76.5
MvSl-1064-A1-R4_MC13g11543	MvSl-1064-A1-R4_MC13	Chr13	643940	645631	-0.393004123180712	6	609772	92
MvSl-1064-A1-R4_MC13g11544	MvSl-1064-A1-R4_MC13	Chr13	645808	650385	-0.579118749469987	3	611163	73
MvSl-1064-A1-R4_MC13g11545	MvSl-1064-A1-R4_MC13	Chr13	650919	652895	-0.0162661918987299	2	613126	68
MvSl-1064-A1-R4_MC13g11546	MvSl-1064-A1-R4_MC13	Chr13	653428	656933	0.180882889700499	5	614455	118.8
MvSl-1064-A1-R4_MC13g11547	MvSl-1064-A1-R4_MC13	Chr13	658250	660478	0.0984437333399112	5	616988	90.8
MvSl-1064-A1-R4_MC13g11548	MvSl-1064-A1-R4_MC13	Chr13	660624	661886	0.113486764763868	4	619527	90.75
MvSl-1064-A1-R4_MC13g11549	MvSl-1064-A1-R4_MC13	Chr13	662461	663590	0.0796436464487081	5	621839	100.2
MvSl-1064-A1-R4_MC13g11550	MvSl-1064-A1-R4_MC13	Chr13	663714	665586	-0.237483048693371	3	625129	50.3333
MvSl-1064-A1-R4_MC13g11551	MvSl-1064-A1-R4_MC13	Chr13	665913	666590	-0.976561261637411	1	626968	46
MvSl-1064-A1-R4_MC13g11552	MvSl-1064-A1-R4_MC13	Chr13	667106	668840	0.525837999381781	1	627918	71
MvSl-1064-A1-R4_MC13g11553	MvSl-1064-A1-R4_MC13	Chr13	670948	674088	0.444712394044135	1	628425	40
MvSl-1064-A1-R4_MC13g11556	MvSl-1064-A1-R4_MC13	Chr13	680853	682936	-0.313266539892093	5	631533	139
MvSl-1064-A1-R4_MC13g11557	MvSl-1064-A1-R4_MC13	Chr13	683386	684819	0.432705149985851	1	633495	48
MvSl-1064-A1-R4_MC13g11558	MvSl-1064-A1-R4_MC13	Chr13	685487	688051	0.106425992224782	2	634556	81
MvSl-1064-A1-R4_MC13g11560	MvSl-1064-A1-R4_MC13	Chr13	689812	690506	0.27471059896628	7	638341	90
MvSl-1064-A1-R4_MC13g11561	MvSl-1064-A1-R4_MC13	Chr13	691468	694018	0.0946474751109632	7	639809	97.7143
MvSl-1064-A1-R4_MC13g11562	MvSl-1064-A1-R4_MC13	Chr13	694499	695954	0.207045633952106	3	641260	100.333
MvSl-1064-A1-R4_MC13g11564	MvSl-1064-A1-R4_MC13	Chr13	700213	702811	-0.224671495340152	10	650093	117.6
MvSl-1064-A1-R4_MC13g11565	MvSl-1064-A1-R4_MC13	Chr13	703687	705596	-0.109714662813446	3	652555	76
MvSl-1064-A1-R4_MC13g11566	MvSl-1064-A1-R4_MC13	Chr13	705886	707216	-0.000317072011115293	3	655863	283.667
MvSl-1064-A1-R4_MC13g11567	MvSl-1064-A1-R4_MC13	Chr13	707604	708137	0.332760346944024	5	660050	84
MvSl-1064-A1-R4_MC13g11568	MvSl-1064-A1-R4_MC13	Chr13	708377	708884	0.240839567866778	2	660774	96
MvSl-1064-A1-R4_MC13g11569	MvSl-1064-A1-R4_MC13	Chr13	709588	710491	0.0694279587573765	3	662700	76.6667
MvSl-1064-A1-R4_MC13g11570	MvSl-1064-A1-R4_MC13	Chr13	710957	712690	-0.0339497455643137	5	665283	84.8
MvSl-1064-A1-R4_MC13g11571	MvSl-1064-A1-R4_MC13	Chr13	712919	715932	-0.0900191149831366	1	666131	72
MvSl-1064-A1-R4_MC13g11572	MvSl-1064-A1-R4_MC13	Chr13	716523	719323	0.456133281039977	3	668581	155.333
MvSl-1064-A1-R4_MC13g11573	MvSl-1064-A1-R4_MC13	Chr13	719964	721644	0.0805691615136976	7	671105	131.143
MvSl-1064-A1-R4_MC13g11574	MvSl-1064-A1-R4_MC13	Chr13	722136	723144	0.24106157434377	3	675375	83
MvSl-1064-A1-R4_MC13g11575	MvSl-1064-A1-R4_MC13	Chr13	723510	724188	0.190831972761797	4	677341	82.75
MvSl-1064-A1-R4_MC13g11576	MvSl-1064-A1-R4_MC13	Chr13	724865	726996	-0.53874759483915	6	682690	83.8333
MvSl-1064-A1-R4_MC13g11577	MvSl-1064-A1-R4_MC13	Chr13	729689	731859	0.105447342354258	2	684564	84
MvSl-1064-A1-R4_MC13g11578	MvSl-1064-A1-R4_MC13	Chr13	732064	732408	0.0526171089706421	2	686515	73.5
MvSl-1064-A1-R4_MC13g11579	MvSl-1064-A1-R4_MC13	Chr13	732914	733463	0.125248006503711	5	688747	88.6
MvSl-1064-A1-R4_MC13g11580	MvSl-1064-A1-R4_MC13	Chr13	733970	735842	0.172554120387707	2	689889	65.5
MvSl-1064-A1-R4_MC13g11582	MvSl-1064-A1-R4_MC13	Chr13	738614	741099	0.146655759476178	1	694576	82
MvSl-1064-A1-R4_MC13g11583	MvSl-1064-A1-R4_MC13	Chr13	741143	746513	0.481057624935701	7	696949	74.2857
MvSl-1064-A1-R4_MC13g11585	MvSl-1064-A1-R4_MC13	Chr13	748390	750137	0.0751394244999218	1	705312	65
MvSl-1064-A1-R4_MC13g11586	MvSl-1064-A1-R4_MC13	Chr13	750375	751030	-0.0802810213279506	4	706097	105.5
MvSl-1064-A1-R4_MC13g11587	MvSl-1064-A1-R4_MC13	Chr13	751696	753578	0.222132402873715	1	707641	78
MvSl-1064-A1-R4_MC13g11588	MvSl-1064-A1-R4_MC13	Chr13	753650	754218	0.461998559482586	1	708637	136
MvSl-1064-A1-R4_MC13g11589	MvSl-1064-A1-R4_MC13	Chr13	754397	754924	0.419813361061331	1	709765	106
MvSl-1064-A1-R4_MC13g11590	MvSl-1064-A1-R4_MC13	Chr13	756191	756847	-0.0130867053833599	8	712504	84
MvSl-1064-A1-R4_MC13g11591	MvSl-1064-A1-R4_MC13	Chr13	757753	760341	0.396502450257864	2	715510	94
MvSl-1064-A1-R4_MC13g11592	MvSl-1064-A1-R4_MC13	Chr13	760980	761189	0.0530253040664145	10	718902	96.8
MvSl-1064-A1-R4_MC13g11593	MvSl-1064-A1-R4_MC13	Chr13	763339	763589	0.398812184351402	4	721062	85
MvSl-1064-A1-R4_MC13g11594	MvSl-1064-A1-R4_MC13	Chr13	764906	765980	-0.287283344609254	4	722866	115.75
MvSl-1064-A1-R4_MC13g11595	MvSl-1064-A1-R4_MC13	Chr13	766592	770139	0.0807893382011023	3	723671	125.333
MvSl-1064-A1-R4_MC13g11597	MvSl-1064-A1-R4_MC13	Chr13	774983	777187	0.174030128507987	3	730018	106.667
MvSl-1064-A1-R4_MC13g11599	MvSl-1064-A1-R4_MC13	Chr13	778126	780937	-0.139374386380959	3	733095	106.333
MvSl-1064-A1-R4_MC13g11600	MvSl-1064-A1-R4_MC13	Chr13	781239	781424	0.130487271212732	4	735248	71.5
MvSl-1064-A1-R4_MC13g11601	MvSl-1064-A1-R4_MC13	Chr13	781887	787869	0.0792453680402154	5	738142	86.2
MvSl-1064-A1-R4_MC13g11602	MvSl-1064-A1-R4_MC13	Chr13	788870	789051	-0.223242234557387	6	738824	89.3333
MvSl-1064-A1-R4_MC13g11603	MvSl-1064-A1-R4_MC13	Chr13	789584	789834	-0.13348702555426	9	745918	122.444
MvSl-1064-A1-R4_MC13g11605	MvSl-1064-A1-R4_MC13	Chr13	792377	793924	0.00193803534718715	9	748472	108.889
MvSl-1064-A1-R4_MC13g11606	MvSl-1064-A1-R4_MC13	Chr13	794303	795408	-0.170482388809677	2	750705	88
MvSl-1064-A1-R4_MC13g11607	MvSl-1064-A1-R4_MC13	Chr13	795765	796912	-0.116953631825418	6	752011	109.833
MvSl-1064-A1-R4_MC13g11608	MvSl-1064-A1-R4_MC13	Chr13	797967	800207	0.036887258458936	2	754140	164.5
MvSl-1064-A1-R4_MC13g11610	MvSl-1064-A1-R4_MC13	Chr13	802941	804042	-0.250774251968272	3	756735	68
MvSl-1064-A1-R4_MC13g11611	MvSl-1064-A1-R4_MC13	Chr13	804217	805547	-0.116187278810085	3	758076	96
MvSl-1064-A1-R4_MC13g11613	MvSl-1064-A1-R4_MC13	Chr13	806699	806884	-0.781483470129352	1	763575	107
MvSl-1064-A1-R4_MC13g11614	MvSl-1064-A1-R4_MC13	Chr13	807154	808692	0.0209763075132648	7	765245	92.7143
MvSl-1064-A1-R4_MC13g11617	MvSl-1064-A1-R4_MC13	Chr13	812588	813240	-0.0332131753038065	11	777051	84.2727
MvSl-1064-A1-R4_MC13g11619	MvSl-1064-A1-R4_MC13	Chr13	816001	816907	0.0754659914555545	10	780329	83.8
MvSl-1064-A1-R4_MC13g11621	MvSl-1064-A1-R4_MC13	Chr13	819696	822027	-0.0997649680141296	8	787718	76.625
MvSl-1064-A1-R4_MC13g11623	MvSl-1064-A1-R4_MC13	Chr13	825645	827938	-0.789552906493357	1	789703	86
MvSl-1064-A1-R4_MC13g11624	MvSl-1064-A1-R4_MC13	Chr13	828604	832402	-0.573539786966483	1	791394	125
MvSl-1064-A1-R4_MC13g11625	MvSl-1064-A1-R4_MC13	Chr13	832592	836730	0.276609267024674	6	793507	83
MvSl-1064-A1-R4_MC13g11626	MvSl-1064-A1-R4_MC13	Chr13	837582	839150	0.207288332054995	2	794596	88
MvSl-1064-A1-R4_MC13g11627	MvSl-1064-A1-R4_MC13	Chr13	839760	841793	-0.125229419383858	2	796177	125.5
MvSl-1064-A1-R4_MC13g11628	MvSl-1064-A1-R4_MC13	Chr13	842213	843180	-1.03177317851227	5	798421	124.2
MvSl-1064-A1-R4_MC13g11629	MvSl-1064-A1-R4_MC13	Chr13	843880	844195	-0.342115888188991	1	801041	78
MvSl-1064-A1-R4_MC13g11630	MvSl-1064-A1-R4_MC13	Chr13	844299	845269	0.131477042108465	2	803158	102.5
MvSl-1064-A1-R4_MC13g11631	MvSl-1064-A1-R4_MC13	Chr13	845368	846187	0.0794853009513988	2	804737	86.5
MvSl-1064-A1-R4_MC13g11632	MvSl-1064-A1-R4_MC13	Chr13	846501	852053	0.251851849510276	1	805858	53
MvSl-1064-A1-R4_MC13g11634	MvSl-1064-A1-R4_MC13	Chr13	853973	856154	-0.0254529471557176	6	807266	123.5
MvSl-1064-A1-R4_MC13g11635	MvSl-1064-A1-R4_MC13	Chr13	856359	859523	-0.313294213176279	3	810094	86
MvSl-1064-A1-R4_MC13g11636	MvSl-1064-A1-R4_MC13	Chr13	860156	860692	-0.25609867227764	1	811206	89
MvSl-1064-A1-R4_MC13g11638	MvSl-1064-A1-R4_MC13	Chr13	863572	867490	-0.125245072843193	2	815045	73.5
MvSl-1064-A1-R4_MC13g11639	MvSl-1064-A1-R4_MC13	Chr13	868152	869324	0.0699497332460751	2	816662	65
MvSl-1064-A1-R4_MC13g11640	MvSl-1064-A1-R4_MC13	Chr13	869591	872007	0.405562287191296	7	818221	98.2857
MvSl-1064-A1-R4_MC13g11641	MvSl-1064-A1-R4_MC13	Chr13	872558	874518	0.252760375036949	3	821793	115.333
MvSl-1064-A1-R4_MC13g11642	MvSl-1064-A1-R4_MC13	Chr13	875326	877205	0.0993617480093686	4	823022	68.75
MvSl-1064-A1-R4_MC13g11643	MvSl-1064-A1-R4_MC13	Chr13	877737	881562	-0.134465537729555	3	827335	73.6667
MvSl-1064-A1-R4_MC13g11644	MvSl-1064-A1-R4_MC13	Chr13	881704	883380	0.262437279125429	6	829021	103.667
MvSl-1064-A1-R4_MC13g11646	MvSl-1064-A1-R4_MC13	Chr13	885918	887561	0.440616907028637	1	838830	45
MvSl-1064-A1-R4_MC13g11647	MvSl-1064-A1-R4_MC13	Chr13	888427	888821	0.202602069564344	4	840307	80.25
MvSl-1064-A1-R4_MC13g11648	MvSl-1064-A1-R4_MC13	Chr13	888925	890181	0.333213161443064	1	842909	86
MvSl-1064-A1-R4_MC13g11649	MvSl-1064-A1-R4_MC13	Chr13	890338	891914	-0.196997446330278	1	843999	193
MvSl-1064-A1-R4_MC13g11650	MvSl-1064-A1-R4_MC13	Chr13	892211	893590	0.259215517752548	2	844502	89.5
MvSl-1064-A1-R4_MC13g11651	MvSl-1064-A1-R4_MC13	Chr13	893910	894571	-0.0646995801653891	3	846066	95.3333
MvSl-1064-A1-R4_MC13g11652	MvSl-1064-A1-R4_MC13	Chr13	894825	896935	0.0610152212608363	16	846618	99.75
MvSl-1064-A1-R4_MC13g11653	MvSl-1064-A1-R4_MC13	Chr13	897254	900204	0.0825743556584891	5	852562	122.6
MvSl-1064-A1-R4_MC13g11654	MvSl-1064-A1-R4_MC13	Chr13	900518	902290	-0.0761825727261135	5	854329	95
MvSl-1064-A1-R4_MC13g11655	MvSl-1064-A1-R4_MC13	Chr13	902657	902830	-0.224370660684234	8	858967	91.125
MvSl-1064-A1-R4_MC13g11657	MvSl-1064-A1-R4_MC13	Chr13	903726	905725	0.097205243014424	6	861306	99.3333
MvSl-1064-A1-R4_MC13g11658	MvSl-1064-A1-R4_MC13	Chr13	906177	908866	-0.0431727100366523	3	866019	75.3333
MvSl-1064-A1-R4_MC13g11659	MvSl-1064-A1-R4_MC13	Chr13	910935	912665	-0.20119045305837	2	868420	160.5
MvSl-1064-A1-R4_MC13g11660	MvSl-1064-A1-R4_MC13	Chr13	913028	914209	-0.032281838284455	9	871678	88.5556
MvSl-1064-A1-R4_MC13g11661	MvSl-1064-A1-R4_MC13	Chr13	915744	917282	0.0891978204980105	4	874007	84.5
MvSl-1064-A1-R4_MC13g11662	MvSl-1064-A1-R4_MC13	Chr13	917625	918536	-0.0707326771454378	7	876905	93.7143
MvSl-1064-A1-R4_MC13g11663	MvSl-1064-A1-R4_MC13	Chr13	918865	920053	0.159321477236688	11	878062	84.0909
MvSl-1064-A1-R4_MC13g11664	MvSl-1064-A1-R4_MC13	Chr13	920230	922709	0.453648566339091	6	883158	82.5
MvSl-1064-A1-R4_MC13g11665	MvSl-1064-A1-R4_MC13	Chr13	923847	924372	0.263337937047642	1	884697	150
MvSl-1064-A1-R4_MC13g11666	MvSl-1064-A1-R4_MC13	Chr13	924896	926323	0.283356070566844	5	886461	105
MvSl-1064-A1-R4_MC13g11669	MvSl-1064-A1-R4_MC13	Chr13	932051	933958	-0.0242129733508788	6	891709	98.3333
MvSl-1064-A1-R4_MC13g11670	MvSl-1064-A1-R4_MC13	Chr13	934865	935143	0.0247713769790567	1	892973	135
MvSl-1064-A1-R4_MC13g11671	MvSl-1064-A1-R4_MC13	Chr13	935283	936286	-0.526043772234903	2	894322	44.5
MvSl-1064-A1-R4_MC13g11672	MvSl-1064-A1-R4_MC13	Chr13	937142	939055	0.220228973274661	1	896108	101
MvSl-1064-A1-R4_MC13g11673	MvSl-1064-A1-R4_MC13	Chr13	939337	941503	-0.0644921591536478	2	899599	107.5
MvSl-1064-A1-R4_MC13g11677	MvSl-1064-A1-R4_MC13	Chr13	951171	952546	-0.0799959062588202	6	904267	137.333
MvSl-1064-A1-R4_MC13g11678	MvSl-1064-A1-R4_MC13	Chr13	953201	956003	0.227445063426754	1	907285	80
MvSl-1064-A1-R4_MC13g11679	MvSl-1064-A1-R4_MC13	Chr13	957967	959277	0.147104163214313	5	911469	96
MvSl-1064-A1-R4_MC13g11680	MvSl-1064-A1-R4_MC13	Chr13	960241	961818	0.50498395024959	2	913117	69
MvSl-1064-A1-R4_MC13g11681	MvSl-1064-A1-R4_MC13	Chr13	961955	965850	0.171448507340338	2	915859	52.5
MvSl-1064-A1-R4_MC13g11682	MvSl-1064-A1-R4_MC13	Chr13	966061	967427	-0.342068705846668	2	918239	90
MvSl-1064-A1-R4_MC13g11683	MvSl-1064-A1-R4_MC13	Chr13	967948	969738	0.211537177310833	2	919735	101
MvSl-1064-A1-R4_MC13g11684	MvSl-1064-A1-R4_MC13	Chr13	971739	973991	0.225069283186952	4	922558	105.5
MvSl-1064-A1-R4_MC13g11685	MvSl-1064-A1-R4_MC13	Chr13	974297	980897	-0.464443682911047	3	924016	82.3333
MvSl-1064-A1-R4_MC13g11686	MvSl-1064-A1-R4_MC13	Chr13	981091	983976	-0.0878081181942073	5	926128	173.4
MvSl-1064-A1-R4_MC13g11687	MvSl-1064-A1-R4_MC13	Chr13	984282	985249	-0.202753009787095	2	927188	69
MvSl-1064-A1-R4_MC13g11688	MvSl-1064-A1-R4_MC13	Chr13	986206	987792	0.625608066287514	6	930201	62
MvSl-1064-A1-R4_MC13g11689	MvSl-1064-A1-R4_MC13	Chr13	988342	989487	-0.0166086275205693	4	933661	73.5
MvSl-1064-A1-R4_MC13g11691	MvSl-1064-A1-R4_MC13	Chr13	992937	995762	0.0163416493302754	1	936260	68
MvSl-1064-A1-R4_MC13g11693	MvSl-1064-A1-R4_MC13	Chr13	998453	1000396	-0.138177663439393	5	939697	94.4
MvSl-1064-A1-R4_MC13g11694	MvSl-1064-A1-R4_MC13	Chr13	1001026	1001217	-0.242088689781159	4	943885	77.25
MvSl-1064-A1-R4_MC13g11695	MvSl-1064-A1-R4_MC13	Chr13	1001755	1002676	0.135225543188078	6	948743	124
MvSl-1064-A1-R4_MC13g11696	MvSl-1064-A1-R4_MC13	Chr13	1002894	1003594	-0.0736214344371089	2	950835	63
MvSl-1064-A1-R4_MC13g11697	MvSl-1064-A1-R4_MC13	Chr13	1003792	1007748	-0.0292227658571027	3	952146	75.6667
MvSl-1064-A1-R4_MC13g11698	MvSl-1064-A1-R4_MC13	Chr13	1008029	1012636	0.0667673667589344	6	955617	75.6667
MvSl-1064-A1-R4_MC13g11701	MvSl-1064-A1-R4_MC13	Chr13	1016471	1016980	0.0603366611125917	7	965552	75.2857
MvSl-1064-A1-R4_MC13g11702	MvSl-1064-A1-R4_MC13	Chr13	1019308	1023747	0.0134582311833563	5	967048	83.2
MvSl-1064-A1-R4_MC13g11703	MvSl-1064-A1-R4_MC13	Chr13	1024015	1025846	-0.538592552588777	5	969592	109.8
MvSl-1064-A1-R4_MC13g11704	MvSl-1064-A1-R4_MC13	Chr13	1031168	1034740	0.257884453300183	6	973808	73
MvSl-1064-A1-R4_MC13g11705	MvSl-1064-A1-R4_MC13	Chr13	1035021	1035998	-0.0946971967986024	5	974447	84.2
MvSl-1064-A1-R4_MC13g11706	MvSl-1064-A1-R4_MC13	Chr13	1036098	1040372	-0.082980300583558	9	983589	79.3333
MvSl-1064-A1-R4_MC13g11707	MvSl-1064-A1-R4_MC14	Chr14	3654	4613	-0.0428974189310473	2	984595	100
MvSl-1064-A1-R4_MC13g11708	MvSl-1064-A1-R4_MC14	Chr14	4698	6244	-0.202942961166026	4	986575	120.75
MvSl-1064-A1-R4_MC13g11709	MvSl-1064-A1-R4_MC14	Chr14	7031	10107	0.146644107569774	2	988853	94.5
MvSl-1064-A1-R4_MC13g11710	MvSl-1064-A1-R4_MC14	Chr14	10743	11302	-0.207254336030368	4	991634	137.75
MvSl-1064-A1-R4_MC13g11711	MvSl-1064-A1-R4_MC14	Chr14	14812	17686	-0.127777871701819	9	993155	154.333
MvSl-1064-A1-R4_MC13g11712	MvSl-1064-A1-R4_MC14	Chr14	18120	19401	0.235671197201045	4	997359	114.75
MvSl-1064-A1-R4_MC13g11713	MvSl-1064-A1-R4_MC14	Chr14	20529	21735	-0.111979877957578	6	998652	69
MvSl-1064-A1-R4_MC13g11716	MvSl-1064-A1-R4_MC14	Chr14	24772	25788	-0.116797256714653	2	1003523	47.5
MvSl-1064-A1-R4_MC13g11720	MvSl-1064-A1-R4_MC14	Chr14	34100	34994	0.203027673437069	2	1016293	78
MvSl-1064-A1-R4_MC14g11734	MvSl-1064-A1-R4_MC14	Chr14	54215	54805	-0.070039405759648	2	5762	92.5
MvSl-1064-A1-R4_MC14g11735	MvSl-1064-A1-R4_MC14	Chr14	54991	60113	-0.0474177908551874	5	7653	98.8
MvSl-1064-A1-R4_MC14g11736	MvSl-1064-A1-R4_MC14	Chr14	62369	64433	0.172858249104056	2	10938	109
MvSl-1064-A1-R4_MC14g11737	MvSl-1064-A1-R4_MC14	Chr14	65045	66474	0.00913574590296315	7	17296	97
MvSl-1064-A1-R4_MC14g11738	MvSl-1064-A1-R4_MC14	Chr14	67369	70240	0.16531933139628	4	18259	83.5
MvSl-1064-A1-R4_MC14g11741	MvSl-1064-A1-R4_MC14	Chr14	73383	75056	0.297962031242725	4	23188	89.5
MvSl-1064-A1-R4_MC14g11742	MvSl-1064-A1-R4_MC14	Chr14	78811	79587	0.136306373619468	1	24137	92
MvSl-1064-A1-R4_MC14g11743	MvSl-1064-A1-R4_MC14	Chr14	79824	80423	0.231664839779603	2	24924	100.5
MvSl-1064-A1-R4_MC14g11744	MvSl-1064-A1-R4_MC14	Chr14	80510	80761	-0.0209037112176176	4	27920	114.75
MvSl-1064-A1-R4_MC14g11745	MvSl-1064-A1-R4_MC14	Chr14	80988	83052	-0.222203721441106	2	29623	72.5
MvSl-1064-A1-R4_MC14g11746	MvSl-1064-A1-R4_MC14	Chr14	83124	83470	0.34915280357371	6	32314	135.5
MvSl-1064-A1-R4_MC14g11747	MvSl-1064-A1-R4_MC14	Chr14	84014	86934	-1.08657055063738	3	34558	102.333
MvSl-1064-A1-R4_MC14g11748	MvSl-1064-A1-R4_MC14	Chr14	87764	90529	-0.161688113199508	6	37659	76.1667
MvSl-1064-A1-R4_MC14g11749	MvSl-1064-A1-R4_MC14	Chr14	91127	96422	0.19254602226518	2	39923	93
MvSl-1064-A1-R4_MC14g11750	MvSl-1064-A1-R4_MC14	Chr14	96732	98197	-0.231527411582762	3	43381	72.3333
MvSl-1064-A1-R4_MC14g11751	MvSl-1064-A1-R4_MC14	Chr14	98486	100685	0.154854481166702	4	45607	75.25
MvSl-1064-A1-R4_MC14g11752	MvSl-1064-A1-R4_MC14	Chr14	101549	101785	0.0555778512418879	2	49711	80.5
MvSl-1064-A1-R4_MC14g11753	MvSl-1064-A1-R4_MC14	Chr14	102226	104487	0.133196696356449	4	50583	91
MvSl-1064-A1-R4_MC14g11754	MvSl-1064-A1-R4_MC14	Chr14	105335	105529	-0.0539742193583745	3	53286	85
MvSl-1064-A1-R4_MC14g11756	MvSl-1064-A1-R4_MC14	Chr14	109461	110580	-0.0134649880725228	9	58590	67.5556
MvSl-1064-A1-R4_MC14g11757	MvSl-1064-A1-R4_MC14	Chr14	110718	112085	0.692445345159274	8	62686	71.75
MvSl-1064-A1-R4_MC14g11758	MvSl-1064-A1-R4_MC14	Chr14	112403	113420	0.0385464559895792	7	65179	115.143
MvSl-1064-A1-R4_MC14g11759	MvSl-1064-A1-R4_MC14	Chr14	113773	115814	-0.0565186152010662	12	67665	85.8333
MvSl-1064-A1-R4_MC14g11760	MvSl-1064-A1-R4_MC14	Chr14	117033	117197	0.111576655960968	5	72633	75
MvSl-1064-A1-R4_MC14g11761	MvSl-1064-A1-R4_MC14	Chr14	118622	118777	0.756219947532639	5	74836	85.8
MvSl-1064-A1-R4_MC14g11763	MvSl-1064-A1-R4_MC14	Chr14	119775	120777	-0.467318008930759	1	80367	165
MvSl-1064-A1-R4_MC14g11764	MvSl-1064-A1-R4_MC14	Chr14	120826	121056	-0.354779232994324	2	80697	57
MvSl-1064-A1-R4_MC14g11765	MvSl-1064-A1-R4_MC14	Chr14	121412	122671	-0.285658484712891	7	81184	73.8571
MvSl-1064-A1-R4_MC14g11766	MvSl-1064-A1-R4_MC14	Chr14	122920	123075	-0.282183724562569	1	83180	65
MvSl-1064-A1-R4_MC14g11767	MvSl-1064-A1-R4_MC14	Chr14	123519	123716	0.669454903149175	8	86588	108.625
MvSl-1064-A1-R4_MC14g11768	MvSl-1064-A1-R4_MC14	Chr14	124076	124473	0.331145701913216	2	88345	79.5
MvSl-1064-A1-R4_MC14g11769	MvSl-1064-A1-R4_MC14	Chr14	124746	125238	0.00935995276410581	3	91743	73.3333
MvSl-1064-A1-R4_MC14g11770	MvSl-1064-A1-R4_MC14	Chr14	125350	125666	-0.0161967280878063	5	97816	79
MvSl-1064-A1-R4_MC14g11771	MvSl-1064-A1-R4_MC14	Chr14	127468	130934	0.649221330248374	6	100220	76.1667
MvSl-1064-A1-R4_MC14g11773	MvSl-1064-A1-R4_MC14	Chr14	133254	135136	0.145917177556984	6	104034	89.5
MvSl-1064-A1-R4_MC14g11776	MvSl-1064-A1-R4_MC14	Chr14	142201	143803	-0.0686247508482187	3	109782	95.3333
MvSl-1064-A1-R4_MC14g11777	MvSl-1064-A1-R4_MC14	Chr14	144422	149897	-0.00808891097170682	1	111710	48
MvSl-1064-A1-R4_MC14g11778	MvSl-1064-A1-R4_MC14	Chr14	150386	152009	0.0447724258732329	1	113250	73
