gida1	youngold	logFC.A1.A2	abs	DE	DE2	genediff	upk5diff	upk10diff	upk15diff	upk20diff	down5kdiff	down10kdiff	down15kdiff	down20kdiff	youngold	logFC.A1.A2	ratioprot	DE	DE2	ratiocds
MvSl-1064-A1-R4_MC12g11265	Auto	-0.194444042	0.194444042	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.194444042	1	NON	NON	1
MvSl-1064-A1-R4_MC12g11266	Auto	-0.306230606	0.306230606	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.306230606	1	NON	NON	1
MvSl-1064-A1-R4_MC12g11267	Auto	-0.098697625	0.098697625	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.098697625	0.999375	NON	NON	0.99937539
MvSl-1064-A1-R4_MC12g11268	Auto	0.221127116	0.221127116	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.221127116	1	NON	NON	1
MvSl-1064-A1-R4_MC12g11271	Auto	0.350495503	0.350495503	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.350495503	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11293	Auto	-0.179033944	0.179033944	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.179033944	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11295	Auto	-0.07222243	0.07222243	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.07222243	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11296	Auto	0.132969345	0.132969345	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.132969345	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11297	Auto	-0.12450573	0.12450573	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.12450573	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11298	Auto	0.112988348	0.112988348	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.112988348	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11299	Auto	0.693321483	0.693321483	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.693321483	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11350	Auto	-0.037630925	0.037630925	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.037630925	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11353	Auto	-0.130339535	0.130339535	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.130339535	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11354	Auto	-0.029072246	0.029072246	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.029072246	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11355	Auto	-0.108815858	0.108815858	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.108815858	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11356	Auto	-1.42490027	1.42490027	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-1.42490027	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11364	Auto	-0.218909053	0.218909053	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.218909053	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11365	Auto	-0.552761455	0.552761455	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.552761455	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11371	Auto	0.126620973	0.126620973	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.126620973	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11372	Auto	0.000805816	0.000805816	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.000805816	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11373	Auto	-0.004620663	0.004620663	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.004620663	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11378	Auto	0.231801875	0.231801875	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.231801875	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11379	Auto	0.193160521	0.193160521	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.193160521	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11385	Auto	0.096165949	0.096165949	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.096165949	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11386	Auto	-0.542868216	0.542868216	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.542868216	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11387	Auto	0.074929541	0.074929541	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.074929541	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11388	Auto	0.001375697	0.001375697	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.001375697	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11391	Auto	0.066694684	0.066694684	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.066694684	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11392	Auto	0.071097067	0.071097067	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.071097067	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11395	Auto	0.224717031	0.224717031	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.224717031	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11396	Auto	0.108930763	0.108930763	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.108930763	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11397	Auto	0.092855948	0.092855948	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.092855948	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11398	Auto	0.377852374	0.377852374	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.377852374	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11399	Auto	-0.175078361	0.175078361	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.175078361	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11400	Auto	0.34264041	0.34264041	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.34264041	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11401	Auto	-0.241421055	0.241421055	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.241421055	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11404	Auto	-0.242337806	0.242337806	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.242337806	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11405	Auto	-0.240436772	0.240436772	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.240436772	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11406	Auto	0.112172628	0.112172628	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.112172628	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11407	Auto	0.166551302	0.166551302	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.166551302	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11408	Auto	-0.079538931	0.079538931	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.079538931	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11410	Auto	0.21994911	0.21994911	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.21994911	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11411	Auto	0.063152332	0.063152332	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.063152332	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11412	Auto	-0.035795774	0.035795774	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.035795774	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11413	Auto	-0.009234491	0.009234491	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.009234491	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11414	Auto	-0.148850978	0.148850978	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.148850978	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11415	Auto	0.082551643	0.082551643	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.082551643	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11419	Auto	0.318150985	0.318150985	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.318150985	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11420	Auto	0.026903223	0.026903223	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.026903223	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11422	Auto	0.057594662	0.057594662	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.057594662	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11423	Auto	-0.185216756	0.185216756	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.185216756	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11424	Auto	-0.091381804	0.091381804	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.091381804	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11433	Auto	-0.231136682	0.231136682	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.231136682	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11434	Auto	0.455566125	0.455566125	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.455566125	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11436	Auto	-0.332728476	0.332728476	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.332728476	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11437	Auto	0.418002054	0.418002054	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.418002054	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11438	Auto	-0.210052957	0.210052957	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.210052957	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11439	Auto	-0.052581031	0.052581031	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.052581031	0.977639752	NON	NON	0.977667494
MvSl-1064-A1-R4_MC13g11440	Auto	-0.202022824	0.202022824	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.202022824	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11441	Auto	-0.305684251	0.305684251	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.305684251	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11442	Auto	0.060166767	0.060166767	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.060166767	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11444	Auto	0.179388383	0.179388383	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.179388383	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11445	Auto	-0.34039641	0.34039641	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.34039641	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11446	Auto	-0.064417078	0.064417078	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.064417078	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11447	Auto	0.044793115	0.044793115	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.044793115	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11448	Auto	0.042697603	0.042697603	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.042697603	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11449	Auto	-0.199227794	0.199227794	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.199227794	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11450	Auto	0.257507167	0.257507167	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.257507167	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11451	Auto	-0.240030337	0.240030337	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.240030337	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11452	Auto	-0.326323746	0.326323746	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.326323746	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11453	Auto	-0.038474773	0.038474773	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.038474773	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11454	Auto	-0.636003495	0.636003495	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.636003495	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11456	Auto	0.01724055	0.01724055	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.01724055	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11457	Auto	0.048134031	0.048134031	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.048134031	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11458	Auto	-0.020460723	0.020460723	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.020460723	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11459	Auto	0.639782247	0.639782247	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.639782247	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11460	Auto	0.076676222	0.076676222	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.076676222	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11461	Auto	-0.067281109	0.067281109	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.067281109	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11464	Auto	0.28533372	0.28533372	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.28533372	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11465	Auto	-0.375264477	0.375264477	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.375264477	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11466	Auto	-0.013283775	0.013283775	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.013283775	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11467	Auto	0.104583771	0.104583771	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.104583771	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11468	Auto	-0.027263736	0.027263736	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.027263736	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11469	Auto	-0.014522547	0.014522547	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.014522547	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11470	Auto	-0.313287433	0.313287433	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.313287433	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11471	Auto	-0.072938246	0.072938246	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.072938246	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11472	Auto	-0.247330743	0.247330743	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.247330743	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11473	Auto	-0.170539489	0.170539489	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.170539489	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11474	Auto	-0.246559833	0.246559833	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.246559833	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11475	Auto	0.159769797	0.159769797	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.159769797	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11476	Auto	0.038378211	0.038378211	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.038378211	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11477	Auto	-0.233656027	0.233656027	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.233656027	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11478	Auto	-0.188482632	0.188482632	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.188482632	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11480	Auto	-0.139343324	0.139343324	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.139343324	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11481	Auto	-0.209233433	0.209233433	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.209233433	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11490	Auto	-0.493731716	0.493731716	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.493731716	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11492	Auto	0.183599796	0.183599796	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.183599796	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11494	Auto	-0.150730071	0.150730071	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.150730071	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11495	Auto	0.073166119	0.073166119	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.073166119	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11497	Auto	0.009238968	0.009238968	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.009238968	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11502	Auto	-0.297083286	0.297083286	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.297083286	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11507	Auto	-0.197821133	0.197821133	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.197821133	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11508	Auto	-0.081020776	0.081020776	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.081020776	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11509	Auto	-0.521241421	0.521241421	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.521241421	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11510	Auto	-0.042525835	0.042525835	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.042525835	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11511	Auto	-0.021438149	0.021438149	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.021438149	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11512	Auto	0.267248303	0.267248303	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.267248303	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11513	Auto	-0.049741873	0.049741873	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.049741873	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11514	Auto	-0.286293177	0.286293177	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.286293177	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11515	Auto	-0.022231866	0.022231866	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.022231866	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11516	Auto	-0.43711275	0.43711275	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.43711275	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11517	Auto	-0.022452103	0.022452103	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.022452103	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11518	Auto	-0.09335623	0.09335623	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.09335623	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11521	Auto	-0.178316035	0.178316035	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.178316035	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11522	Auto	0.029119134	0.029119134	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.029119134	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11523	Auto	0.540114365	0.540114365	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.540114365	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11524	Auto	0.006586249	0.006586249	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.006586249	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11525	Auto	-0.068515086	0.068515086	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.068515086	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11527	Auto	0.212887114	0.212887114	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.212887114	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11528	Auto	-0.131075616	0.131075616	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.131075616	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11529	Auto	0.363812495	0.363812495	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.363812495	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11530	Auto	-0.770744404	0.770744404	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.770744404	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11531	Auto	-0.16633537	0.16633537	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.16633537	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11532	Auto	-0.517581712	0.517581712	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.517581712	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11533	Auto	-0.323313203	0.323313203	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.323313203	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11534	Auto	-0.131480147	0.131480147	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.131480147	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11535	Auto	-0.150977039	0.150977039	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.150977039	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11537	Auto	-0.076912876	0.076912876	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.076912876	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11538	Auto	0.455583322	0.455583322	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.455583322	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11539	Auto	0.138987121	0.138987121	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.138987121	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11541	Auto	-0.365420896	0.365420896	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.365420896	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11543	Auto	0.3880684	0.3880684	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.3880684	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11544	Auto	0.581669968	0.581669968	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.581669968	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11545	Auto	0.019468327	0.019468327	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.019468327	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11546	Auto	-0.167285064	0.167285064	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.167285064	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11547	Auto	-0.094706527	0.094706527	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.094706527	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11548	Auto	-0.115771045	0.115771045	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.115771045	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11549	Auto	-0.075661919	0.075661919	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.075661919	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11560	Auto	-0.274322198	0.274322198	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.274322198	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11561	Auto	-0.082533643	0.082533643	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.082533643	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11562	Auto	-0.203839595	0.203839595	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.203839595	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11563	Auto	-0.594942143	0.594942143	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.594942143	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11564	Auto	0.227417222	0.227417222	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.227417222	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11565	Auto	0.104079376	0.104079376	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.104079376	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11566	Auto	0.004821812	0.004821812	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.004821812	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11567	Auto	-0.331735723	0.331735723	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.331735723	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11568	Auto	-0.242073717	0.242073717	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.242073717	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11569	Auto	-0.064807855	0.064807855	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.064807855	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11570	Auto	0.036705317	0.036705317	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.036705317	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11571	Auto	0.059221519	0.059221519	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.059221519	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11573	Auto	-0.081916768	0.081916768	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.081916768	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11574	Auto	-0.238698563	0.238698563	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.238698563	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11575	Auto	-0.188193717	0.188193717	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.188193717	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11576	Auto	0.54509078	0.54509078	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.54509078	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11577	Auto	-0.104659527	0.104659527	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.104659527	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11578	Auto	-0.050336496	0.050336496	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.050336496	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11579	Auto	-0.12346823	0.12346823	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.12346823	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11582	Auto	-0.142425405	0.142425405	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.142425405	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11583	Auto	-0.477900792	0.477900792	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.477900792	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11585	Auto	-0.075533666	0.075533666	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.075533666	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11586	Auto	0.081602274	0.081602274	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.081602274	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11587	Auto	-0.218188532	0.218188532	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.218188532	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11589	Auto	-0.418578058	0.418578058	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.418578058	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11590	Auto	0.023069077	0.023069077	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.023069077	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11591	Auto	-0.394301675	0.394301675	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.394301675	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11592	Auto	-0.051886272	0.051886272	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.051886272	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11593	Auto	-0.396857966	0.396857966	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.396857966	1	NON	NON	1
MvSl-1064-A1-R4_MC13g11594	Auto	0.282568645	0.282568645	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.282568645	1	NON	NON	1
