gida1	logFC.A1.A2	abs	youngold	GC0diff	GC3diff	DE
MvSl-1064-A1-R4_MC12g11186	-0.247745337	0.247745337	Auto	0	0	NON
MvSl-1064-A1-R4_MC12g11187	0.105737599	0.105737599	Auto	0	0	NON
MvSl-1064-A1-R4_MC12g11188	-0.245161608	0.245161608	Auto	0	0	NON
MvSl-1064-A1-R4_MC12g11189	0.055830589	0.055830589	Auto	0	0	NON
MvSl-1064-A1-R4_MC12g11191	-0.013960191	0.013960191	Auto	0	0	NON
MvSl-1064-A1-R4_MC12g11192	0.080062134	0.080062134	Auto	0	0	NON
MvSl-1064-A1-R4_MC12g11195	-0.143266456	0.143266456	Auto	0	0	NON
MvSl-1064-A1-R4_MC12g11197	0.225875649	0.225875649	Auto	0	0	NON
MvSl-1064-A1-R4_MC12g11198	-0.362466149	0.362466149	Auto	0	0	NON
MvSl-1064-A1-R4_MC12g11199	-0.321006856	0.321006856	Auto	0	0	NON
MvSl-1064-A1-R4_MC12g11200	-0.118778464	0.118778464	Auto	0	0	NON
MvSl-1064-A1-R4_MC12g11201	-0.148135344	0.148135344	Auto	0	0	NON
MvSl-1064-A1-R4_MC12g11202	0.094862141	0.094862141	Auto	0	0	NON
MvSl-1064-A1-R4_MC12g11203	0.150179462	0.150179462	Auto	0	0	NON
MvSl-1064-A1-R4_MC12g11204	-0.004824359	0.004824359	Auto	0	0	NON
MvSl-1064-A1-R4_MC12g11206	0.004438775	0.004438775	Auto	0	0	NON
MvSl-1064-A1-R4_MC12g11211	-0.168975061	0.168975061	Auto	0	0	NON
MvSl-1064-A1-R4_MC12g11212	-0.161111784	0.161111784	Auto	0	0	NON
MvSl-1064-A1-R4_MC12g11213	0.179642346	0.179642346	Auto	0	0	NON
MvSl-1064-A1-R4_MC12g11214	0.185205769	0.185205769	Auto	0	0	NON
MvSl-1064-A1-R4_MC12g11215	0.493619443	0.493619443	Auto	0	0	NON
MvSl-1064-A1-R4_MC12g11216	0.468802976	0.468802976	Auto	0	0	NON
MvSl-1064-A1-R4_MC12g11217	-0.032461367	0.032461367	Auto	0	0	NON
MvSl-1064-A1-R4_MC12g11220	-0.012403161	0.012403161	Auto	0	0	NON
MvSl-1064-A1-R4_MC12g11221	0.019081382	0.019081382	Auto	0	0	NON
MvSl-1064-A1-R4_MC12g11223	0.020555423	0.020555423	Auto	0	0	NON
MvSl-1064-A1-R4_MC12g11224	0.129261051	0.129261051	Auto	0	0	NON
MvSl-1064-A1-R4_MC12g11228	-0.343583797	0.343583797	Auto	0	0	NON
MvSl-1064-A1-R4_MC12g11229	-0.098674005	0.098674005	Auto	0	0	NON
MvSl-1064-A1-R4_MC12g11230	0.080700161	0.080700161	Auto	0	0	NON
MvSl-1064-A1-R4_MC12g11231	-0.443884507	0.443884507	Auto	0	0	NON
MvSl-1064-A1-R4_MC12g11232	-0.220924987	0.220924987	Auto	0	0	NON
MvSl-1064-A1-R4_MC12g11235	0.092943919	0.092943919	Auto	0	0	NON
MvSl-1064-A1-R4_MC12g11236	-0.048135753	0.048135753	Auto	0	0	NON
MvSl-1064-A1-R4_MC12g11240	0.60434592	0.60434592	Auto	0	0	NON
MvSl-1064-A1-R4_MC12g11241	0.591470922	0.591470922	Auto	0	0	NON
MvSl-1064-A1-R4_MC12g11244	-0.04454349	0.04454349	Auto	0	0	NON
MvSl-1064-A1-R4_MC12g11245	0.339761636	0.339761636	Auto	0	0	NON
MvSl-1064-A1-R4_MC12g11246	0.037267015	0.037267015	Auto	0	0	NON
MvSl-1064-A1-R4_MC12g11247	-0.230150512	0.230150512	Auto	0	0	NON
MvSl-1064-A1-R4_MC12g11248	-0.110333852	0.110333852	Auto	0	0	NON
MvSl-1064-A1-R4_MC12g11249	-0.118093545	0.118093545	Auto	0	0	NON
MvSl-1064-A1-R4_MC12g11255	-0.178516426	0.178516426	Auto	0	0	NON
MvSl-1064-A1-R4_MC12g11256	-0.30603688	0.30603688	Auto	0	0	NON
MvSl-1064-A1-R4_MC12g11257	-0.031727263	0.031727263	Auto	0	0	NON
MvSl-1064-A1-R4_MC12g11258	-0.028308943	0.028308943	Auto	0	0	NON
MvSl-1064-A1-R4_MC12g11259	-0.081484891	0.081484891	Auto	0	0	NON
MvSl-1064-A1-R4_MC12g11261	0.095464016	0.095464016	Auto	0	0	NON
MvSl-1064-A1-R4_MC12g11262	0.173403333	0.173403333	Auto	0	0	NON
MvSl-1064-A1-R4_MC12g11263	-0.317808372	0.317808372	Auto	0	0	NON
MvSl-1064-A1-R4_MC12g11264	0.07645799	0.07645799	Auto	0	0	NON
MvSl-1064-A1-R4_MC12g11265	-0.194444042	0.194444042	Auto	0	0	NON
MvSl-1064-A1-R4_MC12g11266	-0.306230606	0.306230606	Auto	0	0	NON
MvSl-1064-A1-R4_MC12g11267	-0.098697625	0.098697625	Auto	-0.01	-0.02	NON
MvSl-1064-A1-R4_MC12g11268	0.221127116	0.221127116	Auto	0	0	NON
MvSl-1064-A1-R4_MC12g11271	0.350495503	0.350495503	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11293	-0.179033944	0.179033944	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11295	-0.07222243	0.07222243	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11296	0.132969345	0.132969345	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11297	-0.12450573	0.12450573	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11298	0.112988348	0.112988348	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11299	0.693321483	0.693321483	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11350	-0.037630925	0.037630925	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11353	-0.130339535	0.130339535	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11354	-0.029072246	0.029072246	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11355	-0.108815858	0.108815858	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11356	-1.42490027	1.42490027	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11364	-0.218909053	0.218909053	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11365	-0.552761455	0.552761455	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11371	0.126620973	0.126620973	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11372	0.000805816	0.000805816	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11373	-0.004620663	0.004620663	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11378	0.231801875	0.231801875	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11379	0.193160521	0.193160521	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11385	0.096165949	0.096165949	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11386	-0.542868216	0.542868216	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11387	0.074929541	0.074929541	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11388	0.001375697	0.001375697	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11391	0.066694684	0.066694684	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11392	0.071097067	0.071097067	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11395	0.224717031	0.224717031	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11396	0.108930763	0.108930763	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11397	0.092855948	0.092855948	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11398	0.377852374	0.377852374	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11399	-0.175078361	0.175078361	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11400	0.34264041	0.34264041	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11401	-0.241421055	0.241421055	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11404	-0.242337806	0.242337806	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11405	-0.240436772	0.240436772	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11406	0.112172628	0.112172628	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11407	0.166551302	0.166551302	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11408	-0.079538931	0.079538931	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11410	0.21994911	0.21994911	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11411	0.063152332	0.063152332	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11412	-0.035795774	0.035795774	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11413	-0.009234491	0.009234491	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11414	-0.148850978	0.148850978	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11415	0.082551643	0.082551643	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11419	0.318150985	0.318150985	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11420	0.026903223	0.026903223	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11422	0.057594662	0.057594662	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11423	-0.185216756	0.185216756	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11424	-0.091381804	0.091381804	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11433	-0.231136682	0.231136682	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11434	0.455566125	0.455566125	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11436	-0.332728476	0.332728476	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11437	0.418002054	0.418002054	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11438	-0.210052957	0.210052957	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11439	-0.052581031	0.052581031	Auto	-0.12	0.3	NON
MvSl-1064-A1-R4_MC13g11440	-0.202022824	0.202022824	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11441	-0.305684251	0.305684251	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11442	0.060166767	0.060166767	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11444	0.179388383	0.179388383	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11445	-0.34039641	0.34039641	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11446	-0.064417078	0.064417078	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11447	0.044793115	0.044793115	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11448	0.042697603	0.042697603	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11449	-0.199227794	0.199227794	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11450	0.257507167	0.257507167	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11451	-0.240030337	0.240030337	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11452	-0.326323746	0.326323746	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11453	-0.038474773	0.038474773	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11454	-0.636003495	0.636003495	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11456	0.01724055	0.01724055	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11457	0.048134031	0.048134031	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11458	-0.020460723	0.020460723	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11459	0.639782247	0.639782247	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11460	0.076676222	0.076676222	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11461	-0.067281109	0.067281109	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11464	0.28533372	0.28533372	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11465	-0.375264477	0.375264477	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11466	-0.013283775	0.013283775	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11467	0.104583771	0.104583771	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11468	-0.027263736	0.027263736	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11469	-0.014522547	0.014522547	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11470	-0.313287433	0.313287433	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11471	-0.072938246	0.072938246	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11472	-0.247330743	0.247330743	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11473	-0.170539489	0.170539489	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11474	-0.246559833	0.246559833	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11475	0.159769797	0.159769797	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11476	0.038378211	0.038378211	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11477	-0.233656027	0.233656027	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11478	-0.188482632	0.188482632	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11480	-0.139343324	0.139343324	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11481	-0.209233433	0.209233433	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11490	-0.493731716	0.493731716	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11492	0.183599796	0.183599796	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11494	-0.150730071	0.150730071	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11495	0.073166119	0.073166119	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11497	0.009238968	0.009238968	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11502	-0.297083286	0.297083286	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11507	-0.197821133	0.197821133	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11508	-0.081020776	0.081020776	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11509	-0.521241421	0.521241421	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11510	-0.042525835	0.042525835	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11511	-0.021438149	0.021438149	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11512	0.267248303	0.267248303	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11513	-0.049741873	0.049741873	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11514	-0.286293177	0.286293177	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11515	-0.022231866	0.022231866	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11516	-0.43711275	0.43711275	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11517	-0.022452103	0.022452103	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11518	-0.09335623	0.09335623	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11521	-0.178316035	0.178316035	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11522	0.029119134	0.029119134	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11523	0.540114365	0.540114365	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11524	0.006586249	0.006586249	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11525	-0.068515086	0.068515086	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11527	0.212887114	0.212887114	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11528	-0.131075616	0.131075616	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11529	0.363812495	0.363812495	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11530	-0.770744404	0.770744404	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11531	-0.16633537	0.16633537	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11532	-0.517581712	0.517581712	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11533	-0.323313203	0.323313203	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11534	-0.131480147	0.131480147	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11535	-0.150977039	0.150977039	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11537	-0.076912876	0.076912876	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11538	0.455583322	0.455583322	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11539	0.138987121	0.138987121	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11541	-0.365420896	0.365420896	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11543	0.3880684	0.3880684	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11544	0.581669968	0.581669968	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11545	0.019468327	0.019468327	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11546	-0.167285064	0.167285064	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11547	-0.094706527	0.094706527	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11548	-0.115771045	0.115771045	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11549	-0.075661919	0.075661919	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11560	-0.274322198	0.274322198	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11561	-0.082533643	0.082533643	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11562	-0.203839595	0.203839595	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11563	-0.594942143	0.594942143	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11564	0.227417222	0.227417222	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11565	0.104079376	0.104079376	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11566	0.004821812	0.004821812	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11567	-0.331735723	0.331735723	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11568	-0.242073717	0.242073717	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11569	-0.064807855	0.064807855	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11570	0.036705317	0.036705317	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11571	0.059221519	0.059221519	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11573	-0.081916768	0.081916768	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11574	-0.238698563	0.238698563	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11575	-0.188193717	0.188193717	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11576	0.54509078	0.54509078	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11577	-0.104659527	0.104659527	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11578	-0.050336496	0.050336496	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11579	-0.12346823	0.12346823	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11582	-0.142425405	0.142425405	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11583	-0.477900792	0.477900792	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11585	-0.075533666	0.075533666	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11586	0.081602274	0.081602274	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11587	-0.218188532	0.218188532	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11589	-0.418578058	0.418578058	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11590	0.023069077	0.023069077	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11591	-0.394301675	0.394301675	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11592	-0.051886272	0.051886272	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11593	-0.396857966	0.396857966	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11594	0.282568645	0.282568645	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11595	-0.079537582	0.079537582	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11597	-0.17691778	0.17691778	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11599	0.143394738	0.143394738	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11600	-0.128648254	0.128648254	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11601	-0.076859518	0.076859518	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11602	0.223762821	0.223762821	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11605	-0.005040724	0.005040724	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11606	0.183338356	0.183338356	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11607	0.113001874	0.113001874	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11608	-0.133251273	0.133251273	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11611	0.122939957	0.122939957	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11617	0.034402819	0.034402819	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11619	-0.075597386	0.075597386	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11621	0.100557103	0.100557103	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11625	-0.275312926	0.275312926	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11626	-0.207345546	0.207345546	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11627	0.118490859	0.118490859	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11628	1.034861122	1.034861122	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11629	0.342599773	0.342599773	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11630	-0.130836039	0.130836039	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11631	-0.080910999	0.080910999	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11634	0.025866896	0.025866896	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11635	0.319282267	0.319282267	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11636	0.258879354	0.258879354	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11639	-0.077124875	0.077124875	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11640	-0.396052675	0.396052675	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11641	-0.250296299	0.250296299	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11642	-0.09764027	0.09764027	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11643	0.132909543	0.132909543	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11644	-0.250980697	0.250980697	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11646	-0.440189962	0.440189962	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11647	-0.202405875	0.202405875	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11648	-0.331483501	0.331483501	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11650	-0.257601493	0.257601493	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11651	0.072400736	0.072400736	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11652	-0.060775715	0.060775715	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11653	-0.0800658	0.0800658	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11654	0.07958952	0.07958952	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11655	0.230327782	0.230327782	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11657	-0.092734275	0.092734275	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11658	0.046225068	0.046225068	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11659	0.198973456	0.198973456	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11660	0.036776146	0.036776146	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11661	-0.082964621	0.082964621	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11662	0.071651826	0.071651826	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11663	-0.156828022	0.156828022	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11664	-0.451206017	0.451206017	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11665	-0.261554889	0.261554889	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11666	-0.280202507	0.280202507	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11669	0.025287462	0.025287462	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11670	-0.022194061	0.022194061	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11672	-0.219770991	0.219770991	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11673	0.063990788	0.063990788	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11674	0.173862439	0.173862439	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11677	0.095963626	0.095963626	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11678	-0.224358838	0.224358838	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11679	-0.146353907	0.146353907	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11680	-0.459824389	0.459824389	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11681	-0.170689529	0.170689529	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11682	0.344587967	0.344587967	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11683	-0.210929022	0.210929022	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11684	-0.22519116	0.22519116	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11686	0.093349197	0.093349197	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11687	0.203384242	0.203384242	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11688	-0.61922073	0.61922073	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11689	0.013519333	0.013519333	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11691	-0.009820132	0.009820132	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11693	0.138545848	0.138545848	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11694	0.246258184	0.246258184	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11695	-0.132501526	0.132501526	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11698	-0.063441456	0.063441456	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11701	-0.05875446	0.05875446	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11702	-0.018640928	0.018640928	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11703	0.525927216	0.525927216	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11704	-0.252536433	0.252536433	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11705	0.096231963	0.096231963	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11706	0.084816045	0.084816045	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11707	0.04392721	0.04392721	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11708	0.198969439	0.198969439	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11709	-0.140216624	0.140216624	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11711	0.138815155	0.138815155	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11712	-0.227175261	0.227175261	Auto	0	0	NON
MvSl-1064-A1-R4_MC13g11713	0.113172884	0.113172884	Auto	0	0	NON
MvSl-1064-A1-R4_MC14g11734	0.073300307	0.073300307	Auto	0	0	NON
MvSl-1064-A1-R4_MC14g11735	0.051445052	0.051445052	Auto	0	0	NON
MvSl-1064-A1-R4_MC14g11736	-0.168718532	0.168718532	Auto	0	0	NON
MvSl-1064-A1-R4_MC14g11737	-0.006382031	0.006382031	Auto	0	0	NON
MvSl-1064-A1-R4_MC14g11738	-0.168739924	0.168739924	Auto	0	0	NON
MvSl-1064-A1-R4_MC14g11741	-0.290906715	0.290906715	Auto	0	0	NON
MvSl-1064-A1-R4_MC14g11742	-0.135002872	0.135002872	Auto	0	0	NON
MvSl-1064-A1-R4_MC14g11743	-0.184943121	0.184943121	Auto	0	0	NON
MvSl-1064-A1-R4_MC14g11744	0.021993636	0.021993636	Auto	-0.03	-0.07	NON
MvSl-1064-A1-R4_MC14g11745	0.229985081	0.229985081	Auto	0	0	NON
