gida1	a1prot	a1cds	gida2	a2prot	a2cds	part8	youngold	intron_nr_a1	intron_nr_byprota1	intron_nr_byprota1_transf	intron_mean_a1	intron_total_a1	intron_total_byprota1	intron_total_byprota1_trans	intron_nr_a2	intron_nr_byprota2	intron_nr_byprota2_trans	intron_mean_a2	intron_total_a2	intron_total_byprota2	intron_total_byprota2_trans	intron_nr_diff	intron_mean_diff	intron_total_diff	start	end	logCPM	logFC.A1.A2	abs	PV.A1.A2	FDR.A1.A2	A1_1	A1_2	A2_1	A2_2	DE	DE2
MvSl-1064-A1-R4_MC12g11043	312	939	MvSl-1064-A2-R4_MC12g11306	312	939	Auto	Auto	2	0.006410256	0.080064077	119.5	239	0.766025641	0.875228908	2	0.006410256	0.080064077	119	238	0.762820513	0.873395966	0	0.5	1	749302	751403	6.64898224	0.16516398	0.16516398	0.38749639	0.94127489	6.6372237	6.81535309	6.61871507	6.50713043	NON	NON
MvSl-1064-A1-R4_MC12g11044	526	1581	MvSl-1064-A2-R4_MC12g11307	526	1581	Auto	Auto	6	0.011406844	0.106802828	86.8333	521	0.990494297	0.995235799	6	0.011406844	0.106802828	86.8333	521	0.990494297	0.995235799	0	0	0	751644	752741	3.21986641	0.04802836	0.04802836	0.87690841	0.99994992	3.34592096	3.13270591	3.05992838	3.32026776	NON	NON
MvSl-1064-A1-R4_MC12g11045	306	921	MvSl-1064-A2-R4_MC12g11308	306	921	Auto	Auto	3	0.009803922	0.099014754	148.667	446	1.45751634	1.207276414	3	0.009803922	0.099014754	148.667	446	1.45751634	1.207276414	0	0	0	753519	755017	3.42049295	0.08139302	0.08139302	0.79198904	0.99994992	3.62547826	3.27292784	3.25728335	3.49210079	NON	NON
MvSl-1064-A1-R4_MC12g11047	302	909	MvSl-1064-A2-R4_MC12g11310	302	909	Auto	Auto	2	0.006622517	0.081378846	94.5	189	0.625827815	0.791092798	2	0.006622517	0.081378846	94.5	189	0.625827815	0.791092798	0	0	0	760683	764435	1.33023518	-0.1264182	0.12641817	0.78029142	0.99994992	1.09291754	1.42886119	0.761554	1.83247127	NON	NON
MvSl-1064-A1-R4_MC12g11048	326	981	MvSl-1064-A2-R4_MC12g11311	326	981	Auto	Auto	5	0.015337423	0.123844351	103.6	518	1.588957055	1.260538399	5	0.015337423	0.123844351	103.6	518	1.588957055	1.260538399	0	0	0	765628	767343	4.27813778	-0.4069275	0.40692752	0.17254344	0.71919739	3.86892214	4.23321965	4.75181192	4.11223642	NON	NON
MvSl-1064-A1-R4_MC12g11049	771	2316	MvSl-1064-A2-R4_MC12g11312	771	2316	Auto	Auto	6	0.007782101	0.088216218	96	576	0.747081712	0.864338887	6	0.007782101	0.088216218	96	576	0.747081712	0.864338887	0	0	0	767647	771254	7.20447604	-0.2216236	0.22162362	0.33666857	0.91205937	6.91093508	7.24851439	7.55045016	7.02374943	NON	NON
MvSl-1064-A1-R4_MC12g11050	879	2640	MvSl-1064-A2-R4_MC12g11313	879	2640	Auto	Auto	9	0.010238908	0.101187489	123.667	1113	1.266211604	1.125260683	9	0.010238908	0.101187489	123.667	1113	1.266211604	1.125260683	0	0	0	772042	773542	6.99973876	-0.1313501	0.13135007	0.47976986	0.97871377	6.9605031	6.90430151	7.0028168	7.12260144	NON	NON
MvSl-1064-A1-R4_MC12g11052	521	1566	MvSl-1064-A2-R4_MC12g11315	521	1566	Auto	Auto	2	0.003838772	0.061957821	75	150	0.287907869	0.53657047	2	0.003838772	0.061957821	75	150	0.287907869	0.53657047	0	0	0	773907	774381	5.13323058	0.04464728	0.04464728	0.8437784	0.99994992	5.14976602	5.16069365	5.00919249	5.20574937	NON	NON
MvSl-1064-A1-R4_MC12g11053	887	2664	MvSl-1064-A2-R4_MC12g11316	887	2664	Auto	Auto	8	0.009019166	0.094969288	118	944	1.064261556	1.031630533	8	0.009019166	0.094969288	118	944	1.064261556	1.031630533	0	0	0	774572	776148	7.6050281	0.18613601	0.18613601	0.49774269	0.98130788	7.97164729	7.35242042	7.11990767	7.81513777	NON	NON
MvSl-1064-A1-R4_MC12g11054	441	1326	MvSl-1064-A2-R4_MC12g11317	441	1326	Auto	Auto	2	0.004535147	0.067343503	87.5	175	0.396825397	0.629940788	2	0.004535147	0.067343503	87.5	175	0.396825397	0.629940788	0	0	0	776380	777475	4.92962666	-0.2126996	0.21269962	0.3840896	0.93972102	4.75956692	4.87819666	5.20899414	4.83013438	NON	NON
MvSl-1064-A1-R4_MC12g11055	63	192	MvSl-1064-A2-R4_MC12g11318	63	192	Auto	Auto	2	0.031746032	0.178174161	141.5	283	4.492063492	2.119448865	2	0.031746032	0.178174161	141.5	283	4.492063492	2.119448865	0	0	0	777674	778943	6.47192141	-0.2806354	0.28063542	0.13836184	0.6516968	6.25159769	6.39510278	6.58236716	6.62823757	NON	NON
MvSl-1064-A1-R4_MC12g11056	340	1023	MvSl-1064-A2-R4_MC12g11319	340	1023	Auto	Auto	7	0.020588235	0.143486011	79.1429	554	1.629411765	1.276484142	7	0.020588235	0.143486011	79.1429	554	1.629411765	1.276484142	0	0	0	779225	783037	5.79186957	-0.0431562	0.04315621	0.84043762	0.99994992	5.66311028	5.86992288	5.94480193	5.66839798	NON	NON
MvSl-1064-A1-R4_MC12g11057	272	819	MvSl-1064-A2-R4_MC12g11320	272	819	Auto	Auto	3	0.011029412	0.105021006	92	276	1.014705882	1.007326105	3	0.011029412	0.105021006	92.3333	277	1.018382353	1.009149321	0	-0.3333	-1	785699	788087	4.56885498	-0.1234342	0.12343423	0.67081215	0.99994992	4.39493257	4.60966815	4.95336078	4.20968278	NON	NON
MvSl-1064-A1-R4_MC12g11058	391	1176	MvSl-1064-A2-R4_MC12g11321	391	1176	Auto	Auto	1	0.002557545	0.050572174	94	94	0.240409207	0.490315416	1	0.002557545	0.050572174	94	94	0.240409207	0.490315416	0	0	0	788344	789133	4.25014149	0.08570973	0.08570973	0.75400224	0.99994992	4.14424663	4.42580223	4.36950622	4.022433	NON	NON
MvSl-1064-A1-R4_MC12g11059	1193	3582	MvSl-1064-A2-R4_MC12g11322	1193	3582	Auto	Auto	3	0.002514669	0.050146474	77	231	0.193629505	0.440033528	3	0.002514669	0.050146474	77	231	0.193629505	0.440033528	0	0	0	794061	796584	5.72016373	-0.0813268	0.08132679	0.70043585	0.99994992	5.74421632	5.61086728	5.63029158	5.87965397	NON	NON
MvSl-1064-A1-R4_MC12g11061	629	1890	MvSl-1064-A2-R4_MC12g11324	629	1890	Auto	Auto	5	0.007949126	0.089157869	99.8	499	0.793322734	0.890686665	5	0.007949126	0.089157869	99.8	499	0.793322734	0.890686665	0	0	0	797652	800736	6.75851455	0.04057944	0.04057944	0.82223917	0.99994992	6.73647933	6.81957213	6.76196041	6.71377481	NON	NON
MvSl-1064-A1-R4_MC12g11062	152	459	MvSl-1064-A2-R4_MC12g11325	152	459	Auto	Auto	2	0.013157895	0.114707867	165.5	331	2.177631579	1.475680039	2	0.013157895	0.114707867	165.5	331	2.177631579	1.475680039	0	0	0	801715	805398	6.91900603	-0.0446343	0.0446343	0.82712653	0.99994992	6.72685547	7.04838664	7.08588021	6.78017383	NON	NON
MvSl-1064-A1-R4_MC12g11065	611	1836	MvSl-1064-A2-R4_MC12g11328	611	1836	Auto	Auto	4	0.006546645	0.080911339	172	688	1.126022913	1.061142268	4	0.006546645	0.080911339	172	688	1.126022913	1.061142268	0	0	0	805777	808167	6.83686211	0.04732267	0.04732267	0.79444255	0.99994992	6.81427546	6.90486891	6.80030634	6.82559815	NON	NON
MvSl-1064-A1-R4_MC12g11066	901	2706	MvSl-1064-A2-R4_MC12g11329	901	2706	Auto	Auto	5	0.00554939	0.074494225	75.8	379	0.420643729	0.648570528	5	0.00554939	0.074494225	75.8	379	0.420643729	0.648570528	0	0	0	808409	810761	4.35498828	0.20211126	0.20211126	0.43184343	0.96568912	4.47069329	4.4321141	4.13649944	4.35617835	NON	NON
MvSl-1064-A1-R4_MC12g11068	796	2391	MvSl-1064-A2-R4_MC12g11331	796	2391	Auto	Auto	1	0.001256281	0.03544406	0	0	0	0	1	0.001256281	0.03544406	0	0	0	0	0	0	0	811501	813766	6.29786547	-0.0348143	0.03481428	0.8531948	0.99994992	6.28608328	6.2747129	6.37811772	6.24928547	NON	NON
MvSl-1064-A1-R4_MC12g11069	612	1839	MvSl-1064-A2-R4_MC12g11332	612	1839	Auto	Auto	7	0.011437908	0.106948158	73.4286	514	0.839869281	0.916443823	7	0.011437908	0.106948158	73.4286	514	0.839869281	0.916443823	0	0	0	814789	815564	7.00540177	0.006706	0.006706	0.97153004	0.99994992	6.91319979	7.09835487	7.03299243	6.97039829	NON	NON
MvSl-1064-A1-R4_MC12g11070	205	618	MvSl-1064-A2-R4_MC12g11333	205	618	Auto	Auto	1	0.004878049	0.06984303	0	0	0	0	1	0.004878049	0.06984303	0	0	0	0	0	0	0	816058	818371	4.07378238	-0.1732089	0.17320894	0.54320968	0.99007842	4.16719975	3.77803558	3.9945837	4.30497646	NON	NON
MvSl-1064-A1-R4_MC12g11071	714	2145	MvSl-1064-A2-R4_MC12g11334	714	2145	Auto	Auto	2	0.00280112	0.052925612	60.5	121	0.169467787	0.411664654	2	0.00280112	0.052925612	60.5	121	0.169467787	0.411664654	0	0	0	819742	822193	5.53711753	-0.0570783	0.05707831	0.85272276	0.99994992	5.92342129	4.92370139	5.26789648	5.81214452	NON	NON
MvSl-1064-A1-R4_MC12g11072	156	471	MvSl-1064-A2-R4_MC12g11335	156	471	Auto	Auto	4	0.025641026	0.160128154	76.25	305	1.955128205	1.398258991	4	0.025641026	0.160128154	76.25	305	1.955128205	1.398258991	0	0	0	822447	825271	4.8033191	0.17662324	0.17662324	0.4605121	0.97587937	4.77956537	4.9893755	4.64553053	4.77620452	NON	NON
MvSl-1064-A1-R4_MC12g11073	650	1953	MvSl-1064-A2-R4_MC12g11336	650	1953	Auto	Auto	5	0.007692308	0.087705802	72.2	361	0.555384615	0.745241314	5	0.007692308	0.087705802	72.2	361	0.555384615	0.745241314	0	0	0	825554	828576	3.35196373	-0.1803302	0.18033017	0.61437072	0.9935289	3.33244603	3.18596525	2.88412443	3.84077721	NON	NON
MvSl-1064-A1-R4_MC12g11074	548	1647	MvSl-1064-A2-R4_MC12g11337	548	1647	Auto	Auto	7	0.012773723	0.113020895	115	805	1.468978102	1.212014068	7	0.012773723	0.113020895	115	805	1.468978102	1.212014068	0	0	0	828772	829398	5.79912599	-0.0428996	0.04289961	0.8413717	0.99994992	5.60124933	5.93470308	5.81324859	5.82757705	NON	NON
MvSl-1064-A1-R4_MC12g11075	770	2313	MvSl-1064-A2-R4_MC12g11338	770	2313	Auto	Auto	5	0.006493506	0.080582296	102.4	512	0.664935065	0.815435506	5	0.006493506	0.080582296	102.4	512	0.664935065	0.815435506	0	0	0	830131	830598	4.30791689	-0.1987838	0.19878377	0.44655845	0.97017235	4.18230143	4.22960059	4.52414243	4.27253987	NON	NON
MvSl-1064-A1-R4_MC12g11076	958	2877	MvSl-1064-A2-R4_MC12g11339	958	2877	Auto	Auto	2	0.002087683	0.045691166	73	146	0.152400835	0.390385495	2	0.002087683	0.045691166	73	146	0.152400835	0.390385495	0	0	0	830940	834109	5.86391764	-0.2589743	0.25897426	0.22288743	0.79491845	5.63457159	5.81784882	6.12480352	5.83592573	NON	NON
MvSl-1064-A1-R4_MC12g11077	170	513	MvSl-1064-A2-R4_MC12g11340	170	513	Auto	Auto	1	0.005882353	0.076696499	114	114	0.670588235	0.81889452	1	0.005882353	0.076696499	114	114	0.670588235	0.81889452	0	0	0	834711	836487	5.13859992	-0.1805114	0.18051143	0.45173281	0.97264601	4.99373063	5.09657526	5.42250527	4.99825223	NON	NON
MvSl-1064-A1-R4_MC12g11078	155	468	MvSl-1064-A2-R4_MC12g11341	155	468	Auto	Auto	1	0.006451613	0.080321933	0	0	0	0	1	0.006451613	0.080321933	0	0	0	0	0	0	0	836921	839448	1.78489464	-0.1610829	0.16108294	0.66924396	0.99994992	1.8281963	1.57291847	1.93409923	1.78726626	NON	NON
MvSl-1064-A1-R4_MC12g11079	970	2913	MvSl-1064-A2-R4_MC12g11342	970	2913	Auto	Auto	2	0.002061856	0.045407661	128.5	257	0.264948454	0.514731438	2	0.002061856	0.045407661	128.5	257	0.264948454	0.514731438	0	0	0	839770	841580	6.63110119	-0.0332542	0.03325425	0.85994908	0.99994992	6.65897877	6.56842174	6.60302403	6.69094489	NON	NON
MvSl-1064-A1-R4_MC12g11080	400	1203	MvSl-1064-A2-R4_MC12g11343	400	1203	Auto	Auto	4	0.01	0.1	143.5	574	1.435	1.197914855	4	0.01	0.1	143.5	574	1.435	1.197914855	0	0	0	842087	846759	7.64235769	-0.1565418	0.15654179	0.45978992	0.97587937	7.39090688	7.71502393	7.76129058	7.67442263	NON	NON
MvSl-1064-A1-R4_MC12g11081	525	1578	MvSl-1064-A2-R4_MC12g11344	525	1578	Auto	Auto	7	0.013333333	0.115470054	135.714	950	1.80952381	1.345185418	7	0.013333333	0.115470054	135.714	950	1.80952381	1.345185418	0	0	0	847424	848728	7.19368558	-0.6075847	0.60758465	0.00991092	0.1173491	6.67040408	7.02508879	7.72151572	7.15465847	NON	NON
MvSl-1064-A1-R4_MC12g11082	503	1512	MvSl-1064-A2-R4_MC12g11345	503	1512	Auto	Auto	4	0.007952286	0.089175592	74.75	299	0.5944334	0.770995071	4	0.007952286	0.089175592	74.75	299	0.5944334	0.770995071	0	0	0	849177	854421	6.12080519	0.11375734	0.11375734	0.55419475	0.99255356	6.13419006	6.21739652	6.0687867	6.05676454	NON	NON
MvSl-1064-A1-R4_MC12g11083	1433	4302	MvSl-1064-A2-R4_MC12g11346	1433	4302	Auto	Auto	5	0.003489184	0.059069311	74.2	371	0.258897418	0.508819632	5	0.003489184	0.059069311	74.2	371	0.258897418	0.508819632	0	0	0	854641	854850	7.7155994	0.0228072	0.0228072	0.91499703	0.99994992	7.76868718	7.68395581	7.54799374	7.84508737	NON	NON
MvSl-1064-A1-R4_MC12g11084	341	1026	MvSl-1064-A2-R4_MC12g11347	341	1026	Auto	Auto	4	0.011730205	0.108306072	69.75	279	0.818181818	0.904534034	4	0.011730205	0.108306072	69.75	279	0.818181818	0.904534034	0	0	0	855158	856674	4.5193383	-0.2242919	0.22429191	0.37467386	0.93472712	4.26619593	4.5295198	4.7143294	4.53432021	NON	NON
MvSl-1064-A1-R4_MC12g11085	1530	4593	MvSl-1064-A2-R4_MC12g11348	1530	4593	Auto	Auto	8	0.005228758	0.072310153	81.5	652	0.426143791	0.652796899	8	0.005228758	0.072310153	81.5	652	0.426143791	0.652796899	0	0	0	858761	870953	7.46528731	-0.1407228	0.14072283	0.50973348	0.9829017	7.33541386	7.44895404	7.70617512	7.33824844	NON	NON
MvSl-1064-A1-R4_MC12g11087	177	534	MvSl-1064-A2-R4_MC12g11350	177	534	Auto	Auto	8	0.04519774	0.212597601	122.875	983	5.553672316	2.356623075	8	0.04519774	0.212597601	122.875	983	5.553672316	2.356623075	0	0	0	873399	875525	3.47636726	0.46887004	0.46887004	0.11511694	0.61050543	3.59758649	3.77307169	3.23302162	3.21325137	NON	NON
MvSl-1064-A1-R4_MC12g11088	3408	10227	MvSl-1064-A2-R4_MC12g11351	3408	10227	Auto	Auto	18	0.00528169	0.072675237	109.222	1966	0.576877934	0.759524808	18	0.00528169	0.072675237	109.222	1966	0.576877934	0.759524808	0	0	0	875768	877060	9.4289905	-0.5180085	0.51800848	0.13957527	0.65324295	9.54339652	8.59847431	9.37554913	9.90578802	NON	NON
MvSl-1064-A1-R4_MC12g11089	452	1359	MvSl-1064-A2-R4_MC12g11352	452	1359	Auto	Auto	3	0.006637168	0.081468817	69.6667	209	0.462389381	0.679992192	3	0.006637168	0.081468817	69.6667	209	0.462389381	0.679992192	0	0	0	877311	879725	5.64357041	-0.5131979	0.51319794	0.01322692	0.14478481	5.29404035	5.4334702	5.96703767	5.78221598	NON	NON
MvSl-1064-A1-R4_MC12g11090	658	1977	MvSl-1064-A2-R4_MC12g11353	658	1977	Auto	Auto	2	0.003039514	0.055131785	75	150	0.227963526	0.477455261	2	0.003039514	0.055131785	75	150	0.227963526	0.477455261	0	0	0	880124	882093	6.00714842	-0.1089975	0.10899753	0.5901588	0.9930078	5.95783539	5.94577407	6.19556455	5.91160175	NON	NON
MvSl-1064-A1-R4_MC12g11091	247	744	MvSl-1064-A2-R4_MC12g11354	247	744	Auto	Auto	6	0.024291498	0.1558573	91.5	549	2.222672065	1.490862859	6	0.024291498	0.1558573	91.5	549	2.222672065	1.490862859	0	0	0	883988	885500	6.38180932	-0.18527	0.18527004	0.32733108	0.9041087	6.22904993	6.34162202	6.40822446	6.53217884	NON	NON
MvSl-1064-A1-R4_MC12g11092	759	2280	MvSl-1064-A2-R4_MC12g11355	759	2280	Auto	Auto	1	0.001317523	0.0362977	135	135	0.177865613	0.421741168	1	0.001317523	0.0362977	135	135	0.177865613	0.421741168	0	0	0	886540	887065	6.55289156	0.08752742	0.08752742	0.64158349	0.99994992	6.64950127	6.54021266	6.4683493	6.54751018	NON	NON
MvSl-1064-A1-R4_MC12g11093	555	1668	MvSl-1064-A2-R4_MC12g11356	555	1668	Auto	Auto	4	0.007207207	0.084895272	75.5	302	0.544144144	0.737661267	4	0.007207207	0.084895272	75.5	302	0.544144144	0.737661267	0	0	0	887193	888276	6.91673099	0.11805131	0.11805131	0.5377336	0.98991415	6.83293672	7.10330724	6.87798669	6.83465275	NON	NON
MvSl-1064-A1-R4_MC12g11096	124	375	MvSl-1064-A2-R4_MC12g11359	124	375	Auto	Auto	2	0.016129032	0.127000127	75.5	151	1.217741935	1.103513451	2	0.016129032	0.127000127	75.5	151	1.217741935	1.103513451	0	0	0	888926	889690	5.33977259	-0.0026861	0.00268609	0.99353545	0.99994992	4.93252844	5.65470748	5.76611995	4.73513561	NON	NON
MvSl-1064-A1-R4_MC12g11097	291	876	MvSl-1064-A2-R4_MC12g11360	291	876	Auto	Auto	3	0.010309278	0.101534617	69.3333	208	0.714776632	0.845444636	3	0.010309278	0.101534617	69.3333	208	0.714776632	0.845444636	0	0	0	890207	893411	5.42850594	0.01394336	0.01394336	0.95395219	0.99994992	5.28006963	5.57566543	5.64415789	5.1577158	NON	NON
MvSl-1064-A1-R4_MC12g11098	94	285	MvSl-1064-A2-R4_MC12g11361	94	285	Auto	Auto	2	0.021276596	0.145864991	79	158	1.680851064	1.296476403	2	0.021276596	0.145864991	79	158	1.680851064	1.296476403	0	0	0	894588	894941	2.77824402	-0.0047311	0.00473115	0.98854514	0.99994992	2.73774342	2.8129818	2.92508501	2.61900568	NON	NON
MvSl-1064-A1-R4_MC12g11099	216	651	MvSl-1064-A2-R4_MC12g11362	216	651	Auto	Auto	2	0.009259259	0.096225045	57	114	0.527777778	0.726483157	2	0.009259259	0.096225045	57	114	0.527777778	0.726483157	0	0	0	894999	895195	2.83512425	0.06704683	0.06704683	0.83681142	0.99994992	2.91092243	2.82262305	2.6719023	2.92057811	NON	NON
MvSl-1064-A1-R4_MC12g11100	847	2544	MvSl-1064-A2-R4_MC12g11363	847	2544	Auto	Auto	3	0.003541913	0.05951397	220.333	661	0.780401417	0.883403315	3	0.003541913	0.05951397	220.333	661	0.780401417	0.883403315	0	0	0	895479	895769	7.6335541	0.05581604	0.05581604	0.78057827	0.99994992	7.68368708	7.63828155	7.60464195	7.6061041	NON	NON
MvSl-1064-A1-R4_MC12g11101	117	354	MvSl-1064-A2-R4_MC12g11364	117	354	Auto	Auto	1	0.008547009	0.092450033	0	0	0	0	1	0.008547009	0.092450033	0	0	0	0	0	0	0	895967	897901	2.10938249	-0.2077431	0.2077431	0.5925138	0.9930078	2.19871614	1.78503011	1.85151387	2.49796439	NON	NON
MvSl-1064-A1-R4_MC12g11102	41	126	MvSl-1064-A2-R4_MC12g11365	41	126	Auto	Auto	1	0.024390244	0.156173762	71	71	1.731707317	1.315943508	1	0.024390244	0.156173762	71	71	1.731707317	1.315943508	0	0	0	898082	898273	0.41128736	-0.5814085	0.58140847	0.22224445	0.79491845	0.41097597	-0.2265571	0.61904656	0.71268358	NON	NON
MvSl-1064-A1-R4_MC12g11103	96	291	MvSl-1064-A2-R4_MC12g11366	96	291	Auto	Auto	1	0.010416667	0.102062073	0	0	0	0	1	0.010416667	0.102062073	0	0	0	0	0	0	0	898431	899834	2.1422538	-0.0293162	0.02931617	0.93720205	0.99994992	2.28518974	1.95245808	1.89339741	2.38112359	NON	NON
MvSl-1064-A1-R4_MC12g11104	644	1935	MvSl-1064-A2-R4_MC12g11367	644	1935	Auto	Auto	1	0.001552795	0.03940552	0	0	0	0	1	0.001552795	0.03940552	0	0	0	0	0	0	0	900339	902111	4.97234532	0.11963785	0.11963785	0.6037973	0.9930078	4.97867177	5.08059261	4.89528111	4.92709828	NON	NON
MvSl-1064-A1-R4_MC12g11105	63	192	MvSl-1064-A2-R4_MC12g11368	63	192	Auto	Auto	1	0.015873016	0.125988158	0	0	0	0	1	0.015873016	0.125988158	0	0	0	0	0	0	0	902345	904184	2.64356027	0.08313292	0.08313292	0.80797276	0.99994992	2.4564635	2.87915546	2.63534422	2.56645905	NON	NON
MvSl-1064-A1-R4_MC12g11106	335	1008	MvSl-1064-A2-R4_MC12g11369	335	1008	Auto	Auto	4	0.011940299	0.109271673	99	396	1.182089552	1.087239418	4	0.011940299	0.109271673	99	396	1.182089552	1.087239418	0	0	0	904344	905329	6.51625212	-0.0046646	0.00466458	0.98045378	0.99994992	6.47115794	6.55547067	6.59034715	6.44299353	NON	NON
MvSl-1064-A1-R4_MC12g11107	563	1692	MvSl-1064-A2-R4_MC12g11370	563	1692	Auto	Auto	1	0.001776199	0.042144975	81	81	0.143872114	0.379304777	1	0.001776199	0.042144975	81	81	0.143872114	0.379304777	0	0	0	905391	907552	6.49998832	-0.0824833	0.08248328	0.69926257	0.99994992	6.24081873	6.64717282	6.67608182	6.3910602	NON	NON
MvSl-1064-A1-R4_MC12g11108	452	1359	MvSl-1064-A2-R4_MC12g11371	452	1359	Auto	Auto	5	0.011061947	0.10517579	96.2	481	1.064159292	1.031580967	5	0.011061947	0.10517579	96.2	481	1.064159292	1.031580967	0	0	0	907822	910982	8.76472379	-0.1935354	0.19353542	0.43313788	0.96671339	8.63852538	8.69052954	8.88843101	8.82743061	NON	NON
MvSl-1064-A1-R4_MC12g11109	186	561	MvSl-1064-A2-R4_MC12g11372	186	561	Auto	Auto	4	0.021505376	0.146647115	106.25	425	2.284946237	1.511603862	4	0.021505376	0.146647115	106.25	425	2.284946237	1.511603862	0	0	0	913014	915492	6.09412533	-0.2065878	0.20658777	0.30248435	0.88702443	5.85320788	6.11028019	6.22661603	6.16011793	NON	NON
MvSl-1064-A1-R4_MC12g11110	572	1719	MvSl-1064-A2-R4_MC12g11373	572	1719	Auto	Auto	5	0.008741259	0.093494699	88.6	443	0.774475524	0.880042911	5	0.008741259	0.093494699	88.6	443	0.774475524	0.880042911	0	0	0	915947	916859	6.78550946	0.13440658	0.13440658	0.45784978	0.97508312	6.89784355	6.80262141	6.67232753	6.75984192	NON	NON
MvSl-1064-A1-R4_MC12g11111	905	2718	MvSl-1064-A2-R4_MC12g11374	905	2718	Auto	Auto	6	0.006629834	0.081423794	73.8333	443	0.489502762	0.69964474	6	0.006629834	0.081423794	73.8333	443	0.489502762	0.69964474	0	0	0	916917	919215	6.24487825	-0.436963	0.43696297	0.02292247	0.2196908	6.02114838	5.99988939	6.36422235	6.52531226	NON	NON
MvSl-1064-A1-R4_MC12g11112	615	1848	MvSl-1064-A2-R4_MC12g11375	615	1848	Auto	Auto	7	0.011382114	0.10668699	90.1429	631	1.02601626	1.012924607	7	0.011382114	0.10668699	90.1429	631	1.02601626	1.012924607	0	0	0	919694	921438	10.15924918	1.578143114	1.578143114	0.000232199	0.004748972	10.15347735	11.15939502	9.57682815	8.584624025	Up	DE
MvSl-1064-A1-R4_MC12g11113	278	837	MvSl-1064-A2-R4_MC12g11376	278	837	Auto	Auto	1	0.003597122	0.059976014	76	76	0.273381295	0.522858772	1	0.003597122	0.059976014	76	76	0.273381295	0.522858772	0	0	0	921922	924184	4.39152971	-0.0825989	0.08259895	0.74487979	0.99994992	4.38517651	4.31404665	4.37321118	4.48916003	NON	NON
MvSl-1064-A1-R4_MC12g11114	614	1845	MvSl-1064-A2-R4_MC12g11377	614	1845	Auto	Auto	6	0.009771987	0.098853361	75.6667	454	0.739413681	0.859891668	6	0.009771987	0.098853361	75.6667	454	0.739413681	0.859891668	0	0	0	924349	926182	6.82780689	-0.1289841	0.12898409	0.49612458	0.98130788	6.65289324	6.86343474	6.98112984	6.79452317	NON	NON
MvSl-1064-A1-R4_MC12g11115	377	1134	MvSl-1064-A2-R4_MC12g11378	377	1134	Auto	Auto	6	0.015915119	0.12615514	101.833	611	1.620689655	1.273063099	6	0.015915119	0.12615514	101.833	611	1.620689655	1.273063099	0	0	0	927118	930919	5.0989978	0.24587037	0.24587037	0.27886828	0.86913777	5.18393078	5.24735827	5.03981933	4.89815575	NON	NON
MvSl-1064-A1-R4_MC12g11116	443	1332	MvSl-1064-A2-R4_MC12g11379	443	1332	Auto	Auto	5	0.011286682	0.106238796	186.2	931	2.101580135	1.449682771	5	0.011286682	0.106238796	186.2	931	2.101580135	1.449682771	0	0	0	932540	938613	7.42745221	0.28978187	0.28978187	0.14383002	0.66001227	7.50978233	7.61800821	7.30924836	7.24048993	NON	NON
MvSl-1064-A1-R4_MC12g11117	456	1371	MvSl-1064-A2-R4_MC12g11380	456	1371	Auto	Auto	5	0.010964912	0.104713477	92.6	463	1.015350877	1.007646206	5	0.010964912	0.104713477	92.6	463	1.015350877	1.007646206	0	0	0	938890	940475	7.94971586	-0.3071854	0.30718536	0.15562668	0.68333463	7.80755514	7.7683792	7.98479864	8.1977174	NON	NON
MvSl-1064-A1-R4_MC12g11118	1236	3711	MvSl-1064-A2-R4_MC12g11381	1236	3711	Auto	Auto	1	0.000809061	0.028444006	91	91	0.073624595	0.271338526	1	0.000809061	0.028444006	91	91	0.073624595	0.271338526	0	0	0	941063	942142	6.11090562	-0.1235569	0.12355686	0.55915156	0.99255356	5.98822888	6.10535173	5.94106242	6.37013514	NON	NON
MvSl-1064-A1-R4_MC12g11119	1947	5844	MvSl-1064-A2-R4_MC12g11382	1947	5844	Auto	Auto	3	0.001540832	0.039253434	76.6667	230	0.118130457	0.343701116	3	0.001540832	0.039253434	76.6667	230	0.118130457	0.343701116	0	0	0	943063	945248	7.62378311	0.17848083	0.17848083	0.38749845	0.94127489	7.77368123	7.64373065	7.41682318	7.638283	NON	NON
MvSl-1064-A1-R4_MC12g11120	236	711	MvSl-1064-A2-R4_MC12g11383	236	711	Auto	Auto	8	0.033898305	0.184114924	109.375	875	3.707627119	1.925519961	8	0.033898305	0.184114924	109.375	875	3.707627119	1.925519961	0	0	0	945819	948878	6.04428243	-0.2176385	0.21763852	0.29703314	0.88160705	5.83421121	6.02307183	6.30241281	5.97722905	NON	NON
MvSl-1064-A1-R4_MC12g11121	166	501	MvSl-1064-A2-R4_MC12g11384	166	501	Auto	Auto	4	0.024096386	0.155230105	144.75	579	3.487951807	1.867605903	4	0.024096386	0.155230105	144.75	579	3.487951807	1.867605903	0	0	0	949644	950592	9.04391785	-0.1205519	0.12055191	0.68476661	0.99994992	8.77770571	9.16163469	9.3686058	8.77701532	NON	NON
MvSl-1064-A1-R4_MC12g11122	566	1701	MvSl-1064-A2-R4_MC12g11385	566	1701	Auto	Auto	5	0.008833922	0.093988948	97	485	0.856890459	0.925683779	5	0.008833922	0.093988948	97	485	0.856890459	0.925683779	0	0	0	951851	956560	6.765195	-0.4770781	0.47707812	0.02041353	0.20036191	6.4282553	6.58267676	7.19718763	6.73401735	NON	NON
