gene	haploid	chr	intronnr	intronmean	introntotal	DE_status	Expression
MvSl-1064-A2-R4_MC09g09632	A2	aAutosome	1	0	0	NON	5.02247
MvSl-1064-A2-R4_MC09g09633	A2	aAutosome	2	135.5	271	NON	6.28614
MvSl-1064-A2-R4_MC09g09635	A2	aAutosome	5	85.6	428	NON	1.33476
MvSl-1064-A2-R4_MC09g09636	A2	aAutosome	1	0	0	NON	3.14844
MvSl-1064-A2-R4_MC09g09637	A2	aAutosome	2	58.5	117	NON	4.11694
MvSl-1064-A2-R4_MC09g09638	A2	aAutosome	8	93.75	750	NON	6.84727
MvSl-1064-A2-R4_MC09g09639	A2	aAutosome	6	75.6667	454	NON	7.41856
MvSl-1064-A2-R4_MC09g09640	A2	aAutosome	3	74.3333	223	NON	8.65457
MvSl-1064-A2-R4_MC09g09641	A2	aAutosome	5	78.8	394	NON	5.86811
MvSl-1064-A2-R4_MC09g09642	A2	aAutosome	3	111	333	NON	5.21422
MvSl-1064-A2-R4_MC09g09643	A2	aAutosome	1	0	0	NON	5.29745
MvSl-1064-A2-R4_MC09g09644	A2	aAutosome	8	84	672	NON	6.38208
MvSl-1064-A2-R4_MC09g09645	A2	aAutosome	4	163	652	NON	5.98119
MvSl-1064-A2-R4_MC09g09647	A2	aAutosome	3	77	231	NON	0.13571
MvSl-1064-A2-R4_MC09g09648	A2	aAutosome	4	92.5	370	NON	5.01125
MvSl-1064-A2-R4_MC09g09649	A2	aAutosome	1	89	89	NON	5.55707
MvSl-1064-A2-R4_MC09g09650	A2	aAutosome	8	81.25	650	NON	6.45274
MvSl-1064-A2-R4_MC09g09651	A2	aAutosome	5	106.4	532	NON	7.58846
MvSl-1064-A2-R4_MC09g09652	A2	aAutosome	1	77	77	NON	5.45286
MvSl-1064-A2-R4_MC09g09654	A2	aAutosome	1	252	252	DE	5.38346
MvSl-1064-A2-R4_MC09g09655	A2	aAutosome	8	75.75	606	NON	3.7888
MvSl-1064-A2-R4_MC09g09656	A2	aAutosome	3	63.6667	191	NON	4.73663
MvSl-1064-A2-R4_MC09g09657	A2	aAutosome	3	84.6667	254	NON	5.26495
MvSl-1064-A2-R4_MC09g09658	A2	aAutosome	7	80.8571	566	NON	6.35722
MvSl-1064-A2-R4_MC09g09659	A2	aAutosome	6	86.5	519	NON	6.13429
MvSl-1064-A2-R4_MC09g09660	A2	aAutosome	3	82	246	NON	4.26729
MvSl-1064-A2-R4_MC09g09661	A2	aAutosome	2	75.5	151	NON	6.40706
MvSl-1064-A2-R4_MC09g09662	A2	aAutosome	7	103.429	724	NON	7.14362
MvSl-1064-A2-R4_MC09g09663	A2	aAutosome	5	120.2	601	NON	6.92839
MvSl-1064-A2-R4_MC09g09664	A2	aAutosome	3	62.6667	188	NON	5.86933
MvSl-1064-A2-R4_MC09g09665	A2	aAutosome	1	492	492	NON	6.6589
MvSl-1064-A2-R4_MC09g09666	A2	aAutosome	5	107.8	539	NON	6.98131
MvSl-1064-A2-R4_MC09g09667	A2	aAutosome	5	125.4	627	NON	10.9409
MvSl-1064-A2-R4_MC09g09668	A2	aAutosome	4	88.5	354	NON	2.62072
MvSl-1064-A2-R4_MC09g09669	A2	aAutosome	3	71	213	NON	4.62602
MvSl-1064-A2-R4_MC09g09670	A2	aAutosome	5	67.6	338	NON	7.54706
MvSl-1064-A2-R4_MC09g09671	A2	aAutosome	6	89	534	NON	7.28882
MvSl-1064-A2-R4_MC09g09672	A2	aAutosome	3	81.6667	245	NON	6.46463
MvSl-1064-A2-R4_MC09g09673	A2	aAutosome	5	113	565	NON	8.98566
MvSl-1064-A2-R4_MC09g09674	A2	aAutosome	1	267	267	NON	3.20833
MvSl-1064-A2-R4_MC09g09675	A2	aAutosome	5	141.8	709	NON	1.23456
MvSl-1064-A2-R4_MC09g09676	A2	aAutosome	6	132	792	NON	6.43658
MvSl-1064-A2-R4_MC09g09677	A2	aAutosome	5	114.4	572	NON	7.57486
MvSl-1064-A2-R4_MC09g09678	A2	aAutosome	6	104.167	625	NON	6.30421
MvSl-1064-A2-R4_MC09g09679	A2	aAutosome	2	79	158	NON	3.68646
MvSl-1064-A2-R4_MC09g09680	A2	aAutosome	3	90	270	NON	5.58215
MvSl-1064-A2-R4_MC09g09681	A2	aAutosome	2	77.5	155	NON	6.58457
MvSl-1064-A2-R4_MC09g09682	A2	aAutosome	2	70.5	141	NON	4.63843
MvSl-1064-A2-R4_MC09g09683	A2	aAutosome	2	65.5	131	NON	6.71797
MvSl-1064-A2-R4_MC09g09684	A2	aAutosome	2	71.5	143	NON	6.66878
MvSl-1064-A2-R4_MC09g09685	A2	aAutosome	2	119.5	239	NON	6.52002
MvSl-1064-A2-R4_MC09g09686	A2	aAutosome	1	73	73	NON	6.26724
MvSl-1064-A2-R4_MC09g09687	A2	aAutosome	2	98.5	197	NON	6.38631
MvSl-1064-A2-R4_MC09g09688	A2	aAutosome	4	74	296	NON	5.04006
MvSl-1064-A2-R4_MC09g09689	A2	aAutosome	7	90.7143	635	NON	4.09618
MvSl-1064-A2-R4_MC09g09690	A2	aAutosome	2	71.5	143	NON	4.94274
MvSl-1064-A2-R4_MC09g09691	A2	aAutosome	5	94.6	473	NON	6.65899
MvSl-1064-A2-R4_MC09g09692	A2	aAutosome	4	111.75	447	NON	5.83913
MvSl-1064-A2-R4_MC09g09693	A2	aAutosome	5	98.2	491	NON	3.91137
MvSl-1064-A2-R4_MC09g09694	A2	aAutosome	6	103	618	NON	5.0492
MvSl-1064-A2-R4_MC09g09695	A2	aAutosome	2	77	154	NON	5.85457
MvSl-1064-A2-R4_MC09g09696	A2	aAutosome	4	81.75	327	NON	3.73955
MvSl-1064-A2-R4_MC09g09697	A2	aAutosome	3	118	354	NON	8.13895
MvSl-1064-A2-R4_MC09g09698	A2	aAutosome	3	265	795	NON	7.33686
MvSl-1064-A2-R4_MC09g09699	A2	aAutosome	1	179	179	NON	1.49172
MvSl-1064-A2-R4_MC09g09700	A2	aAutosome	5	74.4	372	NON	6.63207
MvSl-1064-A2-R4_MC09g09701	A2	aAutosome	7	76.7143	537	NON	6.14796
MvSl-1064-A2-R4_MC09g09702	A2	aAutosome	7	68.2857	478	NON	5.14845
MvSl-1064-A2-R4_MC09g09703	A2	aAutosome	6	102.167	613	NON	6.22087
MvSl-1064-A2-R4_MC09g09704	A2	aAutosome	1	120	120	NON	2.77218
MvSl-1064-A2-R4_MC09g09705	A2	aAutosome	4	84.25	337	NON	7.75025
MvSl-1064-A2-R4_MC09g09706	A2	aAutosome	6	114.667	688	NON	7.20579
MvSl-1064-A2-R4_MC09g09707	A2	aAutosome	24	78.2917	1879	NON	8.28662
MvSl-1064-A2-R4_MC09g09708	A2	aAutosome	8	122.375	979	NON	7.69933
MvSl-1064-A2-R4_MC09g09709	A2	aAutosome	3	66.3333	199	NON	5.59919
MvSl-1064-A2-R4_MC09g09710	A2	aAutosome	1	0	0	NON	3.92519
MvSl-1064-A2-R4_MC09g09711	A2	aAutosome	1	0	0	NON	3.84628
MvSl-1064-A2-R4_MC09g09712	A2	aAutosome	1	140	140	NON	3.76199
MvSl-1064-A2-R4_MC09g09713	A2	aAutosome	6	70.6667	424	NON	6.86831
MvSl-1064-A2-R4_MC09g09714	A2	aAutosome	14	75.6429	1059	NON	7.12111
MvSl-1064-A2-R4_MC09g09715	A2	aAutosome	2	64.5	129	NON	6.26855
MvSl-1064-A2-R4_MC09g09716	A2	aAutosome	2	87.5	175	NON	4.28823
MvSl-1064-A2-R4_MC09g09717	A2	aAutosome	4	74.25	297	NON	4.97086
MvSl-1064-A2-R4_MC09g09718	A2	aAutosome	3	79.3333	238	NON	6.61098
MvSl-1064-A2-R4_MC09g09719	A2	aAutosome	1	49	49	NON	2.28012
MvSl-1064-A2-R4_MC09g09720	A2	aAutosome	1	155	155	NON	6.83598
MvSl-1064-A2-R4_MC09g09721	A2	aAutosome	3	85	255	NON	5.49432
MvSl-1064-A2-R4_MC09g09722	A2	aAutosome	4	83.25	333	NON	5.37173
MvSl-1064-A2-R4_MC09g09723	A2	aAutosome	6	86	516	NON	5.51411
MvSl-1064-A2-R4_MC09g09724	A2	aAutosome	4	113.75	455	NON	6.09724
MvSl-1064-A2-R4_MC09g09728	A2	aAutosome	1	0	0	NON	6.73274
MvSl-1064-A2-R4_MC09g09729	A2	aAutosome	4	79.5	318	NON	0.301101
MvSl-1064-A2-R4_MC09g09730	A2	aAutosome	2	110	220	NON	4.88541
MvSl-1064-A2-R4_MC09g09731	A2	aAutosome	3	90.6667	272	NON	4.79924
MvSl-1064-A2-R4_MC09g09732	A2	aAutosome	7	102.857	720	NON	4.41933
MvSl-1064-A2-R4_MC09g09733	A2	aAutosome	4	77.25	309	NON	7.80047
MvSl-1064-A2-R4_MC09g09734	A2	aAutosome	2	88	176	NON	5.59484
MvSl-1064-A2-R4_MC09g09735	A2	aAutosome	2	100	200	NON	5.38927
MvSl-1064-A2-R4_MC09g09736	A2	aAutosome	1	91	91	NON	4.52039
MvSl-1064-A2-R4_MC09g09737	A2	aAutosome	4	91.5	366	NON	5.57716
MvSl-1064-A2-R4_MC09g09738	A2	aAutosome	5	95.2	476	NON	4.01568
MvSl-1064-A2-R4_MC09g09739	A2	aAutosome	3	81.6667	245	NON	5.51582
MvSl-1064-A2-R4_MC09g09740	A2	aAutosome	2	97.5	195	NON	3.19267
MvSl-1064-A2-R4_MC09g09741	A2	aAutosome	1	0	0	NON	1.05334
MvSl-1064-A2-R4_MC09g09742	A2	aAutosome	1	68	68	NON	5.406
MvSl-1064-A2-R4_MC09g09743	A2	aAutosome	1	53	53	NON	6.0348
MvSl-1064-A2-R4_MC09g09744	A2	aAutosome	5	85.2	426	NON	4.70008
MvSl-1064-A2-R4_MC09g09745	A2	aAutosome	9	80.8889	728	NON	5.82753
MvSl-1064-A2-R4_MC09g09746	A2	aAutosome	4	79.25	317	NON	6.52511
MvSl-1064-A2-R4_MC09g09747	A2	aAutosome	1	0	0	NON	4.97886
MvSl-1064-A2-R4_MC09g09748	A2	aAutosome	5	71.8	359	NON	7.86494
MvSl-1064-A2-R4_MC09g09750	A2	aAutosome	1	53	53	NON	0.01589
MvSl-1064-A2-R4_MC09g09751	A2	aAutosome	1	0	0	NON	0.878895
MvSl-1064-A2-R4_MC09g09752	A2	aAutosome	1	50	50	NON	3.06581
MvSl-1064-A2-R4_MC09g09753	A2	aAutosome	2	117	234	NON	10.0123
MvSl-1064-A2-R4_MC09g09754	A2	aAutosome	2	73.5	147	NON	3.73635
MvSl-1064-A2-R4_MC09g09755	A2	aAutosome	5	99.2	496	NON	0.665696
MvSl-1064-A2-R4_MC09g09756	A2	aAutosome	3	74	222	NON	7.79459
MvSl-1064-A2-R4_MC09g09757	A2	aAutosome	2	88	176	NON	6.66394
MvSl-1064-A2-R4_MC09g09758	A2	aAutosome	6	100.333	602	NON	7.14582
MvSl-1064-A2-R4_MC09g09759	A2	aAutosome	9	79.8889	719	NON	5.20847
MvSl-1064-A2-R4_MC09g09760	A2	aAutosome	1	0	0	NON	3.74622
MvSl-1064-A2-R4_MC09g09761	A2	aAutosome	1	151	151	NON	4.20418
MvSl-1064-A2-R4_MC09g09762	A2	aAutosome	1	208	208	NON	4.85032
MvSl-1064-A2-R4_MC09g09763	A2	aAutosome	1	0	0	NON	3.85563
MvSl-1064-A2-R4_MC09g09764	A2	aAutosome	1	55	55	NON	2.96452
MvSl-1064-A2-R4_MC09g09765	A2	aAutosome	1	0	0	NON	2.58204
MvSl-1064-A2-R4_MC09g09766	A2	aAutosome	3	102.667	308	NON	3.81673
MvSl-1064-A2-R4_MC09g09767	A2	aAutosome	4	69.5	278	NON	6.52698
MvSl-1064-A2-R4_MC09g09768	A2	aAutosome	3	73.6667	221	NON	3.98178
MvSl-1064-A2-R4_MC09g09769	A2	aAutosome	1	220	220	NON	1.85377
MvSl-1064-A2-R4_MC09g09770	A2	aAutosome	8	87.5	700	NON	5.46863
MvSl-1064-A2-R4_MC09g09771	A2	aAutosome	10	77.1	771	NON	8.08703
MvSl-1064-A2-R4_MC09g09772	A2	aAutosome	14	72.0714	1009	NON	6.72781
MvSl-1064-A2-R4_MC09g09774	A2	aAutosome	1	88	88	NON	3.59312
MvSl-1064-A2-R4_MC09g09775	A2	aAutosome	3	73	219	NON	8.29913
MvSl-1064-A2-R4_MC09g09776	A2	aAutosome	8	76.125	609	NON	7.00122
MvSl-1064-A2-R4_MC09g09777	A2	aAutosome	1	79	79	NON	5.83924
MvSl-1064-A2-R4_MC09g09779	A2	aAutosome	1	0	0	NON	1.30605
MvSl-1064-A2-R4_MC09g09780	A2	aAutosome	1	80	80	DE	3.85346
MvSl-1064-A2-R4_MC09g09781	A2	aAutosome	1	0	0	DE	2.76467
MvSl-1064-A2-R4_MC09g09782	A2	aAutosome	6	139.833	839	NON	6.60723
MvSl-1064-A2-R4_MC09g09783	A2	aAutosome	3	89	267	NON	6.9765
MvSl-1064-A2-R4_MC09g09784	A2	aAutosome	9	106.444	958	NON	6.46628
MvSl-1064-A2-R4_MC09g09785	A2	aAutosome	2	188	376	NON	4.17007
MvSl-1064-A2-R4_MC09g09786	A2	aAutosome	2	78.5	157	NON	9.03775
MvSl-1064-A2-R4_MC09g09787	A2	aAutosome	9	84.4444	760	NON	7.16519
MvSl-1064-A2-R4_MC09g09788	A2	aAutosome	5	65.6	328	NON	6.32059
MvSl-1064-A2-R4_MC09g09789	A2	aAutosome	1	278	278	NON	6.06449
MvSl-1064-A2-R4_MC09g09790	A2	aAutosome	1	0	0	NON	4.53758
MvSl-1064-A2-R4_MC09g09791	A2	aAutosome	2	100	200	NON	6.21159
MvSl-1064-A2-R4_MC09g09792	A2	aAutosome	7	77.1429	540	NON	5.87425
MvSl-1064-A2-R4_MC09g09793	A2	aAutosome	7	114.714	803	NON	6.75435
MvSl-1064-A2-R4_MC09g09794	A2	aAutosome	2	79.5	159	NON	4.87197
MvSl-1064-A2-R4_MC09g09795	A2	aAutosome	6	78.6667	472	NON	8.52134
MvSl-1064-A2-R4_MC09g09796	A2	aAutosome	3	101	303	NON	6.4386
MvSl-1064-A2-R4_MC09g09797	A2	aAutosome	1	207	207	NON	2.00882
MvSl-1064-A2-R4_MC09g09798	A2	aAutosome	7	99.7143	698	NON	7.79077
MvSl-1064-A2-R4_MC09g09799	A2	aAutosome	2	76.5	153	NON	6.35833
MvSl-1064-A2-R4_MC09g09800	A2	aAutosome	3	111.333	334	NON	0.0782827
MvSl-1064-A2-R4_MC09g09801	A2	aAutosome	4	80.75	323	DE	6.72105
MvSl-1064-A2-R4_MC09g09802	A2	aAutosome	1	0	0	NON	5.39284
MvSl-1064-A2-R4_MC09g09803	A2	aAutosome	5	71	355	NON	5.32926
MvSl-1064-A2-R4_MC09g09804	A2	aAutosome	4	93.75	375	NON	6.90856
MvSl-1064-A2-R4_MC09g09805	A2	aAutosome	4	68	272	NON	9.78899
MvSl-1064-A2-R4_MC09g09806	A2	aAutosome	3	75.3333	226	NON	4.3824
MvSl-1064-A2-R4_MC09g09807	A2	aAutosome	2	74.5	149	NON	5.4757
MvSl-1064-A2-R4_MC09g09808	A2	aAutosome	5	72.6	363	NON	6.0781
MvSl-1064-A2-R4_MC09g09809	A2	aAutosome	1	109	109	NON	0.460969
MvSl-1064-A2-R4_MC09g09811	A2	aAutosome	1	0	0	NON	1.59393
MvSl-1064-A2-R4_MC09g09812	A2	aAutosome	1	70	70	NON	2.66111
MvSl-1064-A2-R4_MC09g09813	A2	aAutosome	2	116.5	233	NON	4.55978
MvSl-1064-A2-R4_MC09g09814	A2	aAutosome	4	109.5	438	NON	7.47793
MvSl-1064-A2-R4_MC09g09815	A2	aAutosome	5	101.8	509	DE	7.66563
MvSl-1064-A2-R4_MC09g09816	A2	aAutosome	8	74.5	596	NON	5.85862
MvSl-1064-A2-R4_MC09g09817	A2	aAutosome	2	62.5	125	NON	3.31244
MvSl-1064-A2-R4_MC09g09819	A2	aAutosome	2	85.5	171	DE	5.86255
MvSl-1064-A2-R4_MC09g09820	A2	aAutosome	1	0	0	NON	3.05369
MvSl-1064-A2-R4_MC09g09821	A2	aAutosome	1	0	0	NON	5.71319
MvSl-1064-A2-R4_MC09g09822	A2	aAutosome	1	0	0	NON	1.16505
MvSl-1064-A2-R4_MC09g09823	A2	aAutosome	1	0	0	NON	4.62457
MvSl-1064-A2-R4_MC09g09824	A2	aAutosome	3	78	234	NON	4.38217
MvSl-1064-A2-R4_MC09g09825	A2	aAutosome	6	87.1667	523	NON	5.94705
MvSl-1064-A2-R4_MC09g09826	A2	aAutosome	6	117.667	706	NON	4.83961
MvSl-1064-A2-R4_MC09g09827	A2	aAutosome	5	143.2	716	NON	6.77843
MvSl-1064-A2-R4_MC09g09828	A2	aAutosome	2	101	202	NON	4.23279
MvSl-1064-A2-R4_MC09g09829	A2	aAutosome	2	58.5	117	NON	3.24523
MvSl-1064-A2-R4_MC09g09830	A2	aAutosome	4	83.5	334	NON	5.49162
MvSl-1064-A2-R4_MC09g09831	A2	aAutosome	1	101	101	NON	7.43948
MvSl-1064-A2-R4_MC09g09832	A2	aAutosome	4	75.25	301	NON	6.45456
MvSl-1064-A2-R4_MC09g09833	A2	aAutosome	1	53	53	NON	5.78425
MvSl-1064-A2-R4_MC09g09834	A2	aAutosome	5	157.8	789	NON	7.12642
MvSl-1064-A2-R4_MC09g09835	A2	aAutosome	1	146	146	NON	5.66135
MvSl-1064-A2-R4_MC09g09836	A2	aAutosome	4	116.5	466	NON	7.1552
MvSl-1064-A2-R4_MC09g09837	A2	aAutosome	4	90.25	361	NON	3.2558
MvSl-1064-A2-R4_MC09g09838	A2	aAutosome	5	98	490	NON	6.82432
MvSl-1064-A2-R4_MC09g09839	A2	aAutosome	2	165	330	NON	4.97087
MvSl-1064-A2-R4_MC09g09840	A2	aAutosome	2	104	208	DE	1.14775
MvSl-1064-A2-R4_MC09g09841	A2	aAutosome	3	102	306	NON	3.95993
MvSl-1064-A2-R4_MC09g09843	A2	aAutosome	5	140.6	703	NON	4.98033
MvSl-1064-A2-R4_C28g01908	A2	aAutosome	1	268	268	NON	0.753876
MvSl-1064-A2-R4_MC10g09854	A2	aAutosome	3	89	267	NON	5.29151
MvSl-1064-A2-R4_MC10g09855	A2	aAutosome	1	139	139	NON	5.34023
MvSl-1064-A2-R4_MC10g09857	A2	aAutosome	5	75.8	379	NON	4.80952
MvSl-1064-A2-R4_MC10g09858	A2	aAutosome	3	85	255	NON	4.89927
MvSl-1064-A2-R4_MC10g09859	A2	aAutosome	1	0	0	NON	1.48517
MvSl-1064-A2-R4_MC10g09860	A2	aAutosome	1	92	92	NON	0.668001
MvSl-1064-A2-R4_MC10g09862	A2	aAutosome	3	101.333	304	NON	4.92101
MvSl-1064-A2-R4_MC10g09863	A2	aAutosome	2	181.5	363	NON	3.70994
MvSl-1064-A2-R4_MC10g09864	A2	aAutosome	4	69	276	NON	6.75018
MvSl-1064-A2-R4_MC10g09865	A2	aAutosome	4	99.75	399	NON	4.39713
MvSl-1064-A2-R4_MC10g09867	A2	aAutosome	5	113.8	569	NON	6.37845
MvSl-1064-A2-R4_MC10g09868	A2	aAutosome	3	84	252	NON	6.12576
MvSl-1064-A2-R4_MC10g09869	A2	aAutosome	2	216	432	NON	8.32641
MvSl-1064-A2-R4_MC10g09870	A2	aAutosome	6	138.333	830	NON	6.91193
MvSl-1064-A2-R4_MC10g09871	A2	aAutosome	2	78	156	NON	6.16016
MvSl-1064-A2-R4_MC10g09872	A2	aAutosome	1	0	0	NON	2.30324
MvSl-1064-A2-R4_MC10g09873	A2	aAutosome	5	108.8	544	NON	7.56625
MvSl-1064-A2-R4_MC10g09874	A2	aAutosome	1	54	54	NON	5.76054
MvSl-1064-A2-R4_MC10g09875	A2	aAutosome	2	93	186	NON	5.64403
MvSl-1064-A2-R4_MC10g09876	A2	aAutosome	5	108	540	NON	7.74968
MvSl-1064-A2-R4_MC10g09877	A2	aAutosome	4	75.25	301	NON	5.87615
MvSl-1064-A2-R4_MC10g09878	A2	aAutosome	1	46	46	NON	3.28666
MvSl-1064-A2-R4_MC10g09879	A2	aAutosome	4	76.25	305	NON	6.45974
MvSl-1064-A2-R4_MC10g09880	A2	aAutosome	1	164	164	NON	7.9531
MvSl-1064-A2-R4_MC10g09881	A2	aAutosome	1	0	0	NON	1.25894
MvSl-1064-A2-R4_MC10g09882	A2	aAutosome	5	63.8	319	NON	4.4188
MvSl-1064-A2-R4_MC10g09884	A2	aAutosome	3	59.3333	178	NON	2.99771
MvSl-1064-A2-R4_MC10g09885	A2	aAutosome	1	44	44	NON	8.51412
MvSl-1064-A2-R4_MC10g09886	A2	aAutosome	4	65	260	NON	1.42317
MvSl-1064-A2-R4_MC10g09887	A2	aAutosome	2	139.5	279	DE	2.60928
MvSl-1064-A2-R4_MC10g09888	A2	aAutosome	3	144.667	434	NON	6.39645
MvSl-1064-A2-R4_MC10g09892	A2	aAutosome	1	142	142	NON	2.46678
MvSl-1064-A2-R4_MC10g09894	A2	aAutosome	2	81	162	NON	6.61502
MvSl-1064-A2-R4_MC10g09895	A2	aAutosome	4	101.5	406	NON	6.03933
MvSl-1064-A2-R4_MC10g09896	A2	aAutosome	2	82.5	165	NON	5.98319
MvSl-1064-A2-R4_MC10g09897	A2	aAutosome	1	65	65	NON	7.08138
MvSl-1064-A2-R4_MC10g09898	A2	aAutosome	1	0	0	NON	3.12962
MvSl-1064-A2-R4_MC10g09899	A2	aAutosome	1	71	71	NON	6.73949
MvSl-1064-A2-R4_MC10g09900	A2	aAutosome	7	131.714	922	NON	7.95473
MvSl-1064-A2-R4_MC10g09901	A2	aAutosome	1	0	0	NON	4.74524
MvSl-1064-A2-R4_MC10g09902	A2	aAutosome	7	118	826	NON	4.71903
MvSl-1064-A2-R4_MC10g09903	A2	aAutosome	1	270	270	NON	3.69191
MvSl-1064-A2-R4_MC10g09904	A2	aAutosome	1	67	67	NON	2.16352
MvSl-1064-A2-R4_MC10g09905	A2	aAutosome	1	121	121	NON	4.21377
MvSl-1064-A2-R4_MC10g09906	A2	aAutosome	9	77.7778	700	NON	5.59997
MvSl-1064-A2-R4_MC10g09907	A2	aAutosome	5	76.4	382	NON	7.53077
MvSl-1064-A2-R4_MC10g09908	A2	aAutosome	6	74.1667	445	NON	5.77632
MvSl-1064-A2-R4_MC10g09909	A2	aAutosome	2	77	154	NON	4.39749
MvSl-1064-A2-R4_MC10g09910	A2	aAutosome	1	0	0	NON	5.29755
MvSl-1064-A2-R4_MC10g09911	A2	aAutosome	5	178	890	NON	5.84713
MvSl-1064-A2-R4_MC10g09912	A2	aAutosome	3	89	267	NON	6.75409
MvSl-1064-A2-R4_MC10g09913	A2	aAutosome	4	108.5	434	NON	6.58796
MvSl-1064-A2-R4_MC10g09914	A2	aAutosome	4	132.5	530	NON	9.6636
MvSl-1064-A2-R4_MC10g09915	A2	aAutosome	7	120.286	842	NON	6.72714
MvSl-1064-A2-R4_MC10g09916	A2	aAutosome	3	80.6667	242	NON	6.06512
MvSl-1064-A2-R4_MC10g09917	A2	aAutosome	1	62	62	NON	2.63785
MvSl-1064-A2-R4_MC10g09918	A2	aAutosome	1	0	0	NON	1.04055
MvSl-1064-A2-R4_MC10g09919	A2	aAutosome	2	97	194	NON	2.87941
MvSl-1064-A2-R4_MC10g09921	A2	aAutosome	1	119	119	NON	0.496481
MvSl-1064-A2-R4_MC10g09922	A2	aAutosome	3	234.333	703	NON	7.97433
MvSl-1064-A2-R4_MC10g09923	A2	aAutosome	5	106.2	531	NON	5.55701
MvSl-1064-A2-R4_MC10g09924	A2	aAutosome	7	136.286	954	NON	7.54474
MvSl-1064-A2-R4_MC10g09925	A2	aAutosome	7	110	770	NON	8.00915
MvSl-1064-A2-R4_MC10g09926	A2	aAutosome	3	132.333	397	NON	8.74759
MvSl-1064-A2-R4_MC10g09927	A2	aAutosome	3	92.6667	278	NON	9.38721
MvSl-1064-A2-R4_MC10g09928	A2	aAutosome	5	76.6	383	NON	7.52139
MvSl-1064-A2-R4_MC10g09929	A2	aAutosome	9	80.8889	728	NON	5.70245
MvSl-1064-A2-R4_MC10g09930	A2	aAutosome	1	79	79	NON	6.77696
MvSl-1064-A2-R4_MC10g09931	A2	aAutosome	1	0	0	NON	5.07519
MvSl-1064-A2-R4_MC10g09932	A2	aAutosome	3	307.667	923	NON	7.87672
MvSl-1064-A2-R4_MC10g09933	A2	aAutosome	6	72.1667	433	NON	4.67704
MvSl-1064-A2-R4_MC10g09934	A2	aAutosome	3	113.667	341	NON	7.42298
MvSl-1064-A2-R4_MC10g09935	A2	aAutosome	1	68	68	NON	2.16683
MvSl-1064-A2-R4_MC10g09936	A2	aAutosome	2	74.5	149	NON	5.16543
MvSl-1064-A2-R4_MC10g09937	A2	aAutosome	6	75.3333	452	NON	7.21619
MvSl-1064-A2-R4_MC10g09938	A2	aAutosome	1	64	64	NON	8.89194
MvSl-1064-A2-R4_MC10g09940	A2	aAutosome	3	150.333	451	NON	1.74235
MvSl-1064-A2-R4_MC10g09941	A2	aAutosome	1	47	47	NON	2.66292
MvSl-1064-A2-R4_MC10g09942	A2	aAutosome	3	85.6667	257	NON	3.48323
MvSl-1064-A2-R4_MC10g09943	A2	aAutosome	1	76	76	NON	1.34402
MvSl-1064-A2-R4_MC10g09944	A2	aAutosome	7	82.7143	579	NON	6.81277
MvSl-1064-A2-R4_MC10g09946	A2	aAutosome	5	46.6	233	NON	4.53732
MvSl-1064-A2-R4_MC10g09947	A2	aAutosome	2	126.5	253	NON	3.41137
MvSl-1064-A2-R4_MC10g09950	A2	aAutosome	4	77.5	310	NON	7.78957
MvSl-1064-A2-R4_MC10g09951	A2	aAutosome	1	93	93	NON	5.74165
MvSl-1064-A2-R4_MC10g09952	A2	aAutosome	2	106	212	NON	4.78329
MvSl-1064-A2-R4_MC10g09953	A2	aAutosome	6	90.5	543	NON	6.79762
MvSl-1064-A2-R4_MC10g09954	A2	aAutosome	4	73	292	NON	6.70024
MvSl-1064-A2-R4_MC10g09956	A2	aAutosome	8	108.625	869	NON	6.38284
MvSl-1064-A2-R4_MC10g09957	A2	aAutosome	2	82.5	165	NON	6.36035
MvSl-1064-A2-R4_MC10g09958	A2	aAutosome	3	74.6667	224	NON	4.38061
MvSl-1064-A2-R4_MC10g09959	A2	aAutosome	7	94.4286	661	NON	8.25843
MvSl-1064-A2-R4_MC10g09960	A2	aAutosome	4	138.5	554	NON	10.1888
MvSl-1064-A2-R4_MC10g09961	A2	aAutosome	1	68	68	NON	6.43296
MvSl-1064-A2-R4_MC10g09962	A2	aAutosome	1	244	244	NON	7.79993
MvSl-1064-A2-R4_MC10g09963	A2	aAutosome	1	82	82	NON	6.56547
MvSl-1064-A2-R4_MC10g09964	A2	aAutosome	3	78.6667	236	NON	5.71197
MvSl-1064-A2-R4_MC10g09965	A2	aAutosome	7	132.571	928	NON	9.25886
MvSl-1064-A2-R4_MC10g09966	A2	aAutosome	6	79.6667	478	NON	7.48014
MvSl-1064-A2-R4_MC10g09967	A2	aAutosome	1	0	0	NON	4.27993
MvSl-1064-A2-R4_MC10g09968	A2	aAutosome	2	121	242	NON	6.97386
MvSl-1064-A2-R4_MC10g09969	A2	aAutosome	6	124.667	748	NON	7.14308
MvSl-1064-A2-R4_MC10g09970	A2	aAutosome	5	78.8	394	NON	6.64118
MvSl-1064-A2-R4_MC10g09971	A2	aAutosome	3	121	363	NON	5.79266
MvSl-1064-A2-R4_MC10g09972	A2	aAutosome	5	72.2	361	NON	5.98283
MvSl-1064-A2-R4_MC10g09973	A2	aAutosome	1	151	151	NON	8.29361
MvSl-1064-A2-R4_MC10g09976	A2	aAutosome	5	85.8	429	NON	7.27924
