gid	dn	ds	dnds	part8	youngold	logCPM	logFC.A1.A2	abs	DE	DE2
MvSl-1064-A1-R4_MC10-2g10085	0	0	0	Auto	Auto	7.16942922	-0.083290133	0.083290133	NON	NON
MvSl-1064-A1-R4_MC10-2g10086	0	0	0	Auto	Auto	3.046471846	0.195453683	0.195453683	NON	NON
MvSl-1064-A1-R4_MC10-2g10087	0	0	0	Auto	Auto	6.383154874	-0.046552847	0.046552847	NON	NON
MvSl-1064-A1-R4_MC10-2g10088	0	0	0	Auto	Auto	3.559124701	0.744947337	0.744947337	NON	NON
MvSl-1064-A1-R4_MC10-2g10089	0	0	0	Auto	Auto	2.793853396	0.14592031	0.14592031	NON	NON
MvSl-1064-A1-R4_MC10-2g10090	0	0	0	Auto	Auto	2.400756031	0.247914388	0.247914388	NON	NON
MvSl-1064-A1-R4_MC10-2g10091	0	0	0	Auto	Auto	6.191008294	-0.01530087	0.01530087	NON	NON
MvSl-1064-A1-R4_MC10-2g10092	0	0	0	Auto	Auto	1.036150226	0.192199653	0.192199653	NON	NON
MvSl-1064-A1-R4_MC10-2g10093	0	0	0	Auto	Auto	6.986174089	-0.02498053	0.02498053	NON	NON
MvSl-1064-A1-R4_MC10-2g10095	0	0	0	Auto	Auto	6.427215111	-0.120599916	0.120599916	NON	NON
MvSl-1064-A1-R4_MC10-2g10096	0	0	0	Auto	Auto	6.823335542	-0.223796381	0.223796381	NON	NON
MvSl-1064-A1-R4_MC10-2g10097	0	0	0	Auto	Auto	7.166734836	-0.150292465	0.150292465	NON	NON
MvSl-1064-A1-R4_MC10-2g10099	0	0	0	Auto	Auto	6.29773075	-0.031979628	0.031979628	NON	NON
MvSl-1064-A1-R4_MC10-2g10101	0	0	0	Auto	Auto	1.670726561	0.606930675	0.606930675	NON	NON
MvSl-1064-A1-R4_MC10-2g10102	0	0	0	Auto	Auto	8.678112987	0.01268847	0.01268847	NON	NON
MvSl-1064-A1-R4_MC10-2g10103	0	0	0	Auto	Auto	7.211376626	-0.102342336	0.102342336	NON	NON
MvSl-1064-A1-R4_MC10-2g10104	0	0	0	Auto	Auto	8.714101881	-0.22721272	0.22721272	NON	NON
MvSl-1064-A1-R4_MC10-2g10105	0	0	0	Auto	Auto	5.913511916	0.103433847	0.103433847	NON	NON
MvSl-1064-A1-R4_MC10-2g10106	0	0	0	Auto	Auto	6.853986603	0.006641041	0.006641041	NON	NON
MvSl-1064-A1-R4_MC10-2g10107	0	0	0	Auto	Auto	7.202483942	-0.151817963	0.151817963	NON	NON
MvSl-1064-A1-R4_MC10-2g10110	0	0	0	Auto	Auto	9.652538784	0.825038696	0.825038696	NON	NON
MvSl-1064-A1-R4_MC10-2g10111	0	0	0	Auto	Auto	7.205494086	-0.185400854	0.185400854	NON	NON
MvSl-1064-A1-R4_MC10-2g10112	0	0	0	Auto	Auto	5.812666705	0.0102315	0.0102315	NON	NON
MvSl-1064-A1-R4_MC10-2g10113	0	0	0	Auto	Auto	6.876939839	-0.221682081	0.221682081	NON	NON
MvSl-1064-A1-R4_MC10-2g10114	0	0	0	Auto	Auto	7.604487223	-0.137573254	0.137573254	NON	NON
MvSl-1064-A1-R4_MC10-2g10115	0	0	0	Auto	Auto	1.421459744	-0.142669803	0.142669803	NON	NON
MvSl-1064-A1-R4_MC10-2g10117	0	0	0	Auto	Auto	7.788280331	0.07011407	0.07011407	NON	NON
MvSl-1064-A1-R4_MC10-2g10126	0	0	0	Auto	Auto	6.275868537	-0.216857166	0.216857166	NON	NON
MvSl-1064-A1-R4_MC10-2g10127	0	0	0	Auto	Auto	6.88081754	-0.046339671	0.046339671	NON	NON
MvSl-1064-A1-R4_MC10-2g10128	0	0	0	Auto	Auto	5.291847703	-0.22877821	0.22877821	NON	NON
MvSl-1064-A1-R4_MC11g10158	0	0	0	Auto	Auto	5.261263901	0.296596743	0.296596743	NON	NON
MvSl-1064-A1-R4_MC11g10159	0	0	0	Auto	Auto	5.942730295	0.000451093	0.000451093	NON	NON
MvSl-1064-A1-R4_MC11g10160	0	0	0	Auto	Auto	4.709211346	0.426849883	0.426849883	NON	NON
MvSl-1064-A1-R4_MC11g10162	0	0	0	Auto	Auto	4.454187291	-0.48962937	0.48962937	NON	NON
MvSl-1064-A1-R4_MC11g10163	0	0	0	Auto	Auto	6.205497296	-0.106841861	0.106841861	NON	NON
MvSl-1064-A1-R4_MC11g10164	0	0	0	Auto	Auto	6.914772103	-0.04962202	0.04962202	NON	NON
MvSl-1064-A1-R4_MC11g10169	0	0	0	Auto	Auto	6.179775904	-0.041566537	0.041566537	NON	NON
MvSl-1064-A1-R4_MC11g10170	0	0	0	Auto	Auto	6.126908984	-0.062230973	0.062230973	NON	NON
MvSl-1064-A1-R4_MC11g10171	0	0	0	Auto	Auto	6.6976925	-0.010703379	0.010703379	NON	NON
MvSl-1064-A1-R4_MC11g10176	0	0	0	Auto	Auto	3.92715405	0.847642738	0.847642738	NON	NON
MvSl-1064-A1-R4_MC11g10207	0	0	0	Auto	Auto	6.192951875	0.115389973	0.115389973	NON	NON
MvSl-1064-A1-R4_MC11g10208	0	0	0	Auto	Auto	8.227095057	0.249571257	0.249571257	NON	NON
MvSl-1064-A1-R4_MC11g10209	0	0	0	Auto	Auto	6.202639777	-0.206385927	0.206385927	NON	NON
MvSl-1064-A1-R4_MC11g10210	0	0	0	Auto	Auto	7.96396095	-0.045848293	0.045848293	NON	NON
MvSl-1064-A1-R4_MC11g10215	0	0	0	Auto	Auto	8.133575132	0.029052549	0.029052549	NON	NON
MvSl-1064-A1-R4_MC11g10225	0	0	0	Auto	Auto	0.132021719	0.058699088	0.058699088	NON	NON
MvSl-1064-A1-R4_MC11g10226	0	0	0	Auto	Auto	7.404935748	0.114143202	0.114143202	NON	NON
MvSl-1064-A1-R4_MC11g10227	0	0	0	Auto	Auto	6.995149587	0.041860285	0.041860285	NON	NON
MvSl-1064-A1-R4_MC11g10229	0	0	0	Auto	Auto	8.430962214	-0.105068873	0.105068873	NON	NON
MvSl-1064-A1-R4_MC11g10230	0	0	0	Auto	Auto	9.272522872	-0.378093901	0.378093901	NON	NON
MvSl-1064-A1-R4_MC11g10233	0	0	0	Auto	Auto	8.298924964	-0.00786125	0.00786125	NON	NON
MvSl-1064-A1-R4_MC11g10234	0	0	0	Auto	Auto	8.824843017	0.528813494	0.528813494	NON	NON
MvSl-1064-A1-R4_MC11g10237	0	0	0	Auto	Auto	5.259297778	-0.256288921	0.256288921	NON	NON
MvSl-1064-A1-R4_MC11g10238	0	0	0	Auto	Auto	10.10257085	-0.2027267	0.2027267	NON	NON
MvSl-1064-A1-R4_MC11g10240	0	0	0	Auto	Auto	4.312601171	0.204827986	0.204827986	NON	NON
MvSl-1064-A1-R4_MC11g10241	0	0	0	Auto	Auto	1.389797594	0.778107286	0.778107286	NON	NON
MvSl-1064-A1-R4_MC11g10242	0	0	0	Auto	Auto	6.117037288	-0.175138516	0.175138516	NON	NON
MvSl-1064-A1-R4_MC11g10243	0	0	0	Auto	Auto	4.743029804	0.159938599	0.159938599	NON	NON
MvSl-1064-A1-R4_MC11g10244	0	0	0	Auto	Auto	7.039496101	-0.237098728	0.237098728	NON	NON
MvSl-1064-A1-R4_MC11g10245	0	0	0	Auto	Auto	8.053569406	0.011673866	0.011673866	NON	NON
MvSl-1064-A1-R4_MC11g10246	0	0	0	Auto	Auto	8.859841557	-0.142407275	0.142407275	NON	NON
MvSl-1064-A1-R4_MC11g10247	0	0	0	Auto	Auto	6.813542809	-0.039348483	0.039348483	NON	NON
MvSl-1064-A1-R4_MC11g10250	0	0	0	Auto	Auto	4.351588726	0.236893827	0.236893827	NON	NON
MvSl-1064-A1-R4_MC11g10251	0	0	0	Auto	Auto	6.591875852	0.137307273	0.137307273	NON	NON
MvSl-1064-A1-R4_MC11g10252	0	0	0	Auto	Auto	2.803321818	0.256059992	0.256059992	NON	NON
MvSl-1064-A1-R4_MC11g10257	0	0	0	Auto	Auto	11.67378172	0.57827287	0.57827287	NON	NON
MvSl-1064-A1-R4_MC11g10258	0	0	0	Auto	Auto	6.526878662	-0.477910778	0.477910778	NON	NON
MvSl-1064-A1-R4_MC11g10259	0	0	0	Auto	Auto	5.659405521	-0.052978562	0.052978562	NON	NON
MvSl-1064-A1-R4_MC11g10260	0	0	0	Auto	Auto	4.292297337	-0.109641157	0.109641157	NON	NON
MvSl-1064-A1-R4_MC11g10264	0	0	0	Auto	Auto	6.378710067	-0.159992797	0.159992797	NON	NON
MvSl-1064-A1-R4_MC11g10265	0	0	0	Auto	Auto	4.474124624	0.201868723	0.201868723	NON	NON
MvSl-1064-A1-R4_MC11g10267	0	0	0	Auto	Auto	5.389985332	-0.007943106	0.007943106	NON	NON
MvSl-1064-A1-R4_MC11g10269	0	0	0	Auto	Auto	7.154194003	0.062568526	0.062568526	NON	NON
MvSl-1064-A1-R4_MC11g10270	0	0	0	Auto	Auto	4.928443905	-0.13970118	0.13970118	NON	NON
MvSl-1064-A1-R4_MC11g10277	0	0	0	Auto	Auto	3.312471137	0.275169567	0.275169567	NON	NON
MvSl-1064-A1-R4_MC11g10278	0	0	0	Auto	Auto	5.402873083	-0.19468669	0.19468669	NON	NON
MvSl-1064-A1-R4_MC11g10280	0	0	0	Auto	Auto	7.397565043	0.158022055	0.158022055	NON	NON
MvSl-1064-A1-R4_MC11g10281	0	0	0	Auto	Auto	6.646989579	0.27667922	0.27667922	NON	NON
MvSl-1064-A1-R4_MC11g10282	0	0	0	Auto	Auto	8.310086404	0.190578343	0.190578343	NON	NON
MvSl-1064-A1-R4_MC11g10287	0	0	0	Auto	Auto	7.709163696	0.160219336	0.160219336	NON	NON
MvSl-1064-A1-R4_MC11g10288	0	0	0	Auto	Auto	7.041550364	0.007675807	0.007675807	NON	NON
MvSl-1064-A1-R4_MC11g10289	0	0	0	Auto	Auto	6.420979638	-0.016130599	0.016130599	NON	NON
MvSl-1064-A1-R4_MC11g10290	0	0	0	Auto	Auto	3.992699852	-0.240457261	0.240457261	NON	NON
MvSl-1064-A1-R4_MC11g10291	0	0	0	Auto	Auto	8.57167994	-0.015791031	0.015791031	NON	NON
MvSl-1064-A1-R4_MC11g10292	0	0	0	Auto	Auto	6.06601806	0.077263411	0.077263411	NON	NON
MvSl-1064-A1-R4_MC11g10293	0	0	0	Auto	Auto	5.56622847	-0.124312921	0.124312921	NON	NON
MvSl-1064-A1-R4_MC11g10294	0	0	0	Auto	Auto	7.130985437	-0.018470259	0.018470259	NON	NON
MvSl-1064-A1-R4_MC11g10295	0	0	0	Auto	Auto	6.987212219	-0.118159566	0.118159566	NON	NON
MvSl-1064-A1-R4_MC11g10297	0	0	0	Auto	Auto	8.044729831	0.17094049	0.17094049	NON	NON
MvSl-1064-A1-R4_MC11g10299	0	0	0	Auto	Auto	3.809628152	0.083366599	0.083366599	NON	NON
MvSl-1064-A1-R4_MC11g10300	0	0	0	Auto	Auto	5.191349077	0.285632652	0.285632652	NON	NON
MvSl-1064-A1-R4_MC11g10301	0	0	0	Auto	Auto	6.139761	-0.613378531	0.613378531	NON	NON
MvSl-1064-A1-R4_MC11g10304	0	0	0	Auto	Auto	6.307177956	0.069834909	0.069834909	NON	NON
MvSl-1064-A1-R4_MC11g10305	0	0	0	Auto	Auto	6.11661233	0.048088424	0.048088424	NON	NON
MvSl-1064-A1-R4_MC11g10306	0	0	0	Auto	Auto	3.985962534	0.252663436	0.252663436	NON	NON
MvSl-1064-A1-R4_MC11g10307	0	0	0	Auto	Auto	4.723893432	-0.542722944	0.542722944	NON	NON
MvSl-1064-A1-R4_MC11g10308	0	0	0	Auto	Auto	7.037448389	0.032664684	0.032664684	NON	NON
MvSl-1064-A1-R4_MC11g10309	0	0	0	Auto	Auto	7.142840207	-0.074606141	0.074606141	NON	NON
MvSl-1064-A1-R4_MC11g10310	0	0	0	Auto	Auto	8.011390643	0.123967575	0.123967575	NON	NON
MvSl-1064-A1-R4_MC11g10311	0	0	0	Auto	Auto	7.351797075	0.099023802	0.099023802	NON	NON
MvSl-1064-A1-R4_MC11g10313	0	0	0	Auto	Auto	7.031475039	-0.102544469	0.102544469	NON	NON
MvSl-1064-A1-R4_MC11g10314	0	0	0	Auto	Auto	5.413373873	0.080423314	0.080423314	NON	NON
MvSl-1064-A1-R4_MC11g10319	0	0	0	Auto	Auto	6.710423041	0.492493154	0.492493154	NON	NON
MvSl-1064-A1-R4_MC11g10320	0	0	0	Auto	Auto	5.731418729	-0.108655066	0.108655066	NON	NON
MvSl-1064-A1-R4_MC11g10323	0	0	0	Auto	Auto	5.41429987	0.002984504	0.002984504	NON	NON
MvSl-1064-A1-R4_MC11g10324	0	0	0	Auto	Auto	4.868551418	-0.016381457	0.016381457	NON	NON
MvSl-1064-A1-R4_MC11g10325	0	0	0	Auto	Auto	7.096312834	0.213929038	0.213929038	NON	NON
MvSl-1064-A1-R4_MC11g10327	0	0	0	Auto	Auto	7.053399627	0.060456496	0.060456496	NON	NON
MvSl-1064-A1-R4_MC11g10328	0	0	0	Auto	Auto	7.199583923	-0.019891538	0.019891538	NON	NON
MvSl-1064-A1-R4_MC11g10329	0	0	0	Auto	Auto	4.273488676	0.158562686	0.158562686	NON	NON
MvSl-1064-A1-R4_MC11g10330	0	0	0	Auto	Auto	4.415416068	0.251522916	0.251522916	NON	NON
MvSl-1064-A1-R4_MC11g10332	0	0	0	Auto	Auto	6.549556441	0.024137026	0.024137026	NON	NON
MvSl-1064-A1-R4_MC11g10333	0	0	0	Auto	Auto	4.965085321	0.170024863	0.170024863	NON	NON
MvSl-1064-A1-R4_MC11g10334	0	0	0	Auto	Auto	6.471120987	0.129330363	0.129330363	NON	NON
MvSl-1064-A1-R4_MC11g10336	0	0	0	Auto	Auto	5.386666924	0.097201645	0.097201645	NON	NON
MvSl-1064-A1-R4_MC11g10337	0	0	0	Auto	Auto	5.852675597	0.013401272	0.013401272	NON	NON
MvSl-1064-A1-R4_MC11g10338	0	0	0	Auto	Auto	3.576612969	0.066454687	0.066454687	NON	NON
MvSl-1064-A1-R4_MC11g10341	0	0	0	Auto	Auto	1.740664249	0.250713108	0.250713108	NON	NON
MvSl-1064-A1-R4_MC11g10342	0	0	0	Auto	Auto	7.236030888	-0.531934855	0.531934855	NON	NON
MvSl-1064-A1-R4_MC11g10350	0	0	0	Auto	Auto	6.9790092	-0.286715791	0.286715791	NON	NON
MvSl-1064-A1-R4_MC11g10352	0	0	0	Auto	Auto	7.890868393	0.109193767	0.109193767	NON	NON
MvSl-1064-A1-R4_MC11g10354	0	0	0	Auto	Auto	6.569984947	-0.051229224	0.051229224	NON	NON
MvSl-1064-A1-R4_MC11g10355	0	0	0	Auto	Auto	6.837210023	0.107532178	0.107532178	NON	NON
MvSl-1064-A1-R4_MC11g10356	0	0	0	Auto	Auto	6.883380075	0.039815653	0.039815653	NON	NON
MvSl-1064-A1-R4_MC11g10357	0	0	0	Auto	Auto	7.169370898	0.012570941	0.012570941	NON	NON
MvSl-1064-A1-R4_MC11g10358	0.0015	0	15000	Auto	Auto	5.561790713	0.063139767	0.063139767	NON	NON
MvSl-1064-A1-R4_MC11g10359	0	0	0	Auto	Auto	4.110475487	0.29780642	0.29780642	NON	NON
MvSl-1064-A1-R4_MC11g10360	0	0	0	Auto	Auto	5.515919501	-0.372661081	0.372661081	NON	NON
MvSl-1064-A1-R4_MC11g10363	0	0	0	Auto	Auto	6.221682752	0.426406187	0.426406187	NON	NON
MvSl-1064-A1-R4_MC11g10364	0	0	0	Auto	Auto	7.077128934	0.008360785	0.008360785	NON	NON
MvSl-1064-A1-R4_MC11g10365	0	0	0	Auto	Auto	6.735631935	0.081950211	0.081950211	NON	NON
MvSl-1064-A1-R4_MC11g10366	0	0	0	Auto	Auto	5.55170838	0.206953433	0.206953433	NON	NON
MvSl-1064-A1-R4_MC11g10367	0	0	0	Auto	Auto	5.401025862	-0.334206315	0.334206315	NON	NON
MvSl-1064-A1-R4_MC11g10368	0	0	0	Auto	Auto	7.032218859	0.103979359	0.103979359	NON	NON
MvSl-1064-A1-R4_MC11g10370	0	0	0	Auto	Auto	1.980388519	0.382707507	0.382707507	NON	NON
MvSl-1064-A1-R4_MC11g10371	0	0	0	Auto	Auto	6.825887737	-0.085562613	0.085562613	NON	NON
MvSl-1064-A1-R4_MC11g10372	0	0	0	Auto	Auto	1.678643872	0.727785495	0.727785495	NON	NON
MvSl-1064-A1-R4_MC11g10373	0	0	0	Auto	Auto	6.491206405	0.078007433	0.078007433	NON	NON
MvSl-1064-A1-R4_MC11g10374	0	0	0	Auto	Auto	6.66208996	-0.174390945	0.174390945	NON	NON
MvSl-1064-A1-R4_MC11g10375	0	0	0	Auto	Auto	7.592815141	0.261272368	0.261272368	NON	NON
MvSl-1064-A1-R4_MC11g10377	0	0	0	Auto	Auto	7.410307154	0.155019616	0.155019616	NON	NON
MvSl-1064-A1-R4_MC11g10378	0	0	0	Auto	Auto	3.049272881	0.079412231	0.079412231	NON	NON
MvSl-1064-A1-R4_MC11g10379	0	0	0	Auto	Auto	5.473320656	0.2149189	0.2149189	NON	NON
MvSl-1064-A1-R4_MC11g10380	0	0	0	Auto	Auto	6.961021605	0.003137857	0.003137857	NON	NON
MvSl-1064-A1-R4_MC11g10381	0	0	0	Auto	Auto	5.215182967	0.162328859	0.162328859	NON	NON
MvSl-1064-A1-R4_MC11g10382	0	0	0	Auto	Auto	5.236140478	0.322779244	0.322779244	NON	NON
MvSl-1064-A1-R4_MC11g10383	0	0	0	Auto	Auto	5.177252973	-0.235849167	0.235849167	NON	NON
MvSl-1064-A1-R4_MC11g10386	0	0	0	Auto	Auto	6.771690375	0.418022079	0.418022079	NON	NON
MvSl-1064-A1-R4_MC11g10387	0	0	0	Auto	Auto	6.508727852	0.261726084	0.261726084	NON	NON
MvSl-1064-A1-R4_MC11g10388	0	0	0	Auto	Auto	4.478866121	-0.080013355	0.080013355	NON	NON
MvSl-1064-A1-R4_MC11g10389	0	0	0	Auto	Auto	5.564399403	-0.194477625	0.194477625	NON	NON
MvSl-1064-A1-R4_MC11g10391	0	0	0	Auto	Auto	9.549091356	0.000166441	0.000166441	NON	NON
MvSl-1064-A1-R4_MC11g10392	0	0	0	Auto	Auto	5.631283898	0.093217628	0.093217628	NON	NON
MvSl-1064-A1-R4_MC11g10395	0	0	0	Auto	Auto	9.029524739	0.224980301	0.224980301	NON	NON
MvSl-1064-A1-R4_MC11g10396	0	0	0	Auto	Auto	8.951512392	-0.08856441	0.08856441	NON	NON
MvSl-1064-A1-R4_MC11g10398	0	0	0	Auto	Auto	5.280634894	-0.182003926	0.182003926	NON	NON
MvSl-1064-A1-R4_MC11g10400	0	0	0	Auto	Auto	5.5409486	0.506144543	0.506144543	NON	NON
MvSl-1064-A1-R4_MC11g10403	0	0	0	Auto	Auto	6.429413136	0.045718882	0.045718882	NON	NON
MvSl-1064-A1-R4_MC11g10404	0	0	0	Auto	Auto	5.210161075	-0.120265387	0.120265387	NON	NON
MvSl-1064-A1-R4_MC11g10405	0	0	0	Auto	Auto	5.864315486	-0.081784923	0.081784923	NON	NON
MvSl-1064-A1-R4_MC11g10406	0	0	0	Auto	Auto	7.032112074	-0.002816253	0.002816253	NON	NON
MvSl-1064-A1-R4_MC11g10408	0	0	0	Auto	Auto	4.221893509	-0.072272282	0.072272282	NON	NON
MvSl-1064-A1-R4_MC11g10409	0	0	0	Auto	Auto	3.744528642	-0.387785021	0.387785021	NON	NON
MvSl-1064-A1-R4_MC11g10410	0	0	0	Auto	Auto	4.168162772	0.198064301	0.198064301	NON	NON
MvSl-1064-A1-R4_MC11g10411	0	0	0	Auto	Auto	5.153169372	0.350351564	0.350351564	NON	NON
MvSl-1064-A1-R4_MC11g10412	0	0	0	Auto	Auto	8.005157547	-0.131345131	0.131345131	NON	NON
MvSl-1064-A1-R4_MC11g10413	0	0	0	Auto	Auto	4.70948655	0.293617526	0.293617526	NON	NON
MvSl-1064-A1-R4_MC11g10414	0	0	0	Auto	Auto	5.663983977	-0.141236839	0.141236839	NON	NON
MvSl-1064-A1-R4_MC11g10415	0	0	0	Auto	Auto	6.678580133	-0.042606237	0.042606237	NON	NON
MvSl-1064-A1-R4_MC11g10416	0	0	0	Auto	Auto	4.975222752	0.017898161	0.017898161	NON	NON
MvSl-1064-A1-R4_MC11g10417	0	0	0	Auto	Auto	5.042408827	0.05951282	0.05951282	NON	NON
MvSl-1064-A1-R4_MC11g10418	0	0	0	Auto	Auto	5.622261823	-0.041652037	0.041652037	NON	NON
MvSl-1064-A1-R4_MC11g10419	0	0	0	Auto	Auto	6.741514424	0.116920578	0.116920578	NON	NON
MvSl-1064-A1-R4_MC11g10420	0	0	0	Auto	Auto	8.53300411	-0.12666167	0.12666167	NON	NON
MvSl-1064-A1-R4_MC11g10421	0	0	0	Auto	Auto	6.246488067	-0.065100085	0.065100085	NON	NON
MvSl-1064-A1-R4_MC11g10424	0	0	0	Auto	Auto	6.906448992	0.131142477	0.131142477	NON	NON
MvSl-1064-A1-R4_MC11g10425	0	0	0	Auto	Auto	4.928512007	0.17032043	0.17032043	NON	NON
MvSl-1064-A1-R4_MC11g10426	0	0	0	Auto	Auto	7.179776571	-0.005318847	0.005318847	NON	NON
MvSl-1064-A1-R4_MC11g10427	0	0	0	Auto	Auto	2.43695007	-0.730031185	0.730031185	NON	NON
MvSl-1064-A1-R4_MC11g10428	0	0	0	Auto	Auto	7.122173488	0.371338321	0.371338321	NON	NON
MvSl-1064-A1-R4_MC11g10429	0	0	0	Auto	Auto	5.10356911	0.14782952	0.14782952	NON	NON
MvSl-1064-A1-R4_MC11g10432	0	0	0	Auto	Auto	6.879351692	-0.029280999	0.029280999	NON	NON
MvSl-1064-A1-R4_MC11g10433	0	0	0	Auto	Auto	7.642400549	-0.013781051	0.013781051	NON	NON
MvSl-1064-A1-R4_MC11g10435	0	0	0	Auto	Auto	4.164221093	-0.70242454	0.70242454	NON	NON
MvSl-1064-A1-R4_MC11g10436	0	0	0	Auto	Auto	7.76913066	-0.001936906	0.001936906	NON	NON
MvSl-1064-A1-R4_MC11g10442	0	0	0	Auto	Auto	7.053676322	0.015974819	0.015974819	NON	NON
MvSl-1064-A1-R4_MC11g10443	0	0	0	Auto	Auto	5.129040282	-0.117327001	0.117327001	NON	NON
MvSl-1064-A1-R4_MC11g10445	0	0	0	Auto	Auto	11.7967532	0.155042671	0.155042671	NON	NON
MvSl-1064-A1-R4_MC11g10446	0	0	0	Auto	Auto	5.903472918	-0.024540383	0.024540383	NON	NON
MvSl-1064-A1-R4_MC11g10447	0	0	0	Auto	Auto	0.314389372	0.284532937	0.284532937	NON	NON
MvSl-1064-A1-R4_MC11g10448	0	0	0	Auto	Auto	7.824533361	-0.156941286	0.156941286	NON	NON
MvSl-1064-A1-R4_MC11g10451	0	0	0	Auto	Auto	7.924125393	-0.167053418	0.167053418	NON	NON
MvSl-1064-A1-R4_MC11g10452	0	0	0	Auto	Auto	5.832247597	-0.33028978	0.33028978	NON	NON
MvSl-1064-A1-R4_MC11g10453	0	0	0	Auto	Auto	8.347079277	-0.067370978	0.067370978	NON	NON
MvSl-1064-A1-R4_MC11g10454	0	0	0	Auto	Auto	7.176579799	-0.317503913	0.317503913	NON	NON
MvSl-1064-A1-R4_MC11g10455	0	0	0	Auto	Auto	4.345009752	0.013069957	0.013069957	NON	NON
MvSl-1064-A1-R4_MC11g10457	0	0	0	Auto	Auto	1.041951452	-0.178905117	0.178905117	NON	NON
MvSl-1064-A1-R4_MC11g10458	0	0	0	Auto	Auto	4.60894354	-0.31909148	0.31909148	NON	NON
MvSl-1064-A1-R4_MC11g10459	0	0	0	Auto	Auto	6.905439653	-0.047807726	0.047807726	NON	NON
MvSl-1064-A1-R4_MC11g10460	0	0	0	Auto	Auto	8.855092157	0.032127634	0.032127634	NON	NON
MvSl-1064-A1-R4_MC11g10461	0	0	0	Auto	Auto	8.033277568	0.09011583	0.09011583	NON	NON
MvSl-1064-A1-R4_MC11g10462	0	0	0	Auto	Auto	5.859481261	0.19398172	0.19398172	NON	NON
MvSl-1064-A1-R4_MC11g10463	0	0	0	Auto	Auto	6.046499853	-0.038622595	0.038622595	NON	NON
MvSl-1064-A1-R4_MC11g10464	0	0	0	Auto	Auto	7.735939221	0.048321348	0.048321348	NON	NON
MvSl-1064-A1-R4_MC11g10465	0	0	0	Auto	Auto	8.517653431	0.549373998	0.549373998	NON	NON
MvSl-1064-A1-R4_MC11g10466	0	0	0	Auto	Auto	3.961295978	-0.017189642	0.017189642	NON	NON
MvSl-1064-A1-R4_MC11g10467	0	0	0	Auto	Auto	6.937386516	-0.31036711	0.31036711	NON	NON
MvSl-1064-A1-R4_MC11g10468	0	0	0	Auto	Auto	6.628913096	-0.032492432	0.032492432	NON	NON
MvSl-1064-A1-R4_MC11g10470	0	0	0	Auto	Auto	5.742753057	-0.034757871	0.034757871	NON	NON
MvSl-1064-A1-R4_MC11g10471	0	0	0	Auto	Auto	6.513170035	-0.002664362	0.002664362	NON	NON
MvSl-1064-A1-R4_MC11g10472	0	0	0	Auto	Auto	4.45922207	-0.254032556	0.254032556	NON	NON
MvSl-1064-A1-R4_MC11g10473	0	0	0	Auto	Auto	5.99139866	-0.200013904	0.200013904	NON	NON
MvSl-1064-A1-R4_MC11g10474	0	0	0	Auto	Auto	7.620314603	0.178682925	0.178682925	NON	NON
MvSl-1064-A1-R4_MC11g10475	0	0	0	Auto	Auto	5.785046465	-0.070413788	0.070413788	NON	NON
MvSl-1064-A1-R4_MC11g10476	0	0	0	Auto	Auto	4.486946403	-0.407114421	0.407114421	NON	NON
MvSl-1064-A1-R4_MC11g10477	0	0	0	Auto	Auto	0.197638927	0.043931271	0.043931271	NON	NON
MvSl-1064-A1-R4_MC11g10478	0	0	0	Auto	Auto	7.103826367	0.184483803	0.184483803	NON	NON
MvSl-1064-A1-R4_MC11g10479	0	0	0	Auto	Auto	3.269060669	0.382858211	0.382858211	NON	NON
MvSl-1064-A1-R4_MC11g10484	0	0	0	Auto	Auto	5.134225196	0.236045664	0.236045664	NON	NON
MvSl-1064-A1-R4_MC11g10485	0	0	0	Auto	Auto	5.09627937	-0.329149001	0.329149001	NON	NON
MvSl-1064-A1-R4_MC11g10486	0	0	0	Auto	Auto	5.744675159	-0.140962383	0.140962383	NON	NON
MvSl-1064-A1-R4_MC11g10489	0	0	0	Auto	Auto	3.714718795	0.094192826	0.094192826	NON	NON
MvSl-1064-A1-R4_MC11g10490	0	0	0	Auto	Auto	5.067619733	0.421038049	0.421038049	NON	NON
MvSl-1064-A1-R4_MC11g10491	0	0	0	Auto	Auto	5.556766083	0.067306491	0.067306491	NON	NON
MvSl-1064-A1-R4_MC11g10493	0	0	0	Auto	Auto	5.251310744	-0.001890154	0.001890154	NON	NON
MvSl-1064-A1-R4_MC11g10494	0	0	0	Auto	Auto	5.459933878	0.233393466	0.233393466	NON	NON
MvSl-1064-A1-R4_MC11g10495	0	0	0	Auto	Auto	5.63864255	0.385336908	0.385336908	NON	NON
MvSl-1064-A1-R4_MC11g10497	0	0	0	Auto	Auto	11.68344816	0.075237972	0.075237972	NON	NON
MvSl-1064-A1-R4_MC11g10498	0	0	0	Auto	Auto	5.876896317	0.184979047	0.184979047	NON	NON
MvSl-1064-A1-R4_MC11g10502	0	0	0	Auto	Auto	5.144304752	-0.016737557	0.016737557	NON	NON
MvSl-1064-A1-R4_MC11g10504	0	0	0	Auto	Auto	4.830969301	0.115874719	0.115874719	NON	NON
MvSl-1064-A1-R4_MC11g10505	0	0	0	Auto	Auto	8.087409227	-0.49737066	0.49737066	NON	NON
MvSl-1064-A1-R4_MC11g10506	0	0	0	Auto	Auto	4.560533276	-0.165649471	0.165649471	NON	NON
