gid	gname	chr	start	end	logCPM	logFC.XY23.XX23	PV.XY23.XX23	FDR.XY23.XX23	A1_1	A1_2	A2_1	A2_2
MvSl-1064-A1-R4_MC11g10306	MvSl-1064-A1-R4_MC11	Auto	350780	353278	2.79273054919859	0.697300625971492	0.0719155599181203	0.275063426596563	2.37723820498611	2.4285239207275	2.75343177317125	3.3678343605411
MvSl-1064-A1-R4_MC11g10307	MvSl-1064-A1-R4_MC11	Auto	353528	354809	5.44266179508658	0.372452721911162	0.150009487420101	0.422157509442451	5.09647064595131	5.37758924983653	5.40608666610485	5.79981000860947
MvSl-1064-A1-R4_MC11g10308	MvSl-1064-A1-R4_MC11	Auto	355491	355826	7.1996468199268	-0.347896123162376	0.0998276058260028	0.33637048431885	7.24812930756982	7.46941252817934	6.9258762720112	7.0998133991101
MvSl-1064-A1-R4_MC11g10309	MvSl-1064-A1-R4_MC11	Auto	356110	356418	7.75423768998615	0.176967977683611	0.430992862113348	0.722209056229167	7.4963023941088	7.81221259100894	7.76870111687623	7.90790287323118
MvSl-1064-A1-R4_MC11g10310	MvSl-1064-A1-R4_MC11	Auto	356586	357679	8.6354363357541	0.237960053432409	0.314879002702954	0.61981445795213	8.53200428219849	8.490831834551	8.7106658991224	8.78725470261714
MvSl-1064-A1-R4_MC11g10311	MvSl-1064-A1-R4_MC11	Auto	357965	358742	6.96908755486222	0.105305374795854	0.605438898393476	0.835684435812048	6.94708143385767	6.88327561180828	6.97223186715586	7.06758291022177
MvSl-1064-A1-R4_MC11g10313	MvSl-1064-A1-R4_MC11	Auto	367633	369061	7.23805801336811	0.0371361583608874	0.857517267883411	0.954037941117781	7.18059187585964	7.25702005212889	7.32602093999513	7.18347349841645
MvSl-1064-A1-R4_MC11g10314	MvSl-1064-A1-R4_MC11	Auto	373677	374969	5.62376633599291	0.366629369227292	0.111998412002131	0.360153398146666	5.47876481350399	5.37758924983653	5.77384473256651	5.8156062825762
MvSl-1064-A1-R4_MC11g10319	MvSl-1064-A1-R4_MC11	Auto	381908	383809	6.91270131989075	-0.145166194286712	0.476913281025939	0.755835287725458	7.01166318657255	6.95481188960016	6.85592183070892	6.82061166690579
MvSl-1064-A1-R4_MC11g10320	MvSl-1064-A1-R4_MC11	Auto	385464	387273	4.99123147726967	-0.197473521590802	0.460127089810453	0.741895637591287	5.001813806739	5.16597517110786	4.92863267528056	4.84953400472845
MvSl-1064-A1-R4_MC11g10323	MvSl-1064-A1-R4_MC11	Auto	395275	395941	6.36665825137786	-0.0102967796398366	0.964040319622423	0.988555920064546	6.13800596381466	6.57205352275254	6.40352651663354	6.31844674852246
MvSl-1064-A1-R4_MC11g10324	MvSl-1064-A1-R4_MC11	Auto	396265	398470	6.92195962669109	-0.0919590830856218	0.700407216704764	0.885978868619155	6.62241356457525	7.24454146723074	6.84590664082286	6.90424628791944
MvSl-1064-A1-R4_MC11g10325	MvSl-1064-A1-R4_MC11	Auto	399698	402224	6.33074057626919	0.471589691089254	0.0328281270803039	0.164178807642311	6.16446728865613	5.98184313386934	6.67490359716746	6.40636417685247
MvSl-1064-A1-R4_MC11g10327	MvSl-1064-A1-R4_MC11	Auto	406527	407230	7.29686529283135	-0.0537306069520836	0.804531851001874	0.934708668600502	7.40102079235984	7.24175372944879	7.43145862806663	7.08761986882126
MvSl-1064-A1-R4_MC11g10328	MvSl-1064-A1-R4_MC11	Auto	407357	408007	7.96716382639762	0.0512472774454517	0.817964577747343	0.938814321262082	7.86442523525118	8.01419001222295	8.10161734187072	7.87458051378575
MvSl-1064-A1-R4_MC11g10329	MvSl-1064-A1-R4_MC11	Auto	408072	409725	5.75888409072065	-0.198353743592748	0.436290227189607	0.724956880069397	5.53693320561204	6.11347852931694	5.64954686728017	5.663721110452
MvSl-1064-A1-R4_MC11g10330	MvSl-1064-A1-R4_MC11	Auto	410089	411459	4.35603590878798	0.170574186196839	0.543464207394494	0.796729620756138	4.2186133723651	4.31546829712657	4.38376621307039	4.4906463863191
MvSl-1064-A1-R4_MC11g10332	MvSl-1064-A1-R4_MC11	Auto	413049	415809	6.40321236813718	0.0435548643589565	0.838443806037032	0.946868008340626	6.4688861230191	6.28846779278551	6.45774143359306	6.39094171389999
MvSl-1064-A1-R4_MC11g10333	MvSl-1064-A1-R4_MC11	Auto	416136	416477	5.75926378690916	0.34521418106484	0.129433961179547	0.392177151837431	5.63410593949328	5.51669440705819	5.89712260125908	5.94458706789031
MvSl-1064-A1-R4_MC11g10334	MvSl-1064-A1-R4_MC11	Auto	416544	418506	6.74008599356256	0.0157666206662327	0.939886153984263	0.982359220389929	6.81040217903799	6.6498189393713	6.77570295175608	6.71953421735536
MvSl-1064-A1-R4_MC11g10335	MvSl-1064-A1-R4_MC11	Auto	420365	421083	4.51368057774369	-2.26190181754347	1.29423553635259e-07	6.87023625776059e-06	5.81449577967139	4.29409932380011	3.0032513653348	2.98297908480244
MvSl-1064-A1-R4_MC11g10336	MvSl-1064-A1-R4_MC11	Auto	421333	421740	5.4070600864255	0.612371461742468	0.0579045425042953	0.238321498060192	5.03830678071129	5.09823892037682	5.05572597134563	6.11421640036309
MvSl-1064-A1-R4_MC11g10337	MvSl-1064-A1-R4_MC11	Auto	421941	422633	5.87843622158164	0.399518141329839	0.080306649267679	0.292215650169448	5.60863609964789	5.71866140304094	5.87401236354632	6.23176419911638
MvSl-1064-A1-R4_MC11g10338	MvSl-1064-A1-R4_MC11	Auto	423074	423741	5.02541148807598	0.607479341163238	0.0774235547193767	0.286204304983274	5.12069765054786	4.07981011968425	5.09929981805681	5.46948351338247
MvSl-1064-A1-R4_MC11g10339	MvSl-1064-A1-R4_MC11	Auto	424370	425950	3.17756293057022	1.29820279082117	0.000349633659382866	0.00532309511152463	2.49312236922274	2.28425601454266	3.8362334558578	3.49791729469573
MvSl-1064-A1-R4_MC11g10340	MvSl-1064-A1-R4_MC11	Auto	427173	428212	2.96391020138992	1.24418593556876	0.00079980815994378	0.0100584061284158	2.0640164818735	2.34785935665148	3.58355753757097	3.29546439468609
MvSl-1064-A1-R4_MC11g10341	MvSl-1064-A1-R4_MC11	Auto	429838	430080	4.89565299905746	1.05637701112373	0.00021848187536842	0.00363516652208732	4.20356970232937	4.33913602571017	5.51582045568269	5.10981317175332
MvSl-1064-A1-R4_MC11g10342	MvSl-1064-A1-R4_MC11	Auto	430649	432589	5.60289296777037	-0.0740727748773636	0.755919487956792	0.913004694665027	5.77687792657608	5.48875053247669	5.60920777885048	5.5202655900785
MvSl-1064-A1-R4_MC11g10343	MvSl-1064-A1-R4_MC11	Auto	433853	435131	3.43945739271956	-0.010355529857192	0.974754055852313	0.991129065121676	3.45167025191696	3.43772136823199	3.52084671217789	3.34240266396665
MvSl-1064-A1-R4_MC11g10344	MvSl-1064-A1-R4_MC11	Auto	436999	440225	4.58865026559792	-0.420947351190406	0.12749497325125	0.389205560901579	4.88644625740953	4.67501953691378	4.38879190971899	4.33945298352851
MvSl-1064-A1-R4_MC11g10346	MvSl-1064-A1-R4_MC11	Auto	449737	452062	1.11290848656284	0.667799972751745	0.206247776441443	0.499758696605435	1.31708107970532	-0.121646988427214	1.50881989465675	1.27649701385765
MvSl-1064-A1-R4_MC11g10347	MvSl-1064-A1-R4_MC11	Auto	452792	455391	2.74911303792918	0.035912241649399	0.936846433013034	0.981397857165489	3.26139282433007	1.91584715864311	2.8219168903007	2.71618536427205
MvSl-1064-A1-R4_MC11g10348	MvSl-1064-A1-R4_MC11	Auto	458488	460955	1.89838978772663	-0.138284116941422	0.790617640182545	0.929990115968235	2.56551031449694	0.985733889809943	1.762195305495	1.90971217386121
MvSl-1064-A1-R4_MC11g10349	MvSl-1064-A1-R4_MC11	Auto	461467	461709	3.64437355569012	0.0187709556137811	0.964998420411838	0.988910699592879	4.19218310258374	2.73642329907323	3.68100873040768	3.62990338389965
MvSl-1064-A1-R4_MC11g10350	MvSl-1064-A1-R4_MC11	Auto	464760	467355	6.47868900010739	-0.835041193873427	9.60270362087687e-05	0.00189021639695155	6.80418259832616	6.86844227250118	6.06350361996042	5.93865927255517
MvSl-1064-A1-R4_MC11g10351	MvSl-1064-A1-R4_MC11	Auto	470305	473195	3.87259559042649	0.0623793691444553	0.879317314238305	0.960377139612763	4.38453980753738	2.97667778648873	3.92885345875752	3.88016450632533
MvSl-1064-A1-R4_MC11g10352	MvSl-1064-A1-R4_MC11	Auto	473612	476242	4.51105790757278	-0.43271074671236	0.13532849522682	0.401966752742094	4.81152883248568	4.60515896216154	4.46690954735556	4.06565681703537
MvSl-1064-A1-R4_MC11g10353	MvSl-1064-A1-R4_MC11	Auto	477769	480112	1.16733334224101	-1.38772739966148	0.00280137116064287	0.0268345152826837	1.92418785643968	1.45878255328158	0.226810513664148	0.498098517368665
MvSl-1064-A1-R4_MC11g10354	MvSl-1064-A1-R4_MC11	Auto	481194	484431	6.71249324004404	1.42904846996461	1.30664807488504e-09	1.15874090104754e-07	5.57688299643312	6.04076628611657	7.36511438502352	7.13837592948419
MvSl-1064-A1-R4_MC11g10355	MvSl-1064-A1-R4_MC11	Auto	484809	488305	5.75830215593937	-0.639025709030025	0.0114389868917957	0.0781904461228636	5.78574356572208	6.25981918915841	5.52839923991938	5.26946074741115
MvSl-1064-A1-R4_MC11g10356	MvSl-1064-A1-R4_MC11	Auto	488502	490988	6.66236114236002	0.0597057152965201	0.772918024552644	0.921318956021296	6.61319324602994	6.65087003808647	6.72940608773477	6.65334042431685
MvSl-1064-A1-R4_MC11g10357	MvSl-1064-A1-R4_MC11	Auto	491321	493060	7.15703269287281	0.0806091259003942	0.692220654336801	0.882014822782575	7.18299068667733	7.0463214175501	7.17420443752668	7.21884282386033
MvSl-1064-A1-R4_MC11g10359	MvSl-1064-A1-R4_MC11	Auto	493995	495900	3.55126103362752	-0.269459594464452	0.398016866315972	0.698698011274953	3.69697636002822	3.66281301157532	3.42135288436852	3.40270199375497
MvSl-1064-A1-R4_MC11g10360	MvSl-1064-A1-R4_MC11	Auto	496257	498627	6.06824037217215	-0.135624270487174	0.575367441845809	0.815732744749517	5.85597623646091	6.36667936659266	6.12578364973895	5.86019225760448
MvSl-1064-A1-R4_MC11g10361	MvSl-1064-A1-R4_MC11	Auto	499321	501537	2.75174527751157	0.70925091322119	0.0617010264612844	0.248828987163605	2.5888543915435	2.08714229162444	2.95662883409228	3.15059924534963
MvSl-1064-A1-R4_MC11g10363	MvSl-1064-A1-R4_MC11	Auto	504062	506618	5.15869837241986	-0.242968707091522	0.433467313828867	0.723680486614906	5.64945234007432	4.77288472106502	5.02377581461132	5.04191989260523
MvSl-1064-A1-R4_MC11g10364	MvSl-1064-A1-R4_MC11	Auto	507916	509171	8.07065246028227	0.13334552823808	0.548969919562685	0.799160475220547	7.91349817432336	8.08608459354737	8.16706854607734	8.1037639576391
MvSl-1064-A1-R4_MC11g10365	MvSl-1064-A1-R4_MC11	Auto	509773	510724	7.40869627171776	-0.416212662100118	0.0504235097328182	0.217974009590747	7.54597558388574	7.65555958188148	7.09953590981278	7.26728476216415
MvSl-1064-A1-R4_MC11g10366	MvSl-1064-A1-R4_MC11	Auto	511198	512248	4.50391346917645	-0.442725984127433	0.110269508448954	0.357022353014796	4.79656829388713	4.61596380384898	4.3088548974287	4.22443599822237
MvSl-1064-A1-R4_MC11g10367	MvSl-1064-A1-R4_MC11	Auto	512623	513692	6.33738338910244	0.459310962579937	0.04338497282896	0.197542635380053	5.95810685055126	6.20934364367075	6.36961063505189	6.70763215129123
MvSl-1064-A1-R4_MC11g10368	MvSl-1064-A1-R4_MC11	Auto	514579	517095	6.8463331037839	-0.117095282326614	0.572149777251041	0.813798518517764	6.92260045673846	6.8846165651586	6.840414363358	6.73084895769494
MvSl-1064-A1-R4_MC11g10369	MvSl-1064-A1-R4_MC11	Auto	517406	518087	6.93705213072164	-0.414322081919104	0.0559473257273395	0.233051823932991	6.97558853868342	7.26802223626429	6.57702480029763	6.84163892439117
MvSl-1064-A1-R4_MC11g10370	MvSl-1064-A1-R4_MC11	Auto	518598	521307	2.57797456457562	-0.0225955502135746	0.953273021485286	0.98605754338822	2.76313985604485	2.39880072460922	2.36191282754977	2.74752424460429
MvSl-1064-A1-R4_MC11g10371	MvSl-1064-A1-R4_MC11	Auto	521649	526111	8.02034881570823	0.189686780854276	0.389540383021446	0.689896309398904	7.94153696661315	7.90301359960748	8.19495237944589	8.02402761115845
MvSl-1064-A1-R4_MC11g10372	MvSl-1064-A1-R4_MC11	Auto	528264	532770	0.222537765047712	1.81577546507282	0.0013248212377519	0.0148968788067214	-1.26713245291043	-0.59294051308727	0.396096894520374	1.11767054331792
MvSl-1064-A1-R4_MC11g10373	MvSl-1064-A1-R4_MC11	Auto	535207	536036	4.59993075283784	0.402817255069316	0.183891630057803	0.471908055416833	4.67912751663102	4.01923979292042	4.78544607557651	4.78681016239423
MvSl-1064-A1-R4_MC11g10374	MvSl-1064-A1-R4_MC11	Auto	536673	539120	9.56262140258197	0.198286539262736	0.496341796238647	0.768316021458493	9.17965332613866	9.69466818769324	9.54059276078761	9.76719761585914
MvSl-1064-A1-R4_MC11g10375	MvSl-1064-A1-R4_MC11	Auto	540353	542555	6.5345314930343	-0.106003302943405	0.617857913543883	0.843487346818676	6.50384615011277	6.66446508765107	6.41773351130818	6.5410116604451
MvSl-1064-A1-R4_MC11g10376	MvSl-1064-A1-R4_MC11	Auto	542995	544571	3.28932606955312	-1.08817670359932	0.00264905275387522	0.0257481941116775	3.4452896097439	3.96955737745365	2.56204189231941	2.73975311416859
MvSl-1064-A1-R4_MC11g10377	MvSl-1064-A1-R4_MC11	Auto	545544	547160	7.33320897007838	-0.395653529340851	0.0628532680651466	0.251135912797949	7.3798476882075	7.6429368491501	7.18218692001627	7.05941151073715
MvSl-1064-A1-R4_MC11g10378	MvSl-1064-A1-R4_MC11	Auto	547292	547710	8.57800821088587	-0.630419244992124	0.0229633011365722	0.129189219343881	8.45290997432082	9.1754310677538	8.22687513514556	8.23064781335858
MvSl-1064-A1-R4_MC11g10379	MvSl-1064-A1-R4_MC11	Auto	548385	561582	7.55673738629617	-1.24012437438867	6.37179127956871e-07	2.76818932256818e-05	7.71662079705004	8.31616861213011	6.79096906237932	6.82474988199461
MvSl-1064-A1-R4_MC11g10380	MvSl-1064-A1-R4_MC11	Auto	564884	566298	7.63353242351594	0.273156854517854	0.200069553971973	0.492602322791143	7.46115683393382	7.51918456535619	7.83510178931782	7.68829428583609
MvSl-1064-A1-R4_MC11g10381	MvSl-1064-A1-R4_MC11	Auto	566417	566773	5.18890591030612	-0.0381036377739094	0.880446424984475	0.961122767988549	5.13067338071016	5.28042063944621	5.14308397763233	5.19610974789958
MvSl-1064-A1-R4_MC11g10382	MvSl-1064-A1-R4_MC11	Auto	567138	569006	5.03178119672136	0.111409452984878	0.706189851565474	0.888755684442752	5.23238054415496	4.6646496151702	4.89899776799131	5.25181119551135
MvSl-1064-A1-R4_MC11g10383	MvSl-1064-A1-R4_MC11	Auto	569892	573755	7.69377630491293	-0.768571102499435	0.00274115346930095	0.0263589837717371	7.76673743129533	8.24799805678252	7.48787672907786	6.98740476745876
MvSl-1064-A1-R4_MC11g10384	MvSl-1064-A1-R4_MC11	Auto	574852	576047	5.2173037779487	-1.01958624609732	0.000109675696236027	0.00210118115595168	5.47407111023504	5.78622581791894	4.62859236052982	4.614797446799
MvSl-1064-A1-R4_MC11g10385	MvSl-1064-A1-R4_MC11	Auto	576325	579379	3.6111242172275	-0.224680512785822	0.476802099184726	0.755835287725458	3.71830219500941	3.72001872080261	3.56147242300351	3.42710139948709
MvSl-1064-A1-R4_MC11g10386	MvSl-1064-A1-R4_MC11	Auto	579759	582711	4.07190301247297	-0.406389563372404	0.384376864647042	0.68569261503398	4.90980626455303	3.07392328987697	3.98634866199033	3.71955364559968
MvSl-1064-A1-R4_MC11g10387	MvSl-1064-A1-R4_MC11	Auto	583486	585879	7.63978282595426	0.73245233955863	0.00137000579054344	0.0153049218314996	7.10822305493285	7.33756126440669	7.76628944098965	8.13038357244104
MvSl-1064-A1-R4_MC11g10388	MvSl-1064-A1-R4_MC11	Auto	586334	587108	6.15526863092028	0.737339512811436	0.00194669554444924	0.0201267729247023	5.61717610532187	5.85259547632944	6.23516246687055	6.6835293340384
MvSl-1064-A1-R4_MC11g10389	MvSl-1064-A1-R4_MC11	Auto	587212	588114	6.63132655061548	-0.432218427684898	0.056368832419795	0.233906255143239	6.59529451012743	7.03348353419355	6.36132522448384	6.43672314414953
MvSl-1064-A1-R4_MC11g10390	MvSl-1064-A1-R4_MC11	Auto	588298	588865	2.56502949416685	0.15163348670227	0.687715155410434	0.879020837952558	2.64561364737459	2.31640816312728	2.7058995166348	2.56607179625627
MvSl-1064-A1-R4_MC11g10391	MvSl-1064-A1-R4_MC11	Auto	588914	590872	9.05144112728039	0.19335949930019	0.459562537325144	0.741867417294105	9.05043343034194	8.84540262609963	8.9783518833837	9.29410914971085
MvSl-1064-A1-R4_MC11g10392	MvSl-1064-A1-R4_MC11	Auto	591246	592186	5.43065404839448	0.258820658678366	0.282944753475478	0.591467987702566	5.32912111386625	5.26127773491129	5.48329790334178	5.62099920663086
MvSl-1064-A1-R4_MC11g10393	MvSl-1064-A1-R4_MC11	Auto	592566	593817	4.48400746262495	0.052923862141194	0.847521173454107	0.950067806212247	4.45292595504176	4.46159493852798	4.47638342019305	4.54293614918299
MvSl-1064-A1-R4_MC11g10394	MvSl-1064-A1-R4_MC11	Auto	594593	595936	0.868657480814243	-0.641469099867783	0.177656452294449	0.46239056055578	1.42478411764803	0.845877717436281	0.651604531822058	0.422445398857581
MvSl-1064-A1-R4_MC11g10395	MvSl-1064-A1-R4_MC11	Auto	596389	597234	8.34490116606616	0.20600666318395	0.371119070134429	0.675633066941029	8.16863316323681	8.30452736430803	8.37082015970237	8.51400912700206
MvSl-1064-A1-R4_MC11g10396	MvSl-1064-A1-R4_MC11	Auto	597526	598953	8.55905436395992	-0.371178587960493	0.128786030894932	0.390876984545209	8.54063465614943	8.9021180556764	8.34212123703679	8.38091456166183
MvSl-1064-A1-R4_MC11g10397	MvSl-1064-A1-R4_MC11	Auto	599576	600903	5.6679120701361	-0.302945719952906	0.221306494638408	0.518996310490617	6.01306889668263	5.57876177457692	5.51467147273945	5.50315357854483
MvSl-1064-A1-R4_MC11g10398	MvSl-1064-A1-R4_MC11	Auto	601371	603372	6.33252113064246	0.336832356716446	0.155784810867837	0.431042234216692	6.08665927588197	6.21858890221525	6.20911814709948	6.72643201273973
MvSl-1064-A1-R4_MC11g10400	MvSl-1064-A1-R4_MC11	Auto	605976	607184	5.46393185151583	-0.433963235823048	0.108584170154335	0.353891215195627	5.32912111386625	5.9351531461764	5.30603110129378	5.15287531136766
MvSl-1064-A1-R4_MC11g10401	MvSl-1064-A1-R4_MC11	Auto	607907	608940	6.04942100336331	0.129384240705631	0.544374160548086	0.796729620756138	6.05033325654551	5.91342040177787	6.11445131838642	6.1104547728396
MvSl-1064-A1-R4_MC11g10402	MvSl-1064-A1-R4_MC11	Auto	609115	611386	5.01504573692252	0.236503401520002	0.37094939303232	0.675633066941029	4.94188757160232	4.84077829177582	5.11303075013008	5.14259807771781
MvSl-1064-A1-R4_MC11g10403	MvSl-1064-A1-R4_MC11	Auto	611909	614283	6.43483488229283	0.193878617910284	0.362807495186335	0.669140238763477	6.4111258605534	6.25429721703433	6.48557037191427	6.56978740141901
MvSl-1064-A1-R4_MC11g10404	MvSl-1064-A1-R4_MC11	Auto	614585	615908	7.306945741697	0.138684505613708	0.556377515023006	0.802878608325431	6.92546851852873	7.49070242602697	7.2969088679569	7.44834786964249
MvSl-1064-A1-R4_MC11g10405	MvSl-1064-A1-R4_MC11	Auto	616255	617782	5.57919452734495	-0.2277942631849	0.327040374203169	0.632571858916494	5.69722330206492	5.6800549805986	5.49499744293488	5.42656245601648
MvSl-1064-A1-R4_MC11g10406	MvSl-1064-A1-R4_MC11	Auto	618602	621913	6.14570190224484	-0.132152978270315	0.536008320375871	0.793177975550189	6.25845010765789	6.16073214397997	6.03813868334169	6.1172186565964
MvSl-1064-A1-R4_MC11g10407	MvSl-1064-A1-R4_MC11	Auto	622866	626594	6.09111506618296	-0.0667115368639867	0.762922329256071	0.915762303424259	5.97923982615165	6.2549886205076	6.01150546361697	6.10214450551985
MvSl-1064-A1-R4_MC11g10408	MvSl-1064-A1-R4_MC11	Auto	627783	629297	3.79133612867471	0.0733471151053724	0.813339386925977	0.937470910670943	3.86415033416889	3.63758441420367	3.76457941402506	3.88721670373072
MvSl-1064-A1-R4_MC11g10409	MvSl-1064-A1-R4_MC11	Auto	629713	632520	5.64354647160732	0.531503008025147	0.0270368253214515	0.144543673968381	5.22866993229118	5.46743159696006	5.75353330306902	6.00418544181693
MvSl-1064-A1-R4_MC11g10410	MvSl-1064-A1-R4_MC11	Auto	634144	634476	4.1405257342971	0.642616593981335	0.0427133102915264	0.195955258079725	3.88315811337728	3.67939026526047	4.11928516853123	4.67512231344434
MvSl-1064-A1-R4_MC11g10411	MvSl-1064-A1-R4_MC11	Auto	634644	634843	4.70390949565734	0.504211483449621	0.0858047284137781	0.305537689250838	4.56015795730553	4.28870725629225	4.68891901144168	5.14112390675605
MvSl-1064-A1-R4_MC11g10412	MvSl-1064-A1-R4_MC11	Auto	636035	639053	8.53489807137068	-0.150003962731471	0.532811247677355	0.790447419114153	8.75395023704115	8.44566762574234	8.42426733876582	8.49090289114777
MvSl-1064-A1-R4_MC11g10413	MvSl-1064-A1-R4_MC11	Auto	639310	640439	4.64125336486779	0.39882297828369	0.147591834836853	0.419697508517888	4.33362849615211	4.51567721941438	4.71915988933972	4.92514504609839
MvSl-1064-A1-R4_MC11g10414	MvSl-1064-A1-R4_MC11	Auto	640770	644240	7.36048292797939	0.164703447900359	0.449756892133085	0.736427870332298	7.08378386557395	7.44477676054903	7.4189230204196	7.46169623153338
MvSl-1064-A1-R4_MC11g10415	MvSl-1064-A1-R4_MC11	Auto	647010	649321	5.54720710322117	-0.144437137613873	0.544152228813644	0.796729620756138	5.6312980609961	5.60394572287026	5.59078960995449	5.34567609885692
