gida1	comp	youngold	DE	a1intronnr	a1intronmean	a1introntotal
MvSl-1064-A2-R4_MC11g10827	Auto	Auto	NON	1	87	87
MvSl-1064-A2-R4_MC11g10830	Auto	Auto	NON	7	123.857	867
MvSl-1064-A2-R4_MC11g10842	Auto	Auto	NON	3	144.667	434
MvSl-1064-A2-R4_MC11g10843	Auto	Auto	NON	9	103.111	928
MvSl-1064-A2-R4_MC11g10846	Auto	Auto	NON	15	84.6	1269
MvSl-1064-A2-R4_MC11g10848	Auto	Auto	NON	3	70.3333	211
MvSl-1064-A2-R4_MC11g10850	Auto	Auto	NON	7	76.5714	536
MvSl-1064-A2-R4_MC11g10852	Auto	Auto	NON	1	47	47
MvSl-1064-A2-R4_MC11g10853	Auto	Auto	NON	1	0	0
MvSl-1064-A2-R4_MC11g10854	Auto	Auto	NON	1	70	70
MvSl-1064-A2-R4_MC11g10857	Auto	Auto	NON	7	91.2857	639
MvSl-1064-A2-R4_MC11g10860	Auto	Auto	NON	1	0	0
MvSl-1064-A2-R4_MC11g10862	Auto	Auto	NON	4	87.25	349
MvSl-1064-A2-R4_MC11g10863	Auto	Auto	NON	7	83.1429	582
MvSl-1064-A2-R4_MC11g10868	Auto	Auto	NON	1	76	76
MvSl-1064-A2-R4_MC11g10870	Auto	Auto	NON	5	81.6	408
MvSl-1064-A2-R4_MC11g10871	Auto	Auto	NON	2	90.5	181
MvSl-1064-A2-R4_MC11g10872	Auto	Auto	NON	6	78	468
MvSl-1064-A2-R4_MC11g10875	Auto	Auto	NON	2	73.5	147
MvSl-1064-A2-R4_MC11g10878	Auto	Auto	NON	1	78	78
MvSl-1064-A2-R4_MC11g10884	Auto	Auto	NON	6	86.1667	517
MvSl-1064-A2-R4_MC11g10885	Auto	Auto	NON	6	76.8333	461
MvSl-1064-A2-R4_MC11g10886	Auto	Auto	NON	6	71.6667	430
MvSl-1064-A2-R4_MC11g10887	Auto	Auto	NON	2	62.5	125
MvSl-1064-A2-R4_MC11g10889	Auto	Auto	NON	3	106.333	319
MvSl-1064-A2-R4_MC11g10900	Auto	Auto	NON	5	102.6	513
MvSl-1064-A2-R4_MC11g10901	Auto	Auto	NON	2	228.5	457
MvSl-1064-A2-R4_MC11g10902	Auto	Auto	NON	9	105.444	949
MvSl-1064-A2-R4_MC11g10905	Auto	Auto	NON	9	102.889	926
MvSl-1064-A2-R4_MC11g10906	Auto	Auto	NON	4	109.75	439
MvSl-1064-A2-R4_MC11g10921	Auto	Auto	NON	3	73	219
MvSl-1064-A2-R4_MC11g10923	Auto	Auto	NON	1	43	43
MvSl-1064-A2-R4_MC11g10927	Auto	Auto	NON	3	147	441
MvSl-1064-A2-R4_MC11g10929	Auto	Auto	NON	5	67.2	336
MvSl-1064-A2-R4_MC11g10936	Auto	Auto	NON	2	98	196
MvSl-1064-A2-R4_MC11g10938	Auto	Auto	NON	3	63.3333	190
MvSl-1064-A2-R4_MC11g10939	Auto	Auto	NON	12	81.5	978
MvSl-1064-A2-R4_MC11g10940	Auto	Auto	NON	5	120.8	604
MvSl-1064-A2-R4_MC11g10941	Auto	Auto	NON	3	82.3333	247
MvSl-1064-A2-R4_MC11g10942	Auto	Auto	NON	1	0	0
MvSl-1064-A2-R4_MC11g10946	Auto	Auto	NON	4	109.75	439
MvSl-1064-A2-R4_MC11g10953	Auto	Auto	NON	7	128.714	901
MvSl-1064-A2-R4_MC11g10956	Auto	Auto	NON	6	98.1667	589
MvSl-1064-A2-R4_MC11g10959	Auto	Auto	NON	6	78.6667	472
MvSl-1064-A2-R4_MC11g10961	Auto	Auto	NON	5	91.8	459
MvSl-1064-A2-R4_MC11g10962	Auto	Auto	NON	3	102	306
MvSl-1064-A2-R4_MC11g10963	Auto	Auto	NON	1	74	74
MvSl-1064-A2-R4_MC11g10968	Auto	Auto	NON	6	79.8333	479
MvSl-1064-A2-R4_MC11g10969	Auto	Auto	NON	9	92.2222	830
MvSl-1064-A2-R4_MC11g10970	Auto	Auto	NON	2	66.5	133
MvSl-1064-A2-R4_MC11g10971	Auto	Auto	NON	3	180.667	542
MvSl-1064-A2-R4_MC11g10972	Auto	Auto	NON	4	88	352
MvSl-1064-A2-R4_MC11g10974	Auto	Auto	NON	8	152.875	1223
MvSl-1064-A2-R4_MC11g10976	Auto	Auto	NON	1	60	60
MvSl-1064-A2-R4_MC11g10978	Auto	Auto	NON	4	84.25	337
MvSl-1064-A2-R4_MC11g10984	Auto	Auto	NON	6	90.6667	544
MvSl-1064-A2-R4_MC11g10985	Auto	Auto	NON	7	106.857	748
MvSl-1064-A2-R4_MC11g10986	Auto	Auto	NON	3	79.3333	238
MvSl-1064-A2-R4_MC11g10988	Auto	Auto	NON	7	83.2857	583
MvSl-1064-A2-R4_MC11g10989	Auto	Auto	NON	2	82	164
MvSl-1064-A2-R4_MC11g10990	Auto	Auto	NON	1	0	0
MvSl-1064-A2-R4_MC12g11014	Auto	Auto	NON	2	93	186
MvSl-1064-A2-R4_MC12g11015	Auto	Auto	NON	4	158.5	634
MvSl-1064-A2-R4_MC12g11016	Auto	Auto	NON	4	98.5	394
MvSl-1064-A2-R4_MC12g11017	Auto	Auto	NON	1	108	108
MvSl-1064-A2-R4_MC12g11018	Auto	Auto	NON	2	79.5	159
MvSl-1064-A2-R4_MC12g11019	Auto	Auto	NON	4	168.5	674
MvSl-1064-A2-R4_MC12g11022	Auto	Auto	NON	8	83.75	670
MvSl-1064-A2-R4_MC12g11023	Auto	Auto	NON	2	61	122
MvSl-1064-A2-R4_MC12g11026	Auto	Auto	NON	2	94	188
MvSl-1064-A2-R4_MC12g11030	Auto	Auto	NON	4	92.75	371
MvSl-1064-A2-R4_MC12g11032	Auto	Auto	NON	1	77	77
MvSl-1064-A2-R4_MC12g11035	Auto	Auto	NON	3	93	279
MvSl-1064-A2-R4_MC12g11036	Auto	Auto	NON	2	85.5	171
MvSl-1064-A2-R4_MC12g11037	Auto	Auto	NON	4	122	488
MvSl-1064-A2-R4_MC12g11038	Auto	Auto	NON	3	79	237
MvSl-1064-A2-R4_MC12g11044	Auto	Auto	NON	4	75.5	302
MvSl-1064-A2-R4_MC12g11045	Auto	Auto	NON	2	99	198
MvSl-1064-A2-R4_MC12g11047	Auto	Auto	NON	15	76.9333	1154
MvSl-1064-A2-R4_MC12g11048	Auto	Auto	NON	6	76	456
MvSl-1064-A2-R4_MC12g11053	Auto	Auto	NON	2	102	204
MvSl-1064-A2-R4_MC12g11057	Auto	Auto	NON	8	70.75	566
MvSl-1064-A2-R4_MC12g11058	Auto	Auto	NON	1	0	0
MvSl-1064-A2-R4_MC12g11059	Auto	Auto	NON	4	128.25	513
MvSl-1064-A2-R4_MC12g11060	Auto	Auto	NON	4	92	368
MvSl-1064-A2-R4_MC12g11063	Auto	Auto	NON	1	247	247
MvSl-1064-A2-R4_MC12g11064	Auto	Auto	NON	1	54	54
MvSl-1064-A2-R4_MC12g11065	Auto	Auto	NON	1	0	0
MvSl-1064-A2-R4_MC12g11067	Auto	Auto	NON	1	133	133
MvSl-1064-A2-R4_MC12g11068	Auto	Auto	NON	9	72.4444	652
MvSl-1064-A2-R4_MC12g11069	Auto	Auto	NON	11	86.5455	952
MvSl-1064-A2-R4_MC12g11076	Auto	Auto	NON	3	88.3333	265
MvSl-1064-A2-R4_MC12g11077	Auto	Auto	NON	4	87.75	351
MvSl-1064-A2-R4_MC12g11078	Auto	Auto	NON	1	68	68
MvSl-1064-A2-R4_MC12g11080	Auto	Auto	NON	1	0	0
MvSl-1064-A2-R4_MC12g11081	Auto	Auto	NON	1	0	0
MvSl-1064-A2-R4_MC12g11082	Auto	Auto	NON	2	127	254
MvSl-1064-A2-R4_MC12g11084	Auto	Auto	NON	2	129	258
MvSl-1064-A2-R4_MC12g11085	Auto	Auto	NON	1	118	118
MvSl-1064-A2-R4_MC12g11091	Auto	Auto	NON	4	87	348
MvSl-1064-A2-R4_MC12g11093	Auto	Auto	NON	4	84.5	338
MvSl-1064-A2-R4_MC12g11094	Auto	Auto	NON	3	117.667	353
MvSl-1064-A2-R4_MC12g11095	Auto	Auto	NON	6	95.1667	571
MvSl-1064-A2-R4_MC12g11096	Auto	Auto	NON	6	75.3333	452
MvSl-1064-A2-R4_MC12g11097	Auto	Auto	NON	1	99	99
MvSl-1064-A2-R4_MC12g11098	Auto	Auto	NON	5	88.6	443
MvSl-1064-A2-R4_MC12g11099	Auto	Auto	NON	6	83.5	501
MvSl-1064-A2-R4_MC12g11101	Auto	Auto	NON	2	129.5	259
MvSl-1064-A2-R4_MC12g11102	Auto	Auto	NON	5	75.4	377
MvSl-1064-A2-R4_MC12g11108	Auto	Auto	NON	4	187.5	750
MvSl-1064-A2-R4_MC12g11109	Auto	Auto	NON	1	66	66
MvSl-1064-A2-R4_MC12g11115	Auto	Auto	NON	6	96.5	579
MvSl-1064-A2-R4_MC12g11116	Auto	Auto	NON	7	82.4286	577
MvSl-1064-A2-R4_MC12g11117	Auto	Auto	NON	4	83.5	334
MvSl-1064-A2-R4_MC12g11119	Auto	Auto	NON	2	92.5	185
MvSl-1064-A2-R4_MC12g11120	Auto	Auto	NON	1	139	139
MvSl-1064-A2-R4_MC12g11121	Auto	Auto	NON	2	58	116
MvSl-1064-A2-R4_MC12g11122	Auto	Auto	NON	3	80.3333	241
MvSl-1064-A2-R4_MC12g11126	Auto	Auto	NON	1	59	59
MvSl-1064-A2-R4_MC12g11127	Auto	Auto	NON	1	0	0
MvSl-1064-A2-R4_MC12g11129	Auto	Auto	NON	6	92.5	555
MvSl-1064-A2-R4_MC12g11130	Auto	Auto	NON	7	80.4286	563
MvSl-1064-A2-R4_MC12g11131	Auto	Auto	NON	2	78.5	157
MvSl-1064-A2-R4_MC12g11132	Auto	Auto	NON	2	211	422
MvSl-1064-A2-R4_MC12g11133	Auto	Auto	NON	6	88.5	531
MvSl-1064-A2-R4_MC12g11137	Auto	Auto	NON	5	56.2	281
MvSl-1064-A2-R4_MC12g11139	Auto	Auto	NON	1	92	92
MvSl-1064-A2-R4_MC12g11141	Auto	Auto	NON	1	0	0
MvSl-1064-A2-R4_MC12g11143	Auto	Auto	NON	14	73.3571	1027
MvSl-1064-A2-R4_MC12g11145	Auto	Auto	NON	10	93.3	933
MvSl-1064-A2-R4_MC12g11150	Auto	Auto	NON	1	0	0
MvSl-1064-A2-R4_MC12g11151	Auto	Auto	NON	4	92.5	370
MvSl-1064-A2-R4_MC12g11152	Auto	Auto	NON	7	86.4286	605
MvSl-1064-A2-R4_MC12g11153	Auto	Auto	NON	5	145	725
MvSl-1064-A2-R4_MC12g11157	Auto	Auto	NON	5	83.2	416
MvSl-1064-A2-R4_MC12g11159	Auto	Auto	NON	11	83	913
MvSl-1064-A2-R4_MC12g11160	Auto	Auto	NON	5	112.2	561
MvSl-1064-A2-R4_MC12g11161	Auto	Auto	NON	6	83.5	501
MvSl-1064-A2-R4_MC12g11165	Auto	Auto	NON	6	78.1667	469
MvSl-1064-A2-R4_MC12g11167	Auto	Auto	NON	1	119	119
MvSl-1064-A2-R4_MC12g11169	Auto	Auto	NON	1	87	87
MvSl-1064-A2-R4_MC12g11170	Auto	Auto	NON	1	86	86
MvSl-1064-A2-R4_MC12g11171	Auto	Auto	NON	3	70.3333	211
MvSl-1064-A2-R4_MC12g11172	Auto	Auto	NON	4	99.25	397
MvSl-1064-A2-R4_MC12g11174	Auto	Auto	NON	3	483.333	1450
MvSl-1064-A2-R4_MC12g11176	Auto	Auto	NON	5	78.8	394
MvSl-1064-A2-R4_MC12g11179	Auto	Auto	NON	4	146.75	587
MvSl-1064-A2-R4_MC12g11180	Auto	Auto	NON	4	93.25	373
MvSl-1064-A2-R4_MC12g11182	Auto	Auto	NON	3	76.6667	230
MvSl-1064-A2-R4_MC12g11186	Auto	Auto	NON	1	0	0
MvSl-1064-A2-R4_MC12g11188	Auto	Auto	NON	1	97	97
MvSl-1064-A2-R4_MC12g11190	Auto	Auto	NON	7	84.2857	590
MvSl-1064-A2-R4_MC12g11192	Auto	Auto	NON	1	0	0
MvSl-1064-A2-R4_MC12g11196	Auto	Auto	NON	6	83	498
MvSl-1064-A2-R4_MC12g11198	Auto	Auto	NON	4	79	316
MvSl-1064-A2-R4_MC12g11199	Auto	Auto	NON	1	90	90
MvSl-1064-A2-R4_MC12g11200	Auto	Auto	NON	3	76.6667	230
MvSl-1064-A2-R4_MC12g11201	Auto	Auto	NON	2	78	156
MvSl-1064-A2-R4_MC12g11202	Auto	Auto	NON	5	72.8	364
MvSl-1064-A2-R4_MC12g11203	Auto	Auto	NON	4	102	408
MvSl-1064-A2-R4_MC12g11204	Auto	Auto	NON	4	94.5	378
MvSl-1064-A2-R4_MC12g11206	Auto	Auto	NON	7	119.286	835
MvSl-1064-A2-R4_MC12g11210	Auto	Auto	NON	2	98	196
MvSl-1064-A2-R4_MC12g11212	Auto	Auto	NON	2	62.5	125
MvSl-1064-A2-R4_MC12g11216	Auto	Auto	NON	3	125	375
MvSl-1064-A2-R4_MC12g11219	Auto	Auto	NON	6	70	420
MvSl-1064-A2-R4_MC12g11220	Auto	Auto	NON	2	75.5	151
MvSl-1064-A2-R4_MC12g11221	Auto	Auto	NON	8	106.25	850
MvSl-1064-A2-R4_MC12g11222	Auto	Auto	NON	3	74.6667	224
MvSl-1064-A2-R4_MC12g11223	Auto	Auto	NON	5	106.2	531
MvSl-1064-A2-R4_MC12g11224	Auto	Auto	NON	1	0	0
MvSl-1064-A2-R4_MC12g11225	Auto	Auto	NON	4	112.5	450
MvSl-1064-A2-R4_MC12g11228	Auto	Auto	NON	4	110.75	443
MvSl-1064-A2-R4_MC12g11231	Auto	Auto	NON	1	0	0
MvSl-1064-A2-R4_MC12g11232	Auto	Auto	NON	3	113	339
MvSl-1064-A2-R4_MC12g11234	Auto	Auto	NON	5	102.4	512
MvSl-1064-A2-R4_MC12g11235	Auto	Auto	NON	2	159	318
MvSl-1064-A2-R4_MC12g11236	Auto	Auto	NON	6	105	630
MvSl-1064-A2-R4_MC12g11239	Auto	Auto	NON	5	96.6	483
MvSl-1064-A2-R4_MC12g11241	Auto	Auto	NON	15	74.8	1122
MvSl-1064-A2-R4_MC12g11242	Auto	Auto	NON	5	104.4	522
MvSl-1064-A2-R4_MC12g11243	Auto	Auto	NON	10	68.2	682
MvSl-1064-A2-R4_MC12g11244	Auto	Auto	NON	5	68.6	343
MvSl-1064-A2-R4_MC12g11245	Auto	Auto	NON	4	81.5	326
MvSl-1064-A2-R4_MC12g11246	Auto	Auto	NON	1	90	90
MvSl-1064-A2-R4_MC12g11249	Auto	Auto	NON	1	0	0
MvSl-1064-A2-R4_MC12g11250	Auto	Auto	NON	1	115	115
MvSl-1064-A2-R4_MC12g11252	Auto	Auto	NON	2	60	120
MvSl-1064-A2-R4_MC12g11255	Auto	Auto	NON	5	146.6	733
MvSl-1064-A2-R4_MC12g11256	Auto	Auto	NON	3	193.333	580
MvSl-1064-A2-R4_MC12g11259	Auto	Auto	NON	7	92.1429	645
MvSl-1064-A2-R4_MC12g11260	Auto	Auto	NON	2	144.5	289
MvSl-1064-A2-R4_MC12g11261	Auto	Auto	NON	4	90.75	363
MvSl-1064-A2-R4_MC12g11262	Auto	Auto	NON	1	73	73
MvSl-1064-A2-R4_MC12g11263	Auto	Auto	NON	1	0	0
MvSl-1064-A2-R4_MC12g11264	Auto	Auto	NON	2	259.5	519
MvSl-1064-A2-R4_MC12g11265	Auto	Auto	NON	7	73.7143	516
MvSl-1064-A2-R4_MC12g11266	Auto	Auto	NON	6	136.833	821
MvSl-1064-A2-R4_MC12g11269	Auto	Auto	NON	6	88.6667	532
MvSl-1064-A2-R4_MC12g11272	Auto	Auto	NON	7	78	546
MvSl-1064-A2-R4_MC12g11277	Auto	Auto	NON	4	78	312
MvSl-1064-A2-R4_MC12g11278	Auto	Auto	NON	1	94	94
MvSl-1064-A2-R4_MC12g11280	Auto	Auto	NON	6	83.5	501
MvSl-1064-A2-R4_MC12g11282	Auto	Auto	NON	7	93.2857	653
MvSl-1064-A2-R4_MC12g11287	Auto	Auto	NON	4	140	560
MvSl-1064-A2-R4_MC12g11288	Auto	Auto	NON	3	66.6667	200
MvSl-1064-A2-R4_MC12g11290	Auto	Auto	NON	5	73.2	366
MvSl-1064-A2-R4_MC12g11292	Auto	Auto	NON	6	105.833	635
MvSl-1064-A2-R4_MC12g11293	Auto	Auto	NON	4	74.25	297
MvSl-1064-A2-R4_MC12g11294	Auto	Auto	NON	3	73.6667	221
MvSl-1064-A2-R4_MC12g11295	Auto	Auto	NON	3	91	273
MvSl-1064-A2-R4_MC12g11296	Auto	Auto	NON	1	0	0
MvSl-1064-A2-R4_MC12g11298	Auto	Auto	NON	1	0	0
MvSl-1064-A2-R4_MC12g11300	Auto	Auto	NON	1	132	132
MvSl-1064-A2-R4_MC12g11313	Auto	Auto	NON	9	123.667	1113
MvSl-1064-A2-R4_MC12g11314	Auto	Auto	NON	1	0	0
MvSl-1064-A2-R4_MC12g11315	Auto	Auto	NON	2	75	150
MvSl-1064-A2-R4_MC12g11316	Auto	Auto	NON	8	118	944
MvSl-1064-A2-R4_MC12g11319	Auto	Auto	NON	7	79.1429	554
MvSl-1064-A2-R4_MC12g11320	Auto	Auto	NON	3	92	276
MvSl-1064-A2-R4_MC12g11321	Auto	Auto	NON	1	94	94
MvSl-1064-A2-R4_MC12g11322	Auto	Auto	NON	3	77	231
MvSl-1064-A2-R4_MC12g11324	Auto	Auto	NON	5	99.8	499
MvSl-1064-A2-R4_MC12g11325	Auto	Auto	NON	2	165.5	331
MvSl-1064-A2-R4_MC12g11326	Auto	Auto	NON	4	79.75	319
MvSl-1064-A2-R4_MC12g11327	Auto	Auto	NON	1	0	0
MvSl-1064-A2-R4_MC12g11328	Auto	Auto	NON	4	172	688
MvSl-1064-A2-R4_MC12g11331	Auto	Auto	NON	1	0	0
MvSl-1064-A2-R4_MC12g11332	Auto	Auto	NON	7	73.4286	514
MvSl-1064-A2-R4_MC12g11333	Auto	Auto	NON	1	0	0
MvSl-1064-A2-R4_MC12g11334	Auto	Auto	NON	2	60.5	121
MvSl-1064-A2-R4_MC12g11335	Auto	Auto	NON	4	76.25	305
MvSl-1064-A2-R4_MC12g11336	Auto	Auto	NON	5	72.2	361
MvSl-1064-A2-R4_MC12g11337	Auto	Auto	NON	7	115	805
MvSl-1064-A2-R4_MC12g11338	Auto	Auto	NON	5	102.4	512
MvSl-1064-A2-R4_MC12g11340	Auto	Auto	NON	1	114	114
MvSl-1064-A2-R4_MC12g11341	Auto	Auto	NON	1	0	0
MvSl-1064-A2-R4_MC12g11342	Auto	Auto	NON	2	128.5	257
MvSl-1064-A2-R4_MC12g11343	Auto	Auto	NON	4	143.5	574
MvSl-1064-A2-R4_MC12g11345	Auto	Auto	NON	4	74.75	299
MvSl-1064-A2-R4_MC12g11346	Auto	Auto	NON	5	74.2	371
MvSl-1064-A2-R4_MC12g11348	Auto	Auto	NON	8	81.5	652
MvSl-1064-A2-R4_MC12g11350	Auto	Auto	NON	8	122.875	983
MvSl-1064-A2-R4_MC12g11353	Auto	Auto	NON	2	75	150
MvSl-1064-A2-R4_MC12g11355	Auto	Auto	NON	1	135	135
MvSl-1064-A2-R4_MC12g11356	Auto	Auto	NON	4	75.5	302
MvSl-1064-A2-R4_MC12g11357	Auto	Auto	NON	2	179	358
MvSl-1064-A2-R4_MC12g11359	Auto	Auto	NON	2	75.5	151
MvSl-1064-A2-R4_MC12g11360	Auto	Auto	NON	3	69.3333	208
MvSl-1064-A2-R4_MC12g11362	Auto	Auto	NON	2	57	114
MvSl-1064-A2-R4_MC12g11363	Auto	Auto	NON	3	220.333	661
MvSl-1064-A2-R4_MC12g11364	Auto	Auto	NON	1	0	0
MvSl-1064-A2-R4_MC12g11366	Auto	Auto	NON	1	0	0
MvSl-1064-A2-R4_MC12g11367	Auto	Auto	NON	1	0	0
MvSl-1064-A2-R4_MC12g11368	Auto	Auto	NON	1	0	0
MvSl-1064-A2-R4_MC12g11369	Auto	Auto	NON	4	99	396
MvSl-1064-A2-R4_MC12g11370	Auto	Auto	NON	1	81	81
MvSl-1064-A2-R4_MC12g11371	Auto	Auto	NON	5	96.2	481
MvSl-1064-A2-R4_MC12g11373	Auto	Auto	NON	5	88.6	443
MvSl-1064-A2-R4_MC12g11376	Auto	Auto	NON	1	76	76
MvSl-1064-A2-R4_MC12g11377	Auto	Auto	NON	6	75.6667	454
MvSl-1064-A2-R4_MC12g11381	Auto	Auto	NON	1	91	91
MvSl-1064-A2-R4_MC12g11384	Auto	Auto	NON	4	144.75	579
MvSl-1064-A2-R4_MC12g11386	Auto	Auto	NON	7	81.8571	573
MvSl-1064-A2-R4_MC12g11387	Auto	Auto	NON	1	139	139
MvSl-1064-A2-R4_MC12g11388	Auto	Auto	NON	5	85.8	429
MvSl-1064-A2-R4_MC12g11389	Auto	Auto	NON	1	69	69
MvSl-1064-A2-R4_MC12g11392	Auto	Auto	NON	6	110.167	661
MvSl-1064-A2-R4_MC12g11393	Auto	Auto	NON	3	77.6667	233
MvSl-1064-A2-R4_MC12g11394	Auto	Auto	NON	3	96.6667	290
MvSl-1064-A2-R4_MC12g11395	Auto	Auto	NON	7	89.1429	624
MvSl-1064-A2-R4_MC12g11399	Auto	Auto	NON	1	0	0
MvSl-1064-A2-R4_MC12g11406	Auto	Auto	NON	11	175.727	1933
MvSl-1064-A2-R4_MC12g11407	Auto	Auto	NON	6	89.5	537
MvSl-1064-A2-R4_MC12g11408	Auto	Auto	NON	4	84.75	339
MvSl-1064-A2-R4_MC12g11411	Auto	Auto	NON	3	50.3333	151
MvSl-1064-A2-R4_MC12g11414	Auto	Auto	NON	6	78.1667	469
MvSl-1064-A2-R4_MC12g11415	Auto	Auto	NON	2	139.5	279
MvSl-1064-A2-R4_MC12g11416	Auto	Auto	NON	3	90.6667	272
MvSl-1064-A2-R4_MC12g11417	Auto	Auto	NON	8	93.125	745
MvSl-1064-A2-R4_MC12g11418	Auto	Auto	NON	3	74.6667	224
MvSl-1064-A2-R4_MC12g11421	Auto	Auto	NON	4	74.25	297
MvSl-1064-A2-R4_MC12g11422	Auto	Auto	NON	1	220	220
MvSl-1064-A2-R4_MC12g11424	Auto	Auto	NON	1	0	0
MvSl-1064-A2-R4_MC12g11426	Auto	Auto	NON	3	146.667	440
MvSl-1064-A2-R4_MC12g11427	Auto	Auto	NON	1	85	85
MvSl-1064-A2-R4_MC12g11429	Auto	Auto	NON	3	109.667	329
MvSl-1064-A2-R4_MC12g11430	Auto	Auto	NON	6	104.667	628
MvSl-1064-A2-R4_MC12g11435	Auto	Auto	NON	1	0	0
MvSl-1064-A2-R4_MC12g11436	Auto	Auto	NON	1	42	42
MvSl-1064-A2-R4_MC12g11437	Auto	Auto	NON	1	88	88
MvSl-1064-A2-R4_MC12g11438	Auto	Auto	NON	1	0	0
MvSl-1064-A2-R4_MC12g11440	Auto	Auto	NON	7	71.2857	499
MvSl-1064-A2-R4_MC12g11442	Auto	Auto	NON	9	98.4444	886
MvSl-1064-A2-R4_MC12g11445	Auto	Auto	NON	2	76	152
MvSl-1064-A2-R4_MC12g11447	Auto	Auto	NON	2	105.5	211
MvSl-1064-A2-R4_MC12g11448	Auto	Auto	NON	1	82	82
MvSl-1064-A2-R4_MC12g11449	Auto	Auto	NON	6	116.833	701
MvSl-1064-A2-R4_MC12g11450	Auto	Auto	NON	4	74.25	297
MvSl-1064-A2-R4_MC12g11452	Auto	Auto	NON	2	188.5	377
MvSl-1064-A2-R4_MC12g11453	Auto	Auto	NON	1	73	73
MvSl-1064-A2-R4_MC12g11454	Auto	Auto	NON	7	91.1429	638
MvSl-1064-A2-R4_MC12g11455	Auto	Auto	NON	3	74	222
MvSl-1064-A2-R4_MC12g11458	Auto	Auto	NON	2	100.5	201
MvSl-1064-A2-R4_MC12g11459	Auto	Auto	NON	1	0	0
MvSl-1064-A2-R4_MC12g11462	Auto	Auto	NON	1	78	78
MvSl-1064-A2-R4_MC12g11463	Auto	Auto	NON	2	109	218
MvSl-1064-A2-R4_MC12g11464	Auto	Auto	NON	3	107.667	323
MvSl-1064-A2-R4_MC12g11465	Auto	Auto	NON	1	0	0
MvSl-1064-A2-R4_MC12g11466	Auto	Auto	NON	3	69.6667	209
MvSl-1064-A2-R4_MC12g11467	Auto	Auto	NON	2	297.5	595
MvSl-1064-A2-R4_MC12g11468	Auto	Auto	NON	2	125	250
MvSl-1064-A2-R4_MC12g11470	Auto	Auto	NON	2	132	264
MvSl-1064-A2-R4_MC12g11471	Auto	Auto	NON	1	0	0
MvSl-1064-A2-R4_MC12g11472	Auto	Auto	NON	1	51	51
MvSl-1064-A2-R4_MC12g11473	Auto	Auto	NON	1	0	0
MvSl-1064-A2-R4_MC12g11474	Auto	Auto	NON	3	78.3333	235
MvSl-1064-A2-R4_MC12g11475	Auto	Auto	NON	10	117	1170
MvSl-1064-A2-R4_MC12g11480	Auto	Auto	NON	5	193.2	966
MvSl-1064-A2-R4_MC12g11481	Auto	Auto	NON	1	121	121
MvSl-1064-A2-R4_MC12g11482	Auto	Auto	NON	1	0	0
MvSl-1064-A2-R4_MC12g11483	Auto	Auto	NON	1	0	0
MvSl-1064-A2-R4_MC12g11484	Auto	Auto	NON	4	86.25	345
MvSl-1064-A2-R4_MC12g11486	Auto	Auto	NON	4	98.5	394
MvSl-1064-A2-R4_MC12g11487	Auto	Auto	NON	7	105.429	738
MvSl-1064-A2-R4_MC12g11490	Auto	Auto	NON	1	0	0
MvSl-1064-A2-R4_MC12g11492	Auto	Auto	NON	5	115	575
MvSl-1064-A2-R4_MC12g11493	Auto	Auto	NON	2	65.5	131
MvSl-1064-A2-R4_MC12g11498	Auto	Auto	NON	10	106.5	1065
MvSl-1064-A2-R4_MC12g11499	Auto	Auto	NON	5	109.6	548
MvSl-1064-A2-R4_MC12g11501	Auto	Auto	NON	10	100	1000
MvSl-1064-A2-R4_MC12g11504	Auto	Auto	NON	18	84.0556	1513
MvSl-1064-A2-R4_MC12g11507	Auto	Auto	NON	10	89.3	893
MvSl-1064-A2-R4_MC12g11509	Auto	Auto	NON	1	107	107
MvSl-1064-A2-R4_MC12g11511	Auto	Auto	NON	4	71.75	287
MvSl-1064-A2-R4_MC12g11512	Auto	Auto	NON	2	71.5	143
MvSl-1064-A2-R4_MC12g11520	Auto	Auto	NON	3	94	282
MvSl-1064-A2-R4_MC12g11521	Auto	Auto	NON	5	79.8	399
MvSl-1064-A2-R4_MC12g11522	Auto	Auto	NON	15	73.0667	1096
MvSl-1064-A2-R4_MC12g11523	Auto	Auto	NON	1	0	0
MvSl-1064-A2-R4_MC12g11524	Auto	Auto	NON	4	81.25	325
MvSl-1064-A2-R4_MC12g11527	Auto	Auto	NON	16	80.5625	1289
MvSl-1064-A2-R4_MC12g11530	Auto	Auto	NON	4	80.5	322
MvSl-1064-A2-R4_MC12g11540	Auto	Auto	NON	1	50	50
MvSl-1064-A2-R4_MC13g11551	Auto	Auto	NON	2	83	166
MvSl-1064-A2-R4_MC13g11553	Auto	Auto	NON	3	79.3333	238
MvSl-1064-A2-R4_MC13g11554	Auto	Auto	NON	1	70	70
MvSl-1064-A2-R4_MC13g11555	Auto	Auto	NON	9	102.111	919
MvSl-1064-A2-R4_MC13g11556	Auto	Auto	NON	5	87	435
MvSl-1064-A2-R4_MC13g11557	Auto	Auto	NON	1	84	84
MvSl-1064-A2-R4_MC13g11558	Auto	Auto	NON	5	100.6	503
MvSl-1064-A2-R4_MC13g11559	Auto	Auto	NON	1	104	104
MvSl-1064-A2-R4_MC13g11563	Auto	Auto	NON	2	94	188
MvSl-1064-A2-R4_MC13g11571	Auto	Auto	NON	3	187	561
MvSl-1064-A2-R4_MC13g11572	Auto	Auto	NON	1	92	92
