gid	ratioprot	intronnrdiff	intronmeandiff	introntotaldiff	diffGC3	totalTE	dn	ds	Part8	youngold	logFC.A1.A2	abs	DE	DE2
MvSl-1064-A1-R4_MC13g11325	1	0	0	0	0	9	NA	NA	Auto	Auto	1.128857814	1.128857814	Up	DE
MvSl-1064-A1-R4_MC13g11329	1	0	0	0	0	6	NA	NA	Auto	Auto	0.613748438	0.613748438	NON	NON
MvSl-1064-A1-R4_MC13g11330	1	0	0	0	0	6	NA	NA	Auto	Auto	-0.637160617	0.637160617	Down	DE
MvSl-1064-A1-R4_MC13g11331	1	0	0	0	0	6	NA	NA	Auto	Auto	-0.3956681	0.3956681	NON	NON
MvSl-1064-A1-R4_MC13g11333	1	0	0	0	0	6	NA	NA	Auto	Auto	1.236517272	1.236517272	Up	DE
MvSl-1064-A1-R4_MC13g11334	1	0	0	0	0	6	NA	NA	Auto	Auto	0.253409109	0.253409109	NON	NON
MvSl-1064-A1-R4_MC13g11340	1	0	0	0	0	4	NA	NA	Auto	Auto	0.078646868	0.078646868	NON	NON
MvSl-1064-A1-R4_MC13g11347	1	0	0	0	0	1	NA	NA	Auto	Auto	-0.013828653	0.013828653	NON	NON
MvSl-1064-A1-R4_MC13g11348	1	0	0	0	0	1	NA	NA	Auto	Auto	-0.008169179	0.008169179	NON	NON
MvSl-1064-A1-R4_MC13g11350	1	0	0	0	0	2	0	0	Auto	Auto	-0.037630925	0.037630925	NON	NON
MvSl-1064-A1-R4_MC13g11351	1	0	0	0	0	2	NA	NA	Auto	Auto	-0.228284703	0.228284703	NON	NON
MvSl-1064-A1-R4_MC13g11352	1	0	0	0	0	2	NA	NA	Auto	Auto	-0.186817792	0.186817792	NON	NON
MvSl-1064-A1-R4_MC13g11353	1	0	0	0	0	2	0	0	Auto	Auto	-0.130339535	0.130339535	NON	NON
MvSl-1064-A1-R4_MC13g11354	1	0	0	0	0	2	0	0	Auto	Auto	-0.029072246	0.029072246	NON	NON
MvSl-1064-A1-R4_MC13g11355	1	0	0	0	0	2	0	0	Auto	Auto	-0.108815858	0.108815858	NON	NON
MvSl-1064-A1-R4_MC13g11356	1	0	0	0	0	2	0	0	Auto	Auto	-1.42490027	1.42490027	NON	NON
MvSl-1064-A1-R4_MC13g11360	1.029118774	0	27.5	110	0.19	1	NA	NA	Auto	Auto	-0.13411986	0.13411986	NON	NON
MvSl-1064-A1-R4_MC13g11361	1	0	0	0	0	1	NA	NA	Auto	Auto	-0.771800883	0.771800883	NON	NON
MvSl-1064-A1-R4_MC13g11362	1	0	0	0	0	1	NA	NA	Auto	Auto	0.190581088	0.190581088	NON	NON
MvSl-1064-A1-R4_MC13g11363	1	0	0	0	0	1	NA	NA	Auto	Auto	0.126832037	0.126832037	NON	NON
MvSl-1064-A1-R4_MC13g11364	1	0	0	0	0	1	0	0	Auto	Auto	-0.218909053	0.218909053	NON	NON
MvSl-1064-A1-R4_MC13g11365	1	0	0	0	0	1	0	0	Auto	Auto	-0.552761455	0.552761455	NON	NON
MvSl-1064-A1-R4_MC13g11369	1	0	0	0	0	1	NA	NA	Auto	Auto	0.112313367	0.112313367	NON	NON
MvSl-1064-A1-R4_MC13g11370	1	0	0	0	0	1	NA	NA	Auto	Auto	0.186459728	0.186459728	NON	NON
MvSl-1064-A1-R4_MC13g11371	1	0	0	0	0	0	0	0	Auto	Auto	0.126620973	0.126620973	NON	NON
MvSl-1064-A1-R4_MC13g11372	1	0	0	0	0	0	0	0	Auto	Auto	0.000805816	0.000805816	NON	NON
MvSl-1064-A1-R4_MC13g11373	1	0	0.125	1	0	0	0	0	Auto	Auto	-0.004620663	0.004620663	NON	NON
MvSl-1064-A1-R4_MC13g11375	1	0	0	0	0	0	NA	NA	Auto	Auto	0.259429056	0.259429056	NON	NON
MvSl-1064-A1-R4_MC13g11376	1	0	0	0	0	0	NA	NA	Auto	Auto	0.192044452	0.192044452	NON	NON
MvSl-1064-A1-R4_MC13g11377	1	0	0	0	0	0	NA	NA	Auto	Auto	0.627763966	0.627763966	NON	NON
MvSl-1064-A1-R4_MC13g11378	1	0	0	0	0	0	0	0	Auto	Auto	0.231801875	0.231801875	NON	NON
MvSl-1064-A1-R4_MC13g11379	1	0	0	0	0	0	0	0	Auto	Auto	0.193160521	0.193160521	NON	NON
MvSl-1064-A1-R4_MC13g11381	1	0	0	0	0	1	NA	NA	Auto	Auto	0.613650125	0.613650125	NON	NON
MvSl-1064-A1-R4_MC13g11382	1	0	0	0	0	1	NA	NA	Auto	Auto	-0.350073645	0.350073645	NON	NON
MvSl-1064-A1-R4_MC13g11385	1	0	0	0	0	1	0	0	Auto	Auto	0.096165949	0.096165949	NON	NON
MvSl-1064-A1-R4_MC13g11386	1	0	0	0	0	1	0	0	Auto	Auto	-0.542868216	0.542868216	NON	NON
MvSl-1064-A1-R4_MC13g11387	1	0	0	0	0	1	0	0	Auto	Auto	0.074929541	0.074929541	NON	NON
MvSl-1064-A1-R4_MC13g11388	1	0	0	0	0	1	0	0	Auto	Auto	0.001375697	0.001375697	NON	NON
MvSl-1064-A1-R4_MC13g11389	1	0	0	0	0	1	NA	NA	Auto	Auto	-0.058183588	0.058183588	NON	NON
MvSl-1064-A1-R4_MC13g11391	1	0	0.2	1	0	1	0	0	Auto	Auto	0.066694684	0.066694684	NON	NON
MvSl-1064-A1-R4_MC13g11392	1	0	0	0	0	1	0	0	Auto	Auto	0.071097067	0.071097067	NON	NON
MvSl-1064-A1-R4_MC13g11393	1	0	0	0	0	1	NA	NA	Auto	Auto	0.856128369	0.856128369	NON	NON
MvSl-1064-A1-R4_MC13g11394	1	0	0	0	0	1	NA	NA	Auto	Auto	0.231819985	0.231819985	NON	NON
MvSl-1064-A1-R4_MC13g11395	1	0	0	0	0	1	0	0	Auto	Auto	0.224717031	0.224717031	NON	NON
MvSl-1064-A1-R4_MC13g11396	1	0	0	0	0	1	0	0	Auto	Auto	0.108930763	0.108930763	NON	NON
MvSl-1064-A1-R4_MC13g11397	1	0	0	0	0	1	0	0	Auto	Auto	0.092855948	0.092855948	NON	NON
MvSl-1064-A1-R4_MC13g11398	1	0	0	0	0	1	0	0	Auto	Auto	0.377852374	0.377852374	NON	NON
MvSl-1064-A1-R4_MC13g11399	1	0	0	0	0	0	0	0	Auto	Auto	-0.175078361	0.175078361	NON	NON
MvSl-1064-A1-R4_MC13g11400	1	0	0	0	0	0	0	0	Auto	Auto	0.34264041	0.34264041	NON	NON
MvSl-1064-A1-R4_MC13g11401	1	0	0	0	0	0	0	0	Auto	Auto	-0.241421055	0.241421055	NON	NON
MvSl-1064-A1-R4_MC13g11404	1	0	0	0	0	0	0	0	Auto	Auto	-0.242337806	0.242337806	NON	NON
MvSl-1064-A1-R4_MC13g11405	1	0	0	0	0	0	0	0	Auto	Auto	-0.240436772	0.240436772	NON	NON
MvSl-1064-A1-R4_MC13g11406	1	0	0	0	0	0	0	0	Auto	Auto	0.112172628	0.112172628	NON	NON
MvSl-1064-A1-R4_MC13g11407	1	0	0	0	0	0	0	0	Auto	Auto	0.166551302	0.166551302	NON	NON
MvSl-1064-A1-R4_MC13g11408	1	0	0	0	0	0	0	0	Auto	Auto	-0.079538931	0.079538931	NON	NON
MvSl-1064-A1-R4_MC13g11409	1	0	0	0	0	0	NA	NA	Auto	Auto	-0.15439628	0.15439628	NON	NON
MvSl-1064-A1-R4_MC13g11410	1	0	0	0	0	0	0	0	Auto	Auto	0.21994911	0.21994911	NON	NON
MvSl-1064-A1-R4_MC13g11411	1	0	0	0	0	0	0	0	Auto	Auto	0.063152332	0.063152332	NON	NON
MvSl-1064-A1-R4_MC13g11412	1	0	0	0	0	0	0	0	Auto	Auto	-0.035795774	0.035795774	NON	NON
MvSl-1064-A1-R4_MC13g11413	1	0	0	0	0	0	0	0	Auto	Auto	-0.009234491	0.009234491	NON	NON
MvSl-1064-A1-R4_MC13g11414	1	0	0	0	0	0	0	0	Auto	Auto	-0.148850978	0.148850978	NON	NON
MvSl-1064-A1-R4_MC13g11415	1	0	0	0	0	0	0	0	Auto	Auto	0.082551643	0.082551643	NON	NON
MvSl-1064-A1-R4_MC13g11416	1	0	0	0	0	0	NA	NA	Auto	Auto	1.277265877	1.277265877	Up	DE
MvSl-1064-A1-R4_MC13g11417	1	0	0	0	0	0	NA	NA	Auto	Auto	1.036296513	1.036296513	NON	NON
MvSl-1064-A1-R4_MC13g11418	1	0	0	0	0	0	0	0	Auto	Auto	1.324401231	1.324401231	Up	DE
MvSl-1064-A1-R4_MC13g11419	1	0	0	0	0	0	0	0	Auto	Auto	0.318150985	0.318150985	NON	NON
MvSl-1064-A1-R4_MC13g11420	1	0	0	0	0	0	0	0	Auto	Auto	0.026903223	0.026903223	NON	NON
MvSl-1064-A1-R4_MC13g11422	1	0	0	0	0	1	0	0	Auto	Auto	0.057594662	0.057594662	NON	NON
MvSl-1064-A1-R4_MC13g11423	1	0	0	0	0	1	0	0	Auto	Auto	-0.185216756	0.185216756	NON	NON
MvSl-1064-A1-R4_MC13g11424	1	0	0	0	0	1	0	0	Auto	Auto	-0.091381804	0.091381804	NON	NON
MvSl-1064-A1-R4_MC13g11430	1	0	0	0	0	1	NA	NA	Auto	Auto	-0.160637933	0.160637933	NON	NON
MvSl-1064-A1-R4_MC13g11432	1	0	0	0	0	1	NA	NA	Auto	Auto	0.930502864	0.930502864	NON	NON
MvSl-1064-A1-R4_MC13g11433	1	0	0	0	0	1	0	0	Auto	Auto	-0.231136682	0.231136682	NON	NON
MvSl-1064-A1-R4_MC13g11434	1	0	0	0	0	1	0	0	Auto	Auto	0.455566125	0.455566125	NON	NON
MvSl-1064-A1-R4_MC13g11435	1	0	0	0	0	1	NA	NA	Auto	Auto	0.172826593	0.172826593	NON	NON
MvSl-1064-A1-R4_MC13g11436	1	0	0	0	0	1	0	0	Auto	Auto	-0.332728476	0.332728476	NON	NON
MvSl-1064-A1-R4_MC13g11437	1	0	0	0	0	1	0	0	Auto	Auto	0.418002054	0.418002054	NON	NON
MvSl-1064-A1-R4_MC13g11438	1	0	0	0	0	1	0	0	Auto	Auto	-0.210052957	0.210052957	NON	NON
MvSl-1064-A1-R4_MC13g11439	0.977639752	1	3.0476	53	0.3	1	0	0.0006	Auto	Auto	-0.052581031	0.052581031	NON	NON
MvSl-1064-A1-R4_MC13g11440	1	0	0	0	0	1	0	0	Auto	Auto	-0.202022824	0.202022824	NON	NON
MvSl-1064-A1-R4_MC13g11441	1	0	0	0	0	1	0	0	Auto	Auto	-0.305684251	0.305684251	NON	NON
MvSl-1064-A1-R4_MC13g11442	1	0	0	0	0	1	0	0	Auto	Auto	0.060166767	0.060166767	NON	NON
MvSl-1064-A1-R4_MC13g11443	1	0	0	0	0	0	0	0	Auto	Auto	0.688327726	0.688327726	Up	DE
MvSl-1064-A1-R4_MC13g11444	1	0	0	0	0	0	0	0	Auto	Auto	0.179388383	0.179388383	NON	NON
MvSl-1064-A1-R4_MC13g11445	1	0	0	0	0	0	0	0	Auto	Auto	-0.34039641	0.34039641	NON	NON
MvSl-1064-A1-R4_MC13g11446	1	0	0	0	0	0	0	0	Auto	Auto	-0.064417078	0.064417078	NON	NON
MvSl-1064-A1-R4_MC13g11447	1	0	0	0	0	0	0	0	Auto	Auto	0.044793115	0.044793115	NON	NON
MvSl-1064-A1-R4_MC13g11448	1	0	0	0	0	0	0	0	Auto	Auto	0.042697603	0.042697603	NON	NON
MvSl-1064-A1-R4_MC13g11449	1	0	0	0	0	0	0	0	Auto	Auto	-0.199227794	0.199227794	NON	NON
MvSl-1064-A1-R4_MC13g11450	1	0	0	0	0	0	0	0	Auto	Auto	0.257507167	0.257507167	NON	NON
MvSl-1064-A1-R4_MC13g11451	1	0	0	0	0	0	0	0	Auto	Auto	-0.240030337	0.240030337	NON	NON
MvSl-1064-A1-R4_MC13g11452	1	0	0	0	0	0	0	0	Auto	Auto	-0.326323746	0.326323746	NON	NON
MvSl-1064-A1-R4_MC13g11453	1	0	0	0	0	0	0	0	Auto	Auto	-0.038474773	0.038474773	NON	NON
MvSl-1064-A1-R4_MC13g11454	1	0	0	0	0	0	0	0	Auto	Auto	-0.636003495	0.636003495	NON	NON
MvSl-1064-A1-R4_MC13g11456	1	0	0	0	0	0	0	0	Auto	Auto	0.01724055	0.01724055	NON	NON
MvSl-1064-A1-R4_MC13g11457	1	0	0	0	0	0	0	0	Auto	Auto	0.048134031	0.048134031	NON	NON
MvSl-1064-A1-R4_MC13g11458	1	0	0	0	0	0	0	0	Auto	Auto	-0.020460723	0.020460723	NON	NON
MvSl-1064-A1-R4_MC13g11459	1	0	0	0	0	0	0	0	Auto	Auto	0.639782247	0.639782247	NON	NON
MvSl-1064-A1-R4_MC13g11460	1	0	0	0	0	0	0	0	Auto	Auto	0.076676222	0.076676222	NON	NON
MvSl-1064-A1-R4_MC13g11461	1	0	0	0	0	0	0	0	Auto	Auto	-0.067281109	0.067281109	NON	NON
MvSl-1064-A1-R4_MC13g11462	1	0	0	0	0	0	NA	NA	Auto	Auto	0.807174573	0.807174573	Up	DE
MvSl-1064-A1-R4_MC13g11463	1	0	0	0	0	0	NA	NA	Auto	Auto	0.322813173	0.322813173	NON	NON
MvSl-1064-A1-R4_MC13g11464	1	0	0	0	0	0	0	0	Auto	Auto	0.28533372	0.28533372	NON	NON
MvSl-1064-A1-R4_MC13g11465	1	0	0	0	0	0	0	0	Auto	Auto	-0.375264477	0.375264477	NON	NON
MvSl-1064-A1-R4_MC13g11466	1	0	0	0	0	0	0	0	Auto	Auto	-0.013283775	0.013283775	NON	NON
MvSl-1064-A1-R4_MC13g11467	1	0	0	0	0	0	0	0	Auto	Auto	0.104583771	0.104583771	NON	NON
MvSl-1064-A1-R4_MC13g11468	1	0	0	0	0	0	0	0	Auto	Auto	-0.027263736	0.027263736	NON	NON
MvSl-1064-A1-R4_MC13g11469	1	0	0	0	0	0	0	0	Auto	Auto	-0.014522547	0.014522547	NON	NON
MvSl-1064-A1-R4_MC13g11470	1	0	0	0	0	0	0	0	Auto	Auto	-0.313287433	0.313287433	NON	NON
MvSl-1064-A1-R4_MC13g11471	1	0	0	0	0	0	0	0	Auto	Auto	-0.072938246	0.072938246	NON	NON
MvSl-1064-A1-R4_MC13g11472	1	0	0	0	0	0	0	0	Auto	Auto	-0.247330743	0.247330743	NON	NON
MvSl-1064-A1-R4_MC13g11473	1	0	0	0	0	0	0	0	Auto	Auto	-0.170539489	0.170539489	NON	NON
MvSl-1064-A1-R4_MC13g11474	1	0	0	0	0	0	0	0	Auto	Auto	-0.246559833	0.246559833	NON	NON
MvSl-1064-A1-R4_MC13g11475	1	0	0	0	0	0	0	0	Auto	Auto	0.159769797	0.159769797	NON	NON
MvSl-1064-A1-R4_MC13g11476	1	0	0	0	0	4	0	0	Auto	Auto	0.038378211	0.038378211	NON	NON
MvSl-1064-A1-R4_MC13g11477	1	0	0	0	0	7	0	0	Auto	Auto	-0.233656027	0.233656027	NON	NON
MvSl-1064-A1-R4_MC13g11478	1	0	0	0	0	7	0	0	Auto	Auto	-0.188482632	0.188482632	NON	NON
MvSl-1064-A1-R4_MC13g11479	1	0	0	0	0	7	NA	NA	Auto	Auto	-0.27722417	0.27722417	NON	NON
MvSl-1064-A1-R4_MC13g11480	1	0	0	0	0	7	0	0	Auto	Auto	-0.139343324	0.139343324	NON	NON
MvSl-1064-A1-R4_MC13g11481	1	0	0	0	0	8	0	0	Auto	Auto	-0.209233433	0.209233433	NON	NON
MvSl-1064-A1-R4_MC13g11484	1	0	0	0	0	8	NA	NA	Auto	Auto	0.298499044	0.298499044	NON	NON
MvSl-1064-A1-R4_MC13g11490	1	0	0	0	0	8	0	0	Auto	Auto	-0.493731716	0.493731716	NON	NON
MvSl-1064-A1-R4_MC13g11492	1	0	0	0	0	8	0	0	Auto	Auto	0.183599796	0.183599796	NON	NON
MvSl-1064-A1-R4_MC13g11494	1	0	0	0	0	8	0	0	Auto	Auto	-0.150730071	0.150730071	NON	NON
MvSl-1064-A1-R4_MC13g11495	1	0	0	0	0	8	0	0	Auto	Auto	0.073166119	0.073166119	NON	NON
MvSl-1064-A1-R4_MC13g11496	1	0	0	0	0	4	NA	NA	Auto	Auto	-0.08349886	0.08349886	NON	NON
MvSl-1064-A1-R4_MC13g11497	1	0	0.2	1	0	4	0	0	Auto	Auto	0.009238968	0.009238968	NON	NON
MvSl-1064-A1-R4_MC13g11498	1	0	0	0	0	4	NA	NA	Auto	Auto	0.314611364	0.314611364	NON	NON
MvSl-1064-A1-R4_MC13g11499	1	0	0	0	0	3	NA	NA	Auto	Auto	0.145225706	0.145225706	NON	NON
MvSl-1064-A1-R4_MC13g11500	1	0	0	0	0	3	NA	NA	Auto	Auto	-0.185452971	0.185452971	NON	NON
MvSl-1064-A1-R4_MC13g11501	1	0	0	0	0	3	NA	NA	Auto	Auto	-0.167038713	0.167038713	NON	NON
MvSl-1064-A1-R4_MC13g11502	1	0	0	0	0	3	0	0	Auto	Auto	-0.297083286	0.297083286	NON	NON
MvSl-1064-A1-R4_MC13g11503	1	0	0	0	0	1	NA	NA	Auto	Auto	-0.107289834	0.107289834	NON	NON
MvSl-1064-A1-R4_MC13g11504	1	0	0	0	0	1	NA	NA	Auto	Auto	-0.023263253	0.023263253	NON	NON
MvSl-1064-A1-R4_MC13g11506	1	0	0	0	0	0	NA	NA	Auto	Auto	-0.069426595	0.069426595	NON	NON
MvSl-1064-A1-R4_MC13g11507	1	0	0	0	0	0	0	0	Auto	Auto	-0.197821133	0.197821133	NON	NON
MvSl-1064-A1-R4_MC13g11508	1	0	0	0	0	0	0	0	Auto	Auto	-0.081020776	0.081020776	NON	NON
MvSl-1064-A1-R4_MC13g11509	1	0	0	0	0	0	0	0	Auto	Auto	-0.521241421	0.521241421	NON	NON
MvSl-1064-A1-R4_MC13g11510	1	0	0	0	0	0	0	0	Auto	Auto	-0.042525835	0.042525835	NON	NON
MvSl-1064-A1-R4_MC13g11511	1	0	0	0	0	0	0	0	Auto	Auto	-0.021438149	0.021438149	NON	NON
MvSl-1064-A1-R4_MC13g11512	1	0	0	0	0	0	0	0	Auto	Auto	0.267248303	0.267248303	NON	NON
MvSl-1064-A1-R4_MC13g11513	1	0	0	0	0	0	0	0	Auto	Auto	-0.049741873	0.049741873	NON	NON
MvSl-1064-A1-R4_MC13g11514	1	0	0	0	0	0	0	0	Auto	Auto	-0.286293177	0.286293177	NON	NON
MvSl-1064-A1-R4_MC13g11515	1	0	0	0	0	0	0	0	Auto	Auto	-0.022231866	0.022231866	NON	NON
MvSl-1064-A1-R4_MC13g11516	1	0	0	0	0	0	0	0	Auto	Auto	-0.43711275	0.43711275	NON	NON
MvSl-1064-A1-R4_MC13g11517	1	0	0	0	0	0	0	0	Auto	Auto	-0.022452103	0.022452103	NON	NON
MvSl-1064-A1-R4_MC13g11518	1	0	0	0	0	0	0	0	Auto	Auto	-0.09335623	0.09335623	NON	NON
MvSl-1064-A1-R4_MC13g11519	1	0	0	0	0	0	NA	NA	Auto	Auto	-0.326922744	0.326922744	NON	NON
MvSl-1064-A1-R4_MC13g11520	1	0	0	0	0	0	NA	NA	Auto	Auto	-0.586103929	0.586103929	NON	NON
MvSl-1064-A1-R4_MC13g11521	1	0	0	0	0	0	0	0	Auto	Auto	-0.178316035	0.178316035	NON	NON
MvSl-1064-A1-R4_MC13g11522	1	0	0	0	0	0	0	0	Auto	Auto	0.029119134	0.029119134	NON	NON
MvSl-1064-A1-R4_MC13g11523	1	0	0	0	0	0	0	0	Auto	Auto	0.540114365	0.540114365	NON	NON
MvSl-1064-A1-R4_MC13g11524	1	0	0	0	0	0	0	0	Auto	Auto	0.006586249	0.006586249	NON	NON
MvSl-1064-A1-R4_MC13g11525	1	0	0	0	0	0	0	0	Auto	Auto	-0.068515086	0.068515086	NON	NON
MvSl-1064-A1-R4_MC13g11526	1	0	0	0	0	0	NA	NA	Auto	Auto	0.094344759	0.094344759	NON	NON
MvSl-1064-A1-R4_MC13g11527	1	0	0	0	0	0	0	0	Auto	Auto	0.212887114	0.212887114	NON	NON
MvSl-1064-A1-R4_MC13g11528	1	0	0	0	0	0	0	0	Auto	Auto	-0.131075616	0.131075616	NON	NON
MvSl-1064-A1-R4_MC13g11529	1	0	0	0	0	0	0	0	Auto	Auto	0.363812495	0.363812495	NON	NON
MvSl-1064-A1-R4_MC13g11530	1	0	0	0	0	0	0	0	Auto	Auto	-0.770744404	0.770744404	NON	NON
MvSl-1064-A1-R4_MC13g11531	1	0	0	0	0	0	0	0	Auto	Auto	-0.16633537	0.16633537	NON	NON
MvSl-1064-A1-R4_MC13g11532	1	0	0	0	0	0	0	0	Auto	Auto	-0.517581712	0.517581712	NON	NON
MvSl-1064-A1-R4_MC13g11533	1	0	0	0	0	0	0	0	Auto	Auto	-0.323313203	0.323313203	NON	NON
MvSl-1064-A1-R4_MC13g11534	1	0	0	0	0	0	0	0	Auto	Auto	-0.131480147	0.131480147	NON	NON
MvSl-1064-A1-R4_MC13g11535	1	0	0	0	0	0	0	0	Auto	Auto	-0.150977039	0.150977039	NON	NON
MvSl-1064-A1-R4_MC13g11537	1	0	0	0	0	0	0	0	Auto	Auto	-0.076912876	0.076912876	NON	NON
MvSl-1064-A1-R4_MC13g11538	1	0	0	0	0	0	0	0	Auto	Auto	0.455583322	0.455583322	NON	NON
MvSl-1064-A1-R4_MC13g11539	1	0	0	0	0	1	0	0	Auto	Auto	0.138987121	0.138987121	NON	NON
MvSl-1064-A1-R4_MC13g11541	1	0	0	0	0	2	0	0	Auto	Auto	-0.365420896	0.365420896	NON	NON
MvSl-1064-A1-R4_MC13g11542	1	0	0	0	0	2	NA	NA	Auto	Auto	0.476391338	0.476391338	NON	NON
MvSl-1064-A1-R4_MC13g11543	1	0	0	0	0	2	0	0	Auto	Auto	0.3880684	0.3880684	NON	NON
MvSl-1064-A1-R4_MC13g11544	1	0	0	0	0	4	0	0	Auto	Auto	0.581669968	0.581669968	NON	NON
MvSl-1064-A1-R4_MC13g11545	1	0	0	0	0	4	0	0	Auto	Auto	0.019468327	0.019468327	NON	NON
MvSl-1064-A1-R4_MC13g11546	1	0	0	0	0	4	0	0	Auto	Auto	-0.167285064	0.167285064	NON	NON
MvSl-1064-A1-R4_MC13g11547	1	0	0	0	0	4	0	0	Auto	Auto	-0.094706527	0.094706527	NON	NON
MvSl-1064-A1-R4_MC13g11548	1	0	0	0	0	4	0	0	Auto	Auto	-0.115771045	0.115771045	NON	NON
MvSl-1064-A1-R4_MC13g11549	1	0	0	0	0	4	0	0	Auto	Auto	-0.075661919	0.075661919	NON	NON
MvSl-1064-A1-R4_MC13g11550	1	0	0	0	0	4	NA	NA	Auto	Auto	0.334793121	0.334793121	NON	NON
MvSl-1064-A1-R4_MC13g11552	1	0	0	0	0	4	NA	NA	Auto	Auto	-0.516850696	0.516850696	NON	NON
MvSl-1064-A1-R4_MC13g11556	1	0	0	0	0	4	NA	NA	Auto	Auto	0.249665102	0.249665102	NON	NON
MvSl-1064-A1-R4_MC13g11557	1	0	0	0	0	4	NA	NA	Auto	Auto	-0.019945955	0.019945955	NON	NON
MvSl-1064-A1-R4_MC13g11558	1	0	0	0	0	4	NA	NA	Auto	Auto	3.920682846	3.920682846	Up	DE
MvSl-1064-A1-R4_MC13g11560	1	0	0	0	0	4	0	0	Auto	Auto	-0.274322198	0.274322198	NON	NON
MvSl-1064-A1-R4_MC13g11561	1	0	0	0	0	4	0	0	Auto	Auto	-0.082533643	0.082533643	NON	NON
MvSl-1064-A1-R4_MC13g11562	1	0	0	0	0	4	0	0	Auto	Auto	-0.203839595	0.203839595	NON	NON
MvSl-1064-A1-R4_MC13g11563	1	0	0	0	0	4	0	0	Auto	Auto	-0.594942143	0.594942143	NON	NON
MvSl-1064-A1-R4_MC13g11564	1	0	0	0	0	6	0	0	Auto	Auto	0.227417222	0.227417222	NON	NON
MvSl-1064-A1-R4_MC13g11565	1	0	0	0	0	4	0	0	Auto	Auto	0.104079376	0.104079376	NON	NON
MvSl-1064-A1-R4_MC13g11566	1	0	0	0	0	2	0	0	Auto	Auto	0.004821812	0.004821812	NON	NON
MvSl-1064-A1-R4_MC13g11567	1	0	0	0	0	2	0	0	Auto	Auto	-0.331735723	0.331735723	NON	NON
MvSl-1064-A1-R4_MC13g11568	1	0	0	0	0	2	0	0	Auto	Auto	-0.242073717	0.242073717	NON	NON
MvSl-1064-A1-R4_MC13g11569	1	0	0	0	0	2	0	0	Auto	Auto	-0.064807855	0.064807855	NON	NON
MvSl-1064-A1-R4_MC13g11570	1	0	0	0	0	2	0	0	Auto	Auto	0.036705317	0.036705317	NON	NON
MvSl-1064-A1-R4_MC13g11571	1	0	0	0	0	2	0	0	Auto	Auto	0.059221519	0.059221519	NON	NON
MvSl-1064-A1-R4_MC13g11572	1	0	0	0	0	2	NA	NA	Auto	Auto	0.137632517	0.137632517	NON	NON
MvSl-1064-A1-R4_MC13g11573	1	0	0	0	0	2	0	0	Auto	Auto	-0.081916768	0.081916768	NON	NON
MvSl-1064-A1-R4_MC13g11574	1	0	0	0	0	2	0	0	Auto	Auto	-0.238698563	0.238698563	NON	NON
MvSl-1064-A1-R4_MC13g11575	1	0	0	0	0	2	0	0	Auto	Auto	-0.188193717	0.188193717	NON	NON
MvSl-1064-A1-R4_MC13g11576	1	0	0	0	0	2	0	0	Auto	Auto	0.54509078	0.54509078	NON	NON
MvSl-1064-A1-R4_MC13g11577	1	0	0	0	0	2	0	0	Auto	Auto	-0.104659527	0.104659527	NON	NON
MvSl-1064-A1-R4_MC13g11578	1	0	0	0	0	2	0	0	Auto	Auto	-0.050336496	0.050336496	NON	NON
MvSl-1064-A1-R4_MC13g11579	1	0	0	0	0	2	0	0	Auto	Auto	-0.12346823	0.12346823	NON	NON
MvSl-1064-A1-R4_MC13g11580	1	0	0	0	0	0	NA	NA	Auto	Auto	-0.143541298	0.143541298	NON	NON
MvSl-1064-A1-R4_MC13g11582	1	0	0	0	0	0	0	0	Auto	Auto	-0.142425405	0.142425405	NON	NON
MvSl-1064-A1-R4_MC13g11583	1	0	0	0	0	0	0	0	Auto	Auto	-0.477900792	0.477900792	NON	NON
MvSl-1064-A1-R4_MC13g11584	1	0	0	0	0	0	0	0	Auto	Auto	0.897924097	0.897924097	Up	DE
MvSl-1064-A1-R4_MC13g11585	1	0	0	0	0	0	0	0	Auto	Auto	-0.075533666	0.075533666	NON	NON
MvSl-1064-A1-R4_MC13g11586	1	0	0	0	0	0	0	0	Auto	Auto	0.081602274	0.081602274	NON	NON
MvSl-1064-A1-R4_MC13g11587	1	0	0	0	0	0	0	0	Auto	Auto	-0.218188532	0.218188532	NON	NON
MvSl-1064-A1-R4_MC13g11588	1	0	0	0	0	0	NA	NA	Auto	Auto	-0.48881534	0.48881534	NON	NON
MvSl-1064-A1-R4_MC13g11589	1	0	0	0	0	0	0	0	Auto	Auto	-0.418578058	0.418578058	NON	NON
MvSl-1064-A1-R4_MC13g11590	1	0	0.125	1	0	0	0	0	Auto	Auto	0.023069077	0.023069077	NON	NON
MvSl-1064-A1-R4_MC13g11591	1	0	0	0	0	0	0	0	Auto	Auto	-0.394301675	0.394301675	NON	NON
MvSl-1064-A1-R4_MC13g11592	1	0	0	0	0	0	0	0	Auto	Auto	-0.051886272	0.051886272	NON	NON
MvSl-1064-A1-R4_MC13g11593	1	0	0	0	0	0	0	0	Auto	Auto	-0.396857966	0.396857966	NON	NON
MvSl-1064-A1-R4_MC13g11594	1	0	0	0	0	1	0	0	Auto	Auto	0.282568645	0.282568645	NON	NON
MvSl-1064-A1-R4_MC13g11595	1	0	0	0	0	1	0	0	Auto	Auto	-0.079537582	0.079537582	NON	NON
