gida1	youngold	logFC.A1.A2	abs	DE	DE2	genediff	upk5diff	upk10diff	upk15diff	upk20diff	down5kdiff	down10kdiff	down15kdiff	down20kdiff	ratioprot	ratiocds	intron_nr_diff	intron_mean_diff	intron_total_diff	GC0diff	GC3diff	dn	ds	dnds
MvSl-1064-A1-R4_MC05-3g06747	Auto	-3.253641177	3.253641177	Down	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC05-3g06760	Auto	2.406505	2.406505	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC05-3g06813	Auto	2.412579449	2.412579449	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC06g06875	Auto	1.007242061	1.007242061	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC06g06907	Auto	1.740398534	1.740398534	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC06g06910	Auto	0.90645564	0.90645564	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	-0.6667	-2	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC06g06946	Auto	-2.605561205	2.605561205	Down	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC06g06947	Auto	-2.990309692	2.990309692	Down	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC06g06972	Auto	-1.410101842	1.410101842	Down	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC06g07032	Auto	2.952178564	2.952178564	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC06g07033	Auto	1.357013949	1.357013949	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC06g07064	Auto	1.960960458	1.960960458	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC06g07078	Auto	1.364209618	1.364209618	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC06g07079	Auto	-1.993922013	1.993922013	Down	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC06g07081	Auto	-1.461367666	1.461367666	Down	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC06g07140	Auto	-1.114499409	1.114499409	Down	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC06g07295	Auto	9.850540835	9.850540835	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC06g07296	Auto	1.929546221	1.929546221	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC06g07297	Auto	3.364025075	3.364025075	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC06g07412	Auto	-1.99287112	1.99287112	Down	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC06g07471	Auto	1.30414905	1.30414905	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC06g07527	Auto	0.869316531	0.869316531	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC07g07592	Auto	1.144536887	1.144536887	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC07g07597	Auto	0.704108271	0.704108271	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC07g07648	Auto	-7.309841352	7.309841352	Down	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC07g07754	Auto	1.400437442	1.400437442	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC07g07835	Auto	1.362783364	1.362783364	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC07g07850	Auto	3.069014089	3.069014089	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC07g07851	Auto	1.378408857	1.378408857	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC07g07868	Auto	0.693606166	0.693606166	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC07g07960	Auto	1.134160386	1.134160386	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC07g07963	Auto	1.543742683	1.543742683	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC07g07981	Auto	0.903544842	0.903544842	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC07g07983	Auto	0.998664546	0.998664546	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC07g07984	Auto	-1.570091356	1.570091356	Down	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC07g08004	Auto	2.069579251	2.069579251	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC07g08076	Auto	1.375843913	1.375843913	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC07g08078	Auto	1.094428264	1.094428264	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.03515625	1.035019455	-2	-0.733	-247	-0.09	-4.5	NA	NA	NA
MvSl-1064-A1-R4_MC07g08153	Auto	1.763257008	1.763257008	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC07g08233	Auto	-2.188232416	2.188232416	Down	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC07g08235	Auto	1.213794313	1.213794313	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC07g08249	Auto	1.469973676	1.469973676	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC08g08310	Auto	1.261635656	1.261635656	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC08g08311	Auto	3.48446359	3.48446359	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC08g08367	Auto	2.150414622	2.150414622	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC08g08368	Auto	1.652782076	1.652782076	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC08g08369	Auto	3.920386229	3.920386229	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC08g08437	Auto	-1.091716353	1.091716353	Down	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC08g08450	Auto	-4.156850851	4.156850851	Down	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC08g08647	Auto	-1.164412299	1.164412299	Down	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC08g08762	Auto	1.023509393	1.023509393	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC08g08768	Auto	-0.726763597	0.726763597	Down	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC08g08800	Auto	2.90765464	2.90765464	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC08g08840	Auto	-0.653726695	0.653726695	Down	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC09-2g08943	Auto	1.793207713	1.793207713	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC09-2g08965	Auto	1.345593134	1.345593134	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC09-2g08966	Auto	2.05949936	2.05949936	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC09-2g09143	Auto	0.924462066	0.924462066	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC09-2g09144	Auto	11.71176652	11.71176652	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC09-2g09215	Auto	-1.518359073	1.518359073	Down	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC09-2g09242	Auto	0.607954176	0.607954176	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.965517241	0.965539247	-1	-17.05	-165	0.06	0.32	NA	NA	NA
MvSl-1064-A1-R4_MC09-2g09466	Auto	1.396756011	1.396756011	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC09-2g09478	Auto	1.508203407	1.508203407	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC09-2g09490	Auto	1.281188675	1.281188675	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC09-2g09506	Auto	1.052940038	1.052940038	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC09-2g09545	Auto	1.013232718	1.013232718	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC09-2g09566	Auto	3.777916732	3.777916732	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC09-2g09580	Auto	-1.359168185	1.359168185	Down	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC10-1g09620	Auto	-1.130350536	1.130350536	Down	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC10-1g09726	Auto	0.803651532	0.803651532	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC10-1g09729	Auto	0.958533649	0.958533649	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC10-1g09730	Auto	4.870518345	4.870518345	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC10-1g09785	Auto	-1.544787561	1.544787561	Down	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC10-1g09794	Auto	1.942385937	1.942385937	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC10-1g09796	Auto	1.222016796	1.222016796	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC10-1g09803	Auto	2.808228437	2.808228437	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC10-1g09809	Auto	1.037371183	1.037371183	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC10-1g09814	Auto	-1.374157275	1.374157275	Down	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC10-1g09819	Auto	-4.350527616	4.350527616	Down	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC10-1g09820	Auto	-2.726059901	2.726059901	Down	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC10-1g09822	Auto	3.354716109	3.354716109	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC10-1g09823	Auto	2.050451786	2.050451786	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC10-1g09827	Auto	2.9356142	2.9356142	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC10-1g09833	Auto	1.387141088	1.387141088	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC10-1g09843	Auto	-4.963022564	4.963022564	Down	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC10-2g09889	Auto	1.255242646	1.255242646	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC10-2g09908	Auto	1.888184347	1.888184347	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC10-2g09910	Auto	2.747021883	2.747021883	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC10-2g09942	Auto	0.918180283	0.918180283	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.030487805	1.030425963	0	-11	-44	-0.4	-1.49	NA	NA	NA
MvSl-1064-A1-R4_MC10-2g09962	Auto	1.078304162	1.078304162	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC10-2g09980	Auto	1.101777122	1.101777122	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC10-2g09992	Auto	0.65989928	0.65989928	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC10-2g10037	Auto	0.775713973	0.775713973	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC10-2g10078	Auto	-1.900034164	1.900034164	Down	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC10-2g10100	Auto	0.999784759	0.999784759	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC10-2g10125	Auto	1.127381508	1.127381508	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC11g10177	Auto	1.656768508	1.656768508	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC11g10186	Auto	3.292341455	3.292341455	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC11g10204	Auto	1.547066366	1.547066366	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC11g10214	Auto	-0.947429324	0.947429324	Down	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC11g10232	Auto	0.717466385	0.717466385	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC11g10236	Auto	-1.307956371	1.307956371	Down	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.112676056	1.112280702	1	-64	55	-0.03	-0.28	NA	NA	NA
MvSl-1064-A1-R4_MC11g10248	Auto	1.456453453	1.456453453	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC11g10303	Auto	-1.538649848	1.538649848	Down	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC11g10335	Auto	0.685980401	0.685980401	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC11g10384	Auto	1.400624731	1.400624731	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC11g10390	Auto	1.20786005	1.20786005	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC11g10554	Auto	1.586851029	1.586851029	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC11g10558	Auto	0.950311916	0.950311916	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC11g10573	Auto	2.371397114	2.371397114	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.498637602	1.498185118	-1	-1.0889	-89	0.84	-0.26	NA	NA	NA
MvSl-1064-A1-R4_MC11g10576	Auto	7.060461854	7.060461854	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC11g10617	Auto	2.919051001	2.919051001	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC11g10624	Auto	1.142115258	1.142115258	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC11g10626	Auto	1.123876553	1.123876553	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC11g10627	Auto	1.837999833	1.837999833	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC11g10628	Auto	1.960889372	1.960889372	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC11g10629	Auto	1.553788472	1.553788472	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC11g10630	Auto	1.991407592	1.991407592	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC11g10647	Auto	2.921963186	2.921963186	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC11g10654	Auto	1.567776314	1.567776314	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC11g10656	Auto	0.836865651	0.836865651	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC11g10686	Auto	3.561324445	3.561324445	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC11g10688	Auto	-1.582352777	1.582352777	Down	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC11g10721	Auto	0.913470449	0.913470449	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC11g10722	Auto	-1.116450817	1.116450817	Down	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC11g10730	Auto	-1.806977046	1.806977046	Down	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC11g10735	Auto	2.004357253	2.004357253	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC12g10761	Auto	-0.721254003	0.721254003	Down	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC12g10776	Auto	-0.812700819	0.812700819	Down	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC12g10779	Auto	1.346904255	1.346904255	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC12g10807	Auto	4.741697158	4.741697158	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC12g10810	Auto	-3.479844036	3.479844036	Down	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC12g10896	Auto	1.206044552	1.206044552	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC12g10912	Auto	0.948054165	0.948054165	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC12g10966	Auto	2.12623426	2.12623426	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC12g10989	Auto	-0.932000816	0.932000816	Down	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC12g11005	Auto	1.009915293	1.009915293	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC12g11139	Auto	4.251451781	4.251451781	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC12g11142	Auto	1.294840708	1.294840708	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC12g11205	Auto	-1.294487564	1.294487564	Down	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC12g11233	Auto	-0.874554805	0.874554805	Down	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC12g11242	Auto	1.282149404	1.282149404	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC12g11273	Auto	-1.606021691	1.606021691	Down	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC13g11307	Auto	1.00224516	1.00224516	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC13g11325	Auto	1.128857814	1.128857814	Up	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
MvSl-1064-A1-R4_MC13g11330	Auto	-0.637160617	0.637160617	Down	DE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	NA	NA	NA
