gid	youngold	logFC.A1.A2	ratioprot	DE	DE2	ratiocds
MvSl-1064-A1-R4_MC10-1g09648	Auto	-0.124771221	1	NON	NON	1
MvSl-1064-A1-R4_MC10-1g09649	Auto	0.01776651	1	NON	NON	1
MvSl-1064-A1-R4_MC10-1g09655	Auto	0.118212061	1	NON	NON	1
MvSl-1064-A1-R4_MC10-1g09656	Auto	0.171090681	1	NON	NON	1
MvSl-1064-A1-R4_MC10-1g09658	Auto	-0.002601864	1	NON	NON	1
MvSl-1064-A1-R4_MC10-1g09661	Auto	0.040594288	1	NON	NON	1
MvSl-1064-A1-R4_MC10-1g09662	Auto	-0.319353484	1	NON	NON	1
MvSl-1064-A1-R4_MC10-1g09663	Auto	0.100206428	1	NON	NON	1
MvSl-1064-A1-R4_MC10-1g09665	Auto	0.041972836	1.106382979	NON	NON	1.105820106
MvSl-1064-A1-R4_MC10-1g09666	Auto	0.213312821	1	NON	NON	1
MvSl-1064-A1-R4_MC10-1g09667	Auto	0.080121453	1	NON	NON	1
MvSl-1064-A1-R4_MC10-1g09669	Auto	0.060235979	1	NON	NON	1
MvSl-1064-A1-R4_MC10-1g09670	Auto	-0.246847864	1	NON	NON	1
MvSl-1064-A1-R4_MC10-1g09671	Auto	0.188186097	1	NON	NON	1
MvSl-1064-A1-R4_MC10-1g09675	Auto	0.047510416	1	NON	NON	1
MvSl-1064-A1-R4_MC10-1g09677	Auto	-0.104648846	1	NON	NON	1
MvSl-1064-A1-R4_MC10-1g09683	Auto	0.034259829	1	NON	NON	1
MvSl-1064-A1-R4_MC10-1g09684	Auto	-0.060034593	1	NON	NON	1
MvSl-1064-A1-R4_MC10-1g09685	Auto	0.113058217	1	NON	NON	1
MvSl-1064-A1-R4_MC10-1g09687	Auto	-0.597946206	1	NON	NON	1
MvSl-1064-A1-R4_MC10-1g09689	Auto	-0.138666834	1	NON	NON	1
MvSl-1064-A1-R4_MC10-1g09690	Auto	-0.087821845	1	NON	NON	1
MvSl-1064-A1-R4_MC10-1g09691	Auto	0.10603107	1	NON	NON	1
MvSl-1064-A1-R4_MC10-1g09692	Auto	-0.00446511	1	NON	NON	1
MvSl-1064-A1-R4_MC10-1g09693	Auto	0.259671122	1	NON	NON	1
MvSl-1064-A1-R4_MC10-1g09694	Auto	0.229578044	1	NON	NON	1
MvSl-1064-A1-R4_MC10-1g09695	Auto	0.019456434	1	NON	NON	1
MvSl-1064-A1-R4_MC10-1g09697	Auto	0.485824142	1	NON	NON	1
MvSl-1064-A1-R4_MC10-1g09698	Auto	0.468738903	1	NON	NON	1
MvSl-1064-A1-R4_MC10-1g09699	Auto	0.187981329	1	NON	NON	1
MvSl-1064-A1-R4_MC10-1g09700	Auto	0.04695172	1	NON	NON	1
MvSl-1064-A1-R4_MC10-1g09701	Auto	0.413168014	1	NON	NON	1
MvSl-1064-A1-R4_MC10-1g09702	Auto	0.119091171	1	NON	NON	1
MvSl-1064-A1-R4_MC10-1g09703	Auto	0.160020345	1	NON	NON	1
MvSl-1064-A1-R4_MC10-1g09704	Auto	-0.043481521	1	NON	NON	1
MvSl-1064-A1-R4_MC10-1g09705	Auto	-0.121098522	1	NON	NON	1
MvSl-1064-A1-R4_MC10-1g09706	Auto	0.107927183	1	NON	NON	1
MvSl-1064-A1-R4_MC10-1g09709	Auto	0.123416096	1	NON	NON	1
MvSl-1064-A1-R4_MC10-1g09710	Auto	-0.012954912	1	NON	NON	1
MvSl-1064-A1-R4_MC10-1g09711	Auto	-0.062680504	1	NON	NON	1
MvSl-1064-A1-R4_MC10-1g09712	Auto	-0.002807303	1	NON	NON	1
MvSl-1064-A1-R4_MC10-1g09714	Auto	-0.1964247	1	NON	NON	1
MvSl-1064-A1-R4_MC10-1g09716	Auto	0.511310439	1	NON	NON	1
MvSl-1064-A1-R4_MC10-1g09717	Auto	-0.312792839	1	NON	NON	1
MvSl-1064-A1-R4_MC10-1g09719	Auto	0.053848242	1	NON	NON	1
MvSl-1064-A1-R4_MC10-1g09720	Auto	0.061945591	1	NON	NON	1
MvSl-1064-A1-R4_MC10-1g09721	Auto	-0.022546307	1	NON	NON	1
MvSl-1064-A1-R4_MC10-1g09722	Auto	-0.189770835	1	NON	NON	1
MvSl-1064-A1-R4_MC10-1g09723	Auto	0.100953515	1	NON	NON	1
MvSl-1064-A1-R4_MC10-1g09724	Auto	0.205796552	1	NON	NON	1
MvSl-1064-A1-R4_MC10-1g09725	Auto	0.085535761	1	NON	NON	1
MvSl-1064-A1-R4_MC10-1g09736	Auto	-1.577093422	1	NON	NON	1
MvSl-1064-A1-R4_MC10-1g09737	Auto	-0.076334255	1	NON	NON	1
MvSl-1064-A1-R4_MC10-1g09738	Auto	0.012423023	1	NON	NON	1
MvSl-1064-A1-R4_MC10-1g09739	Auto	-0.250954509	1	NON	NON	1
MvSl-1064-A1-R4_MC10-1g09741	Auto	-0.049686758	1	NON	NON	1
MvSl-1064-A1-R4_MC10-1g09742	Auto	-0.029710327	1	NON	NON	1
MvSl-1064-A1-R4_MC10-1g09743	Auto	0.022072865	1	NON	NON	1
MvSl-1064-A1-R4_MC10-1g09745	Auto	0.12472144	1	NON	NON	1
MvSl-1064-A1-R4_MC10-1g09746	Auto	-0.202485477	1	NON	NON	1
MvSl-1064-A1-R4_MC10-1g09747	Auto	-0.171214012	1	NON	NON	1
MvSl-1064-A1-R4_MC10-1g09748	Auto	0.289589688	1	NON	NON	1
MvSl-1064-A1-R4_MC10-1g09749	Auto	0.169940687	1	NON	NON	1
MvSl-1064-A1-R4_MC10-1g09750	Auto	0.301496439	1	NON	NON	1
MvSl-1064-A1-R4_MC10-1g09751	Auto	0.058131346	1	NON	NON	1
MvSl-1064-A1-R4_MC10-1g09753	Auto	-0.170325253	1	NON	NON	1
MvSl-1064-A1-R4_MC10-1g09755	Auto	-0.125543832	1	NON	NON	1
MvSl-1064-A1-R4_MC10-1g09757	Auto	0.114371872	1	NON	NON	1
MvSl-1064-A1-R4_MC10-1g09758	Auto	-0.284123556	1	NON	NON	1
MvSl-1064-A1-R4_MC10-1g09759	Auto	-0.246233688	1	NON	NON	1
MvSl-1064-A1-R4_MC10-1g09760	Auto	-0.356299172	1	NON	NON	1
MvSl-1064-A1-R4_MC10-1g09761	Auto	-0.653424486	1	NON	NON	1
MvSl-1064-A1-R4_MC10-1g09762	Auto	-0.162971311	1	NON	NON	1
MvSl-1064-A1-R4_MC10-1g09763	Auto	-0.092359275	1	NON	NON	1
MvSl-1064-A1-R4_MC10-1g09766	Auto	-0.290442436	1	NON	NON	1
MvSl-1064-A1-R4_MC10-1g09767	Auto	0.044615883	1	NON	NON	1
MvSl-1064-A1-R4_MC10-1g09768	Auto	-0.182876034	1	NON	NON	1
MvSl-1064-A1-R4_MC10-1g09769	Auto	-0.074805042	1	NON	NON	1
MvSl-1064-A1-R4_MC10-1g09770	Auto	-0.134722498	1	NON	NON	1
MvSl-1064-A1-R4_MC10-1g09777	Auto	0.060523188	1	NON	NON	1
MvSl-1064-A1-R4_MC10-1g09782	Auto	0.298915022	1	NON	NON	1
MvSl-1064-A1-R4_MC10-1g09783	Auto	-0.051950433	1	NON	NON	1
MvSl-1064-A1-R4_MC10-1g09788	Auto	-0.042909948	1	NON	NON	1
MvSl-1064-A1-R4_MC10-1g09791	Auto	-0.042686137	1	NON	NON	1
MvSl-1064-A1-R4_MC10-1g09792	Auto	0.14214283	1	NON	NON	1
MvSl-1064-A1-R4_MC10-1g09795	Auto	-0.234675024	1	NON	NON	1
MvSl-1064-A1-R4_MC10-1g09797	Auto	0.077016744	1	NON	NON	1
MvSl-1064-A1-R4_MC10-1g09798	Auto	-0.003200425	1	NON	NON	1
MvSl-1064-A1-R4_MC10-1g09808	Auto	0.06045096	1	NON	NON	1
MvSl-1064-A1-R4_MC10-1g09811	Auto	-0.060541857	1	NON	NON	1
MvSl-1064-A1-R4_MC10-1g09812	Auto	-0.133169506	1	NON	NON	1
MvSl-1064-A1-R4_MC10-1g09818	Auto	-0.084994783	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g09876	Auto	0.363730257	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g09881	Auto	-0.036355633	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g09882	Auto	-0.061470622	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g09883	Auto	0.003336173	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g09884	Auto	-0.077293842	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g09887	Auto	-0.048136206	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g09891	Auto	-0.02189481	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g09892	Auto	0.029352433	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g09893	Auto	0.060005586	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g09894	Auto	0.076434268	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g09895	Auto	-0.044809351	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g09896	Auto	-0.214999044	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g09898	Auto	-0.004421636	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g09903	Auto	-0.044538486	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g09904	Auto	0.292006234	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g09905	Auto	-0.095524624	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g09906	Auto	-0.114642351	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g09907	Auto	-0.061877028	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g09914	Auto	-0.048893763	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g09915	Auto	-0.67359697	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g09916	Auto	-0.264967238	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g09925	Auto	0.131144319	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g09927	Auto	0.308488383	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g09928	Auto	0.163617401	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g09929	Auto	-0.336762542	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g09930	Auto	-0.080497335	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g09931	Auto	0.051128073	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g09934	Auto	-0.012638656	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g09935	Auto	-0.247950067	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g09936	Auto	-0.268084208	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g09937	Auto	-0.120203069	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g09949	Auto	0.377241654	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g09950	Auto	-0.651317093	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g09951	Auto	-0.023845989	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g09952	Auto	-0.0500222	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g09953	Auto	0.000138843	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g09954	Auto	-0.606199389	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g09955	Auto	0.130745917	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g09956	Auto	-0.312594716	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g09957	Auto	0.034491577	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g09958	Auto	-0.203269992	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g09959	Auto	-0.070605524	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g09960	Auto	-0.136145764	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g09961	Auto	0.231575661	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g09964	Auto	1.091458381	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g09966	Auto	0.101362124	1.172649573	NON	NON	1.172354949
MvSl-1064-A1-R4_MC10-2g09968	Auto	0.062434264	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g09969	Auto	-0.037566168	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g09976	Auto	0.106428399	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g09977	Auto	-0.200040786	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g09978	Auto	-0.134080566	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g09981	Auto	0.061558138	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g09983	Auto	0.034613665	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g09984	Auto	0.073919502	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g09985	Auto	-0.213826236	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g09986	Auto	-0.282464717	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g09987	Auto	0.478913696	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g09988	Auto	0.415887702	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g09989	Auto	0.573721899	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g09990	Auto	-0.128208082	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g09993	Auto	-0.132576166	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g09995	Auto	-0.034356514	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g09996	Auto	-0.844541941	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g09997	Auto	0.027513059	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g09998	Auto	-0.58105289	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g09999	Auto	-0.085340315	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g10000	Auto	-0.217078278	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g10003	Auto	0.393165322	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g10004	Auto	-0.009518399	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g10005	Auto	0.074891387	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g10006	Auto	-0.427929763	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g10007	Auto	-0.229112263	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g10008	Auto	-0.05221143	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g10009	Auto	-0.140083323	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g10011	Auto	-0.120456317	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g10012	Auto	-0.256534534	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g10013	Auto	0.091062874	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g10014	Auto	-0.253784111	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g10015	Auto	0.036254659	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g10016	Auto	0.482615851	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g10017	Auto	-0.01733096	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g10018	Auto	0.11075936	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g10019	Auto	0.070597272	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g10021	Auto	0.068409037	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g10022	Auto	0.137610458	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g10025	Auto	0.502466711	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g10027	Auto	0.090892669	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g10028	Auto	0.734093386	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g10029	Auto	-0.042161889	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g10030	Auto	0.16415087	0.990697674	NON	NON	0.99070632
MvSl-1064-A1-R4_MC10-2g10031	Auto	0.603930529	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g10032	Auto	-0.073138452	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g10033	Auto	-0.08263565	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g10034	Auto	-0.258244892	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g10035	Auto	-0.025479934	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g10036	Auto	0.15376072	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g10039	Auto	0.30763013	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g10040	Auto	-0.109802021	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g10041	Auto	-0.003541334	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g10042	Auto	0.073482269	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g10043	Auto	-0.040811816	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g10044	Auto	-0.478004034	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g10045	Auto	0.183069135	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g10048	Auto	0.255520076	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g10051	Auto	0.288875706	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g10052	Auto	-0.091194336	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g10053	Auto	-0.111478585	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g10059	Auto	-0.004983562	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g10060	Auto	0.004712157	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g10061	Auto	0.116513302	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g10062	Auto	0.006723691	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g10063	Auto	0.135243761	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g10064	Auto	0.272046319	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g10065	Auto	0.083164338	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g10066	Auto	0.695405649	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g10069	Auto	-0.16600242	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g10070	Auto	-0.10548484	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g10071	Auto	-0.130945556	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g10072	Auto	0.016959032	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g10073	Auto	0.035066819	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g10076	Auto	0.00400801	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g10080	Auto	0.04310225	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g10082	Auto	-0.148725732	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g10083	Auto	-0.203977069	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g10084	Auto	-0.207297155	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g10085	Auto	-0.083290133	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g10086	Auto	0.195453683	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g10087	Auto	-0.046552847	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g10088	Auto	0.744947337	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g10089	Auto	0.14592031	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g10090	Auto	0.247914388	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g10091	Auto	-0.01530087	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g10092	Auto	0.192199653	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g10093	Auto	-0.02498053	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g10095	Auto	-0.120599916	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g10096	Auto	-0.223796381	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g10097	Auto	-0.150292465	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g10099	Auto	-0.031979628	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g10101	Auto	0.606930675	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g10102	Auto	0.01268847	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g10103	Auto	-0.102342336	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g10104	Auto	-0.22721272	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g10105	Auto	0.103433847	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g10106	Auto	0.006641041	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g10107	Auto	-0.151817963	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g10110	Auto	0.825038696	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g10111	Auto	-0.185400854	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g10112	Auto	0.0102315	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g10113	Auto	-0.221682081	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g10114	Auto	-0.137573254	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g10115	Auto	-0.142669803	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g10117	Auto	0.07011407	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g10126	Auto	-0.216857166	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g10127	Auto	-0.046339671	1	NON	NON	1
MvSl-1064-A1-R4_MC10-2g10128	Auto	-0.22877821	1	NON	NON	1
MvSl-1064-A1-R4_MC11g10158	Auto	0.296596743	1	NON	NON	1
MvSl-1064-A1-R4_MC11g10159	Auto	0.000451093	1	NON	NON	1
MvSl-1064-A1-R4_MC11g10160	Auto	0.426849883	1	NON	NON	1
MvSl-1064-A1-R4_MC11g10162	Auto	-0.48962937	1	NON	NON	1
MvSl-1064-A1-R4_MC11g10163	Auto	-0.106841861	1	NON	NON	1
MvSl-1064-A1-R4_MC11g10164	Auto	-0.04962202	1	NON	NON	1
MvSl-1064-A1-R4_MC11g10169	Auto	-0.041566537	1	NON	NON	1
MvSl-1064-A1-R4_MC11g10170	Auto	-0.062230973	1	NON	NON	1
MvSl-1064-A1-R4_MC11g10171	Auto	-0.010703379	1	NON	NON	1
MvSl-1064-A1-R4_MC11g10176	Auto	0.847642738	1	NON	NON	1
MvSl-1064-A1-R4_MC11g10207	Auto	0.115389973	1	NON	NON	1
MvSl-1064-A1-R4_MC11g10208	Auto	0.249571257	1	NON	NON	1
MvSl-1064-A1-R4_MC11g10209	Auto	-0.206385927	1	NON	NON	1
MvSl-1064-A1-R4_MC11g10210	Auto	-0.045848293	1	NON	NON	1
MvSl-1064-A1-R4_MC11g10215	Auto	0.029052549	1	NON	NON	1
MvSl-1064-A1-R4_MC11g10225	Auto	0.058699088	1	NON	NON	1
MvSl-1064-A1-R4_MC11g10226	Auto	0.114143202	1	NON	NON	1
MvSl-1064-A1-R4_MC11g10227	Auto	0.041860285	1	NON	NON	1
MvSl-1064-A1-R4_MC11g10229	Auto	-0.105068873	1	NON	NON	1
MvSl-1064-A1-R4_MC11g10230	Auto	-0.378093901	1	NON	NON	1
MvSl-1064-A1-R4_MC11g10233	Auto	-0.00786125	1	NON	NON	1
MvSl-1064-A1-R4_MC11g10234	Auto	0.528813494	1	NON	NON	1
MvSl-1064-A1-R4_MC11g10237	Auto	-0.256288921	1	NON	NON	1
MvSl-1064-A1-R4_MC11g10238	Auto	-0.2027267	1	NON	NON	1
MvSl-1064-A1-R4_MC11g10240	Auto	0.204827986	1	NON	NON	1
MvSl-1064-A1-R4_MC11g10241	Auto	0.778107286	1	NON	NON	1
MvSl-1064-A1-R4_MC11g10242	Auto	-0.175138516	1	NON	NON	1
MvSl-1064-A1-R4_MC11g10243	Auto	0.159938599	1	NON	NON	1
MvSl-1064-A1-R4_MC11g10244	Auto	-0.237098728	1	NON	NON	1
MvSl-1064-A1-R4_MC11g10245	Auto	0.011673866	1	NON	NON	1
MvSl-1064-A1-R4_MC11g10246	Auto	-0.142407275	1	NON	NON	1
MvSl-1064-A1-R4_MC11g10247	Auto	-0.039348483	1	NON	NON	1
MvSl-1064-A1-R4_MC11g10250	Auto	0.236893827	1	NON	NON	1
MvSl-1064-A1-R4_MC11g10251	Auto	0.137307273	1	NON	NON	1
MvSl-1064-A1-R4_MC11g10252	Auto	0.256059992	1	NON	NON	1
MvSl-1064-A1-R4_MC11g10257	Auto	0.57827287	1	NON	NON	1
MvSl-1064-A1-R4_MC11g10258	Auto	-0.477910778	1	NON	NON	1
MvSl-1064-A1-R4_MC11g10259	Auto	-0.052978562	1	NON	NON	1
MvSl-1064-A1-R4_MC11g10260	Auto	-0.109641157	1	NON	NON	1
MvSl-1064-A1-R4_MC11g10264	Auto	-0.159992797	1	NON	NON	1
MvSl-1064-A1-R4_MC11g10265	Auto	0.201868723	1	NON	NON	1
MvSl-1064-A1-R4_MC11g10267	Auto	-0.007943106	1	NON	NON	1
MvSl-1064-A1-R4_MC11g10269	Auto	0.062568526	1	NON	NON	1
MvSl-1064-A1-R4_MC11g10270	Auto	-0.13970118	1	NON	NON	1
MvSl-1064-A1-R4_MC11g10277	Auto	0.275169567	1	NON	NON	1
MvSl-1064-A1-R4_MC11g10278	Auto	-0.19468669	1	NON	NON	1
MvSl-1064-A1-R4_MC11g10280	Auto	0.158022055	1	NON	NON	1
MvSl-1064-A1-R4_MC11g10281	Auto	0.27667922	1	NON	NON	1
MvSl-1064-A1-R4_MC11g10282	Auto	0.190578343	1	NON	NON	1
MvSl-1064-A1-R4_MC11g10287	Auto	0.160219336	1	NON	NON	1
MvSl-1064-A1-R4_MC11g10288	Auto	0.007675807	1	NON	NON	1
MvSl-1064-A1-R4_MC11g10289	Auto	-0.016130599	1	NON	NON	1
MvSl-1064-A1-R4_MC11g10290	Auto	-0.240457261	1	NON	NON	1
MvSl-1064-A1-R4_MC11g10291	Auto	-0.015791031	1	NON	NON	1
MvSl-1064-A1-R4_MC11g10292	Auto	0.077263411	1	NON	NON	1
MvSl-1064-A1-R4_MC11g10293	Auto	-0.124312921	1	NON	NON	1
MvSl-1064-A1-R4_MC11g10294	Auto	-0.018470259	1	NON	NON	1
MvSl-1064-A1-R4_MC11g10295	Auto	-0.118159566	1	NON	NON	1
MvSl-1064-A1-R4_MC11g10297	Auto	0.17094049	1	NON	NON	1
MvSl-1064-A1-R4_MC11g10299	Auto	0.083366599	1	NON	NON	1
MvSl-1064-A1-R4_MC11g10300	Auto	0.285632652	1	NON	NON	1
MvSl-1064-A1-R4_MC11g10301	Auto	-0.613378531	1	NON	NON	1
MvSl-1064-A1-R4_MC11g10304	Auto	0.069834909	1	NON	NON	1
MvSl-1064-A1-R4_MC11g10305	Auto	0.048088424	1	NON	NON	1
MvSl-1064-A1-R4_MC11g10306	Auto	0.252663436	1	NON	NON	1
MvSl-1064-A1-R4_MC11g10307	Auto	-0.542722944	1	NON	NON	1
MvSl-1064-A1-R4_MC11g10308	Auto	0.032664684	1	NON	NON	1
MvSl-1064-A1-R4_MC11g10309	Auto	-0.074606141	1	NON	NON	1
MvSl-1064-A1-R4_MC11g10310	Auto	0.123967575	1	NON	NON	1
MvSl-1064-A1-R4_MC11g10311	Auto	0.099023802	1	NON	NON	1
MvSl-1064-A1-R4_MC11g10313	Auto	-0.102544469	1	NON	NON	1
MvSl-1064-A1-R4_MC11g10314	Auto	0.080423314	1	NON	NON	1
MvSl-1064-A1-R4_MC11g10319	Auto	0.492493154	1	NON	NON	1
MvSl-1064-A1-R4_MC11g10320	Auto	-0.108655066	1	NON	NON	1
MvSl-1064-A1-R4_MC11g10323	Auto	0.002984504	1	NON	NON	1
MvSl-1064-A1-R4_MC11g10324	Auto	-0.016381457	1	NON	NON	1
